t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
7484,9827.327963374948,7366.000000000011,1812.0000000000018,1.0044054130407737e-12,1.1119080268304068e-12,8.484795228607487e-13,1.00107423363464e-12,1.0986774701077583e-12,8.707995244583244e-13,4943.672036625064,9.228807105220534e-12,1.153508277406617e-11
7485,20396.594072435986,10821.730289968842,2526.31718518378,1.0308403780162233e-12,1.1356058239448343e-12,8.439347976780984e-13,1.0132566346470677e-12,1.110615683351102e-12,8.672981411981995e-13,2.9889669717876483e-12,3.0819250367961383e-12,3.4354891452450717e-12
7486,20396.594072435983,10821.730289968844,2526.31718518378,1.0475683711929948e-12,1.151162688518417e-12,8.415873300359301e-13,1.0244757282132052e-12,1.1217450279550235e-12,8.648256960603092e-13,3.0824556713898164e-12,3.1656272218359155e-12,3.7435341401655635e-12
7487,20396.594072435983,10821.730289968844,2526.317185183781,1.055661058821486e-12,1.1587488789254014e-12,8.394481910375685e-13,1.033987285926729e-12,1.131141094927105e-12,8.626604425411308e-13,2.9561056270561496e-12,3.0406856686942826e-12,3.6555989370314035e-12
7488,20396.59407243598,10821.730289968844,2526.31718518378,1.0588628166825727e-12,1.1619168914905277e-12,8.379630233124315e-13,1.0422719131095385e-12,1.139340966082712e-12,8.608964091928158e-13,2.8819455006613185e-12,2.9786394560374984e-12,3.6173253004957974e-12
7489,20396.594072435983,10821.730289968844,2526.3171851837806,1.0596451902396802e-12,1.1627676242155454e-12,8.371980270071231e-13,1.0493650661918902e-12,1.1463437737239431e-12,8.593998497821865e-13,2.8259184448026825e-12,2.9261154486481363e-12,3.578362724201266e-12
7490,20396.594072435983,10821.730289968846,2526.317185183781,1.0593670784094053e-12,1.1625533309603247e-12,8.367675617889959e-13,1.0554681998677512e-12,1.1523562869518907e-12,8.581925551858328e-13,2.7767915088593095e-12,2.8700584075671757e-12,3.5294115782280506e-12
7491,20396.594072435983,10821.730289968844,2526.3171851837797,1.05871259144642e-12,1.1619400556198017e-12,8.364370042394131e-13,1.0606880353710046e-12,1.1574861194195937e-12,8.572413147742093e-13,2.7277818823498667e-12,2.8158223495014005e-12,3.479765092728774e-12
7492,20396.594072435983,10821.730289968844,2526.3171851837797,1.0579742625882135e-12,1.1612537165971793e-12,8.360559289231865e-13,1.065113737706725e-12,1.1618337146717932e-12,8.565073109873983e-13,2.6813641276428055e-12,2.7744911683912293e-12,3.4324291711833782e-12
7493,20396.594072435986,10821.730289968842,2526.31718518378,1.057316320648907e-12,1.1606444831194726e-12,8.355840792943328e-13,1.0688939886741738e-12,1.1655043844280408e-12,8.560088279810716e-13,2.6548718446891134e-12,2.7447490028298643e-12,3.405530782757475e-12
7494,20396.59407243598,10821.730289968842,2526.31718518378,1.0565824387839672e-12,1.1599228124219027e-12,8.347402300956767e-13,1.0718913962676764e-12,1.168328790565686e-12,8.555396926852031e-13,2.558162555147792e-12,2.6220996820461285e-12,3.326773798730562e-12
7495,20396.594072435986,10821.730289968844,2526.317185183781,1.0566307365722846e-12,1.1602501545056802e-12,8.346184973855193e-13,1.0744441961981963e-12,1.1707687759155748e-12,8.55377848687415e-13,2.5660671692517795e-12,2.85259630014633e-12,3.3625124700903266e-12
7496,20396.594072435983,10821.730289968844,2526.31718518378,1.057433123362568e-12,1.1609351002545134e-12,8.350882088119249e-13,1.076565567271028e-12,1.1726807959439296e-12,8.554600636004381e-13,2.8147805824492333e-12,2.8610746794068874e-12,3.356724208259436e-12
7497,20396.594072435983,10821.730289968844,2526.3171851837797,1.0577503673108271e-12,1.161279229253926e-12,8.351451506191621e-13,1.078018475296334e-12,1.1739244556696866e-12,8.555286533214213e-13,2.7288215618942806e-12,2.7986632598329536e-12,3.316969575367418e-12
7498,20396.594072435983,10821.730289968846,2526.3171851837797,1.0578412157525353e-12,1.1614774101846612e-12,8.349103079736587e-13,1.0789517733048862e-12,1.1746421439429865e-12,8.556062809683945e-13,2.6491542270424974e-12,2.8100667428938163e-12,3.3075341345120727e-12
7499,20396.594072435986,10821.730289968842,2526.3171851837797,1.0578184659687281e-12,1.1613994492197324e-12,8.354707057549155e-13,1.079372505007368e-12,1.1748157314371022e-12,8.558592251953973e-13,2.6474992832378e-12,2.812053687801006e-12,3.3202286864477737e-12
7500,20396.594072435983,10821.730289968844,2526.3171851837797,1.0575502882397677e-12,1.1608376984351518e-12,8.368785350541043e-13,1.0793120908665968e-12,1.1744748124270361e-12,8.562813123896513e-13,2.6730665450183626e-12,2.755665017685702e-12,3.4203835386145908e-12
7501,20396.594072435983,10821.730289968844,2526.3171851837797,1.0567272104038053e-12,1.159503806256212e-12,8.380973159078742e-13,1.0787761473630277e-12,1.1736544728519666e-12,8.566472108956701e-13,2.7123028821280134e-12,2.8031203854202984e-12,3.280691086926984e-12
7502,20396.594072435983,10821.730289968844,2526.31718518378,1.0550583046377884e-12,1.1568126392063737e-12,8.394860919247908e-13,1.077755010069851e-12,1.1723343253259825e-12,8.570894563200833e-13,2.758626947351268e-12,2.8468048107074094e-12,3.722448887772826e-12
7503,20396.594072435983,10821.73028996884,2526.31718518378,1.052086240466117e-12,1.1520507727087036e-12,8.380311121180593e-13,1.0762403267226017e-12,1.1705070280284091e-12,8.570317318681199e-13,2.8340357527370795e-12,2.970146546474182e-12,3.937256371422669e-12
7504,20396.594072435983,10821.730289968842,2526.3171851837774,1.0467999178242497e-12,1.1436666547637412e-12,8.330734093668079e-13,1.0737671745468617e-12,1.1675924242383016e-12,8.562718686098323e-13,2.7052519511184757e-12,2.792674800173505e-12,3.866248549050864e-12
7505,18961.904403371806,10821.730289968844,2526.317185183776,1.0456252769886686e-12,1.138720481273387e-12,8.301662107344479e-13,1.0721577263779234e-12,1.1657615378354013e-12,8.56042114271367e-13,6.545456505468118e-12,2.6200642473255773e-12,3.796995752359427e-12
7506,18775.004272941547,10821.730289968842,2526.3171851837765,1.0449730529860292e-12,1.136644899157314e-12,8.287334375263234e-13,1.0708068091997894e-12,1.1646643149636887e-12,8.561192011515296e-13,6.545281444319513e-12,2.7945545963704808e-12,3.855632850634161e-12
7507,19249.65122028553,10821.730289968842,2526.317185183775,1.0447072054933524e-12,1.1365152987878415e-12,8.285437171038626e-13,1.0697982633795123e-12,1.1642431484787503e-12,8.564974405044091e-13,6.545622187304793e-12,2.7858062343036453e-12,3.825627967140597e-12
7508,19741.413548505505,10821.730289968842,2526.317185183776,1.0446730037638244e-12,1.1382419294927484e-12,8.295885449337662e-13,1.0691927259570134e-12,1.1646032000254374e-12,8.572157238987932e-13,6.545941052317848e-12,2.7526625650731246e-12,3.8323300639326874e-12
7509,20396.59407243598,10821.73028996885,2526.31718518378,1.044539320631939e-12,1.141890441989472e-12,8.318626460924569e-13,1.069002357890871e-12,1.1659012737127533e-12,8.582903152085769e-13,2.613480427829328e-12,2.6516730882514794e-12,3.3343123440082254e-12
7510,20396.594072435983,10821.730289968844,2526.31718518378,1.0444111637917825e-12,1.1441208656527115e-12,8.331847233011176e-13,1.0688498898102762e-12,1.1672157651102328e-12,8.592157227892449e-13,2.588551671843701e-12,2.6554730511037836e-12,3.338461145375158e-12
7511,20396.594072435983,10821.730289968844,2526.317185183781,1.0443137997549512e-12,1.1454029712666674e-12,8.338837010593047e-13,1.0688756645934052e-12,1.1688236236200316e-12,8.601174951782248e-13,2.583394221078476e-12,2.6566073183527427e-12,3.339800933067633e-12
7512,20396.594072435983,10821.730289968844,2526.31718518378,1.0442480986039054e-12,1.146001583074891e-12,8.342109224187915e-13,1.069112349621934e-12,1.1707765669309111e-12,8.610163641378073e-13,2.5703832645309643e-12,2.6481457749076294e-12,3.3317385312760334e-12
7513,20396.594072435986,10821.730289968844,2526.3171851837797,1.0443125359221076e-12,1.1462423907822793e-12,8.345184504519297e-13,1.0696487847222032e-12,1.1731907556920665e-12,8.619695504378347e-13,2.5792641147210838e-12,2.6604277244194017e-12,3.341279695473028e-12
7514,20396.594072435983,10821.730289968844,2526.3171851837806,1.0444651247155774e-12,1.1463020652186933e-12,8.351820235345017e-13,1.0703914528888337e-12,1.1759812582131184e-12,8.629026564565771e-13,2.5754977058332264e-12,2.655543591167597e-12,3.3312808667294213e-12
7515,20396.594072435986,10821.730289968848,2526.3171851837797,1.0448819709700704e-12,1.1466719974649753e-12,8.37014302075838e-13,1.0714310541166198e-12,1.1792674170529715e-12,8.638800281381442e-13,2.574352117787541e-12,2.6435542061720873e-12,3.314330535657946e-12
7516,20396.594072435983,10821.730289968844,2526.31718518378,1.0456858045203263e-12,1.1480118790103897e-12,8.408077732539795e-13,1.0727973816187187e-12,1.183108359067885e-12,8.649252932414323e-13,2.573327680886806e-12,2.624818443190123e-12,3.2997241528346583e-12
7517,20396.594072435986,10821.730289968844,2526.3171851837797,1.0470227792710188e-12,1.151530859566372e-12,8.476440498570158e-13,1.074524750996933e-12,1.1875778836832817e-12,8.660671184856511e-13,2.552399760300565e-12,2.61847175252086e-12,3.267400230774652e-12
7518,12738.433423024644,7365.999999999945,1278.7661426372756,1.0494297086269927e-12,1.159832410777817e-12,8.59591952077444e-13,1.0767087278846084e-12,1.1927698077042694e-12,8.675880556483386e-13,2032.566576975363,5.808240028862048e-11,533.2338573627305
7519,11779.048959414808,7365.999999999945,280.7019094648659,1.0504098306472936e-12,1.172756383577407e-12,8.653352440586983e-13,1.0793592171579014e-12,1.1989234943052936e-12,8.683963811372242e-13,2991.9510405852006,5.828577776319201e-11,1531.2980905351396
7520,17713.316167949768,10821.730289968727,280.7019094648663,1.0502983365958626e-12,1.193003633495264e-12,8.672646890293891e-13,1.0825075718379953e-12,1.2061279841535624e-12,8.688860069826372e-13,6.544946610920254e-12,5.925315722570515e-12,1531.2980905351399
7521,14023.76400275934,7349.519869924527,280.7019094648648,1.0518787913889017e-12,1.2287591297377852e-12,8.658955035033455e-13,1.0865363689442098e-12,1.2160347217589348e-12,8.689262517266605e-13,747.2359972406658,16.480130075474225,1531.29809053514
7522,13405.485472952227,1202.414476663205,280.7019094648646,1.0529926682547136e-12,1.2448676071477329e-12,8.631832818079697e-13,1.0911417245367331e-12,1.2225547051707615e-12,8.688082804743544e-13,1365.5145270477808,6163.5855233368,1531.2980905351396
7523,13543.79537791502,1202.414476663205,280.7019094648646,1.054358662868834e-12,1.2551364771260343e-12,8.613960663362327e-13,1.0965127331551802e-12,1.22868235762569e-12,8.689382996504767e-13,1227.2046220849888,6163.585523336799,1531.2980905351396
7524,20396.594072435983,1267.0619582911418,280.7019094648646,1.056867398457047e-12,1.2617755462659005e-12,8.603951297725109e-13,1.1029121794665253e-12,1.2343381255530624e-12,8.691793048698032e-13,2.8688828341031915e-12,6098.938041708861,1531.2980905351394
7525,20396.59407243597,5535.716395357704,280.7019094648646,1.060694875215378e-12,1.2643472581542538e-12,8.600567804651196e-13,1.1093226768666293e-12,1.2388855898029032e-12,8.695697420984176e-13,2.899315926409055e-12,1830.2836046422979,1531.2980905351394
7526,20396.594072435983,5807.768077541747,280.7019094648646,1.0686599512035934e-12,1.2647687682569525e-12,8.602634716260316e-13,1.116068828384799e-12,1.2425773534925204e-12,8.701265014363414e-13,2.8647678216485203e-12,1558.2319224582554,1531.2980905351394
7527,20396.594072435983,5233.260733617676,280.7019094648646,1.0832317348936793e-12,1.2637221658361085e-12,8.610533832134755e-13,1.1232405340943709e-12,1.2454675311395994e-12,8.70960066112147e-13,2.8590378945903865e-12,2132.7392663823275,1531.2980905351403
7528,20396.594072435983,1202.414476663205,280.7019094648646,1.1074686789730787e-12,1.2613259359394918e-12,8.599778884833636e-13,1.1309591675076125e-12,1.2474611887533148e-12,8.715306199761996e-13,2.655428971423848e-12,6163.585523336798,1531.2980905351394
7529,2266.2882302706653,1202.414476663205,280.7019094648646,1.1481918064135219e-12,1.2595172091738523e-12,8.594264975120464e-13,1.1402754238265436e-12,1.2491691580355087e-12,8.722942522417441e-13,12504.711769729336,6163.585523336799,1531.2980905351392
7530,2266.2882302706653,1202.414476663205,280.7019094648646,1.171829309989475e-12,1.2590668116755263e-12,8.604836404687637e-13,1.1470485613658686e-12,1.2509523765518518e-12,8.735174123520601e-13,12504.711769729338,6163.585523336801,1531.2980905351392
7531,2266.2882302706653,1202.414476663205,280.7019094648646,1.1862036366946811e-12,1.2588946303874612e-12,8.621854018314316e-13,1.1523750898646787e-12,1.2524472168298107e-12,8.749655845989989e-13,12504.711769729338,6163.5855233367965,1531.2980905351392
7532,3944.9943437667885,1202.4144766632057,280.70190946486485,1.1951367043274426e-12,1.2590033169163184e-12,8.648901705925769e-13,1.1565199857618352e-12,1.2538866726293473e-12,8.767927969842939e-13,10826.005656233217,6163.5855233367965,1531.2980905351399
7533,4302.953244679068,10821.730289968598,280.7019094648652,1.1992918415767963e-12,1.257761888071441e-12,8.6648644800484e-13,1.158974008228379e-12,1.2548239222546428e-12,8.7859773372263e-13,10468.046755320936,5.0125515872111675e-12,1531.2980905351405
7534,4553.325457270485,10821.730289968626,1923.4973711317944,1.2007143563327236e-12,1.2569117236201716e-12,8.662450170390645e-13,1.1597984850243356e-12,1.2554676283295057e-12,8.802104700799518e-13,10217.674542729519,5.022395239530581e-12,6.355979588807086e-12
7535,4677.446394987803,10821.730289968626,2526.3171851837797,1.200149943936177e-12,1.2562850917939064e-12,8.652543069182954e-13,1.159113184512869e-12,1.255880138076617e-12,8.817535957335338e-13,10093.553605012203,5.02342075161526e-12,2.8901770239629853e-12
7536,4566.170812568834,10821.730289968626,2526.3171851837797,1.1971253819842762e-12,1.2557410508923518e-12,8.646391976257431e-13,1.1569338840187648e-12,1.2560976353801186e-12,8.832348286701306e-13,10204.82918743117,5.0234574870278594e-12,2.882965421893012e-12
7537,4121.208071439672,10821.730289968626,2526.3171851837797,1.1898543793668312e-12,1.2551148167892023e-12,8.643372952962628e-13,1.1532459064557525e-12,1.2561428141041944e-12,8.846786605149363e-13,10649.791928560333,5.022256652869204e-12,2.8713507399447063e-12
7538,3315.4735527790676,10821.730289968626,2526.3171851837797,1.17626395977622e-12,1.2543000426466423e-12,8.64422902729248e-13,1.1480679984752085e-12,1.2561144602157257e-12,8.861484859393929e-13,11455.526447220938,5.021990426169722e-12,2.8736151160805006e-12
7539,2569.9753614831875,10821.730289968653,2526.317185183782,1.1531379510290104e-12,1.2529556379883442e-12,8.648928790441154e-13,1.1411714221381438e-12,1.2558748868279157e-12,8.875645940388372e-13,12201.024638516823,5.0224342642275555e-12,2.857879454500956e-12
7540,2266.2882302706653,1202.4144766632048,2526.31718518378,1.1142984113527828e-12,1.2509184957817394e-12,8.658449035663028e-13,1.1298374524353234e-12,1.2551983997681019e-12,8.889887256880535e-13,12504.71176972938,6163.585523336796,2.850105532309627e-12
7541,2266.2882302706653,1202.4144766632048,2526.317185183779,1.097118326004457e-12,1.2504984461494883e-12,8.673677178253276e-13,1.1259646230916146e-12,1.2554094972435685e-12,8.904454018470397e-13,12504.711769729382,6163.585523336795,2.826832442184331e-12
7542,2266.2882302706653,1202.4144766632048,1385.8638163598914,1.0967578081167148e-12,1.2516355015446547e-12,8.698432146087455e-13,1.126608277105471e-12,1.2562301811074835e-12,8.920080377740926e-13,12504.711769729382,6163.585523336796,426.13618364011484
7543,2266.2882302706653,1202.4144766632048,1376.7799203974312,1.113302705409835e-12,1.2546675683115522e-12,8.69960067824454e-13,1.131919626701523e-12,1.2577964775552889e-12,8.935159075910277e-13,12504.71176972938,6163.585523336796,435.2200796025746
7544,9480.50544280146,2835.450785501427,2526.3171851837797,1.1511922697687955e-12,1.259999843888725e-12,8.676107526626697e-13,1.1448342581249524e-12,1.2603432141377672e-12,8.948252308742797e-13,5290.49455719855,4530.549214498574,2.891321212968358e-12
7545,17364.583971276876,2760.7510665108102,2526.31718518378,1.1726620661961792e-12,1.2631242466260535e-12,8.660944229382943e-13,1.1531676375154927e-12,1.2622065565548063e-12,8.961819349701577e-13,5.0990522406073596e-12,4605.248933489192,2.8647575457568436e-12
7546,11805.904880616548,1202.4144766632057,2526.31718518378,1.1865111186587026e-12,1.264796297132087e-12,8.651287517949502e-13,1.1603394099568994e-12,1.263784657788305e-12,8.975465533758562e-13,2965.095119383462,6163.5855233368,2.8500874765514978e-12
7547,10428.360628914532,1583.58252766824,2526.3171851837815,1.1928461110990395e-12,1.2661273844800887e-12,8.646563705198261e-13,1.16596656959509e-12,1.2654324848358136e-12,8.9890628413093e-13,4342.639371085475,5782.4174723317665,2.836122408003777e-12
7548,15427.656345156258,2898.667020624249,2526.3171851837787,1.193781437293201e-12,1.2666078421431978e-12,8.646769720472264e-13,1.1701677371097504e-12,1.266877966355761e-12,9.002466552472723e-13,5.0981693547765935e-12,4467.332979375756,2.8401098311575797e-12
7549,17432.272097606092,3364.4075959521083,2526.3171851837806,1.1935280008625857e-12,1.2663042114725736e-12,8.652350156855075e-13,1.1733868570740626e-12,1.2681525767663425e-12,9.015134832999494e-13,5.099074181131874e-12,4001.5924040478976,2.8413936100591834e-12
7550,17685.98959873738,3470.633272577688,2526.3171851837797,1.1925021107954603e-12,1.26510588839981e-12,8.664629561980552e-13,1.1755587155560068e-12,1.2692869903847175e-12,9.026594270931699e-13,5.0991124764067364e-12,3895.3667274223158,2.8666476511075233e-12
7551,18031.1444151097,3217.607181100447,2526.3171851837797,1.1907503382224152e-12,1.2627967236580064e-12,8.685838368603357e-13,1.1766756539957013e-12,1.2702526325023485e-12,9.036399318034933e-13,5.0991412816568304e-12,4148.392818899559,2.910024045873291e-12
7552,15558.765186696499,1202.414476663206,1308.4416396236772,1.1875037157841811e-12,1.2587620585816634e-12,8.720485237916889e-13,1.1766938563296217e-12,1.2709576590183394e-12,9.044398290238313e-13,5.098676216096006e-12,6163.5855233368,503.5583603763289
7553,2266.2882302706653,1202.4144766632048,1321.9858889255142,1.1808369720343139e-12,1.2522954570088595e-12,8.739537969814168e-13,1.1752361172948588e-12,1.2710634089637663e-12,9.048751793679325e-13,12504.711769729338,6163.585523336795,490.01411107449206
7554,2266.2882302706653,1202.414476663205,1218.3600171302264,1.1722697009197417e-12,1.2497166106401122e-12,8.74941159397796e-13,1.1740330696490823e-12,1.2732147746075179e-12,9.049085991750287e-13,12504.711769729336,6163.585523336795,593.6399828697798
7555,2266.2882302706653,1202.4144766632053,1325.1691770304622,1.1554243677760696e-12,1.2448516410185321e-12,8.754136054553235e-13,1.171384757433609e-12,1.2750735813225417e-12,9.045718887322179e-13,12504.711769729338,6163.585523336796,486.83082296954404
7556,16126.92949494254,10821.730289968842,2526.3171851837783,1.1250340189438133e-12,1.2360231916414658e-12,8.754924210202353e-13,1.1664139465176372e-12,1.2764418533167311e-12,9.0377188167592e-13,6.182904324921601e-12,1.7228975179112793e-12,3.132434341892854e-12
7557,20396.594072435983,10821.730289968844,2526.31718518378,1.1097093328821089e-12,1.2364777141595627e-12,8.798662140180279e-13,1.1639211374667676e-12,1.2796378296879285e-12,9.031609670443825e-13,3.0486428485804513e-12,2.0039905856279168e-12,3.3124240221866247e-12
7558,20396.594072435986,10821.73028996885,2526.317185183781,1.1004214847658572e-12,1.2367415029543688e-12,8.825332069782811e-13,1.1609712540952557e-12,1.2815556601167367e-12,9.013837381372746e-13,3.0074296051794657e-12,2.0042691686774856e-12,3.3352824308364605e-12
7559,20396.59407243599,10821.73028996884,2526.31718518378,1.0955239130671933e-12,1.2370497495327285e-12,8.841353440641317e-13,1.1577383332163338e-12,1.2825873631424857e-12,8.98634299160267e-13,2.957003196717824e-12,1.98399312637783e-12,3.3320304388187716e-12
7560,20396.594072435983,10821.730289968844,2526.31718518378,1.0936557253604158e-12,1.2374225076067982e-12,8.850682965583061e-13,1.1541871381597284e-12,1.2827467893445418e-12,8.949425296491187e-13,2.918908924851634e-12,1.961026553732321e-12,3.319880289707538e-12
7561,12777.414928400656,14530.307756291804,5360.423929150157,1.478207964008987e-11,9.106987721703299e-12,7.42597130680474e-12,1.2988009430411922e-11,9.597755502320283e-12,7.85139074781272e-12,1993.5850715986114,8.691077955280737e-11,8.150160261821882e-11
7562,12053.939918308612,14530.307756291804,5360.423929150156,1.475638662233171e-11,9.091517331424632e-12,7.418259580840698e-12,1.28563264964633e-11,9.470329130339524e-12,7.78590467350015e-12,2717.060081691199,8.659478785486036e-11,8.114218094260724e-11
7563,11390.277496858007,14530.307756291802,5360.4239291501535,1.466933816116523e-11,9.081410382884369e-12,7.411569853094037e-12,1.2673326168178917e-11,9.362407449222753e-12,7.731018629638785e-12,3380.722503143311,8.658475447829813e-11,8.115828520994616e-11
7564,10595.982035503002,14530.307756291804,5360.423929150155,1.4428727922438834e-11,9.079533512163269e-12,7.412241649983621e-12,1.2434144541802605e-11,9.272018629150143e-12,7.685478926130376e-12,4175.0179644973305,8.650299974769315e-11,8.110647358603365e-11
7565,9477.035099402938,14530.307756291806,5360.423929150154,1.3935465893097361e-11,9.096970454851334e-12,7.430966157689632e-12,1.2128548987181577e-11,9.19709713328125e-12,7.648746777428998e-12,5293.964900598855,8.62661915060665e-11,8.098566486017936e-11
7566,7189.661213772098,14530.307756291804,5360.423929150155,1.2987962723016672e-11,9.153743719711577e-12,7.488257075743373e-12,1.1728590851208547e-11,9.127424009061645e-12,7.612727510214496e-12,7581.338786228587,8.420727556404993e-11,7.88236303756076e-11
7567,16343.431673069083,14530.307756291784,5360.423929150156,1.0795154432684103e-11,9.243617706048638e-12,7.574413896798938e-12,1.119594539125057e-11,9.077347941619221e-12,7.591255379478414e-12,4.0071623758906923e-10,8.250359468140938e-11,7.899266691372798e-11
7568,19799.337861551692,14530.307756291799,5360.4239291501535,9.855748335950544e-12,9.31679958060608e-12,7.63237543803712e-12,1.0797490218514862e-11,9.031268946125493e-12,7.569996631210213e-12,7.381172650164829e-11,7.897581521873275e-11,7.894710205787805e-11
7569,19799.337861551692,14530.3077562918,5360.423929150155,9.372165159111574e-12,9.352654125233567e-12,7.663766104656194e-12,1.0479401641369688e-11,8.996033819641335e-12,7.553922509975322e-12,7.413705103268806e-11,7.832321979107658e-11,7.845580948789941e-11
7570,18761.307485883877,14530.30775629178,5360.423929150153,9.189548709733089e-12,9.371427227739013e-12,7.682727910872888e-12,1.0218276240209049e-11,8.969263762644524e-12,7.54208593565461e-12,3.4558911069663146e-10,8.343029279353435e-11,7.731222581644412e-11
7571,18765.28023707786,14530.307756291782,5360.423929150153,9.164315709689349e-12,9.403621717350743e-12,7.706757820176258e-12,9.975459768653345e-12,8.932711576859748e-12,7.519813549711334e-12,3.3749778689232545e-10,8.165690112612219e-11,7.619811666389633e-11
7572,18931.744740423277,14530.30775629178,5360.4239291501535,9.152647330961999e-12,9.407910754407018e-12,7.712669360205544e-12,9.77770608470021e-12,8.910937397237543e-12,7.507943222163718e-12,3.387184663731876e-10,8.181977027215363e-11,7.721815631544839e-11
7573,19799.337861551692,14530.307756291799,5360.423929150155,9.119793537764467e-12,9.390995224516931e-12,7.697428581761186e-12,9.601383358104985e-12,8.890404093067903e-12,7.49501069227942e-12,7.592959525855859e-11,7.697712683283805e-11,7.721530913968942e-11
7574,19799.337861551696,14530.3077562918,5360.423929150155,9.074079617690608e-12,9.346758471977312e-12,7.662905962536329e-12,9.444977899579275e-12,8.869942254188366e-12,7.481241621087901e-12,7.604123580033726e-11,7.744736026683089e-11,7.751031993525477e-11
7575,19799.337861551692,14530.307756291799,5360.423929150155,9.025635806248803e-12,9.277265800620506e-12,7.611630984237168e-12,9.31119239943946e-12,8.855595145554215e-12,7.470126759863901e-12,7.71863682785908e-11,7.784007964434848e-11,7.757746786681096e-11
7576,17014.825384030773,14530.30775629178,5360.423929150155,8.970572947118404e-12,9.198844053486805e-12,7.545385055631934e-12,9.182347596169878e-12,8.835218362858918e-12,7.452671368108837e-12,3.711272283614669e-10,8.199582984063555e-11,7.685519239103831e-11
7577,16443.85589943775,14530.307756291775,5360.423929150155,8.8575043702747e-12,9.081218863563966e-12,7.448103164052714e-12,9.066598910904874e-12,8.817671565048107e-12,7.441846007756894e-12,3.4038537323245077e-10,8.104042973537501e-11,7.68021735108787e-11
7578,16806.706808263043,14530.307756291782,5360.423929150155,8.786697580162504e-12,9.017796178554301e-12,7.391668693393816e-12,8.97029079109399e-12,8.808088665938215e-12,7.431895347156962e-12,3.460126974767461e-10,8.167031502609263e-11,7.713632673071545e-11
7579,16927.468778379676,14530.307756291782,5360.423929150155,8.75462706957244e-12,8.999562546251873e-12,7.36856540833196e-12,8.88640926703908e-12,8.802031454244788e-12,7.423535730864202e-12,3.569999692862225e-10,8.187533679129491e-11,7.732068306568978e-11
7580,19799.337861551707,14530.307756291804,5360.423929150155,8.74361898315353e-12,9.018647656748577e-12,7.366892148213305e-12,8.817058452677172e-12,8.80134424012705e-12,7.417814164640393e-12,7.44248108486335e-11,7.813930745287962e-11,7.750081647323783e-11
7581,19799.337861551707,14530.307756291804,5360.423929150155,8.762645729961307e-12,9.053404766280745e-12,7.38609856757908e-12,8.748859973339549e-12,8.792320434863498e-12,7.407336043803502e-12,7.38727455520773e-11,7.701416349290233e-11,7.659893804267246e-11
7582,19799.337861551707,14530.307756291804,5360.423929150155,8.765084287749484e-12,9.065620054758635e-12,7.390411194561672e-12,8.700886670119538e-12,8.795989683027519e-12,7.406156221728654e-12,7.403010577242617e-11,7.676361543833224e-11,7.662151935038636e-11
7583,19799.337861551714,14530.307756291806,5360.423929150152,8.761400287581871e-12,9.06790027921695e-12,7.390465045349284e-12,8.660061818567378e-12,8.79965202940189e-12,7.405316922493444e-12,7.429986197134329e-11,7.670447739625883e-11,7.677442602228367e-11
7584,19799.337861551707,14530.307756291804,5360.423929150155,8.75556353311387e-12,9.065138104488342e-12,7.38873125372772e-12,8.62736561945976e-12,8.804858397776887e-12,7.406083856134471e-12,7.468973860411654e-11,7.67332992685513e-11,7.700658962270828e-11
7585,19799.337861551703,14530.307756291804,5360.423929150155,8.7499381623333e-12,9.060302707242764e-12,7.386733523083214e-12,8.603647721158038e-12,8.813287622870332e-12,7.409304719915932e-12,7.492885009385555e-11,7.676550748318304e-11,7.730324503893747e-11
7586,19799.337861551707,14530.307756291804,5360.423929150155,8.764947139770713e-12,9.07450149120721e-12,7.40011070189831e-12,8.579541933740936e-12,8.815532982711041e-12,7.407987800523963e-12,7.415060208820379e-11,7.56952253217081e-11,7.620569474274563e-11
7587,19799.337861551685,14530.307756291804,5360.423929150153,8.76576086148984e-12,9.07534251401788e-12,7.400578527711017e-12,8.567385343729808e-12,8.825470690343895e-12,7.414711854151525e-12,7.454409512688803e-11,7.61294107417195e-11,7.667252021119654e-11
7588,19799.337861551703,14530.307756291804,5360.423929150154,8.760572183699142e-12,9.070155143428724e-12,7.397457221800829e-12,8.561189278242246e-12,8.837543500146284e-12,7.421271768991675e-12,7.454864864346505e-11,7.618251147570206e-11,7.675316815192055e-11
7589,19799.337861551707,14530.307756291804,5360.423929150155,8.779787306883383e-12,9.086889947897141e-12,7.412982235526033e-12,8.557986576805032e-12,8.848322674054433e-12,7.428664489958312e-12,7.460457313694105e-11,7.639940274736964e-11,7.688207274362964e-11
7590,19799.337861551707,14530.307756291804,5360.423929150156,8.835614898720393e-12,9.13366435501762e-12,7.454253769464564e-12,8.556357246375226e-12,8.85967104765329e-12,7.436268142111303e-12,7.460943618217394e-11,7.63949399430979e-11,7.674367975472869e-11
7591,19799.3378615517,14530.307756291804,5360.423929150155,8.920899947672263e-12,9.217273913570143e-12,7.537975726755907e-12,8.558530809239981e-12,8.867398000036505e-12,7.441015829872845e-12,7.404187508980955e-11,7.527774766272578e-11,7.575121682536345e-11
