Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
5932,0.115697985,1,1,1,1,1,1,1,1,1,0.369283901,0.115697985,0,0.384608323,1,1,1,1,1,1,1,1,0.411540754,0.384608323,0,0.207711988,1,1,1,1,1,1,1,1,1,0.207711988,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559924928,0.585739368,0.572095277,0.61992812,0.759837737,0.386978793,0.260789442,0.522153041,0.708916694,0.463922624,0.563609213,0.564836506,0.212687085,0.377661949,0.090512755,0.566132553,0.56352404,0.468949278,0.513699488,0.297694373,0.690645384,0.541307666
5933,0.115697985,1,1,1,1,1,1,1,1,1,0.361726118,0.115697985,0.001245998,0.384616209,1,1,1,1,1,1,1,1,0.39360927,0.384616209,0.011437025,0.207676672,1,1,1,1,1,1,1,1,1,0.207676672,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.007276461,0.005198497,0.008464725,0,0,0.001971979,0.00E+00,0.022425692,0.034767703,0.018330434,0.009996479,0.001901079,0.040074376,0.004282517,0.602123526,0.617084889,0.605834704,0.62094789,0.776625282,0.362917396,0.276898928,0.55899563,0.709145127,0.441609487,0.537564944,0.582291318,0.19384423,0.344699134,0.113199459,0.546087417,0.5412424,0.480887067,0.424168401,0.279505032,0.660118924,0.479171833
5934,0.115654581,1,1,1,1,1,1,1,1,1,0.354863791,0.115654581,0.041432707,0.384625803,1,1,1,1,1,1,1,1,0.364775387,0.384625803,0.080958746,0.207640058,1,1,1,1,1,1,1,1,1,0.207640058,0.029021668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003267467,0.089394345,0.024655678,0.00616156,0.001411583,0.058881841,0.034491373,0.002345162,0.129499003,0.108558792,0.129538116,0.016109709,0.01730243,0.079212829,0.011419604,0.234377215,0.288374592,0.083005425,0.079746808,0.031616482,0.306216685,0.042498434,0.637426959,0.639530921,0.625252415,0.610546356,0.777669362,0.362276586,0.292438675,0.595603807,0.709604128,0.426602551,0.518149159,0.590600764,0.186172439,0.318100465,0.122041334,0.499355399,0.530142694,0.444116253,0.391880592,0.248173576,0.581449578,0.510046883
5935,0.115677343,1,1,1,1,1,1,1,1,1,0.305988101,0.115677343,0.127074719,0.384575578,1,1,1,1,1,1,1,1,0.308188107,0.384575578,0.174050792,0.207603444,1,1,1,1,1,1,1,1,1,0.207603444,0.142145201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033863969,0.500552079,0.119585891,0.05577312,0.030871127,0.199328372,0.191025348,0.029636146,0.353547823,0.278923719,0.368222785,0.089563291,0.04418651,0.234603178,0.034855766,0.409984074,0.540084442,0.181888634,0.202562305,0.085403589,0.463315904,0.087405594,0.657938721,0.591430933,0.59992664,0.609801268,0.780914734,0.272224985,0.283095296,0.628098484,0.443978061,0.286884526,0.316933155,0.589760387,0.161833585,0.217581618,0.124634045,0.443487555,0.492568919,0.343909849,0.346435177,0.217075905,0.533233252,0.462677334
5936,0.115648644,1,1,1,1,1,1,1,1,1,0.251535341,0.115648644,0.199346521,0.384614412,1,1,1,1,1,1,1,1,0.257433933,0.384614412,0.244602359,0.20756683,1,1,1,1,1,1,1,1,1,0.20756683,0.225691987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.068098016,0.740039518,0.235552864,0.129712265,0.072711701,0.248931312,0.309150224,0.07232648,0.624723041,0.418245271,0.583867717,0.161117964,0.084536013,0.331012212,0.061210394,0.496868684,0.60320447,0.303115297,0.280552433,0.118437158,0.601826725,0.103704245,0.679387379,0.475217715,0.428513785,0.606506468,0.780478217,0.191980961,0.178458381,0.66470546,0.311315537,0.215273003,0.238774271,0.540694387,0.139338154,0.118588313,0.108430029,0.347620904,0.438104317,0.275741121,0.322787626,0.175417466,0.431371067,0.430106282
5937,0.115648644,1,1,1,1,1,1,1,1,1,0.257782797,0.115648644,0.245912897,0.384614733,1,1,1,1,1,1,1,1,0.251356479,0.384614733,0.288778529,0.207530217,1,1,1,1,1,1,1,1,1,0.207530217,0.289675286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.119373163,0.806703092,0.334690131,0.212710386,0.106302433,0.297929117,0.401899658,0.120855996,0.641701147,0.464627476,0.667537404,0.226516073,0.120878475,0.366393582,0.111501248,0.565006311,0.609462432,0.353826341,0.381872696,0.149929345,0.682833259,0.107875874,0.700052587,0.505812512,0.479173685,0.587617237,0.779764924,0.203150859,0.237736767,0.67843078,0.396761029,0.204586915,0.247396919,0.559802751,0.147561566,0.119664634,0.099701758,0.286716987,0.405082481,0.280252184,0.359128741,0.168459104,0.410807692,0.372855885
5938,0.115648644,1,1,1,1,1,1,1,1,1,0.279694869,0.115648644,0.264503379,0.384580376,1,1,1,1,1,1,1,1,0.259467711,0.384580376,0.292425157,0.207493603,1,1,1,1,1,1,1,1,1,0.207493603,0.350199483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.179876139,0.807294692,0.428167488,0.28752311,0.156942783,0.355621062,0.486134618,0.178727689,0.465423058,0.41649022,0.48433287,0.301736241,0.162117052,0.337267,0.15556655,0.565447406,0.597604053,0.359906928,0.351790942,0.162992812,0.627276109,0.120812675,0.708765235,0.557344368,0.565214585,0.606089816,0.790869442,0.243438992,0.298524507,0.692766884,0.382961194,0.219136124,0.32168124,0.597080562,0.163010749,0.133725625,0.108000466,0.314775471,0.395371792,0.307544513,0.364013811,0.173499722,0.425045,0.315459419
5939,0.115629757,1,1,1,1,1,1,1,1,1,0.317119081,0.115629757,0.282821435,0.38461921,1,1,1,1,1,1,1,1,0.283642834,0.38461921,0.287945077,0.207458287,1,1,1,1,1,1,1,1,1,0.207458287,0.388810459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22488331,0.78291842,0.468813313,0.326136653,0.203869119,0.409504335,0.522225057,0.231561959,0.416440274,0.382216346,0.370049251,0.350240354,0.197177556,0.32860808,0.192124396,0.540167613,0.544534414,0.386630256,0.281286237,0.159710777,0.603891173,0.121463049,0.704436593,0.608232574,0.634626389,0.635610415,0.799756659,0.288576749,0.367220454,0.70607257,0.423333469,0.243847621,0.403964025,0.630742954,0.193042561,0.180545821,0.144844274,0.388634184,0.422466036,0.364541916,0.378017987,0.186317825,0.527603099,0.234104445
5940,0.115628047,1,1,1,1,1,1,1,1,1,0.366647272,0.115628047,0.299384861,0.384628158,1,1,1,1,1,1,1,1,0.323261817,0.384628158,0.28745312,0.207421673,1,1,1,1,1,1,1,1,1,0.207421673,0.412598156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.222517471,0.765555105,0.498540265,0.327297253,0.255224927,0.457473314,0.527051157,0.279185925,0.425590407,0.36971044,0.417623621,0.372768251,0.219464858,0.344974408,0.196083306,0.459541203,0.524423816,0.401365003,0.24373471,0.171976281,0.593871214,0.122252926,0.708069715,0.636683682,0.679233919,0.64467435,0.802304224,0.353927951,0.431566089,0.714971823,0.392259767,0.310599966,0.494381475,0.658374317,0.253212469,0.242987555,0.179351175,0.486814367,0.531239191,0.436874734,0.389395046,0.217283271,0.623204281,0.116777444
5941,0.115584644,1,1,1,1,1,1,1,1,1,0.414169314,0.115584644,0.280273734,0.384594823,1,1,1,1,1,1,1,1,0.373390901,0.384594823,0.265130578,0.20738506,1,1,1,1,1,1,1,1,1,0.20738506,0.423202434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23152028,0.74245953,0.488641614,0.327326229,0.297510979,0.49300788,0.548824689,0.277410845,0.373521678,0.373026133,0.387167972,0.356498699,0.186579226,0.324535867,0.195092516,0.45449748,0.478196873,0.350208785,0.257024764,0.163083143,0.511562677,0.113781201,0.699193959,0.661926612,0.7051,0.64852628,0.804822999,0.423474126,0.467943335,0.727933173,0.466421151,0.362239631,0.55295503,0.680070695,0.322732401,0.303146901,0.211687974,0.627702255,0.655505339,0.503038823,0.398257471,0.251728813,0.689838964,0.140514766
5942,0.115568979,1,1,1,1,1,1,1,1,1,0.453084837,0.115568979,0.243917854,0.384623362,1,1,1,1,1,1,1,1,0.399202524,0.384623362,0.228713565,0.207348446,1,1,1,1,1,1,1,1,1,0.207348446,0.391400881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231334239,0.662041025,0.386990161,0.273123345,0.307120909,0.488542702,0.549044617,0.259257162,0.430924124,0.359109253,0.342748128,0.299595192,0.153632745,0.291775626,0.165970184,0.417760481,0.418199359,0.306258601,0.22624642,0.132213046,0.415141971,0.09354944,0.707728221,0.67681166,0.726501456,0.654577937,0.801149862,0.479569704,0.504398436,0.748752016,0.532209355,0.428497727,0.574223688,0.691756302,0.360396492,0.366760694,0.250442643,0.709924293,0.706801158,0.522195952,0.429614515,0.264031143,0.756709988,0.230544414
5943,0.115564752,1,1,1,1,1,1,1,1,1,0.481230958,0.115564752,0.208428904,0.384603031,1,1,1,1,1,1,1,1,0.365923084,0.384603031,0.16252991,0.207311832,1,1,1,1,1,1,1,1,1,0.207311832,0.342679956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.211203064,0.637192232,0.245093781,0.203439501,0.286621725,0.456177432,0.477459145,0.256078766,0.473618638,0.327438064,0.289467288,0.232063792,0.107272864,0.301610984,0.122272014,0.273678676,0.31191411,0.216846899,0.152567738,0.098164375,0.267391901,0.070503519,0.712829137,0.663380555,0.72800439,0.663939322,0.793237234,0.512161442,0.551706219,0.754364609,0.660417732,0.514004431,0.597502053,0.703059746,0.395243595,0.376151183,0.305865496,0.655484206,0.686407007,0.439300957,0.420099344,0.254268889,0.769608904,0.245953488
5944,0.115563042,1,1,1,1,1,1,1,1,1,0.489571437,0.115563042,0.153417024,0.384589996,1,1,1,1,1,1,1,1,0.33970807,0.384589996,0.082728406,0.207276516,1,1,1,1,1,1,1,1,1,0.207276516,0.285642822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.987145662,0.188741331,0.597056479,0.166535962,0.16107004,0.259898879,0.378688,0.311044145,0.233812061,0.306935909,0.215358224,0.323442617,0.160714167,0.064642308,0.24287032,0.091036476,0.107771328,0.131895668,0.102973657,0.070807978,0.062682073,0.11046562,0.057822916,0.742259205,0.691545024,0.732054035,0.682271779,0.786226331,0.539426293,0.594191443,0.752013528,0.739709845,0.527174968,0.610963369,0.713162537,0.413764905,0.356085578,0.342996703,0.653563462,0.665591556,0.359955284,0.405788748,0.244404781,0.749681604,0.336806178
5945,0.115519682,1,1,1,1,1,1,1,1,1,0.489590511,0.115519682,0.07879027,0.384621565,1,1,1,1,1,1,1,1,0.333362773,0.384621565,0.024513438,0.207239902,1,1,1,1,1,1,1,1,1,0.207239902,0.17196853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98905921,0.107555917,0.355054311,0.091872345,0.094610592,0.261561089,0.169278013,0.113566697,0.211302541,0.136754112,0.073886455,0.152620226,0.094942755,0.032878585,0.116938563,0.061816347,0.036170728,0.025919985,0.021660444,0.015124531,0.026670079,0.008303382,0.030698817,0.758765071,0.663241833,0.738004784,0.675905834,0.77858781,0.5526394,0.588093758,0.757367128,0.707653226,0.464655694,0.55326277,0.713561979,0.430369505,0.338514504,0.399976676,0.554402462,0.604418525,0.340636065,0.388789429,0.246530768,0.737231109,0.444844278
5946,0.115519682,1,1,1,1,1,1,1,1,1,0.487479192,0.115519682,0.009954691,0.384601233,1,1,1,1,1,1,1,1,0.332853594,0.384601233,0,0.207203289,1,1,1,1,1,1,1,1,1,0.207203289,0.048128796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976068616,0.03509862,0.042663233,0.014663921,0.026163984,0.18371974,0.013821103,0.010631334,0.084212028,0.006828613,0.004267562,0.006294158,0.022130446,0.003125304,0.009002138,0.008845802,0,0,0.00E+00,0.00E+00,0.001893394,0,0,0.768745541,0.634119568,0.717961596,0.675650064,0.760436756,0.556742577,0.592770511,0.760577897,0.613231741,0.440652118,0.56294133,0.680006708,0.457363421,0.335469121,0.429126219,0.515544415,0.552863428,0.282338284,0.467745301,0.28118527,0.753332594,0.443434899
5947,0.115500751,1,1,1,1,1,1,1,1,1,0.51832115,0.115500751,0,0.384600533,1,1,1,1,1,1,1,1,0.33531351,0.384600533,0,0.207166675,1,1,1,1,1,1,1,1,1,0.207166675,0.001540855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815283298,0,0,0,0,0.010052735,0,0,0.003151896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775434135,0.636706296,0.740810829,0.719271233,0.745465725,0.635992762,0.683869928,0.77384955,0.434459477,0.516862319,0.604801058,0.71404849,0.480396032,0.376146037,0.424240795,0.542952141,0.544296902,0.242138984,0.501669874,0.31222143,0.724969489,0.417670491
5948,0.115500751,1,1,1,1,1,1,1,1,1,0.536988748,0.115500751,0,0.384596438,1,1,1,1,1,1,1,1,0.337882135,0.384596438,0,0.207130061,1,1,1,1,1,1,1,1,1,0.207130061,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.515088081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785725113,0.667797943,0.759515569,0.750516615,0.743034117,0.668782048,0.731630173,0.781063798,0.621163815,0.586513223,0.547206222,0.732922041,0.50491344,0.396792433,0.410233369,0.464416785,0.491998041,0.254923065,0.483964663,0.337798398,0.698603803,0.329207765
5949,0.115513745,1,1,1,1,1,1,1,1,1,0.542231132,0.115513745,0,0.384606032,1,1,1,1,1,1,1,1,0.351551955,0.384606032,0,0.207094745,1,1,1,1,1,1,1,1,1,0.207094745,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.475046843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774501236,0.706826034,0.778003431,0.786709115,0.75531902,0.681834741,0.740519437,0.790741761,0.686958778,0.61362502,0.510520638,0.738933756,0.527484063,0.38649098,0.408515795,0.373676556,0.531435692,0.292237372,0.424616222,0.356880993,0.635254624,0.325883792
5950,0.115494814,1,1,1,1,1,1,1,1,1,0.547270309,0.115494814,0,0.384615626,1,1,1,1,1,1,1,1,0.389808162,0.384615626,0,0.207058438,1,1,1,1,1,1,1,1,1,0.207058438,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.206025898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769716056,0.731589186,0.781415578,0.798823881,0.768233557,0.683589002,0.754306573,0.789186323,0.762944938,0.581807923,0.525227558,0.737527012,0.525829784,0.390596021,0.459766135,0.364706095,0.603712722,0.342290032,0.520026184,0.383693183,0.612024823,0.309080394
5951,0.115494858,1,1,1,1,1,1,1,1,1,0.563409079,0.115494858,0,0.384610509,1,1,1,1,1,1,1,1,0.412252833,0.384610509,0,0.207021824,1,1,1,1,1,1,1,1,1,0.207021824,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.284951031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766138021,0.732306727,0.78417881,0.803495764,0.786881177,0.687618556,0.762411991,0.788645326,0.726281385,0.531402163,0.583553021,0.740698611,0.521418447,0.441770202,0.502679369,0.37594813,0.636399801,0.371588488,0.608498293,0.38836786,0.607675516,0.330497637
5952,0.115451455,1,1,1,1,1,1,1,1,1,0.576588635,0.115451455,0,0.38461083,1,1,1,1,1,1,1,1,0.421746983,0.38461083,0,0.20698521,1,1,1,1,1,1,1,1,1,0.20698521,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.304635257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759324275,0.700976212,0.779645586,0.804607137,0.793454891,0.690930768,0.767829993,0.78893606,0.39316525,0.490226978,0.643089858,0.732142922,0.526793874,0.491844567,0.535995247,0.415643515,0.644744587,0.39732321,0.621796001,0.38276999,0.372712815,0.363878328
5953,0.115451455,1,1,1,1,1,1,1,1,1,0.57624351,0.115451455,0,0.384602887,1,1,1,1,1,1,1,1,0.432417728,0.384602887,0,0.206915785,1,1,1,1,1,1,1,1,1,0.206915785,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247626215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747263696,0.685569743,0.77200643,0.802719629,0.79648131,0.671650323,0.777459118,0.789083784,0.294271458,0.458554079,0.617468707,0.728968481,0.525118078,0.484414162,0.587238513,0.600553814,0.62324853,0.472261971,0.51815229,0.36353465,0.253774569,0.362251947
5954,0.115430813,1,1,1,1,1,1,1,1,1,0.570878182,0.115430813,0,0.384606057,1,1,1,1,1,1,1,1,0.446668697,0.384606057,0,0.206879171,1,1,1,1,1,1,1,1,1,0.206879171,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.249681771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735908955,0.673113475,0.755455006,0.802844764,0.798447309,0.662925052,0.782339209,0.789640055,0.198652984,0.455715468,0.569981503,0.716680634,0.516529984,0.472432921,0.628830998,0.7235239,0.54618198,0.560371357,0.465536441,0.34762211,0.509951398,0.306752995
5955,0.115430813,1,1,1,1,1,1,1,1,1,0.57063612,0.115430813,0,0.384608386,1,1,1,1,1,1,1,1,0.443467253,0.384608386,0,0.206843855,1,1,1,1,1,1,1,1,1,0.206843855,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189490974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724649367,0.673750824,0.735212138,0.802554049,0.799101047,0.65739642,0.781302596,0.79078536,0.149678708,0.443184743,0.619868967,0.713930515,0.498536012,0.477990574,0.65207319,0.753637143,0.553870672,0.574554138,0.412515198,0.342921029,0.732213662,0.249403169
5956,0.115402115,1,1,1,1,1,1,1,1,1,0.581640715,0.115402115,0,0.384587033,1,1,1,1,1,1,1,1,0.421739815,0.384587033,0,0.206807241,1,1,1,1,1,1,1,1,1,0.206807241,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.097517759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72314503,0.675193166,0.712569797,0.802500474,0.799609796,0.646765506,0.78356775,0.789328832,0.191121572,0.478878084,0.642298751,0.695868992,0.496371259,0.511640633,0.68780669,0.731177699,0.55454624,0.552848087,0.365428787,0.325881039,0.754039138,0.207566242
5957,0.115402159,1,1,1,1,1,1,1,1,1,0.584908824,0.115402159,0,0.384610856,1,1,1,1,1,1,1,1,0.389693019,0.384610856,0.002892571,0.206770627,1,1,1,1,1,1,1,1,1,0.206770627,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057409026,0,0,0,0,0,0,0,0,0,0.001001945,0,0,0,0,0.00E+00,0.00118051,0,0.003433599,0.002883235,0.00254112,0.00E+00,0.004826876,0.717731111,0.682430111,0.696960752,0.801732452,0.799367884,0.641750837,0.783184626,0.787507568,0.262499395,0.519250902,0.614197422,0.693320264,0.493616919,0.515564213,0.697313608,0.651302753,0.57468364,0.512951735,0.283908708,0.310514855,0.649626932,0.153881608
5958,0.115426631,1,1,1,1,1,1,1,1,1,0.586507878,0.115426631,0.023470269,0.384613185,1,1,1,1,1,1,1,1,0.354937438,0.384613185,0.035403744,0.206734014,1,1,1,1,1,1,1,1,1,0.206734014,0.043839191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017520927,0.017800795,0.063391139,0.051632631,0.009373465,0.021642704,0.08617329,0.054407932,0.020935647,0.015858626,0.023837674,0.013133637,0.015562533,0.02198369,0.033940506,0.022919125,0.034472655,0.02370267,0.021087039,0.043434846,0.040698979,0.006266438,0.066788577,0.718245489,0.69167987,0.666042654,0.800960071,0.798439122,0.639209592,0.784648562,0.786951094,0.411026918,0.5622744,0.609151655,0.692328037,0.475484578,0.519280919,0.709254642,0.680592211,0.515386407,0.445653404,0.235072431,0.294894101,0.749306505,0.143654631
5959,0.115381517,1,1,1,1,1,1,1,1,1,0.586002818,0.115381517,0.080007163,0.384592853,1,1,1,1,1,1,1,1,0.301162203,0.384592853,0.104616464,0.2066974,1,1,1,1,1,1,1,1,1,0.2066974,0.234470503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015164919,0.129882489,0.351971848,0.193841695,0.091376065,0.400962019,0.283978837,0.246329851,0.185342688,0.03959223,0.065412642,0.041133465,0.113713319,0.062974211,0.082756502,0.069960565,0.09460392,0.078459261,0.074001628,0.108132152,0.118699999,0.03582873,0.184031032,0.709551752,0.680734779,0.646359145,0.80182314,0.798840161,0.633868776,0.782774834,0.78496746,0.568914781,0.578905425,0.602573741,0.703425516,0.459240951,0.507590111,0.721111795,0.617828853,0.471309026,0.368693451,0.203231559,0.247144773,0.74549146,0.126224588
5960,0.115381517,1,1,1,1,1,1,1,1,1,0.556048536,0.115381517,0.14099385,0.384630665,1,1,1,1,1,1,1,1,0.238578868,0.384630665,0.207797183,0.206662084,1,1,1,1,1,1,1,1,1,0.206662084,0.378242412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.012962684,0.221329922,0.459653722,0.260492199,0.169036607,0.872281771,0.36781462,0.356539042,0.39212665,0.065511334,0.098688517,0.084115761,0.257184131,0.112314872,0.124050646,0.072142951,0.144511041,0.157913048,0.194994803,0.240935076,0.198551106,0.154714603,0.329371131,0.672374898,0.550557835,0.609914146,0.79673887,0.721796862,0.612306587,0.77027893,0.774900742,0.58489662,0.576066921,0.652353034,0.647676189,0.413043025,0.481774237,0.733431114,0.565214228,0.460650597,0.294069593,0.15752155,0.174374288,0.687573964,0.121722551
5961,0.115338114,1,1,1,1,1,1,1,1,1,0.567367501,0.115338114,0.188578118,0.384610366,1,1,1,1,1,1,1,1,0.231114965,0.384610366,0.32237479,0.20662547,1,1,1,1,1,1,1,1,1,0.20662547,0.430940731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006233201,0.296021284,0.42810459,0.328362683,0.213490273,0.964955719,0.426784165,0.380015449,0.455833471,0.137761575,0.119414917,0.131380416,0.340229362,0.165867384,0.15195686,0.096414967,0.184334635,0.205216293,0.375741674,0.392366958,0.263902938,0.174678722,0.449929204,0.647372263,0.541855463,0.586427927,0.798261129,0.542495679,0.661158129,0.776131606,0.762803781,0.558126162,0.609416807,0.619139807,0.707141695,0.392022704,0.476551052,0.730211938,0.439826877,0.378562254,0.303459492,0.159311927,0.169209642,0.618393145,0.130920916
5962,0.115377291,1,1,1,1,1,1,1,1,1,0.577051443,0.115377291,0.231779524,0.384608358,1,1,1,1,1,1,1,1,0.22563833,0.384608358,0.366705982,0.206588856,1,1,1,1,1,1,1,1,1,0.206588856,0.472200056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00838535,0.357555412,0.445214954,0.443568338,0.271513156,0.969635925,0.43455649,0.420839306,0.481440483,0.13633533,0.149720298,0.164246402,0.390893977,0.2012816,0.197995425,0.147922861,0.172353645,0.197849346,0.485859927,0.433399228,0.281811061,0.166374481,0.431836195,0.628449707,0.56923563,0.546728292,0.79573117,0.545180887,0.684593142,0.760528775,0.747151244,0.573417074,0.606109302,0.572809173,0.719342031,0.425053353,0.489760874,0.704818569,0.355291079,0.325932578,0.308864997,0.150816985,0.166365513,0.53311938,0.144399187
