t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
5107,3168.726328450819,1667.0553292296672,391.974877517783,2.7964526986649457e-13,2.309841071418234e-13,1.28470611547502e-13,2.4793671779217925e-13,2.1035883021173145e-13,1.2230882662674406e-13,11602.27367154919,7447.258686175479,1420.0251224822252
5108,3168.726328450819,1667.0553292296672,391.974877517783,2.79395352194804e-13,2.301238725078793e-13,1.280833750324089e-13,2.467179957467408e-13,2.090361178116095e-13,1.2194590117961282e-13,11602.273671549186,7447.258686175482,1420.0251224821855
5109,3168.726328450819,1667.0553292296672,391.974877517783,2.7939228778667507e-13,2.298222946915883e-13,1.2799942865437609e-13,2.4563203894084154e-13,2.080071211514634e-13,1.21800533773981e-13,11602.273671549188,7447.258686175481,1420.0251224822462
5110,3168.726328450819,1667.0553292296672,391.974877517783,2.793731440530632e-13,2.2963665329553997e-13,1.2794024376191013e-13,2.4473380688902563e-13,2.0724136877549178e-13,1.218624274751792e-13,11602.273671549185,7447.25868617548,1420.025122482236
5111,3168.726328450819,1667.0553292296672,391.974877517783,2.7936254119640635e-13,2.2950468951367084e-13,1.2789681576745247e-13,2.4407448875523285e-13,2.0674907552012273e-13,1.2214000208846338e-13,11602.273671549186,7447.25868617548,1420.025122482236
5112,3168.726328450819,1667.0553292296672,391.974877517783,2.796606467954888e-13,2.2978528649735974e-13,1.2838796508332144e-13,2.4359795902281874e-13,2.0651240017150302e-13,1.2265628783592563e-13,11602.27367154919,7447.258686175482,1420.0251224822223
5113,3168.726328450819,1667.0553292296672,391.974877517783,2.8040233764510985e-13,2.3065878969566193e-13,1.296391152444193e-13,2.4336435717816503e-13,2.065916989088333e-13,1.234679222133077e-13,11602.273671549185,7447.25868617548,1420.025122482218
5114,3168.726328450819,1667.0553292296672,391.974877517783,2.812849688523189e-13,2.318745190086091e-13,1.3156494630819498e-13,2.4335800820494136e-13,2.0698057504972287e-13,1.2457583542269847e-13,11602.27367154919,7447.258686175478,1420.0251224822186
5115,3168.726328450819,1667.0553292296672,391.974877517783,2.821941193261286e-13,2.3332814604312047e-13,1.3423376928992304e-13,2.436004017051056e-13,2.076646994214652e-13,1.2597021868511834e-13,11602.273671549185,6281.716009238716,1420.0251224822243
5116,3168.726328450819,1667.0553292296672,391.974877517783,2.823807084527873e-13,2.344934771453443e-13,1.3736132713706947e-13,2.437889971688491e-13,2.0840430524796913e-13,1.27560710680869e-13,11602.273671549176,6281.716009238716,1420.025122482204
5117,3168.726328450819,1667.0553292296672,3527.7738976600517,2.8227032469026963e-13,2.360296657659721e-13,1.4188481666154829e-13,2.439614812773935e-13,2.092711035119633e-13,1.2949915907517638e-13,11602.273671549183,6281.7160092387385,5.757633269830263e-13
5118,3168.726328450819,1667.0553292296672,3527.773897660049,2.819540734912999e-13,2.3795214331988076e-13,1.448701499603985e-13,2.441399215518452e-13,2.1021954172306257e-13,1.3122942326635607e-13,11602.273671549185,7447.258686175477,5.533156135464864e-13
5119,26972.891978479835,4132.790432336392,3527.773897660043,2.8192734906153934e-13,2.416644889911508e-13,1.4690458366789197e-13,2.447542257224564e-13,2.1175144617712844e-13,1.3285186523809296e-13,7.937242617381136e-13,3233.209567663614,5.475725403647371e-13
5120,28518.536956057374,15003.497963067006,3527.773897660047,2.822986268383979e-13,2.437191372195501e-13,1.4797712347268478e-13,2.451474637032634e-13,2.1279583154725011e-13,1.3435062611573847e-13,3.6099290578006465e-13,3.833409542273765e-13,5.385649334289764e-13
5121,28518.536956057374,15003.497963066937,3527.773897660047,2.823725656302672e-13,2.4483178965070993e-13,1.484008200747402e-13,2.4501787157007306e-13,2.1337107025008337e-13,1.3575293082281514e-13,3.498946979450443e-13,3.75106449660533e-13,5.355516409620187e-13
5122,28518.536956057374,15003.497963067046,3527.7738976600567,2.8244922431679423e-13,2.4543173399659414e-13,1.485430353456639e-13,2.4450385295488354e-13,2.1352997967246268e-13,1.3706262545227218e-13,3.4813502748856997e-13,3.71626531505232e-13,5.333809764700643e-13
5123,28518.53695605737,15003.49796306702,3527.7738976600463,2.8248652792146667e-13,2.4568457692647203e-13,1.4858932418945016e-13,2.4361324141454103e-13,2.133039404571491e-13,1.3831328914750651e-13,3.482239469556816e-13,3.716714159147493e-13,5.326107664508783e-13
5124,28518.53695605737,15003.497963067004,3527.7738976600463,2.8230874867429e-13,2.456233987381574e-13,1.486568694415125e-13,2.4232979280240167e-13,2.1269162215424192e-13,1.395212849554727e-13,3.502484150449115e-13,3.7399580104401595e-13,5.341714394318194e-13
5125,28518.53695605737,15003.497963067004,3527.773897660048,2.8169536956675483e-13,2.4512958941510987e-13,1.4892575972109315e-13,2.4062689938014933e-13,2.1168460866258845e-13,1.4069570838643742e-13,3.541869198825538e-13,3.7726887055035817e-13,5.353782668242665e-13
5126,28518.536956057378,15003.497963067002,3527.773897660048,2.8009829741299295e-13,2.437664895694189e-13,1.496962475144759e-13,2.384816296874898e-13,2.102812017314177e-13,1.4186676718122378e-13,3.5856761848780383e-13,3.836585986558375e-13,5.358295804507357e-13
5127,28518.53695605737,15003.497963066966,3527.773897660047,2.76710366511521e-13,2.408610488377687e-13,1.5120386328737528e-13,2.358619762941582e-13,2.0846117966380047e-13,1.430451247526089e-13,3.780472798253393e-13,4.0589141728413706e-13,5.288126684821424e-13
5128,28518.53695605737,15003.497963067,3527.7738976600467,2.697215146650913e-13,2.3493242795634626e-13,1.5383005601872837e-13,2.327032235677854e-13,2.0617656971977344e-13,1.4428523798600035e-13,4.2892497956056266e-13,4.559888646098763e-13,5.286827790936114e-13
5129,3168.726328450819,1667.0553292296672,391.97487751778306,2.5872916051006666e-13,2.2549678540041289e-13,1.5935022358431923e-13,2.287348835594261e-13,2.0323459100648999e-13,1.4576422614951682e-13,11602.273671549181,5932.0584347419335,1420.0251224822266
5130,3168.7263284508194,1667.0553292296672,391.97487751778306,2.44133202507955e-13,2.1286186362561477e-13,1.5699191840808082e-13,2.2463425253107112e-13,2.0017496875286932e-13,1.4663089934406798e-13,11602.27367154918,6052.35295292532,1420.0251224822332
5131,3168.726328450819,1667.0553292296672,391.974877517783,2.2019986047577926e-13,1.925831637645048e-13,1.4680344285240413e-13,2.177924797147478e-13,1.9497691967787772e-13,1.4614299149002746e-13,11602.273671549185,7447.258686175482,1420.025122482222
5132,3168.726328450819,1667.0553292296672,391.97487751778306,2.4291218837811697e-13,2.1203484444053266e-13,1.6385773859173056e-13,2.2344447003010018e-13,1.997595372899247e-13,1.5130362489456087e-13,11602.273671549181,6281.716009238714,1420.0251224822173
5133,3168.726328450819,1667.0553292296672,391.97487751778306,2.566325350268529e-13,2.2392771185666498e-13,1.7301860008237748e-13,2.2642713146730675e-13,2.0241794267018327e-13,1.5487779220693564e-13,11602.273671549183,6281.716009238717,1420.0251224822173
5134,3168.726328450819,1667.0553292296672,391.97487751778306,2.6628192488594793e-13,2.322096979923452e-13,1.7869777688810373e-13,2.2910593588443467e-13,2.048096988923242e-13,1.5792443930691204e-13,11602.27367154918,6048.602245267124,1420.0251224822164
5135,3168.726328450819,1667.0553292296672,391.97487751778306,2.7266720464689786e-13,2.376206588830068e-13,1.82041438329609e-13,2.3152653454294643e-13,2.0696847611516e-13,1.6052599746915391e-13,11602.273671549181,5928.307727083724,1420.0251224822175
5136,3168.726328450819,1667.0553292296672,391.97487751778306,2.7573843226704355e-13,2.402108281525081e-13,1.83395506864575e-13,2.3379970151063077e-13,2.0897743837954237e-13,1.6277042744831617e-13,11602.27367154918,5698.944670770333,1420.0251224822182
5137,3168.726328450819,3935.8263259138857,391.97487751778306,2.7772137241459604e-13,2.4188670109739004e-13,1.8418688482040772e-13,2.358777769138709e-13,2.1084619427831972e-13,1.6469722468287664e-13,11602.273671549183,3430.1736740861115,1420.0251224822186
5138,5203.105741104045,8583.839721483884,391.97487751778306,2.795282898492808e-13,2.427353459513155e-13,1.8488071701687e-13,2.3799631995433225e-13,2.1250926243530141e-13,1.664332407200049e-13,9567.894258895954,8.18895179251507e-13,1420.025122482218
5139,11041.530629981407,7919.468811141528,391.97487751778306,2.803748482450829e-13,2.4345929220136487e-13,1.8536748719164943e-13,2.398403978302227e-13,2.140624054513302e-13,1.6795898979855468e-13,3729.4693700185917,7.564942282910572e-13,1420.0251224822186
5140,13573.303307546434,2168.9602937338127,391.97487751778306,2.8029972857423376e-13,2.4413305077871955e-13,1.856103421595841e-13,2.4144838857735607e-13,2.1549529637388163e-13,1.692740438773153e-13,1197.6966924535643,5197.039706266188,1420.025122482218
5141,9359.072453863677,5621.411623639216,2118.3243859829063,2.792631153808782e-13,2.440999466810063e-13,1.8565387400800725e-13,2.4281736028023817e-13,2.1667215987324577e-13,1.7037661472949474e-13,5411.927546136325,1744.5883763607849,7.956207975374856e-13
5142,3168.7263284508194,1667.0553292296674,3469.5325320569814,2.776800930805687e-13,2.439985323558484e-13,1.8575938205662136e-13,2.439007162019423e-13,2.1765304584413864e-13,1.71218093802632e-13,11602.273671549183,5698.944670770333,7.660794736136997e-13
5143,24177.971022679,1667.0553292296674,3471.200284461754,2.759493457196534e-13,2.440837318134835e-13,1.8610430022404886e-13,2.4495352348017573e-13,2.1857446365736285e-13,1.7188969291671856e-13,7.500505657313587e-13,5698.944670770333,7.709316719077498e-13
5144,28518.536956057374,1667.0553292296672,3471.030387525098,2.752678922352341e-13,2.439629151553081e-13,1.864235841812607e-13,2.461285516751881e-13,2.193988966380149e-13,1.7238714501548622e-13,3.4545443564487965e-13,5698.944670770332,7.738842143355875e-13
5145,28518.53695605737,1667.0553292296674,3471.189347266543,2.7481893817046177e-13,2.4346535089855605e-13,1.8661991388624428e-13,2.4700190159663796e-13,2.2008894869197007e-13,1.7267937459322237e-13,3.434656931264813e-13,5698.944670770334,7.743928453712652e-13
5146,28518.536956057374,7711.936269348344,3470.9695072197487,2.745046043044853e-13,2.4241663142303823e-13,1.8667036341449265e-13,2.4767090397060554e-13,2.206309053087577e-13,1.7276867962112143e-13,3.3517131003683615e-13,8.981977080779246e-13,7.692754798556105e-13
5147,28518.53695605737,9968.027378053892,3472.130868123244,2.7427823253797076e-13,2.4152767028481863e-13,1.865334668529691e-13,2.4815439535462575e-13,2.2111868978114723e-13,1.7265577475523254e-13,3.3395632495943844e-13,7.528264781635574e-13,7.691455241174148e-13
5148,28518.53695605737,15003.497963067013,3471.59366408528,2.7410278289763004e-13,2.4079509135567093e-13,1.8613418941304763e-13,2.4848715817318413e-13,2.215700285341063e-13,1.723529451720348e-13,3.3140608044898676e-13,3.6205637626201993e-13,7.774670933651924e-13
5149,28518.53695605737,15003.497963067004,3473.1775788851032,2.740030036462795e-13,2.4066244387824536e-13,1.8525459382144636e-13,2.4868236781176773e-13,2.2198826749999434e-13,1.718541048616248e-13,3.309790242817801e-13,3.64067441760727e-13,7.887603411933648e-13
5150,28518.536956057374,15003.497963067013,3471.2171609802913,2.738695936646448e-13,2.4106950216854345e-13,1.8346902428533773e-13,2.487413998771092e-13,2.2243618434703666e-13,1.7115424126650048e-13,3.315450029033081e-13,3.786453787955931e-13,7.996949093053816e-13
5151,28518.536956057374,15003.497963066979,3223.807335442308,2.7371313791609426e-13,2.415119567575894e-13,1.8050160988587506e-13,2.486834961118157e-13,2.2279279446030823e-13,1.7025481323587799e-13,3.303873565278296e-13,3.833167245335644e-13,8.285270238003166e-13
5152,28518.53695605736,15003.497963066995,391.97487751778306,2.73667903770503e-13,2.418444599322134e-13,1.760446986006776e-13,2.485091477431879e-13,2.2298638155570806e-13,1.6908910955880015e-13,3.334585348335109e-13,3.859593725647802e-13,1420.0251224822184
5153,27900.850784545248,14824.06490506494,391.974877517783,2.736631426929602e-13,2.4205173345936463e-13,1.711381637873994e-13,2.481538644509957e-13,2.2300239000072057e-13,1.6776385088449105e-13,7.350912246660428e-13,7.530354637211574e-13,1420.025122482219
5154,7243.568473695628,6990.644476420634,391.974877517783,2.7416343453538194e-13,2.4267529763702554e-13,1.7291824366701017e-13,2.4796852269756953e-13,2.2313976582553893e-13,1.679895463434998e-13,7527.431526304373,375.3555235793635,1420.0251224822182
5155,3304.3629984074255,5260.912673010681,391.97487751778306,2.7419787265720405e-13,2.428720335688174e-13,1.7471157205420347e-13,2.4771814231699074e-13,2.2319765174024779e-13,1.681313669181469e-13,11466.637001592573,2105.087326989319,1420.0251224822164
5156,4274.50280397223,6915.579476980008,391.97487751778306,2.7408545894436247e-13,2.4282543341265475e-13,1.7594589289231296e-13,2.475285057972165e-13,2.2324834850294043e-13,1.6832105501363753e-13,10496.49719602777,450.42052301999416,1420.0251224822182
5157,5657.933469592818,6946.828084818622,391.97487751778306,2.740750095295082e-13,2.42827535699965e-13,1.770118031472777e-13,2.473535408476277e-13,2.2328919256718975e-13,1.6861761913077882e-13,9113.066530407183,419.17191518137867,1420.025122482218
5158,6004.778648680149,7213.586351894171,391.97487751778306,2.74303153913245e-13,2.42992914713902e-13,1.7795775857413634e-13,2.472432438103463e-13,2.2335513152331914e-13,1.6905586530485778e-13,8766.221351319853,152.41364810582968,1420.0251224822166
5159,6375.073505835015,7225.585109591423,391.97487751778306,2.745457496978325e-13,2.4316689961969936e-13,1.787049596239389e-13,2.472116558248774e-13,2.2345750783011176e-13,1.6963103159237817e-13,8395.926494164984,140.4148904085769,1420.0251224822198
5160,6463.872321504663,7229.326998066311,391.97487751778306,2.7459991567034566e-13,2.43180984045953e-13,1.792364113650028e-13,2.4721593985539453e-13,2.2356441675891912e-13,1.7032104365248237e-13,8307.127678495335,136.67300193368925,1420.0251224822173
5161,7503.077691316368,7227.879426391195,391.97487751778306,2.7451257314737e-13,2.4311096530377156e-13,1.7972603277106288e-13,2.472944498851539e-13,2.2370718077900175e-13,1.7114013567295293e-13,7267.92230868363,138.1205736088067,1420.0251224822189
5162,8118.762835739097,7083.014182178814,391.97487751778306,2.7457176132835447e-13,2.4319569537363756e-13,1.805808080252988e-13,2.473996650268222e-13,2.238487391380703e-13,1.7209489028667858e-13,6652.237164260901,282.98581782118566,1420.0251224822177
5163,9048.144871269942,6954.509299848994,391.97487751778306,2.747611148774092e-13,2.434228345097605e-13,1.8187334975462983e-13,2.4761104467248883e-13,2.2406855678248646e-13,1.732419490645251e-13,5722.855128730059,411.4907001510077,1420.0251224822182
5164,8963.58611872636,6936.007393823588,391.97487751778306,2.7490275196530373e-13,2.435689082792542e-13,1.8356687061395276e-13,2.4789430822363434e-13,2.243274683899461e-13,1.7456109672781862e-13,5807.413881273638,429.99260617641175,1420.025122482218
5165,8001.333315601989,6931.731529777715,1786.9421357657257,2.747392691876688e-13,2.4331334905785614e-13,1.855665958519645e-13,2.482344281073468e-13,2.245882348370032e-13,1.7610058270213489e-13,6769.666684398012,434.2684702222828,25.057864234274607
5166,10270.71899471258,7239.611442729924,3527.7738976600444,2.7418768185990554e-13,2.4262749575254193e-13,1.8599954225967588e-13,2.4862273308481364e-13,2.2484267875497592e-13,1.773876020231818e-13,4500.281005287423,126.38855727007696,3.728739963041864e-13
5167,28518.536956057374,15003.497963067,3527.7738976600467,2.7354509177273175e-13,2.4196220767780746e-13,1.8675327844246e-13,2.4907122785789374e-13,2.2515448200887679e-13,1.787334511352079e-13,3.298346746396756e-13,3.6104760484476584e-13,3.534970148285554e-13
5168,28518.536956057367,15003.497963067055,3527.7738976600467,2.7331924639157863e-13,2.416985168334601e-13,1.8728852494664476e-13,2.4956634172991476e-13,2.255255601244554e-13,1.80019817757753e-13,3.2762742359942617e-13,3.6863433617741236e-13,3.514122588162817e-13
5169,28518.53695605737,15003.497963067004,3527.773897660047,2.7320642695876153e-13,2.415698822999598e-13,1.875848619082048e-13,2.5009099816138633e-13,2.2593594585988642e-13,1.8127243424227185e-13,3.296743755521215e-13,3.701719420950673e-13,3.4986046780448203e-13
5170,28518.53695605737,15003.497963067006,3527.7738976600476,2.7315201641101495e-13,2.415371743749001e-13,1.8773636581331654e-13,2.506276301969151e-13,2.26381510353113e-13,1.8248621802876194e-13,3.2906057123945427e-13,3.696441723425834e-13,3.495447285944082e-13
5171,28518.53695605737,15003.497963067004,3527.773897660047,2.730876865655795e-13,2.415195789566089e-13,1.8777361867320113e-13,2.5118032068454233e-13,2.2687021440814577e-13,1.8369117819191587e-13,3.2515023215420814e-13,3.6911754552171575e-13,3.4793273080775975e-13
5172,28518.53695605737,15003.497963067006,3527.773897660047,2.732402833173484e-13,2.4169906287542406e-13,1.8789213243151584e-13,2.517784805305362e-13,2.2741923929941704e-13,1.8490404377282667e-13,3.270218259881441e-13,3.705350325314862e-13,3.4682250406559464e-13
5173,28518.53695605737,15003.497963066951,3527.7738976600476,2.739187282445485e-13,2.4230992286553597e-13,1.8837951759996538e-13,2.5244797624842334e-13,2.2803505944325127e-13,1.8615752357206147e-13,3.2817211106036693e-13,3.709974476416968e-13,3.4612058033974845e-13
5174,28518.53695605737,15003.497963066999,3527.7738976600485,2.7548462564943664e-13,2.4363230643377436e-13,1.8958953083836633e-13,2.531993338142524e-13,2.287308755497241e-13,1.8747459497878527e-13,3.2870510147840805e-13,3.7261359611278913e-13,3.4632626380808003e-13
5175,28518.53695605737,15003.497963067008,3527.773897660046,2.7820320160369414e-13,2.4590708868231513e-13,1.918108987015733e-13,2.5404103723771623e-13,2.2952254282511375e-13,1.888801286932378e-13,3.314541707474916e-13,3.7537049213764513e-13,3.4781135396177027e-13
5176,28518.53695605737,15003.497963067004,3527.7738976600476,2.8252671145348807e-13,2.495575410081498e-13,1.9558979039272018e-13,2.5499695055633115e-13,2.3044333950041306e-13,1.9041167242994242e-13,3.345609311058251e-13,3.74537032200137e-13,3.4958162316706464e-13
5177,3168.7263284508194,1667.0553292296672,391.97487751778306,2.895398949478251e-13,2.5544296303364546e-13,2.0210997540728827e-13,2.5633546455615083e-13,2.3168544967381967e-13,1.923036410185821e-13,11602.273671549183,5698.944670770327,1420.025122482222
5178,3168.726328450819,1667.0553292296672,391.974877517783,2.9204813610090375e-13,2.5737665100309826e-13,2.0435544112122776e-13,2.5688509921147784e-13,2.322815248319536e-13,1.9361677291218063e-13,11602.273671549181,5698.944670770305,1420.0251224822055
5179,3168.726328450819,1667.0553292296672,391.974877517783,2.9351787792262013e-13,2.586263636864104e-13,2.0653924170430734e-13,2.575911437831993e-13,2.3306861192884814e-13,1.95282990546047e-13,11602.273671549174,5698.944670770346,1420.0251224822375
5180,3168.726328450819,1667.0553292296672,391.974877517783,2.941790922563312e-13,2.5926233379901616e-13,2.0730898466958502e-13,2.583393765317764e-13,2.339359965042983e-13,1.9674034013758082e-13,11602.27367154918,5698.944670770277,1420.0251224822252
5181,3168.726328450819,1667.0553292296672,391.974877517783,2.94265296585294e-13,2.594469342941538e-13,2.0728919716911924e-13,2.591377628702554e-13,2.3484402091389376e-13,1.9811167730660213e-13,11602.273671549176,5698.944670770344,1420.025122482207
5182,3168.726328450819,1667.0553292296672,391.974877517783,2.943564053724331e-13,2.5975847606535923e-13,2.0720686125232948e-13,2.599260083197445e-13,2.3579006633829453e-13,1.994649488678509e-13,11602.273671549176,5698.944670770292,1420.0251224822127
5183,3168.726328450819,1667.0553292296672,391.974877517783,2.94595354628286e-13,2.6032618771913403e-13,2.072108607763549e-13,2.608285439915348e-13,2.3689775182460073e-13,2.0087886253362423e-13,11602.27367154918,5698.944670770371,1420.025122482214
5184,3168.726328450819,1667.0553292296672,391.974877517783,2.948097491176397e-13,2.6065051545199596e-13,2.0726768758905176e-13,2.6181107077397336e-13,2.3798093011098e-13,2.0233687033302817e-13,11602.273671549176,5698.944670770316,1420.0251224822289
5185,3168.726328450819,1667.0553292296672,391.974877517783,2.9488700634271285e-13,2.60669367149092e-13,2.0735425912864745e-13,2.62826681708873e-13,2.3901076902691825e-13,2.0382003102146526e-13,11602.273671549177,5698.944670770341,1420.0251224822289
5186,3168.726328450819,1667.0553292296672,391.974877517783,2.9486011444825433e-13,2.6033109742285755e-13,2.075155285875787e-13,2.638947653985793e-13,2.3991763562994805e-13,2.0529845076115034e-13,11602.273671549183,5698.944670770321,1420.0251224822082
5187,3168.726328450819,1667.0553292296672,391.974877517783,2.950786580832307e-13,2.6035461710609025e-13,2.0820205834395742e-13,2.6496423402058455e-13,2.40851110099873e-13,2.068271923042216e-13,11602.273671549181,5698.944670770337,1420.0251224822327
5188,3168.726328450819,1667.0553292296672,391.974877517783,2.957572617144875e-13,2.610164881689134e-13,2.097778417744816e-13,2.6608572308886057e-13,2.418254560926787e-13,2.084482501520908e-13,11602.273671549183,5698.94467077029,1420.0251224822068
5189,3168.726328450819,1667.0553292296672,391.974877517783,2.967641591985312e-13,2.621987446191379e-13,2.1228274011276378e-13,2.672387499283262e-13,2.4280559917205813e-13,2.1015635394910756e-13,11602.273671549177,5698.944670770335,1420.0251224822252
5190,3168.726328450819,1667.0553292296672,391.97487751778306,2.980227921664893e-13,2.639471006063346e-13,2.158292107052036e-13,2.683796415344674e-13,2.4376390480002e-13,2.1194084451329867e-13,11602.27367154918,5698.944670770343,1420.0251224822453
5191,3168.7263284508194,3129.413512955312,391.9748775177912,2.998429043928808e-13,2.666291360428503e-13,2.2054863122054966e-13,2.6973306779347705e-13,2.449405377556536e-13,2.1399507310846304e-13,11602.273671549186,4236.586487044741,1420.0251224822077
5192,24205.54610497399,5837.403643881349,391.97487751779056,3.005494616032506e-13,2.682768229068541e-13,2.2336227675313857e-13,2.704086382549445e-13,2.454574499253485e-13,2.1528929725628354e-13,6.740893575490787e-13,1528.5963561187373,1420.0251224822398
5193,25564.564091692326,6559.078036220486,391.97487751779096,3.0109510613681267e-13,2.693965492452971e-13,2.2513826705524506e-13,2.708468631549761e-13,2.456280706547366e-13,2.1619311383658542e-13,6.533472967124696e-13,806.9219637795449,1420.0251224822148
5194,27578.95083009095,5684.557384303324,391.97487751779033,3.014165580528114e-13,2.7008887984837847e-13,2.2617329594668095e-13,2.7097028694238305e-13,2.454194709717861e-13,2.1670238209011327e-13,6.422057682203298e-13,1681.4426156967,1420.0251224822352
5195,25322.362992490853,5121.165531553247,391.97487751779005,3.014973270910929e-13,2.703474275475476e-13,2.266316346807893e-13,2.707512653951555e-13,2.4479769557612995e-13,2.1680708241074134e-13,6.682469158885867e-13,2244.8344684467834,1420.0251224822518
5196,24941.16485230611,5137.585148602156,391.97487751779073,3.013208158534738e-13,2.7024352821837284e-13,2.266851399720289e-13,2.7013738545225745e-13,2.437241125018789e-13,2.1648846415708492e-13,6.570957843763302e-13,2228.414851397819,1420.0251224821932
5197,24698.85826615926,4970.803087846456,391.9748775177904,3.011958778917683e-13,2.7004423976856464e-13,2.2656320230519664e-13,2.691883416570897e-13,2.42220846746188e-13,2.157698089390982e-13,6.643098930331828e-13,2395.196912153636,1420.025122482196
5198,24362.77943369731,3629.520395513764,391.97487751779056,3.011042320692602e-13,2.697515502153785e-13,2.2625157436710706e-13,2.678797721813067e-13,2.4026381807347855e-13,2.1463796465453745e-13,6.71920271583605e-13,3736.479604486308,1420.0251224821748
5199,23667.68553651101,1667.0553292296674,391.9748775177911,3.0098909858271296e-13,2.692654080712295e-13,2.256274946414211e-13,2.6617496098539055e-13,2.3777948358793505e-13,2.1305121534353815e-13,6.8382169784182e-13,5698.944670770371,1420.0251224822055
5200,16502.64231634077,1667.0553292296672,391.9748775177836,3.008445594875349e-13,2.6860809568248477e-13,2.24625041156183e-13,2.6402425547185054e-13,2.3470179644620255e-13,2.1092870754913143e-13,7.541614344924522e-13,5698.944670770334,1420.0251224822425
5201,3168.7263284508194,1667.0553292296672,391.97487751778306,3.005903469631356e-13,2.678816670461678e-13,2.231591428651314e-13,2.6135149887267743e-13,2.310627262738476e-13,2.08231375541593e-13,11602.273671549183,5698.94467077036,1420.0251224822177
5202,3168.7263284508194,1667.0553292296672,391.974877517783,3.0016405506338455e-13,2.670912974176101e-13,2.2132588941590825e-13,2.5819444937079104e-13,2.268094216594487e-13,2.0491103588085466e-13,11602.273671549185,5698.944670770367,1420.0251224821873
5203,3168.726328450819,1667.0553292296672,391.97487751778306,2.995475554147928e-13,2.6583032748542745e-13,2.204729722603387e-13,2.5432368532151896e-13,2.2170853710386577e-13,2.0152227145204296e-13,11602.273671549181,5698.944670770339,1420.0251224822284
5204,3168.726328450819,1667.0553292296672,391.97487751778306,2.9947186569182265e-13,2.6320050670726444e-13,2.1794303335982284e-13,2.5012899372026344e-13,2.157515642193264e-13,1.9724996965645823e-13,11602.27367154918,5698.944670770328,1420.0251224822057
5205,3168.726328450819,1667.0553292296672,391.97487751778306,2.9807904674318393e-13,2.5663387177679684e-13,2.1164602812364575e-13,2.4496944581431237e-13,2.081262787210772e-13,1.9171768939983984e-13,11602.273671549177,5698.944670770348,1420.025122482203
5206,3168.726328450819,5258.10915844134,391.97487751778306,2.9390565426114835e-13,2.391582036116364e-13,1.9801595091744241e-13,2.3854827637871075e-13,1.9780688208510111e-13,1.8428077838238728e-13,11602.273671549185,2107.890841558646,1420.0251224822118
5207,3168.726328450819,10535.238851654054,1963.6000646946336,2.850272281862881e-13,1.7378774706609306e-13,1.5886223212322719e-13,2.3023969734503797e-13,1.7883951500866282e-13,1.725304160265241e-13,11602.273671549183,1.485066958619348e-12,1.3182316240716833e-12
5208,3168.726328450819,15003.497963067,3527.7738976600817,2.662234013542407e-13,1.5388242965796756e-13,1.4770417420475382e-13,2.1892137970590303e-13,1.682440007957248e-13,1.6617007545331326e-13,11602.27367154919,6.020916820347736e-13,3.9378107191078483e-13
5209,14770.999939599878,9320.969871512438,2803.1756837359767,6.383736467955373e-5,4.9890072875607375e-5,3.476264335340492e-5,5.309380207625509e-5,4.6009273210724057e-5,3.214661086175058e-5,0.0002566741932241705,0.00022949801895643364,9.235214049648044e-5
5210,15852.016384626148,12118.82401381822,2803.1756836519276,5.462757346833541e-5,4.6018276165043564e-5,3.4747900416584186e-5,5.046504034097301e-5,4.4591013929676864e-5,3.2219124415650516e-5,0.00022060595768909742,0.00015593513390629068,8.930882593894286e-5
5211,16557.407803784532,12118.824013386211,2803.175683564069,5.022143522459192e-5,4.377266086122864e-5,3.473802015578021e-5,4.864274293777645e-5,4.343588359069575e-5,3.2298085159849246e-5,0.00022109437306862774,0.00015544316539416517,8.771036207353992e-5
5212,14737.517659441932,12029.740579925588,2803.1756835237916,4.772667367952429e-5,4.2653824941747305e-5,3.473314070794071e-5,4.720951550006997e-5,4.248515586809563e-5,3.2384447603432583e-5,33.48254078322174,0.00023700589117266245,8.676156599171428e-5
5213,13759.838702762185,7422.093859079797,2803.175683494033,4.641847725986327e-5,4.232388684511556e-5,3.473111667617677e-5,4.603419959805747e-5,4.169491682549354e-5,3.247932297371366e-5,1011.161480250799,0.00022999422108660195,8.603564746604035e-5
5214,14170.435309506964,7494.739471401191,2803.1756830822947,4.601303417281158e-5,4.2213983894115836e-5,3.472173004585388e-5,4.505919101568288e-5,4.103688138993986e-5,3.2579849490108235e-5,600.564872581277,0.00022743414299091185,8.52652453875426e-5
5215,20843.836246560648,12118.823967376866,2803.1756827798094,4.5813652147406935e-5,4.2143503038549556e-5,3.4722557648283416e-5,4.4239045222174856e-5,4.048391003158331e-5,3.267912990683305e-5,0.0002246780706621953,0.0001588479426723219,8.464355909848998e-5
5216,22801.317619464025,12118.824420808283,2803.175682864942,4.576949094395319e-5,4.2060680598651005e-5,3.4726580317686686e-5,4.356670306667708e-5,4.0022592612729055e-5,3.277574515997395e-5,9.13733460711424e-5,9.271693680610072e-5,8.38208606320183e-5
