t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
8555,306.7474389369608,0.0,1.1541787077199826e-13,1.76309908156127e-13,4.9305167168763215e-14,1.4597243331184832e-13,5.599315148552941e-14,5.3082863633139644e-14,2439.9999999999955,17770.208,1252.2515504532,61.30025835407999,640.9688456010001,4729.48,0.0,1.529756417792948e-13,2.551970844974209e-13,3.872339492439918e-14,6.546873055772966e-14,8.491237690363277e-14,3395.700000000001,2104.7000000000075,954.4340340549998,459.247673841752,288.16767115920015,2426.2973331083213,0.0,1.3784906257013294e-13,1.0367561681160403e-13,1.3938557184537007e-13,6.678438065994369e-14,5.967127610844079e-14,5.337215908867512e-14,33632.28799999969,2228.000000000182,59.04580584149,2735.7656217933995,1.3202566188215739e-12,1.2337694449300923e-13,5.439730767509233e-14,1.86503832723153e-13,5.199641264334741e-13,187.6575137885619,1.226554123433939e-13,5.39275437339381e-14,1.8201375183001136e-13,9.591029945191446e-13,5.38380858047779e-12,2.6397186173973756e-13,7.745034680424903e-14,9311.613196932807,1.0329283819857374e-12,10629.360450380424,1.2521022340521045e-13,101389.78129961347,3.189395099782346e-13,2.0058933683266573e-14,5.3621108467381986e-14,2.477716680644832e-13,3.3925322270496496e-13,3.2072968803946694e-14,8.774200255039419e-14,3.577425986374852e-13,3.455230482688221e-13,3.722229909757102e-14,5.636902832873423e-14,8923.83235172529,5.485297197579593e-14,3.9901232879024664e-13,1257.8111702286478,1.8141190513821745e-13,1.9040080511673612e-12,1.436736781721549e-13,2.881494937683787e-12,1.7732874153597957e-13,10570.91731652801,5006.1511546,24796.001064156,1163.4558898154635,4.786680257564432e-13,10348.442728808594,1.3773951551216787e-13,1.956087388397602e-12,400.263130176,8.326851849353468e-12,7.916263999415781e-13,9.948979535121499e-13,37704.81112782995,45411.279515277,11436.137401332,1614.788592654,2341.81568144,4064.3938253519996,1.428330105652654e-13,5374.655731684002,224.69106753499975,3.272493878483461e-13
8556,306.74743893694847,0.0,1.3336226987259753e-13,2.4905410835322826e-13,5.1706650970099236e-14,1.8129139912396845e-13,5.764538483128939e-14,5.531441035568355e-14,2440.000000000006,17770.208000000013,1215.2830514807997,61.30025835407999,634.5471244417998,4729.48,0.0,1.705440527858536e-13,3.24067541562141e-13,3.933607815111286e-14,6.759773110075893e-14,8.896887006539461e-14,3395.700000000009,2104.7000000000003,1084.9117183234998,459.247673841752,267.8855245248001,3349.524178108346,0.0,1.803504176342963e-13,1.1745459448019807e-13,1.6698864604647724e-13,7.147778635652896e-14,6.201595466954728e-14,5.600370471388474e-14,33632.28800000001,2227.999999999975,59.04580584149,2856.7937331108,1.3347913338131766e-12,1.3308786460377348e-13,5.43990257518501e-14,1.7245982194482863e-13,5.211494790248072e-13,187.65751378860193,1.318058845731016e-13,5.374742109073594e-14,1.7023222983499603e-13,9.583395951866276e-13,5.392627770509091e-12,2.779283336452034e-13,7.630269641213656e-14,10631.044352883182,1.0329854223813903e-12,7729.483673772991,1.5775814864951963e-13,96718.13785713207,3.4254737609253953e-13,2.231753501604317e-14,7.090900069967503e-14,2.4687478108719786e-13,3.469363216213479e-13,3.990051915970718e-14,9.690693012925337e-14,2.9987163704092243e-13,2.5082108825591803e-13,5.387771642875843e-14,5.490787820270068e-14,8199.365785829708,6.085091190405272e-14,4.385411072020787e-13,1240.7017867795341,1.1451858431107626e-13,1.5394372227946918e-12,1.881778082316905e-13,1.972341278896428e-12,1.4720245914256667e-13,9530.097974707372,4812.88579985,22132.627293798,920.8354221585676,4.838525647652364e-13,8714.114401279048,9.152672807684655e-14,1.6397306216517499e-12,395.9813787919998,8.845814752846931e-12,9.174966300402982e-13,6.863434463689565e-13,38845.06142862375,43897.386703585,11575.931636619,1982.441931325,3182.64021576,5074.434035943999,4.724793541633303e-13,5607.108491928101,185.07969018,5.437212299947155e-13
8557,306.747438936975,0.0,1.7120080602180983e-13,1.1967067957089255e-12,5.491338885788546e-14,3.4172493375636337e-13,6.025158006458057e-14,5.873540421644656e-14,2439.999999999999,17770.208000000013,1170.010911066,61.30025835407999,640.7695444263999,4729.48,0.0,1.9302962918649277e-13,5.862470804257758e-13,3.996809590374187e-14,7.0311806794617e-14,9.356074221729028e-14,3395.6999999999966,2104.7000000000107,1232.924694925,459.247673841752,296.03621268479986,4272.751023108328,0.0,3.570451831960764e-13,1.417238167446789e-13,2.284091388651541e-13,7.821083398133323e-14,6.556657535327363e-14,5.97028216384417e-14,33632.28799999981,2227.9999999999127,59.04580584149,2964.7527982267998,1.3567915993109663e-12,1.4797718921535381e-13,6.076081353602562e-14,1.7430749253384054e-13,5.206547821383034e-13,187.65751378859895,1.4584240373966993e-13,5.9835087207886e-14,1.6986959883572313e-13,9.553397408099318e-13,5.382803785074593e-12,3.0230115336624774e-13,8.4573384913013e-14,4662.362403384158,1.032321171905826e-12,7951.041917775376,1.7084387688211269e-13,97751.36933441984,3.3007504617369954e-13,2.1116545380698943e-14,8.750550656311951e-14,2.677396798499162e-13,3.58960923441936e-13,4.018535648379539e-14,1.3038971631476155e-13,4.063177789739101e-13,2.249729067072738e-13,5.5444937708013154e-14,5.389936088079053e-14,8000.858642842867,5.68529674206399e-14,6.082400319106696e-13,1862.821402929708,9.531045286503272e-14,2.044025878329223e-12,2.0978164299886422e-13,3.4590313580812933e-12,1.3940867733370766e-13,8659.723012785696,4501.359333876,20780.421876963002,1118.6489521590358,4.881963512055178e-13,8020.880017170467,7.94534352912919e-14,1.6059036810460391e-12,518.0632146879999,9.3904493385962e-12,1.2007679802054304e-12,4.4632454125486684e-13,38915.17917736399,40624.546323313,11810.648518619999,2450.6549189100006,3905.970426479999,7024.116350104,1.1766969850859636e-12,5795.620337589059,175.18275663899976,6.978339878644872e-13
8558,539.6605449369561,0.0,2.1097676815329792e-13,1.8499928383659166e-12,5.904002637076467e-14,4.760475949263708e-13,6.492419691210828e-14,6.435805449433726e-14,2440.0000000000023,17770.20800000004,1116.7678870607997,61.30025835407999,612.9691440229998,4729.48,0.0,2.0740880877511315e-13,6.318069021241637e-13,4.055714156154732e-14,7.399340547503596e-14,9.927116663098556e-14,3395.7000000000016,2104.6999999999966,1369.437080625,459.247673841752,370.977168912,5195.977868108336,0.0,5.177967331685684e-13,1.6877053010897185e-13,2.892328334551769e-13,8.657346543375247e-14,7.124838763752099e-14,6.554915570228727e-14,33632.28800000007,2228.0000000000177,59.04580584149,2901.9087189091997,1.3925301940828209e-12,1.8324207682535405e-13,6.571582784868694e-14,1.7551852108213176e-13,5.193961927240752e-13,187.6575137885881,1.8026804444379752e-13,6.445297718125997e-14,1.6759901946047625e-13,9.511685770260598e-13,5.3854394407278734e-12,3.032494784004194e-13,8.799603277648397e-14,1815.0261186105656,1.0324394407673516e-12,5899.856632201642,1.593554749928885e-13,99407.57786554661,3.120927453228985e-13,1.7604803314544492e-14,8.430650655203601e-14,2.7088328668803017e-13,3.618411391469497e-13,3.171777266745616e-14,2.109790884869439e-13,4.662712414501112e-13,2.349191861109381e-13,4.3287755607481094e-14,6.75369547763911e-14,7206.622693915475,3.4811471306831557e-14,6.964281240511811e-13,2815.917345786378,1.1147860021740008e-13,3.0708830576565603e-12,2.585212864652763e-13,4.4735901188600716e-12,1.5052306441296952e-13,8515.8681034131,4177.860643136,21031.215689148,1107.8704564361153,4.926004784390036e-13,7936.695806387927,8.711292950581388e-14,1.5510586702280466e-12,790.7937384559998,9.275246552125383e-12,1.4367959416453488e-12,2.6948381542492873e-13,38255.14962676363,37711.927682306,11713.790342961,2689.945471195,4440.269648320001,10091.513991832,2.1668440795559186e-12,5891.239760324508,156.54820361400013,7.221922765365943e-13
8559,772.5736509369741,0.0,2.531040798216476e-13,2.5014112639684236e-12,6.454966718150902e-14,6.127969192730202e-13,7.515780670899982e-14,7.516275538891713e-14,2440.0000000000005,17770.2080000001,1062.9615305436,61.30025835407999,576.8823647043998,4729.48,0.0,2.2097488450989704e-13,6.557846019757963e-13,4.1232845419452133e-14,7.984087635801187e-14,1.0825088701144771e-13,3395.700000000004,2104.699999999997,1488.0168165525,459.247673841752,210.1474406976001,6119.204713108329,0.0,6.579591335450387e-13,1.9827670438627318e-13,3.509227426651423e-13,9.689061059026787e-14,8.522379611989424e-14,7.678784053812098e-14,33632.28800000015,2227.999999999981,59.04580584149,2789.7409202557997,1.4810114558715093e-12,2.6194875383599334e-13,7.421491062735078e-14,1.851355957378498e-13,5.204795694977814e-13,187.65751378859525,2.5013713452237017e-13,7.17373276087172e-14,2.0634338824170547e-13,9.508130916970763e-13,5.4038814259226976e-12,3.0162951797155526e-13,9.26614011255246e-14,2783.60302023167,1.0314181923431774e-12,5080.622927516657,1.1673593724187554e-13,97445.05351554867,3.038140483144927e-13,5.690463210567378e-14,7.314271517742836e-14,2.3424452803945093e-13,3.2066774433534913e-13,3.3531243305398393e-14,1.316057288118994e-13,3.2348810078576986e-13,1.1823104235760543e-13,3.488612275129662e-14,8.780775626445525e-14,4502.490786192101,1.3559834528624646e-13,3.889363717670145e-13,1219.9419307702217,3.12441167861837e-14,1.1798277997374937e-12,1.970348798664104e-13,2.2021834984633563e-12,7.592706922160306e-14,8800.266614992484,4292.304308878,21834.668321305002,1057.4397209917863,5.033729317088924e-13,7999.770119206694,9.572120330738394e-14,1.568740425994521e-12,917.1783376239997,8.928321434642284e-12,1.4938901696512491e-12,1.6683113713048552e-13,37150.77293404566,35229.698434868,11685.316804622998,3272.3274152279996,4712.1151644,14573.276375252,2.9623828148984095e-12,5760.267633105409,217.41269766699997,7.197934554273564e-13
8560,1005.4867569369609,0.0,3.2899949027353777e-13,3.3988331347373122e-12,8.19881893286203e-14,8.397704265221609e-13,1.1003395768161948e-13,1.3321315575667082e-13,2440.000000000028,17770.20799999999,934.8267291420003,61.30025835407999,185.91087586840035,4729.48,0.0,2.4491231444442367e-13,6.979845504999218e-13,4.24397880716754e-14,9.59288184903434e-14,1.369897306654642e-13,3395.700000000001,2104.6999999999966,1677.7024074859999,459.247673841752,15.271553589599987,7042.431558108299,0.0,8.612169297413389e-13,2.520495578450371e-13,4.549822052128775e-13,1.1692364148819493e-13,1.496906945437995e-13,1.6774765485356567e-13,33632.288,2227.9999999999945,59.04580584149,1782.9303254125996,1.8864782983179756e-12,4.0055890819341146e-13,1.1022166999631563e-13,28740.964228945966,5.382203927053431e-13,375.31502757718863,3.634769472552607e-13,1.0114837425604489e-13,26684.83254858195,9.785553478154543e-13,5.460076453322665e-12,4.2489723495727376e-13,1.1721509599640098e-13,1775.7694881741634,1.0335988346862204e-12,4437.636161674608,1.2209420579910694e-13,61418.3645576411,1.8472624856294056e-13,8.654630327709745e-14,1.037458223192956e-13,7.603399184091887e-14,1.4820394594483618e-13,3.852843659697922e-14,1.305435746233456e-14,6.448560841140108e-14,1.6202291051253398e-14,2.1890273492511706e-14,1.6394919617250698e-14,1296.533081710842,5.494798640467056e-14,1.6680595460371507e-14,37.22380468001488,0.0,1.35317380372229e-14,1.4761496603503515e-14,5.520769326062924e-14,1.5751600818554404e-15,9323.906954967686,4451.21436976,23462.105806405,1115.8988741678977,5.608882707715221e-13,7977.188906967909,1.3476043547004362e-13,1.5929975386564451e-12,798.0210736479997,7.463344163242484e-12,1.423465432977238e-12,1.445980385246748e-13,32996.415886681476,30718.954778987,10750.907449863,4090.470482303,5577.660614399999,21590.064025796,4.032362048326911e-12,5563.227063662752,420.70581965500014,7.403449960189803e-13
8561,1238.3998629369644,0.0,7.627313707323354e-13,9.076273352767396e-12,2.7149259871211237e-13,2.201531803398497e-12,2.5935346495825626e-13,3.471828082140524e-13,2439.999999999973,17770.207999999922,1133.5077140196033,61.30025835407999,0.0,4729.48,0.0,4.166461185543282e-13,1.648160162409119e-12,5.3493913465086903e-14,2.0689236277281455e-13,3.2544517373390504e-13,3395.699999999929,2104.6999999999825,1951.738580033493,459.247673841752,0.0,7965.658403108309,0.0,2.160096450447882e-12,4.4782890595900796e-13,8.032745991524601e-13,2.0053604337974106e-13,3.9602505584919227e-13,4.668583307135945e-13,33632.287999999775,2227.9999999999254,59.04580584149,304.0531852554005,1.9721622597045104e-12,1.5043925332133641e-12,7.46953193490077e-13,62871.39710154477,5.542414772886681e-13,375.31502757718584,1.4039549021972438e-12,6.752175794656278e-13,26684.832548581715,1.0028827318953158e-12,5.5048386794203226e-12,1.091690471318178e-12,5.837106009773197e-13,17521.240928619893,1.043603734292472e-12,4847.449122663493,3.843007571686277e-14,6567.614603197834,1.462476368780987e-14,5.934351623666981e-15,7.905672318579527e-14,8.332207798231841e-16,4.840158930857685e-15,1.1798167188981353e-14,0.0,0.0,0.0,4.560454589189847e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.754035612494,4527.6975300640015,28914.554941656992,1489.996797658513,6.046048160149126e-13,12558.012053548706,2.658733000870005e-13,1.7209325708289558e-12,1046.1646574960016,9.132895633040511e-12,1.736426522593081e-12,2.217589345296072e-13,38990.62437014917,39895.39175035299,10995.556752180022,5043.520005380995,6287.951417200008,28459.383726200005,4.625373924358228e-12,6196.047132748079,676.6952092670042,7.621923343976523e-13
8562,1005.4867569369709,0.0,3.2524517060030906e-13,3.3689085804589732e-12,8.233409626154913e-14,8.339657818497325e-13,1.1149605234988456e-13,1.3398190439895547e-13,2439.9999999999923,17770.207999999984,1196.5564820843997,61.30025835407999,0.0,4336.933159999992,0.0,1.8313580714561322e-13,6.088456545279008e-13,3.8978819598220575e-14,8.264668453278091e-14,1.243574998946111e-13,3395.7000000000025,2104.699999999996,2091.721567639,459.247673841752,0.0,7042.431558108281,0.0,8.201153746482577e-13,2.447389446509884e-13,4.3319774389406733e-13,1.1429056128041714e-13,1.4649019647703942e-13,1.674951203945228e-13,33632.28799999983,2227.999999999996,59.04580584149,0.0,1.8766952899228023e-12,3.94543167003636e-13,1.0569280421425243e-13,37521.411761939504,5.310627718905503e-13,375.3150275771896,3.707997656244622e-13,1.0060957124355568e-13,26684.83254858171,9.838454766414562e-13,5.1938123953301565e-12,2.430293758625483e-13,8.567626920017683e-14,1.339455927068947e-13,1.0183880368478924e-12,4493.5276826904865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15463.929676339818,5744.400883984,44238.201181181,2367.6252923956527,7.670377166654987e-13,16553.17863505001,4.148200223638077e-13,2.382229083141163e-12,1049.1898752800003,9.6202539315946e-12,1.8184781078281973e-12,1.8193260763127265e-13,39135.82133144134,45547.212439119,10883.706608249999,5274.951213246999,7051.09480336,36844.683765707996,4.6246409881293424e-12,5964.033110685736,863.9419227230001,7.461306223499916e-13
8563,772.5736509369522,0.0,2.388613584727648e-13,2.324245380273824e-12,6.286895695916952e-14,5.854105908855015e-13,7.36422275088447e-14,7.293636764712698e-14,2439.9999999999977,17770.208000000002,1173.2105925527999,61.30025835407999,0.0,3944.386320000009,0.0,1.1196936062865312e-13,1.7840569869819648e-13,3.4761515459147756e-14,5.2887849686614856e-14,6.498579656870287e-14,3395.70000000007,2104.6999999999807,2139.1894661439947,459.247673841752,0.0,6119.204713108323,0.0,5.835800064433964e-13,1.899057529772071e-13,3.303479348335667e-13,9.307189612136724e-14,8.278658182750739e-14,7.418195101318531e-14,33632.287999999964,2228.0000000000564,59.04580584149,0.0,1.4646701145970294e-12,2.6403682453492743e-13,7.380497231900656e-14,6.551607241859928e-14,5.086750966579281e-13,7.839622111474668e-12,2.4716555197222017e-13,7.20051971345323e-14,6.902393163447875e-14,9.578704347398363e-13,4.614140621920051e-13,1.3053770434306067e-13,5.822071656996583e-14,3.644122098325868e-14,8.808892223304736e-13,7337.593892363216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18376.855092733156,6515.5235191540005,54721.276281804996,3209.0489083394405,9.128265133582456e-13,18605.832227255247,5.279909619467765e-13,2.4650492287072985e-12,993.1355736879997,9.720199082349856e-12,1.8274986247510256e-12,1.0976060528723608e-13,35708.141532012174,48530.129672556,9716.622866643,5226.812560221002,7747.669626479998,43102.597086359994,4.402704648685735e-12,5429.1226639370525,880.9432613079997,6.632660006971594e-13
8564,539.6605449370016,0.0,1.9605522705098632e-13,1.6684062218033514e-12,5.6708065767707354e-14,4.4874174129722194e-13,6.275271242443741e-14,6.126023866357219e-14,2440.000000000008,17770.20799999999,1107.138759636,61.30025835407999,0.0,3551.839479999994,0.0,9.140475655859364e-14,1.2953746014574474e-13,3.265533307453259e-14,4.558208545140671e-14,5.4743125400827825e-14,3395.699999999966,2104.7000000000185,2076.736264807497,459.247673841752,0.0,5195.977868108308,0.0,4.7136776477761e-13,1.5852395655488078e-13,2.651791078063119e-13,8.160608293602916e-14,6.800399858958119e-14,6.176533817276916e-14,33632.288000000124,2228.0000000000146,59.04580584149,0.0,1.1381972009996572e-12,1.743411500795504e-13,6.232556130128787e-14,1.6238912013880318e-13,5.007820986594926e-13,5.1810964855537436e-12,1.7332237422156276e-13,6.185551754512604e-14,2.1309968167681138e-13,9.523582748090875e-13,3.912728009633328e-13,1.0479592120538333e-13,4.989702373490805e-14,3.3457536778602977e-13,7.781553582091059e-13,11160.303713967494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19852.347576078075,6808.873046645999,61618.994172876,3630.139614492917,1.0300887670986603e-12,19364.121472052735,6.004505450869994e-13,2.3642555912494717e-12,932.8748393759998,9.635422621664226e-12,1.8253049617645613e-12,6.398214214119111e-14,30839.24741139158,48875.839447884,8636.815012791,5089.06247154299,7744.039696400006,45637.219435052,4.260238355901712e-12,4722.8601535191065,882.5461932209975,6.410905725597253e-13
8565,306.74743893695535,0.0,1.5533413986754954e-13,1.0192913341466275e-12,5.193875831960539e-14,3.139326580176113e-13,5.68402609975026e-14,5.470222959164339e-14,2440.0000000000105,17770.208,1022.069749602,61.30025835407999,0.0,3159.2926399999924,0.0,7.846634271580025e-14,1.0293732684961424e-13,3.120190766272707e-14,4.180731710628891e-14,4.950918360400834e-14,2546.7749999999387,1578.5250000000328,1949.189423758003,459.247673841752,0.0,4272.751023108329,0.0,3.2886432415616283e-13,1.2975944737519002e-13,2.032858300179719e-13,7.226369757708915e-14,6.019497390849718e-14,5.507699446588805e-14,33632.288,2228.0000000000673,59.04580584149,0.0,9.390471684614946e-13,1.3119788443052569e-13,5.3557299158347634e-14,3.876954346507682e-13,4.884013052233434e-13,4.433342460858209e-12,1.3035515204726224e-13,5.3284294499921304e-14,4.4452363632619127e-13,9.392756378195562e-13,3.6126808762738515e-13,9.054894436656987e-14,4.347104848094107e-14,3.9854570072996336e-13,6.79158123821045e-13,13383.976702838758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903.158104371203,7253.653347275999,65345.24633175,3942.7253417573957,1.1305396461921122e-12,19320.585905963857,6.420740046947805e-13,2.2075161235598495e-12,890.7440192799996,9.504430422907794e-12,1.7889620952865313e-12,5.4776334930425414e-14,25695.078483012727,46801.086025763994,7805.205989573999,4844.376757766994,7464.989328399993,46203.629075828,4.073075880878925e-12,3909.5276241346864,866.3570800719998,5.8775646123926e-13
8566,306.74743893698013,0.0,1.1140289129259143e-13,1.7706585436459924e-13,4.7333601301288144e-14,1.3721931271159405e-13,5.222855210192753e-14,4.923535251464499e-14,2440.0000000000127,17770.208000000017,950.1282194147971,61.30025835407999,0.0,2766.7458000000183,0.0,7.010984639576139e-14,8.648604966747474e-14,3.006011190351087e-14,3.9205184878032127e-14,4.591338127628346e-14,1697.8500000001964,1052.349999999992,1820.7003027739906,459.247673841752,0.0,3349.5241781083055,0.0,1.3975501183527233e-13,1.0014023270261812e-13,1.314223230808568e-13,6.339697473199893e-14,5.4673334612182286e-14,4.9636528923345045e-14,33632.28800000028,2228.0000000000036,59.04580584149,0.0,5.371269391238118e-13,1.0804556547383718e-13,5.027300286206451e-14,9.330407127496858e-14,4.4715055395298597e-13,1.7423408289576148e-12,1.0718884721652242e-13,5.0017356430618867e-14,9.24689426209236e-14,8.543899698515068e-13,3.368412180693347e-13,8.24487176703196e-14,4.224517670922682e-14,5.911919502823216e-14,5.619358918133256e-13,14799.89277186132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21680.569830988683,7631.246377348,68462.17035798696,4084.3026277064605,1.1063950234352741e-12,18948.12880295274,5.903006818482936e-13,1.933875575834838e-12,898.462394903998,9.426425149753663e-12,1.667319534370981e-12,8.696402425163336e-14,20035.336114953447,45066.89352612801,7132.647895422002,4693.302426024979,7182.488061920008,46460.220833292,9.675949735863063e-13,3144.4405900725646,845.9749140479853,2.902875616672901e-13
8567,306.7474389369571,0.0,9.419690127031049e-14,1.2477795426930629e-13,4.467470743559385e-14,1.0789507977105944e-13,4.9981750276319414e-14,4.656824763730699e-14,2439.9999999999895,17770.20799999995,906.5692664975967,61.30025835407999,0.0,2374.1989600000015,0.0,6.584723276518617e-14,7.880426146757184e-14,2.9484010388881985e-14,3.818036944627297e-14,4.429860820853137e-14,1697.8499999999497,1052.350000000036,1654.4749977381693,459.247673841752,0.0,2426.2973331083017,0.0,1.0563854344510627e-13,8.6465700329808e-14,1.0771614473118366e-13,5.83634130284687e-14,5.19651815187828e-14,4.675576352883418e-14,33632.287999999855,2227.999999999971,59.04580584149,0.0,4.906747773087156e-13,9.832841856373938e-14,4.706089080219971e-14,3.506607904277079e-13,4.271864940838552e-13,1.670746369571687e-12,9.77306708924995e-14,4.697123814366299e-14,3.3569615898611573e-13,8.15638796376128e-13,3.3144413526079307e-13,7.932053868040355e-14,4.05686279557367e-14,5.922792423993827e-14,5.528261509727718e-13,13971.756903286438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21918.75622636731,8012.878289805996,70321.643651035,4213.392745025707,1.1251242840479156e-12,18311.323587077484,6.191513669646514e-13,1.8358321343468964e-12,890.1105237280008,9.11544378417216e-12,1.6139784230510636e-12,2.1787278765871172e-13,15742.87027459563,43490.925864385994,6643.446330128997,4302.488957491746,6772.1167102531645,46321.52878379872,1.578950909557987e-12,2450.2258664120027,760.9745210107476,2.7699174970701203e-13
