Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3
,,,,,,,4381,27.86,163.92,61.73
,,,,,,,4382,27.33,160.8,60.55
,,,,,,,4383,27.06,159.24,59.97
,,,,,,,4384,25.94,152.61,57.47
,,,,,,,4385,24.61,144.81,54.53
,,,,,,,4386,21.76,128.04,48.22
,,,,,,,4387,18.12,106.6,40.14
,,,,,,,4388,13.81,81.26,30.6
,,,,,,,4389,10.5,61.76,23.26
,,,,,,,4390,7.32,43.05,16.21
,,,,,,,4391,4.53,26.67,10.04
,,,,,,,4392,2.68,15.75,5.93
,,,,,,,4393,2.49,14.67,5.53
,,,,,,,4394,1.8,10.6,3.99
,,,,,,,4395,1.66,9.78,3.68
,,,,,,,4396,2.46,14.47,5.45
,,,,,,,4397,4.43,26.09,9.82
,,,,,,,4398,7.27,42.8,16.12
,,,,,,,4399,10.98,64.61,24.33
,,,,,,,4400,15,88.25,33.23
,,,,,,,4401,18.95,111.48,41.98
,,,,,,,4402,21.02,123.71,46.59
,,,,,,,4403,21.68,127.58,48.05
,,,,,,,4404,22.62,133.08,50.12
,,,,,,,4405,24.07,141.64,53.34
,,,,,,,4406,25.15,147.96,55.72
,,,,,,,4407,26.32,154.89,58.33
,,,,,,,4408,26.98,158.76,59.79
,,,,,,,4409,25.67,151.02,56.87
,,,,,,,4410,23.24,136.75,51.5
,,,,,,,4411,19.29,113.52,42.75
,,,,,,,4412,14.93,87.84,33.08
,,,,,,,4413,11.4,67.05,25.25
,,,,,,,4414,8.83,51.97,19.57
,,,,,,,4415,6.2,36.48,13.74
,,,,,,,4416,3.95,23.23,8.75
,,,,,,,4417,1.69,9.92,3.74
,,,,,,,4418,1.24,7.28,2.74
,,,,,,,4419,1.74,10.25,3.86
,,,,,,,4420,4.05,23.82,8.97
,,,,,,,4421,8.71,51.27,19.31
,,,,,,,4422,14,82.37,31.02
,,,,,,,4423,17.32,101.88,38.37
,,,,,,,4424,19.85,116.77,43.97
,,,,,,,4425,20.91,123.06,46.34
,,,,,,,4426,20.01,117.76,44.35
,,,,,,,4427,19.9,117.1,44.1
,,,,,,,4428,20.63,121.4,45.72
,,,,,,,4429,21.93,129.01,48.58
,,,,,,,4430,22.77,133.97,50.45
,,,,,,,4431,24.62,144.89,54.56
,,,,,,,4432,26.14,153.82,57.93
,,,,,,,4433,25.41,149.52,56.31
,,,,,,,4434,23.89,140.59,52.94
,,,,,,,4435,19.68,115.78,43.6
,,,,,,,4436,14.45,85.01,32.02
,,,,,,,4437,10.46,61.53,23.17
,,,,,,,4438,7.87,46.31,17.44
,,,,,,,4439,4.67,27.46,10.34
,,,,,,,4440,2.64,15.55,5.85
,,,,,,,4441,1.76,10.36,3.9
,,,,,,,4442,1.29,7.6,2.86
,,,,,,,4443,1.82,10.71,4.03
,,,,,,,4444,4.23,24.87,9.36
,,,,,,,4445,9.1,53.54,20.16
,,,,,,,4446,14.62,86,32.39
,,,,,,,4447,18.08,106.38,40.06
,,,,,,,4448,20.72,121.92,45.91
,,,,,,,4449,21.84,128.48,48.39
,,,,,,,4450,20.9,122.96,46.3
,,,,,,,4451,20.78,122.27,46.04
,,,,,,,4452,21.54,126.76,47.74
,,,,,,,4453,22.89,134.7,50.73
,,,,,,,4454,23.77,139.88,52.68
,,,,,,,4455,25.71,151.28,56.97
,,,,,,,4456,27.3,160.61,60.48
,,,,,,,4457,26.53,156.12,58.79
,,,,,,,4458,24.95,146.79,55.28
,,,,,,,4459,20.54,120.89,45.52
,,,,,,,4460,15.09,88.76,33.43
,,,,,,,4461,10.92,64.24,24.19
,,,,,,,4462,8.22,48.35,18.21
,,,,,,,4463,4.87,28.67,10.8
,,,,,,,4464,2.76,16.23,6.11
,,,,,,,4465,1.86,10.95,4.12
,,,,,,,4466,1.36,8.03,3.02
,,,,,,,4467,1.92,11.31,4.26
,,,,,,,4468,4.46,26.27,9.89
,,,,,,,4469,9.61,56.55,21.3
,,,,,,,4470,15.44,90.85,34.21
,,,,,,,4471,19.1,112.37,42.32
,,,,,,,4472,21.89,128.79,48.5
,,,,,,,4473,23.07,135.72,51.11
,,,,,,,4474,22.07,129.89,48.91
,,,,,,,4475,21.95,129.16,48.64
,,,,,,,4476,22.76,133.9,50.42
,,,,,,,4477,24.18,142.29,53.58
,,,,,,,4478,25.11,147.76,55.65
,,,,,,,4479,27.16,159.8,60.18
,,,,,,,4480,28.83,169.65,63.89
,,,,,,,4481,28.03,164.91,62.1
,,,,,,,4482,26.35,155.06,58.39
,,,,,,,4483,21.7,127.7,48.09
,,,,,,,4484,15.94,93.77,35.31
,,,,,,,4485,11.53,67.86,25.56
,,,,,,,4486,8.68,51.08,19.24
,,,,,,,4487,5.15,30.28,11.4
,,,,,,,4488,2.91,17.15,6.46
,,,,,,,4489,2.86,16.85,6.35
,,,,,,,4490,2.02,11.89,4.48
,,,,,,,4491,1.96,11.51,4.34
,,,,,,,4492,2.74,16.15,6.08
,,,,,,,4493,5.09,29.95,11.28
,,,,,,,4494,8.36,49.18,18.52
,,,,,,,4495,12.69,74.67,28.12
,,,,,,,4496,17.24,101.41,38.19
,,,,,,,4497,21.85,128.57,48.42
,,,,,,,4498,24.2,142.38,53.62
,,,,,,,4499,24.98,147.01,55.36
,,,,,,,4500,26.13,153.73,57.89
,,,,,,,4501,27.76,163.36,61.52
,,,,,,,4502,28.98,170.5,64.21
,,,,,,,4503,30.4,178.88,67.36
,,,,,,,4504,31.19,183.51,69.11
,,,,,,,4505,29.64,174.38,65.67
,,,,,,,4506,26.81,157.73,59.4
,,,,,,,4507,22.28,131.07,49.36
,,,,,,,4508,17.32,101.91,38.38
,,,,,,,4509,13.22,77.76,29.28
,,,,,,,4510,10.32,60.7,22.86
,,,,,,,4511,7.2,42.38,15.96
,,,,,,,4512,4.66,27.41,10.32
,,,,,,,4513,2.88,16.96,6.39
,,,,,,,4514,3.71,21.82,8.22
,,,,,,,4515,1.36,7.99,3.01
,,,,,,,4516,2.12,12.48,4.7
,,,,,,,4517,3.96,23.31,8.78
,,,,,,,4518,6.5,38.25,14.4
,,,,,,,4519,9.93,58.42,22
,,,,,,,4520,14.06,82.7,31.15
,,,,,,,4521,18.37,108.1,40.71
,,,,,,,4522,23.64,139.11,52.39
,,,,,,,4523,27.01,158.91,59.84
,,,,,,,4524,27.7,163.02,61.39
,,,,,,,4525,27.58,162.27,61.11
,,,,,,,4526,26.75,157.41,59.28
,,,,,,,4527,26.18,154.05,58.01
,,,,,,,4528,25.04,147.33,55.48
,,,,,,,4529,23.83,140.23,52.81
,,,,,,,4530,21.36,125.66,47.32
,,,,,,,4531,18.37,108.1,40.71
,,,,,,,4532,14.69,86.44,32.55
,,,,,,,4533,11.71,68.88,25.94
,,,,,,,4534,9.1,53.57,20.17
,,,,,,,4535,6.56,38.62,14.55
,,,,,,,4536,4.47,26.3,9.9
,,,,,,,4537,1.62,9.51,3.58
,,,,,,,4538,1.22,7.17,2.7
,,,,,,,4539,1.75,10.29,3.88
,,,,,,,4540,4,23.55,8.87
,,,,,,,4541,8.24,48.5,18.27
,,,,,,,4542,13.41,78.92,29.72
,,,,,,,4543,16.79,98.8,37.21
,,,,,,,4544,19.24,113.23,42.64
,,,,,,,4545,20.24,119.08,44.84
,,,,,,,4546,21.43,126.1,47.49
,,,,,,,4547,25.41,149.49,56.3
,,,,,,,4548,27.06,159.24,59.97
,,,,,,,4549,27.86,163.92,61.73
,,,,,,,4550,27.33,160.8,60.55
,,,,,,,4551,27.06,159.24,59.97
,,,,,,,4552,25.94,152.61,57.47
,,,,,,,4553,24.61,144.81,54.53
,,,,,,,4554,21.76,128.04,48.22
,,,,,,,4555,18.12,106.6,40.14
,,,,,,,4556,13.81,81.26,30.6
,,,,,,,4557,10.5,61.76,23.26
,,,,,,,4558,7.32,43.05,16.21
,,,,,,,4559,4.53,26.67,10.04
,,,,,,,4560,2.68,15.75,5.93
,,,,,,,4561,2.49,14.67,5.53
,,,,,,,4562,1.8,10.6,3.99
,,,,,,,4563,1.66,9.78,3.68
,,,,,,,4564,2.46,14.47,5.45
,,,,,,,4565,4.43,26.09,9.82
,,,,,,,4566,7.27,42.8,16.12
,,,,,,,4567,10.98,64.61,24.33
,,,,,,,4568,15,88.25,33.23
,,,,,,,4569,18.95,111.48,41.98
,,,,,,,4570,21.02,123.71,46.59
,,,,,,,4571,21.68,127.58,48.05
,,,,,,,4572,22.62,133.08,50.12
,,,,,,,4573,24.07,141.64,53.34
,,,,,,,4574,25.15,147.96,55.72
,,,,,,,4575,26.32,154.89,58.33
,,,,,,,4576,26.98,158.76,59.79
,,,,,,,4577,25.67,151.02,56.87
,,,,,,,4578,23.24,136.75,51.5
,,,,,,,4579,19.29,113.52,42.75
,,,,,,,4580,14.93,87.84,33.08
,,,,,,,4581,11.4,67.05,25.25
,,,,,,,4582,8.83,51.97,19.57
,,,,,,,4583,6.2,36.48,13.74
,,,,,,,4584,3.95,23.23,8.75
,,,,,,,4585,1.69,9.92,3.74
,,,,,,,4586,1.24,7.28,2.74
,,,,,,,4587,1.74,10.25,3.86
,,,,,,,4588,4.05,23.82,8.97
,,,,,,,4589,8.71,51.27,19.31
,,,,,,,4590,14,82.37,31.02
,,,,,,,4591,17.32,101.88,38.37
,,,,,,,4592,19.85,116.77,43.97
,,,,,,,4593,20.91,123.06,46.34
,,,,,,,4594,20.01,117.76,44.35
,,,,,,,4595,19.9,117.1,44.1
,,,,,,,4596,20.63,121.4,45.72
,,,,,,,4597,21.93,129.01,48.58
,,,,,,,4598,22.77,133.97,50.45
,,,,,,,4599,24.62,144.89,54.56
,,,,,,,4600,26.14,153.82,57.93
,,,,,,,4601,25.41,149.52,56.31
,,,,,,,4602,23.89,140.59,52.94
,,,,,,,4603,19.68,115.78,43.6
,,,,,,,4604,14.45,85.01,32.02
,,,,,,,4605,10.46,61.53,23.17
,,,,,,,4606,7.87,46.31,17.44
,,,,,,,4607,4.67,27.46,10.34
,,,,,,,4608,2.64,15.55,5.85
,,,,,,,4609,1.76,10.36,3.9
,,,,,,,4610,1.29,7.6,2.86
,,,,,,,4611,1.82,10.71,4.03
,,,,,,,4612,4.23,24.87,9.36
,,,,,,,4613,9.1,53.54,20.16
,,,,,,,4614,14.62,86,32.39
,,,,,,,4615,18.08,106.38,40.06
,,,,,,,4616,20.72,121.92,45.91
,,,,,,,4617,21.84,128.48,48.39
,,,,,,,4618,20.9,122.96,46.3
,,,,,,,4619,20.78,122.27,46.04
,,,,,,,4620,21.54,126.76,47.74
,,,,,,,4621,22.89,134.7,50.73
,,,,,,,4622,23.77,139.88,52.68
,,,,,,,4623,25.71,151.28,56.97
,,,,,,,4624,27.3,160.61,60.48
,,,,,,,4625,26.53,156.12,58.79
,,,,,,,4626,24.95,146.79,55.28
,,,,,,,4627,20.54,120.89,45.52
,,,,,,,4628,15.09,88.76,33.43
,,,,,,,4629,10.92,64.24,24.19
,,,,,,,4630,8.22,48.35,18.21
,,,,,,,4631,4.87,28.67,10.8
,,,,,,,4632,2.76,16.23,6.11
,,,,,,,4633,1.86,10.95,4.12
,,,,,,,4634,1.36,8.03,3.02
,,,,,,,4635,1.92,11.31,4.26
,,,,,,,4636,4.46,26.27,9.89
,,,,,,,4637,9.61,56.55,21.3
,,,,,,,4638,15.44,90.85,34.21
,,,,,,,4639,19.1,112.37,42.32
,,,,,,,4640,21.89,128.79,48.5
,,,,,,,4641,23.07,135.72,51.11
,,,,,,,4642,22.07,129.89,48.91
,,,,,,,4643,21.95,129.16,48.64
,,,,,,,4644,22.76,133.9,50.42
,,,,,,,4645,24.18,142.29,53.58
,,,,,,,4646,25.11,147.76,55.65
,,,,,,,4647,27.16,159.8,60.18
,,,,,,,4648,28.83,169.65,63.89
,,,,,,,4649,28.03,164.91,62.1
,,,,,,,4650,26.35,155.06,58.39
,,,,,,,4651,21.7,127.7,48.09
,,,,,,,4652,15.94,93.77,35.31
,,,,,,,4653,11.53,67.86,25.56
,,,,,,,4654,8.68,51.08,19.24
,,,,,,,4655,5.15,30.28,11.4
,,,,,,,4656,2.91,17.15,6.46
,,,,,,,4657,2.86,16.85,6.35
,,,,,,,4658,2.02,11.89,4.48
,,,,,,,4659,1.96,11.51,4.34
,,,,,,,4660,2.74,16.15,6.08
,,,,,,,4661,5.09,29.95,11.28
,,,,,,,4662,8.36,49.18,18.52
,,,,,,,4663,12.69,74.67,28.12
,,,,,,,4664,17.24,101.41,38.19
,,,,,,,4665,21.85,128.57,48.42
,,,,,,,4666,24.2,142.38,53.62
,,,,,,,4667,24.98,147.01,55.36
,,,,,,,4668,26.13,153.73,57.89
,,,,,,,4669,27.76,163.36,61.52
,,,,,,,4670,28.98,170.5,64.21
,,,,,,,4671,30.4,178.88,67.36
,,,,,,,4672,31.19,183.51,69.11
,,,,,,,4673,29.64,174.38,65.67
,,,,,,,4674,26.81,157.73,59.4
,,,,,,,4675,22.28,131.07,49.36
,,,,,,,4676,17.32,101.91,38.38
,,,,,,,4677,13.22,77.76,29.28
,,,,,,,4678,10.32,60.7,22.86
,,,,,,,4679,7.2,42.38,15.96
,,,,,,,4680,4.66,27.41,10.32
,,,,,,,4681,2.88,16.96,6.39
,,,,,,,4682,3.71,21.82,8.22
,,,,,,,4683,1.36,7.99,3.01
,,,,,,,4684,2.12,12.48,4.7
,,,,,,,4685,3.96,23.31,8.78
,,,,,,,4686,6.5,38.25,14.4
,,,,,,,4687,9.93,58.42,22
,,,,,,,4688,14.06,82.7,31.15
,,,,,,,4689,18.37,108.1,40.71
,,,,,,,4690,23.64,139.11,52.39
,,,,,,,4691,27.01,158.91,59.84
,,,,,,,4692,27.7,163.02,61.39
,,,,,,,4693,27.58,162.27,61.11
,,,,,,,4694,26.75,157.41,59.28
,,,,,,,4695,26.18,154.05,58.01
,,,,,,,4696,25.04,147.33,55.48
,,,,,,,4697,23.83,140.23,52.81
,,,,,,,4698,21.36,125.66,47.32
,,,,,,,4699,18.37,108.1,40.71
,,,,,,,4700,14.69,86.44,32.55
,,,,,,,4701,11.71,68.88,25.94
,,,,,,,4702,9.1,53.57,20.17
,,,,,,,4703,6.56,38.62,14.55
,,,,,,,4704,4.47,26.3,9.9
,,,,,,,4705,1.62,9.51,3.58
,,,,,,,4706,1.22,7.17,2.7
,,,,,,,4707,1.75,10.29,3.88
,,,,,,,4708,4,23.55,8.87
,,,,,,,4709,8.24,48.5,18.27
,,,,,,,4710,13.41,78.92,29.72
,,,,,,,4711,16.79,98.8,37.21
,,,,,,,4712,19.24,113.23,42.64
,,,,,,,4713,20.24,119.08,44.84
,,,,,,,4714,21.43,126.1,47.49
,,,,,,,4715,25.41,149.49,56.3
,,,,,,,4716,27.06,159.24,59.97
,,,,,,,4717,27.86,163.92,61.73
,,,,,,,4718,27.33,160.8,60.55
,,,,,,,4719,27.06,159.24,59.97
,,,,,,,4720,25.94,152.61,57.47
,,,,,,,4721,24.61,144.81,54.53
,,,,,,,4722,21.76,128.04,48.22
,,,,,,,4723,18.12,106.6,40.14
,,,,,,,4724,13.81,81.26,30.6
,,,,,,,4725,10.5,61.76,23.26
,,,,,,,4726,7.32,43.05,16.21
,,,,,,,4727,4.53,26.67,10.04
,,,,,,,4728,2.68,15.75,5.93
,,,,,,,4729,2.49,14.67,5.53
,,,,,,,4730,1.8,10.6,3.99
,,,,,,,4731,1.66,9.78,3.68
,,,,,,,4732,2.46,14.47,5.45
,,,,,,,4733,4.43,26.09,9.82
,,,,,,,4734,7.27,42.8,16.12
,,,,,,,4735,10.98,64.61,24.33
,,,,,,,4736,15,88.25,33.23
,,,,,,,4737,18.95,111.48,41.98
,,,,,,,4738,21.02,123.71,46.59
,,,,,,,4739,21.68,127.58,48.05
,,,,,,,4740,22.62,133.08,50.12
,,,,,,,4741,24.07,141.64,53.34
,,,,,,,4742,25.15,147.96,55.72
,,,,,,,4743,26.32,154.89,58.33
,,,,,,,4744,26.98,158.76,59.79
,,,,,,,4745,25.67,151.02,56.87
,,,,,,,4746,23.24,136.75,51.5
,,,,,,,4747,19.29,113.52,42.75
,,,,,,,4748,14.93,87.84,33.08
,,,,,,,4749,11.4,67.05,25.25
,,,,,,,4750,8.83,51.97,19.57
,,,,,,,4751,6.2,36.48,13.74
,,,,,,,4752,3.95,23.23,8.75
,,,,,,,4753,1.69,9.92,3.74
,,,,,,,4754,1.24,7.28,2.74
,,,,,,,4755,1.74,10.25,3.86
,,,,,,,4756,4.05,23.82,8.97
,,,,,,,4757,8.71,51.27,19.31
,,,,,,,4758,14,82.37,31.02
,,,,,,,4759,17.32,101.88,38.37
,,,,,,,4760,19.85,116.77,43.97
,,,,,,,4761,20.91,123.06,46.34
,,,,,,,4762,20.01,117.76,44.35
,,,,,,,4763,19.9,117.1,44.1
,,,,,,,4764,20.63,121.4,45.72
,,,,,,,4765,21.93,129.01,48.58
,,,,,,,4766,22.77,133.97,50.45
,,,,,,,4767,24.62,144.89,54.56
,,,,,,,4768,26.14,153.82,57.93
,,,,,,,4769,25.41,149.52,56.31
,,,,,,,4770,23.89,140.59,52.94
,,,,,,,4771,19.68,115.78,43.6
,,,,,,,4772,14.45,85.01,32.02
,,,,,,,4773,10.46,61.53,23.17
,,,,,,,4774,7.87,46.31,17.44
,,,,,,,4775,4.67,27.46,10.34
,,,,,,,4776,2.64,15.55,5.85
,,,,,,,4777,1.76,10.36,3.9
,,,,,,,4778,1.29,7.6,2.86
,,,,,,,4779,1.82,10.71,4.03
,,,,,,,4780,4.23,24.87,9.36
,,,,,,,4781,9.1,53.54,20.16
,,,,,,,4782,14.62,86,32.39
,,,,,,,4783,18.08,106.38,40.06
,,,,,,,4784,20.72,121.92,45.91
,,,,,,,4785,21.84,128.48,48.39
,,,,,,,4786,20.9,122.96,46.3
,,,,,,,4787,20.78,122.27,46.04
,,,,,,,4788,21.54,126.76,47.74
,,,,,,,4789,22.89,134.7,50.73
,,,,,,,4790,23.77,139.88,52.68
,,,,,,,4791,25.71,151.28,56.97
,,,,,,,4792,27.3,160.61,60.48
,,,,,,,4793,26.53,156.12,58.79
,,,,,,,4794,24.95,146.79,55.28
,,,,,,,4795,20.54,120.89,45.52
,,,,,,,4796,15.09,88.76,33.43
,,,,,,,4797,10.92,64.24,24.19
,,,,,,,4798,8.22,48.35,18.21
,,,,,,,4799,4.87,28.67,10.8
,,,,,,,4800,2.76,16.23,6.11
,,,,,,,4801,1.86,10.95,4.12
,,,,,,,4802,1.36,8.03,3.02
,,,,,,,4803,1.92,11.31,4.26
,,,,,,,4804,4.46,26.27,9.89
,,,,,,,4805,9.61,56.55,21.3
,,,,,,,4806,15.44,90.85,34.21
,,,,,,,4807,19.1,112.37,42.32
,,,,,,,4808,21.89,128.79,48.5
,,,,,,,4809,23.07,135.72,51.11
,,,,,,,4810,22.07,129.89,48.91
,,,,,,,4811,21.95,129.16,48.64
,,,,,,,4812,22.76,133.9,50.42
,,,,,,,4813,24.18,142.29,53.58
,,,,,,,4814,25.11,147.76,55.65
,,,,,,,4815,27.16,159.8,60.18
,,,,,,,4816,28.83,169.65,63.89
,,,,,,,4817,28.03,164.91,62.1
,,,,,,,4818,26.35,155.06,58.39
,,,,,,,4819,21.7,127.7,48.09
,,,,,,,4820,15.94,93.77,35.31
,,,,,,,4821,11.53,67.86,25.56
,,,,,,,4822,8.68,51.08,19.24
,,,,,,,4823,5.15,30.28,11.4
,,,,,,,4824,2.91,17.15,6.46
,,,,,,,4825,2.86,16.85,6.35
,,,,,,,4826,2.02,11.89,4.48
,,,,,,,4827,1.96,11.51,4.34
,,,,,,,4828,2.74,16.15,6.08
,,,,,,,4829,5.09,29.95,11.28
,,,,,,,4830,8.36,49.18,18.52
,,,,,,,4831,12.69,74.67,28.12
,,,,,,,4832,17.24,101.41,38.19
,,,,,,,4833,21.85,128.57,48.42
,,,,,,,4834,24.2,142.38,53.62
,,,,,,,4835,24.98,147.01,55.36
,,,,,,,4836,26.13,153.73,57.89
,,,,,,,4837,27.76,163.36,61.52
,,,,,,,4838,28.98,170.5,64.21
,,,,,,,4839,30.4,178.88,67.36
,,,,,,,4840,31.19,183.51,69.11
,,,,,,,4841,29.64,174.38,65.67
,,,,,,,4842,26.81,157.73,59.4
,,,,,,,4843,22.28,131.07,49.36
,,,,,,,4844,17.32,101.91,38.38
,,,,,,,4845,13.22,77.76,29.28
,,,,,,,4846,10.32,60.7,22.86
,,,,,,,4847,7.2,42.38,15.96
,,,,,,,4848,4.66,27.41,10.32
,,,,,,,4849,2.88,16.96,6.39
,,,,,,,4850,3.71,21.82,8.22
,,,,,,,4851,1.36,7.99,3.01
,,,,,,,4852,2.12,12.48,4.7
,,,,,,,4853,3.96,23.31,8.78
,,,,,,,4854,6.5,38.25,14.4
,,,,,,,4855,9.93,58.42,22
,,,,,,,4856,14.06,82.7,31.15
,,,,,,,4857,18.37,108.1,40.71
,,,,,,,4858,23.64,139.11,52.39
,,,,,,,4859,27.01,158.91,59.84
,,,,,,,4860,27.7,163.02,61.39
,,,,,,,4861,27.58,162.27,61.11
,,,,,,,4862,26.75,157.41,59.28
,,,,,,,4863,26.18,154.05,58.01
,,,,,,,4864,25.04,147.33,55.48
,,,,,,,4865,23.83,140.23,52.81
,,,,,,,4866,21.36,125.66,47.32
,,,,,,,4867,18.37,108.1,40.71
,,,,,,,4868,14.69,86.44,32.55
,,,,,,,4869,11.71,68.88,25.94
,,,,,,,4870,9.1,53.57,20.17
,,,,,,,4871,6.56,38.62,14.55
,,,,,,,4872,4.47,26.3,9.9
,,,,,,,4873,1.62,9.51,3.58
,,,,,,,4874,1.22,7.17,2.7
,,,,,,,4875,1.75,10.29,3.88
,,,,,,,4876,4,23.55,8.87
,,,,,,,4877,8.24,48.5,18.27
,,,,,,,4878,13.41,78.92,29.72
,,,,,,,4879,16.79,98.8,37.21
,,,,,,,4880,19.24,113.23,42.64
,,,,,,,4881,20.24,119.08,44.84
,,,,,,,4882,21.43,126.1,47.49
,,,,,,,4883,25.41,149.49,56.3
,,,,,,,4884,27.06,159.24,59.97
,,,,,,,4885,27.86,163.92,61.73
,,,,,,,4886,27.33,160.8,60.55
,,,,,,,4887,27.06,159.24,59.97
,,,,,,,4888,25.94,152.61,57.47
,,,,,,,4889,24.61,144.81,54.53
,,,,,,,4890,21.76,128.04,48.22
,,,,,,,4891,18.12,106.6,40.14
,,,,,,,4892,13.81,81.26,30.6
,,,,,,,4893,10.5,61.76,23.26
,,,,,,,4894,7.32,43.05,16.21
,,,,,,,4895,4.53,26.67,10.04
,,,,,,,4896,2.68,15.75,5.93
,,,,,,,4897,2.49,14.67,5.53
,,,,,,,4898,1.8,10.6,3.99
,,,,,,,4899,1.66,9.78,3.68
,,,,,,,4900,2.46,14.47,5.45
,,,,,,,4901,4.43,26.09,9.82
,,,,,,,4902,7.27,42.8,16.12
,,,,,,,4903,10.98,64.61,24.33
,,,,,,,4904,15,88.25,33.23
,,,,,,,4905,18.95,111.48,41.98
,,,,,,,4906,21.02,123.71,46.59
,,,,,,,4907,21.68,127.58,48.05
,,,,,,,4908,22.62,133.08,50.12
,,,,,,,4909,24.07,141.64,53.34
,,,,,,,4910,25.15,147.96,55.72
,,,,,,,4911,26.32,154.89,58.33
,,,,,,,4912,26.98,158.76,59.79
,,,,,,,4913,25.67,151.02,56.87
,,,,,,,4914,23.24,136.75,51.5
,,,,,,,4915,19.29,113.52,42.75
,,,,,,,4916,14.93,87.84,33.08
,,,,,,,4917,11.4,67.05,25.25
,,,,,,,4918,8.83,51.97,19.57
,,,,,,,4919,6.2,36.48,13.74
,,,,,,,4920,3.95,23.23,8.75
,,,,,,,4921,1.69,9.92,3.74
,,,,,,,4922,1.24,7.28,2.74
,,,,,,,4923,1.74,10.25,3.86
,,,,,,,4924,4.05,23.82,8.97
,,,,,,,4925,8.71,51.27,19.31
,,,,,,,4926,14,82.37,31.02
,,,,,,,4927,17.32,101.88,38.37
,,,,,,,4928,19.85,116.77,43.97
,,,,,,,4929,20.91,123.06,46.34
,,,,,,,4930,20.01,117.76,44.35
,,,,,,,4931,19.9,117.1,44.1
,,,,,,,4932,20.63,121.4,45.72
,,,,,,,4933,21.93,129.01,48.58
,,,,,,,4934,22.77,133.97,50.45
,,,,,,,4935,24.62,144.89,54.56
,,,,,,,4936,26.14,153.82,57.93
,,,,,,,4937,25.41,149.52,56.31
,,,,,,,4938,23.89,140.59,52.94
,,,,,,,4939,19.68,115.78,43.6
,,,,,,,4940,14.45,85.01,32.02
,,,,,,,4941,10.46,61.53,23.17
,,,,,,,4942,7.87,46.31,17.44
,,,,,,,4943,4.67,27.46,10.34
,,,,,,,4944,2.64,15.55,5.85
,,,,,,,4945,1.76,10.36,3.9
,,,,,,,4946,1.29,7.6,2.86
,,,,,,,4947,1.82,10.71,4.03
,,,,,,,4948,4.23,24.87,9.36
,,,,,,,4949,9.1,53.54,20.16
,,,,,,,4950,14.62,86,32.39
,,,,,,,4951,18.08,106.38,40.06
,,,,,,,4952,20.72,121.92,45.91
,,,,,,,4953,21.84,128.48,48.39
,,,,,,,4954,20.9,122.96,46.3
,,,,,,,4955,20.78,122.27,46.04
,,,,,,,4956,21.54,126.76,47.74
,,,,,,,4957,22.89,134.7,50.73
,,,,,,,4958,23.77,139.88,52.68
,,,,,,,4959,25.71,151.28,56.97
,,,,,,,4960,27.3,160.61,60.48
,,,,,,,4961,26.53,156.12,58.79
,,,,,,,4962,24.95,146.79,55.28
,,,,,,,4963,20.54,120.89,45.52
,,,,,,,4964,15.09,88.76,33.43
,,,,,,,4965,10.92,64.24,24.19
,,,,,,,4966,8.22,48.35,18.21
,,,,,,,4967,4.87,28.67,10.8
,,,,,,,4968,2.76,16.23,6.11
,,,,,,,4969,1.86,10.95,4.12
,,,,,,,4970,1.36,8.03,3.02
,,,,,,,4971,1.92,11.31,4.26
,,,,,,,4972,4.46,26.27,9.89
,,,,,,,4973,9.61,56.55,21.3
,,,,,,,4974,15.44,90.85,34.21
,,,,,,,4975,19.1,112.37,42.32
,,,,,,,4976,21.89,128.79,48.5
,,,,,,,4977,23.07,135.72,51.11
,,,,,,,4978,22.07,129.89,48.91
,,,,,,,4979,21.95,129.16,48.64
,,,,,,,4980,22.76,133.9,50.42
,,,,,,,4981,24.18,142.29,53.58
,,,,,,,4982,25.11,147.76,55.65
,,,,,,,4983,27.16,159.8,60.18
,,,,,,,4984,28.83,169.65,63.89
,,,,,,,4985,28.03,164.91,62.1
,,,,,,,4986,26.35,155.06,58.39
,,,,,,,4987,21.7,127.7,48.09
,,,,,,,4988,15.94,93.77,35.31
,,,,,,,4989,11.53,67.86,25.56
,,,,,,,4990,8.68,51.08,19.24
,,,,,,,4991,5.15,30.28,11.4
,,,,,,,4992,2.91,17.15,6.46
,,,,,,,4993,2.86,16.85,6.35
,,,,,,,4994,2.02,11.89,4.48
,,,,,,,4995,1.96,11.51,4.34
,,,,,,,4996,2.74,16.15,6.08
,,,,,,,4997,5.09,29.95,11.28
,,,,,,,4998,8.36,49.18,18.52
,,,,,,,4999,12.69,74.67,28.12
,,,,,,,5000,17.24,101.41,38.19
,,,,,,,5001,21.85,128.57,48.42
,,,,,,,5002,24.2,142.38,53.62
,,,,,,,5003,24.98,147.01,55.36
,,,,,,,5004,26.13,153.73,57.89
,,,,,,,5005,27.76,163.36,61.52
,,,,,,,5006,28.98,170.5,64.21
,,,,,,,5007,30.4,178.88,67.36
,,,,,,,5008,31.19,183.51,69.11
,,,,,,,5009,29.64,174.38,65.67
,,,,,,,5010,26.81,157.73,59.4
,,,,,,,5011,22.28,131.07,49.36
