Conventional_ethanol_co2_per_mmbtu,Conventional_ethanol_price_per_mmbtu,Bio_ethanol_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,7236,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7237,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7238,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7239,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7240,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7241,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7242,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7243,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7244,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7245,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7246,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7247,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7248,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7249,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7250,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7251,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7252,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7253,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7254,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7255,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7256,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7257,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7258,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7259,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7260,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7261,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7262,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7263,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7264,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7265,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7266,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7267,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7268,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7269,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7270,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7271,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7272,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7273,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7274,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7275,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7276,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7277,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7278,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7279,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7280,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7281,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7282,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7283,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7284,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7285,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7286,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7287,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7288,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7289,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7290,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7291,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7292,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7293,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7294,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7295,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7296,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7297,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7298,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7299,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7300,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7301,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7302,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7303,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7304,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7305,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7306,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7307,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7308,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7309,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7310,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7311,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7312,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7313,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7314,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7315,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7316,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7317,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7318,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7319,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7320,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7321,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7322,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7323,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7324,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7325,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7326,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7327,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7328,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7329,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7330,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7331,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7332,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7333,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7334,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7335,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7336,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7337,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7338,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7339,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7340,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7341,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7342,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7343,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7344,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7345,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7346,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7347,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7348,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7349,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7350,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7351,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7352,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7353,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7354,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7355,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7356,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7357,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7358,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7359,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7360,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7361,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7362,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7363,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7364,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7365,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7366,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7367,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7368,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7369,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7370,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7371,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7372,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7373,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7374,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7375,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7376,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7377,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7378,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7379,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7380,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7381,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7382,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7383,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7384,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7385,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7386,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7387,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7388,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7389,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7390,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7391,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7392,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7393,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7394,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7395,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7396,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7397,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7398,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7399,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7400,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7401,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7402,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7403,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7404,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7405,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7406,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7407,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7408,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7409,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7410,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7411,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7412,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7413,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7414,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7415,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7416,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7417,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7418,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7419,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7420,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7421,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7422,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7423,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7424,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7425,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7426,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7427,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7428,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7429,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7430,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7431,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7432,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7433,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7434,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7435,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7436,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7437,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7438,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7439,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7440,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7441,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7442,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7443,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7444,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7445,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7446,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7447,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7448,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7449,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7450,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7451,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7452,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7453,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7454,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7455,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7456,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7457,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7458,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7459,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7460,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7461,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7462,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7463,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7464,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7465,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7466,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7467,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7468,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7469,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7470,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7471,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7472,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7473,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7474,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7475,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7476,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7477,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7478,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7479,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7480,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7481,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7482,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7483,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7484,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7485,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7486,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7487,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7488,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7489,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7490,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7491,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7492,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7493,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7494,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7495,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7496,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7497,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7498,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7499,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7500,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7501,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7502,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7503,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7504,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7505,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7506,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7507,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7508,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7509,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7510,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7511,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7512,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7513,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7514,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7515,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7516,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7517,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7518,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7519,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7520,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7521,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7522,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7523,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7524,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7525,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7526,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7527,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7528,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7529,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7530,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7531,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7532,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7533,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7534,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7535,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7536,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7537,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7538,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7539,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7540,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7541,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7542,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7543,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7544,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7545,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7546,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7547,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7548,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
,,,7549,692.65,415.8,397.95,938.38,997.58,1040.24,1569.36,881.63,315.01
