Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,1839,15694,8816,3150
,,,,1840,15694,8816,3150
,,,,1841,15694,8816,3150
,,,,1842,15694,8816,3150
,,,,1843,15694,8816,3150
,,,,1844,15694,8816,3150
,,,,1845,15694,8816,3150
,,,,1846,15694,8816,3150
,,,,1847,15694,8816,3150
,,,,1848,15694,8816,3150
,,,,1849,15694,8816,3150
,,,,1850,15694,8816,3150
,,,,1851,15694,8816,3150
,,,,1852,15694,8816,3150
,,,,1853,15694,8816,3150
,,,,1854,15694,8816,3150
,,,,1855,15694,8816,3150
,,,,1856,15694,8816,3150
,,,,1857,15694,8816,3150
,,,,1858,15694,8816,3150
,,,,1859,15694,8816,3150
,,,,1860,15694,8816,3150
,,,,1861,15694,8816,3150
,,,,1862,15694,8816,3150
,,,,1863,15694,8816,3150
,,,,1864,15694,8816,3150
,,,,1865,15694,8816,3150
,,,,1866,15694,8816,3150
,,,,1867,15694,8816,3150
,,,,1868,15694,8816,3150
,,,,1869,15694,8816,3150
,,,,1870,15694,8816,3150
,,,,1871,15694,8816,3150
,,,,1872,15694,8816,3150
,,,,1873,15694,8816,3150
,,,,1874,15694,8816,3150
,,,,1875,15694,8816,3150
,,,,1876,15694,8816,3150
,,,,1877,15694,8816,3150
,,,,1878,15694,8816,3150
,,,,1879,15694,8816,3150
,,,,1880,15694,8816,3150
,,,,1881,15694,8816,3150
,,,,1882,15694,8816,3150
,,,,1883,15694,8816,3150
,,,,1884,15694,8816,3150
,,,,1885,15694,8816,3150
,,,,1886,15694,8816,3150
,,,,1887,15694,8816,3150
,,,,1888,15694,8816,3150
,,,,1889,15694,8816,3150
,,,,1890,15694,8816,3150
,,,,1891,15694,8816,3150
,,,,1892,15694,8816,3150
,,,,1893,15694,8816,3150
,,,,1894,15694,8816,3150
,,,,1895,15694,8816,3150
,,,,1896,15694,8816,3150
,,,,1897,15694,8816,3150
,,,,1898,15694,8816,3150
,,,,1899,15694,8816,3150
,,,,1900,15694,8816,3150
,,,,1901,15694,8816,3150
,,,,1902,15694,8816,3150
,,,,1903,15694,8816,3150
,,,,1904,15694,8816,3150
,,,,1905,15694,8816,3150
,,,,1906,15694,8816,3150
,,,,1907,15694,8816,3150
,,,,1908,15694,8816,3150
,,,,1909,15694,8816,3150
,,,,1910,15694,8816,3150
,,,,1911,15694,8816,3150
,,,,1912,15694,8816,3150
,,,,1913,15694,8816,3150
,,,,1914,15694,8816,3150
,,,,1915,15694,8816,3150
,,,,1916,15694,8816,3150
,,,,1917,15694,8816,3150
,,,,1918,15694,8816,3150
,,,,1919,15694,8816,3150
,,,,1920,15694,8816,3150
,,,,1921,15694,8816,3150
,,,,1922,15694,8816,3150
,,,,1923,15694,8816,3150
,,,,1924,15694,8816,3150
,,,,1925,15694,8816,3150
,,,,1926,15694,8816,3150
,,,,1927,15694,8816,3150
,,,,1928,15694,8816,3150
,,,,1929,15694,8816,3150
,,,,1930,15694,8816,3150
,,,,1931,15694,8816,3150
,,,,1932,15694,8816,3150
,,,,1933,15694,8816,3150
,,,,1934,15694,8816,3150
,,,,1935,15694,8816,3150
,,,,1936,15694,8816,3150
,,,,1937,15694,8816,3150
,,,,1938,15694,8816,3150
,,,,1939,15694,8816,3150
,,,,1940,15694,8816,3150
,,,,1941,15694,8816,3150
,,,,1942,15694,8816,3150
,,,,1943,15694,8816,3150
,,,,1944,15694,8816,3150
,,,,1945,15694,8816,3150
,,,,1946,15694,8816,3150
,,,,1947,15694,8816,3150
,,,,1948,15694,8816,3150
,,,,1949,15694,8816,3150
,,,,1950,15694,8816,3150
,,,,1951,15694,8816,3150
,,,,1952,15694,8816,3150
,,,,1953,15694,8816,3150
,,,,1954,15694,8816,3150
,,,,1955,15694,8816,3150
,,,,1956,15694,8816,3150
,,,,1957,15694,8816,3150
,,,,1958,15694,8816,3150
,,,,1959,15694,8816,3150
,,,,1960,15694,8816,3150
,,,,1961,15694,8816,3150
,,,,1962,15694,8816,3150
,,,,1963,15694,8816,3150
,,,,1964,15694,8816,3150
,,,,1965,15694,8816,3150
,,,,1966,15694,8816,3150
,,,,1967,15694,8816,3150
,,,,1968,15694,8816,3150
,,,,1969,15694,8816,3150
,,,,1970,15694,8816,3150
,,,,1971,15694,8816,3150
,,,,1972,15694,8816,3150
,,,,1973,15694,8816,3150
,,,,1974,15694,8816,3150
,,,,1975,15694,8816,3150
,,,,1976,15694,8816,3150
,,,,1977,15694,8816,3150
,,,,1978,15694,8816,3150
,,,,1979,15694,8816,3150
,,,,1980,15694,8816,3150
,,,,1981,15694,8816,3150
,,,,1982,15694,8816,3150
,,,,1983,15694,8816,3150
,,,,1984,15694,8816,3150
,,,,1985,15694,8816,3150
,,,,1986,15694,8816,3150
,,,,1987,15694,8816,3150
,,,,1988,15694,8816,3150
,,,,1989,15694,8816,3150
,,,,1990,15694,8816,3150
,,,,1991,15694,8816,3150
,,,,1992,15694,8816,3150
,,,,1993,15694,8816,3150
,,,,1994,15694,8816,3150
,,,,1995,15694,8816,3150
,,,,1996,15694,8816,3150
,,,,1997,15694,8816,3150
,,,,1998,15694,8816,3150
,,,,1999,15694,8816,3150
,,,,2000,15694,8816,3150
,,,,2001,15694,8816,3150
,,,,2002,15694,8816,3150
,,,,2003,15694,8816,3150
,,,,2004,15694,8816,3150
,,,,2005,15694,8816,3150
,,,,2006,15694,8816,3150
,,,,2007,15694,8816,3150
,,,,2008,15694,8816,3150
,,,,2009,15694,8816,3150
,,,,2010,15694,8816,3150
,,,,2011,15694,8816,3150
,,,,2012,15694,8816,3150
,,,,2013,15694,8816,3150
,,,,2014,15694,8816,3150
,,,,2015,15694,8816,3150
,,,,2016,15694,8816,3150
,,,,2017,15694,8816,3150
,,,,2018,15694,8816,3150
,,,,2019,15694,8816,3150
,,,,2020,15694,8816,3150
,,,,2021,15694,8816,3150
,,,,2022,15694,8816,3150
,,,,2023,15694,8816,3150
,,,,2024,15694,8816,3150
,,,,2025,15694,8816,3150
,,,,2026,15694,8816,3150
,,,,2027,15694,8816,3150
,,,,2028,15694,8816,3150
,,,,2029,15694,8816,3150
,,,,2030,15694,8816,3150
,,,,2031,15694,8816,3150
,,,,2032,15694,8816,3150
,,,,2033,15694,8816,3150
,,,,2034,15694,8816,3150
,,,,2035,15694,8816,3150
,,,,2036,15694,8816,3150
,,,,2037,15694,8816,3150
,,,,2038,15694,8816,3150
,,,,2039,15694,8816,3150
,,,,2040,15694,8816,3150
,,,,2041,15694,8816,3150
,,,,2042,15694,8816,3150
,,,,2043,15694,8816,3150
,,,,2044,15694,8816,3150
,,,,2045,15694,8816,3150
,,,,2046,15694,8816,3150
,,,,2047,15694,8816,3150
,,,,2048,15694,8816,3150
,,,,2049,15694,8816,3150
,,,,2050,15694,8816,3150
,,,,2051,15694,8816,3150
,,,,2052,15694,8816,3150
,,,,2053,15694,8816,3150
,,,,2054,15694,8816,3150
,,,,2055,15694,8816,3150
,,,,2056,15694,8816,3150
,,,,2057,15694,8816,3150
,,,,2058,15694,8816,3150
,,,,2059,15694,8816,3150
,,,,2060,15694,8816,3150
,,,,2061,15694,8816,3150
,,,,2062,15694,8816,3150
,,,,2063,15694,8816,3150
,,,,2064,15694,8816,3150
,,,,2065,15694,8816,3150
,,,,2066,15694,8816,3150
,,,,2067,15694,8816,3150
,,,,2068,15694,8816,3150
,,,,2069,15694,8816,3150
,,,,2070,15694,8816,3150
,,,,2071,15694,8816,3150
,,,,2072,15694,8816,3150
,,,,2073,15694,8816,3150
,,,,2074,15694,8816,3150
,,,,2075,15694,8816,3150
,,,,2076,15694,8816,3150
,,,,2077,15694,8816,3150
,,,,2078,15694,8816,3150
,,,,2079,15694,8816,3150
,,,,2080,15694,8816,3150
,,,,2081,15694,8816,3150
,,,,2082,15694,8816,3150
,,,,2083,15694,8816,3150
,,,,2084,15694,8816,3150
,,,,2085,15694,8816,3150
,,,,2086,15694,8816,3150
,,,,2087,15694,8816,3150
,,,,2088,15694,8816,3150
,,,,2089,15694,8816,3150
,,,,2090,15694,8816,3150
,,,,2091,15694,8816,3150
,,,,2092,15694,8816,3150
,,,,2093,15694,8816,3150
,,,,2094,15694,8816,3150
,,,,2095,15694,8816,3150
,,,,2096,15694,8816,3150
,,,,2097,15694,8816,3150
,,,,2098,15694,8816,3150
,,,,2099,15694,8816,3150
,,,,2100,15694,8816,3150
,,,,2101,15694,8816,3150
,,,,2102,15694,8816,3150
,,,,2103,15694,8816,3150
,,,,2104,15694,8816,3150
,,,,2105,15694,8816,3150
,,,,2106,15694,8816,3150
,,,,2107,15694,8816,3150
,,,,2108,15694,8816,3150
,,,,2109,15694,8816,3150
,,,,2110,15694,8816,3150
,,,,2111,15694,8816,3150
,,,,2112,15694,8816,3150
,,,,2113,15694,8816,3150
,,,,2114,15694,8816,3150
,,,,2115,15694,8816,3150
,,,,2116,15694,8816,3150
,,,,2117,15694,8816,3150
,,,,2118,15694,8816,3150
,,,,2119,15694,8816,3150
,,,,2120,15694,8816,3150
,,,,2121,15694,8816,3150
,,,,2122,15694,8816,3150
,,,,2123,15694,8816,3150
,,,,2124,15694,8816,3150
,,,,2125,15694,8816,3150
,,,,2126,15694,8816,3150
,,,,2127,15694,8816,3150
,,,,2128,15694,8816,3150
,,,,2129,15694,8816,3150
,,,,2130,15694,8816,3150
,,,,2131,15694,8816,3150
,,,,2132,15694,8816,3150
,,,,2133,15694,8816,3150
,,,,2134,15694,8816,3150
,,,,2135,15694,8816,3150
,,,,2136,15694,8816,3150
,,,,2137,15694,8816,3150
,,,,2138,15694,8816,3150
,,,,2139,15694,8816,3150
,,,,2140,15694,8816,3150
,,,,2141,15694,8816,3150
,,,,2142,15694,8816,3150
,,,,2143,15694,8816,3150
,,,,2144,15694,8816,3150
,,,,2145,15694,8816,3150
,,,,2146,15694,8816,3150
,,,,2147,15694,8816,3150
,,,,2148,15694,8816,3150
,,,,2149,15694,8816,3150
,,,,2150,15694,8816,3150
,,,,2151,15694,8816,3150
,,,,2152,15694,8816,3150
,,,,2153,15694,8816,3150
,,,,2154,15694,8816,3150
,,,,2155,15694,8816,3150
,,,,2156,15694,8816,3150
,,,,2157,15694,8816,3150
,,,,2158,15694,8816,3150
,,,,2159,15694,8816,3150
,,,,2160,15694,8816,3150
,,,,2161,15694,8816,3150
,,,,2162,15694,8816,3150
,,,,2163,15694,8816,3150
,,,,2164,15694,8816,3150
,,,,2165,15694,8816,3150
,,,,2166,15694,8816,3150
,,,,2167,15694,8816,3150
,,,,2168,15694,8816,3150
,,,,2169,15694,8816,3150
,,,,2170,15694,8816,3150
,,,,2171,15694,8816,3150
,,,,2172,15694,8816,3150
,,,,2173,15694,8816,3150
,,,,2174,15694,8816,3150
,,,,2175,15694,8816,3150
,,,,2176,15694,8816,3150
,,,,2177,15694,8816,3150
,,,,2178,15694,8816,3150
,,,,2179,15694,8816,3150
,,,,2180,15694,8816,3150
,,,,2181,15694,8816,3150
,,,,2182,15694,8816,3150
,,,,2183,15694,8816,3150
,,,,2184,15694,8816,3150
,,,,2185,15694,8816,3150
,,,,2186,15694,8816,3150
,,,,2187,15694,8816,3150
,,,,2188,15694,8816,3150
,,,,2189,15694,8816,3150
,,,,2190,15694,8816,3150
,,,,2191,15694,8816,3150
,,,,2192,15694,8816,3150
,,,,2193,15694,8816,3150
,,,,2194,15694,8816,3150
,,,,2195,15694,8816,3150
,,,,2196,15694,8816,3150
,,,,2197,15694,8816,3150
,,,,2198,15694,8816,3150
,,,,2199,15694,8816,3150
,,,,2200,15694,8816,3150
,,,,2201,15694,8816,3150
,,,,2202,15694,8816,3150
,,,,2203,15694,8816,3150
,,,,2204,15694,8816,3150
,,,,2205,15694,8816,3150
,,,,2206,15694,8816,3150
,,,,2207,15694,8816,3150
,,,,2208,15694,8816,3150
,,,,2209,15694,8816,3150
,,,,2210,15694,8816,3150
,,,,2211,15694,8816,3150
,,,,2212,15694,8816,3150
,,,,2213,15694,8816,3150
,,,,2214,15694,8816,3150
,,,,2215,15694,8816,3150
,,,,2216,15694,8816,3150
,,,,2217,15694,8816,3150
,,,,2218,15694,8816,3150
,,,,2219,15694,8816,3150
,,,,2220,15694,8816,3150
,,,,2221,15694,8816,3150
,,,,2222,15694,8816,3150
,,,,2223,15694,8816,3150
,,,,2224,15694,8816,3150
,,,,2225,15694,8816,3150
,,,,2226,15694,8816,3150
,,,,2227,15694,8816,3150
,,,,2228,15694,8816,3150
,,,,2229,15694,8816,3150
,,,,2230,15694,8816,3150
,,,,2231,15694,8816,3150
,,,,2232,15694,8816,3150
,,,,2233,15694,8816,3150
,,,,2234,15694,8816,3150
,,,,2235,15694,8816,3150
,,,,2236,15694,8816,3150
,,,,2237,15694,8816,3150
,,,,2238,15694,8816,3150
,,,,2239,15694,8816,3150
,,,,2240,15694,8816,3150
,,,,2241,15694,8816,3150
,,,,2242,15694,8816,3150
,,,,2243,15694,8816,3150
,,,,2244,15694,8816,3150
,,,,2245,15694,8816,3150
,,,,2246,15694,8816,3150
,,,,2247,15694,8816,3150
,,,,2248,15694,8816,3150
,,,,2249,15694,8816,3150
,,,,2250,15694,8816,3150
,,,,2251,15694,8816,3150
,,,,2252,15694,8816,3150
,,,,2253,15694,8816,3150
,,,,2254,15694,8816,3150
,,,,2255,15694,8816,3150
,,,,2256,15694,8816,3150
,,,,2257,15694,8816,3150
,,,,2258,15694,8816,3150
,,,,2259,15694,8816,3150
,,,,2260,15694,8816,3150
,,,,2261,15694,8816,3150
,,,,2262,15694,8816,3150
,,,,2263,15694,8816,3150
,,,,2264,15694,8816,3150
,,,,2265,15694,8816,3150
,,,,2266,15694,8816,3150
,,,,2267,15694,8816,3150
,,,,2268,15694,8816,3150
,,,,2269,15694,8816,3150
,,,,2270,15694,8816,3150
,,,,2271,15694,8816,3150
,,,,2272,15694,8816,3150
,,,,2273,15694,8816,3150
,,,,2274,15694,8816,3150
,,,,2275,15694,8816,3150
,,,,2276,15694,8816,3150
,,,,2277,15694,8816,3150
,,,,2278,15694,8816,3150
,,,,2279,15694,8816,3150
,,,,2280,15694,8816,3150
,,,,2281,15694,8816,3150
,,,,2282,15694,8816,3150
,,,,2283,15694,8816,3150
,,,,2284,15694,8816,3150
,,,,2285,15694,8816,3150
,,,,2286,15694,8816,3150
,,,,2287,15694,8816,3150
,,,,2288,15694,8816,3150
,,,,2289,15694,8816,3150
,,,,2290,15694,8816,3150
,,,,2291,15694,8816,3150
,,,,2292,15694,8816,3150
,,,,2293,15694,8816,3150
,,,,2294,15694,8816,3150
,,,,2295,15694,8816,3150
,,,,2296,15694,8816,3150
,,,,2297,15694,8816,3150
,,,,2298,15694,8816,3150
,,,,2299,15694,8816,3150
,,,,2300,15694,8816,3150
,,,,2301,15694,8816,3150
,,,,2302,15694,8816,3150
,,,,2303,15694,8816,3150
,,,,2304,15694,8816,3150
,,,,2305,15694,8816,3150
,,,,2306,15694,8816,3150
,,,,2307,15694,8816,3150
,,,,2308,15694,8816,3150
,,,,2309,15694,8816,3150
,,,,2310,15694,8816,3150
,,,,2311,15694,8816,3150
,,,,2312,15694,8816,3150
,,,,2313,15694,8816,3150
,,,,2314,15694,8816,3150
,,,,2315,15694,8816,3150
,,,,2316,15694,8816,3150
,,,,2317,15694,8816,3150
,,,,2318,15694,8816,3150
,,,,2319,15694,8816,3150
,,,,2320,15694,8816,3150
,,,,2321,15694,8816,3150
,,,,2322,15694,8816,3150
,,,,2323,15694,8816,3150
,,,,2324,15694,8816,3150
,,,,2325,15694,8816,3150
,,,,2326,15694,8816,3150
,,,,2327,15694,8816,3150
,,,,2328,15694,8816,3150
,,,,2329,15694,8816,3150
,,,,2330,15694,8816,3150
,,,,2331,15694,8816,3150
,,,,2332,15694,8816,3150
,,,,2333,15694,8816,3150
,,,,2334,15694,8816,3150
,,,,2335,15694,8816,3150
,,,,2336,15694,8816,3150
,,,,2337,15694,8816,3150
,,,,2338,15694,8816,3150
,,,,2339,15694,8816,3150
,,,,2340,15694,8816,3150
,,,,2341,15694,8816,3150
,,,,2342,15694,8816,3150
,,,,2343,15694,8816,3150
,,,,2344,15694,8816,3150
,,,,2345,15694,8816,3150
,,,,2346,15694,8816,3150
,,,,2347,15694,8816,3150
,,,,2348,15694,8816,3150
,,,,2349,15694,8816,3150
,,,,2350,15694,8816,3150
,,,,2351,15694,8816,3150
,,,,2352,15694,8816,3150
,,,,2353,15694,8816,3150
,,,,2354,15694,8816,3150
,,,,2355,15694,8816,3150
,,,,2356,15694,8816,3150
,,,,2357,15694,8816,3150
,,,,2358,15694,8816,3150
,,,,2359,15694,8816,3150
,,,,2360,15694,8816,3150
,,,,2361,15694,8816,3150
,,,,2362,15694,8816,3150
,,,,2363,15694,8816,3150
,,,,2364,15694,8816,3150
,,,,2365,15694,8816,3150
,,,,2366,15694,8816,3150
,,,,2367,15694,8816,3150
,,,,2368,15694,8816,3150
,,,,2369,15694,8816,3150
,,,,2370,15694,8816,3150
,,,,2371,15694,8816,3150
,,,,2372,15694,8816,3150
,,,,2373,15694,8816,3150
,,,,2374,15694,8816,3150
,,,,2375,15694,8816,3150
,,,,2376,15694,8816,3150
,,,,2377,15694,8816,3150
,,,,2378,15694,8816,3150
,,,,2379,15694,8816,3150
,,,,2380,15694,8816,3150
,,,,2381,15694,8816,3150
,,,,2382,15694,8816,3150
,,,,2383,15694,8816,3150
,,,,2384,15694,8816,3150
,,,,2385,15694,8816,3150
,,,,2386,15694,8816,3150
,,,,2387,15694,8816,3150
,,,,2388,15694,8816,3150
,,,,2389,15694,8816,3150
,,,,2390,15694,8816,3150
,,,,2391,15694,8816,3150
,,,,2392,15694,8816,3150
,,,,2393,15694,8816,3150
,,,,2394,15694,8816,3150
,,,,2395,15694,8816,3150
,,,,2396,15694,8816,3150
,,,,2397,15694,8816,3150
,,,,2398,15694,8816,3150
,,,,2399,15694,8816,3150
,,,,2400,15694,8816,3150
,,,,2401,15694,8816,3150
,,,,2402,15694,8816,3150
,,,,2403,15694,8816,3150
,,,,2404,15694,8816,3150
,,,,2405,15694,8816,3150
,,,,2406,15694,8816,3150
,,,,2407,15694,8816,3150
,,,,2408,15694,8816,3150
,,,,2409,15694,8816,3150
,,,,2410,15694,8816,3150
,,,,2411,15694,8816,3150
,,,,2412,15694,8816,3150
,,,,2413,15694,8816,3150
,,,,2414,15694,8816,3150
,,,,2415,15694,8816,3150
,,,,2416,15694,8816,3150
,,,,2417,15694,8816,3150
,,,,2418,15694,8816,3150
,,,,2419,15694,8816,3150
,,,,2420,15694,8816,3150
,,,,2421,15694,8816,3150
,,,,2422,15694,8816,3150
,,,,2423,15694,8816,3150
,,,,2424,15694,8816,3150
,,,,2425,15694,8816,3150
,,,,2426,15694,8816,3150
,,,,2427,15694,8816,3150
,,,,2428,15694,8816,3150
,,,,2429,15694,8816,3150
,,,,2430,15694,8816,3150
,,,,2431,15694,8816,3150
,,,,2432,15694,8816,3150
,,,,2433,15694,8816,3150
,,,,2434,15694,8816,3150
,,,,2435,15694,8816,3150
,,,,2436,15694,8816,3150
,,,,2437,15694,8816,3150
,,,,2438,15694,8816,3150
,,,,2439,15694,8816,3150
,,,,2440,15694,8816,3150
,,,,2441,15694,8816,3150
,,,,2442,15694,8816,3150
,,,,2443,15694,8816,3150
,,,,2444,15694,8816,3150
,,,,2445,15694,8816,3150
,,,,2446,15694,8816,3150
,,,,2447,15694,8816,3150
,,,,2448,15694,8816,3150
,,,,2449,15694,8816,3150
,,,,2450,15694,8816,3150
,,,,2451,15694,8816,3150
,,,,2452,15694,8816,3150
,,,,2453,15694,8816,3150
,,,,2454,15694,8816,3150
,,,,2455,15694,8816,3150
,,,,2456,15694,8816,3150
,,,,2457,15694,8816,3150
,,,,2458,15694,8816,3150
,,,,2459,15694,8816,3150
,,,,2460,15694,8816,3150
,,,,2461,15694,8816,3150
,,,,2462,15694,8816,3150
,,,,2463,15694,8816,3150
,,,,2464,15694,8816,3150
,,,,2465,15694,8816,3150
,,,,2466,15694,8816,3150
,,,,2467,15694,8816,3150
,,,,2468,15694,8816,3150
,,,,2469,15694,8816,3150
,,,,2470,15694,8816,3150
,,,,2471,15694,8816,3150
,,,,2472,15694,8816,3150
,,,,2473,15694,8816,3150
,,,,2474,15694,8816,3150
,,,,2475,15694,8816,3150
,,,,2476,15694,8816,3150
,,,,2477,15694,8816,3150
,,,,2478,15694,8816,3150
,,,,2479,15694,8816,3150
,,,,2480,15694,8816,3150
,,,,2481,15694,8816,3150
,,,,2482,15694,8816,3150
,,,,2483,15694,8816,3150
,,,,2484,15694,8816,3150
,,,,2485,15694,8816,3150
,,,,2486,15694,8816,3150
,,,,2487,15694,8816,3150
,,,,2488,15694,8816,3150
,,,,2489,15694,8816,3150
,,,,2490,15694,8816,3150
,,,,2491,15694,8816,3150
,,,,2492,15694,8816,3150
,,,,2493,15694,8816,3150
,,,,2494,15694,8816,3150
,,,,2495,15694,8816,3150
,,,,2496,15694,8816,3150
,,,,2497,15694,8816,3150
,,,,2498,15694,8816,3150
,,,,2499,15694,8816,3150
,,,,2500,15694,8816,3150
,,,,2501,15694,8816,3150
,,,,2502,15694,8816,3150
,,,,2503,15694,8816,3150
,,,,2504,15694,8816,3150
,,,,2505,15694,8816,3150
,,,,2506,15694,8816,3150
,,,,2507,15694,8816,3150
,,,,2508,15694,8816,3150
,,,,2509,15694,8816,3150
,,,,2510,15694,8816,3150
,,,,2511,15694,8816,3150
,,,,2512,15694,8816,3150
,,,,2513,15694,8816,3150
,,,,2514,15694,8816,3150
,,,,2515,15694,8816,3150
,,,,2516,15694,8816,3150
,,,,2517,15694,8816,3150
,,,,2518,15694,8816,3150
,,,,2519,15694,8816,3150
,,,,2520,15694,8816,3150
,,,,2521,15694,8816,3150
,,,,2522,15694,8816,3150
,,,,2523,15694,8816,3150
,,,,2524,15694,8816,3150
,,,,2525,15694,8816,3150
,,,,2526,15694,8816,3150
,,,,2527,15694,8816,3150
,,,,2528,15694,8816,3150
,,,,2529,15694,8816,3150
,,,,2530,15694,8816,3150
,,,,2531,15694,8816,3150
,,,,2532,15694,8816,3150
,,,,2533,15694,8816,3150
,,,,2534,15694,8816,3150
,,,,2535,15694,8816,3150
,,,,2536,15694,8816,3150
,,,,2537,15694,8816,3150
,,,,2538,15694,8816,3150
,,,,2539,15694,8816,3150
,,,,2540,15694,8816,3150
,,,,2541,15694,8816,3150
,,,,2542,15694,8816,3150
,,,,2543,15694,8816,3150
,,,,2544,15694,8816,3150
,,,,2545,15694,8816,3150
,,,,2546,15694,8816,3150
,,,,2547,15694,8816,3150
,,,,2548,15694,8816,3150
,,,,2549,15694,8816,3150
,,,,2550,15694,8816,3150
,,,,2551,15694,8816,3150
,,,,2552,15694,8816,3150
,,,,2553,15694,8816,3150
,,,,2554,15694,8816,3150
,,,,2555,15694,8816,3150
,,,,2556,15694,8816,3150
,,,,2557,15694,8816,3150
,,,,2558,15694,8816,3150
,,,,2559,15694,8816,3150
,,,,2560,15694,8816,3150
,,,,2561,15694,8816,3150
,,,,2562,15694,8816,3150
,,,,2563,15694,8816,3150
,,,,2564,15694,8816,3150
,,,,2565,15694,8816,3150
,,,,2566,15694,8816,3150
,,,,2567,15694,8816,3150
,,,,2568,15694,8816,3150
,,,,2569,15694,8816,3150
,,,,2570,15694,8816,3150
,,,,2571,15694,8816,3150
,,,,2572,15694,8816,3150
,,,,2573,15694,8816,3150
,,,,2574,15694,8816,3150
,,,,2575,15694,8816,3150
,,,,2576,15694,8816,3150
,,,,2577,15694,8816,3150
,,,,2578,15694,8816,3150
,,,,2579,15694,8816,3150
,,,,2580,15694,8816,3150
,,,,2581,15694,8816,3150
,,,,2582,15694,8816,3150
,,,,2583,15694,8816,3150
,,,,2584,15694,8816,3150
,,,,2585,15694,8816,3150
,,,,2586,15694,8816,3150
,,,,2587,15694,8816,3150
,,,,2588,15694,8816,3150
,,,,2589,15694,8816,3150
,,,,2590,15694,8816,3150
,,,,2591,15694,8816,3150
,,,,2592,15694,8816,3150
,,,,2593,15694,8816,3150
,,,,2594,15694,8816,3150
,,,,2595,15694,8816,3150
,,,,2596,15694,8816,3150
,,,,2597,15694,8816,3150
,,,,2598,15694,8816,3150
,,,,2599,15694,8816,3150
,,,,2600,15694,8816,3150
,,,,2601,15694,8816,3150
,,,,2602,15694,8816,3150
,,,,2603,15694,8816,3150
,,,,2604,15694,8816,3150
,,,,2605,15694,8816,3150
,,,,2606,15694,8816,3150
,,,,2607,15694,8816,3150
,,,,2608,15694,8816,3150
,,,,2609,15694,8816,3150
,,,,2610,15694,8816,3150
,,,,2611,15694,8816,3150
,,,,2612,15694,8816,3150
,,,,2613,15694,8816,3150
,,,,2614,15694,8816,3150
,,,,2615,15694,8816,3150
,,,,2616,15694,8816,3150
,,,,2617,15694,8816,3150
,,,,2618,15694,8816,3150
,,,,2619,15694,8816,3150
,,,,2620,15694,8816,3150
,,,,2621,15694,8816,3150
,,,,2622,15694,8816,3150
,,,,2623,15694,8816,3150
,,,,2624,15694,8816,3150
,,,,2625,15694,8816,3150
,,,,2626,15694,8816,3150
,,,,2627,15694,8816,3150
,,,,2628,15694,8816,3150
,,,,2629,15694,8816,3150
,,,,2630,15694,8816,3150
,,,,2631,15694,8816,3150
,,,,2632,15694,8816,3150
,,,,2633,15694,8816,3150
,,,,2634,15694,8816,3150
,,,,2635,15694,8816,3150
,,,,2636,15694,8816,3150
,,,,2637,15694,8816,3150
,,,,2638,15694,8816,3150
,,,,2639,15694,8816,3150
,,,,2640,15694,8816,3150
,,,,2641,15694,8816,3150
,,,,2642,15694,8816,3150
,,,,2643,15694,8816,3150
,,,,2644,15694,8816,3150
,,,,2645,15694,8816,3150
,,,,2646,15694,8816,3150
,,,,2647,15694,8816,3150
,,,,2648,15694,8816,3150
,,,,2649,15694,8816,3150
,,,,2650,15694,8816,3150
,,,,2651,15694,8816,3150
,,,,2652,15694,8816,3150
,,,,2653,15694,8816,3150
,,,,2654,15694,8816,3150
,,,,2655,15694,8816,3150
,,,,2656,15694,8816,3150
,,,,2657,15694,8816,3150
,,,,2658,15694,8816,3150
,,,,2659,15694,8816,3150
,,,,2660,15694,8816,3150
,,,,2661,15694,8816,3150
,,,,2662,15694,8816,3150
,,,,2663,15694,8816,3150
,,,,2664,15694,8816,3150
,,,,2665,15694,8816,3150
,,,,2666,15694,8816,3150
,,,,2667,15694,8816,3150
,,,,2668,15694,8816,3150
,,,,2669,15694,8816,3150
,,,,2670,15694,8816,3150
,,,,2671,15694,8816,3150
,,,,2672,15694,8816,3150
,,,,2673,15694,8816,3150
,,,,2674,15694,8816,3150
,,,,2675,15694,8816,3150
,,,,2676,15694,8816,3150
,,,,2677,15694,8816,3150
,,,,2678,15694,8816,3150
,,,,2679,15694,8816,3150
,,,,2680,15694,8816,3150
,,,,2681,15694,8816,3150
,,,,2682,15694,8816,3150
,,,,2683,15694,8816,3150
,,,,2684,15694,8816,3150
,,,,2685,15694,8816,3150
,,,,2686,15694,8816,3150
,,,,2687,15694,8816,3150
,,,,2688,15694,8816,3150
,,,,2689,15694,8816,3150
,,,,2690,15694,8816,3150
,,,,2691,15694,8816,3150
,,,,2692,15694,8816,3150
,,,,2693,15694,8816,3150
,,,,2694,15694,8816,3150
,,,,2695,15694,8816,3150
,,,,2696,15694,8816,3150
,,,,2697,15694,8816,3150
,,,,2698,15694,8816,3150
,,,,2699,15694,8816,3150
,,,,2700,15694,8816,3150
,,,,2701,15694,8816,3150
,,,,2702,15694,8816,3150
,,,,2703,15694,8816,3150
,,,,2704,15694,8816,3150
,,,,2705,15694,8816,3150
