Global_conventional_gasoline_price_per_mmbtu,Conventional_gasoline_co2_per_mmbtu,Syn_gasoline_co2_per_mmbtu,Bio_gasoline_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,4385,18195,11896,7059
,,,,4386,18195,11896,7059
,,,,4387,18195,11896,7059
,,,,4388,18195,11896,7059
,,,,4389,18195,11896,7059
,,,,4390,18195,11896,7059
,,,,4391,18195,11896,7059
,,,,4392,18195,11896,7059
,,,,4393,18195,11896,7059
,,,,4394,18195,11896,7059
,,,,4395,18195,11896,7059
,,,,4396,18195,11896,7059
,,,,4397,18195,11896,7059
,,,,4398,18195,11896,7059
,,,,4399,18195,11896,7059
,,,,4400,18195,11896,7059
,,,,4401,18195,11896,7059
,,,,4402,18195,11896,7059
,,,,4403,18195,11896,7059
,,,,4404,18195,11896,7059
,,,,4405,18195,11896,7059
,,,,4406,18195,11896,7059
,,,,4407,18195,11896,7059
,,,,4408,18195,11896,7059
,,,,4409,18195,11896,7059
,,,,4410,18195,11896,7059
,,,,4411,18195,11896,7059
,,,,4412,18195,11896,7059
,,,,4413,18195,11896,7059
,,,,4414,18195,11896,7059
,,,,4415,18195,11896,7059
,,,,4416,18195,11896,7059
,,,,4417,18195,11896,7059
,,,,4418,18195,11896,7059
,,,,4419,18195,11896,7059
,,,,4420,18195,11896,7059
,,,,4421,18195,11896,7059
,,,,4422,18195,11896,7059
,,,,4423,18195,11896,7059
,,,,4424,18195,11896,7059
,,,,4425,18195,11896,7059
,,,,4426,18195,11896,7059
,,,,4427,18195,11896,7059
,,,,4428,18195,11896,7059
,,,,4429,18195,11896,7059
,,,,4430,18195,11896,7059
,,,,4431,18195,11896,7059
,,,,4432,18195,11896,7059
,,,,4433,18195,11896,7059
,,,,4434,18195,11896,7059
,,,,4435,18195,11896,7059
,,,,4436,18195,11896,7059
,,,,4437,18195,11896,7059
,,,,4438,18195,11896,7059
,,,,4439,18195,11896,7059
,,,,4440,18195,11896,7059
,,,,4441,18195,11896,7059
,,,,4442,18195,11896,7059
,,,,4443,18195,11896,7059
,,,,4444,18195,11896,7059
,,,,4445,18195,11896,7059
,,,,4446,18195,11896,7059
,,,,4447,18195,11896,7059
,,,,4448,18195,11896,7059
,,,,4449,18195,11896,7059
,,,,4450,18195,11896,7059
,,,,4451,18195,11896,7059
,,,,4452,18195,11896,7059
,,,,4453,18195,11896,7059
,,,,4454,18195,11896,7059
,,,,4455,18195,11896,7059
,,,,4456,18195,11896,7059
,,,,4457,18195,11896,7059
,,,,4458,18195,11896,7059
,,,,4459,18195,11896,7059
,,,,4460,18195,11896,7059
,,,,4461,18195,11896,7059
,,,,4462,18195,11896,7059
,,,,4463,18195,11896,7059
,,,,4464,18195,11896,7059
,,,,4465,18195,11896,7059
,,,,4466,18195,11896,7059
,,,,4467,18195,11896,7059
,,,,4468,18195,11896,7059
,,,,4469,18195,11896,7059
,,,,4470,18195,11896,7059
,,,,4471,18195,11896,7059
,,,,4472,18195,11896,7059
,,,,4473,18195,11896,7059
,,,,4474,18195,11896,7059
,,,,4475,18195,11896,7059
,,,,4476,18195,11896,7059
,,,,4477,18195,11896,7059
,,,,4478,18195,11896,7059
,,,,4479,18195,11896,7059
,,,,4480,18195,11896,7059
,,,,4481,18195,11896,7059
,,,,4482,18195,11896,7059
,,,,4483,18195,11896,7059
,,,,4484,18195,11896,7059
,,,,4485,18195,11896,7059
,,,,4486,18195,11896,7059
,,,,4487,18195,11896,7059
,,,,4488,18195,11896,7059
,,,,4489,18195,11896,7059
,,,,4490,18195,11896,7059
,,,,4491,18195,11896,7059
,,,,4492,18195,11896,7059
,,,,4493,18195,11896,7059
,,,,4494,18195,11896,7059
,,,,4495,18195,11896,7059
,,,,4496,18195,11896,7059
,,,,4497,18195,11896,7059
,,,,4498,18195,11896,7059
,,,,4499,18195,11896,7059
,,,,4500,18195,11896,7059
,,,,4501,18195,11896,7059
,,,,4502,18195,11896,7059
,,,,4503,18195,11896,7059
,,,,4504,18195,11896,7059
,,,,4505,18195,11896,7059
,,,,4506,18195,11896,7059
,,,,4507,18195,11896,7059
,,,,4508,18195,11896,7059
,,,,4509,18195,11896,7059
,,,,4510,18195,11896,7059
,,,,4511,18195,11896,7059
,,,,4512,18195,11896,7059
,,,,4513,18195,11896,7059
,,,,4514,18195,11896,7059
,,,,4515,18195,11896,7059
,,,,4516,18195,11896,7059
,,,,4517,18195,11896,7059
,,,,4518,18195,11896,7059
,,,,4519,18195,11896,7059
,,,,4520,18195,11896,7059
,,,,4521,18195,11896,7059
,,,,4522,18195,11896,7059
,,,,4523,18195,11896,7059
,,,,4524,18195,11896,7059
,,,,4525,18195,11896,7059
,,,,4526,18195,11896,7059
,,,,4527,18195,11896,7059
,,,,4528,18195,11896,7059
,,,,4529,18195,11896,7059
,,,,4530,18195,11896,7059
,,,,4531,18195,11896,7059
,,,,4532,18195,11896,7059
,,,,4533,18195,11896,7059
,,,,4534,18195,11896,7059
,,,,4535,18195,11896,7059
,,,,4536,18195,11896,7059
,,,,4537,18195,11896,7059
,,,,4538,18195,11896,7059
,,,,4539,18195,11896,7059
,,,,4540,18195,11896,7059
,,,,4541,18195,11896,7059
,,,,4542,18195,11896,7059
,,,,4543,18195,11896,7059
,,,,4544,18195,11896,7059
,,,,4545,18195,11896,7059
,,,,4546,18195,11896,7059
,,,,4547,18195,11896,7059
,,,,4548,18195,11896,7059
,,,,4549,18195,11896,7059
,,,,4550,18195,11896,7059
,,,,4551,18195,11896,7059
,,,,4552,18195,11896,7059
,,,,4553,18195,11896,7059
,,,,4554,18195,11896,7059
,,,,4555,18195,11896,7059
,,,,4556,18195,11896,7059
,,,,4557,18195,11896,7059
,,,,4558,18195,11896,7059
,,,,4559,18195,11896,7059
,,,,4560,18195,11896,7059
,,,,4561,18195,11896,7059
,,,,4562,18195,11896,7059
,,,,4563,18195,11896,7059
,,,,4564,18195,11896,7059
,,,,4565,18195,11896,7059
,,,,4566,18195,11896,7059
,,,,4567,18195,11896,7059
,,,,4568,18195,11896,7059
,,,,4569,18195,11896,7059
,,,,4570,18195,11896,7059
,,,,4571,18195,11896,7059
,,,,4572,18195,11896,7059
,,,,4573,18195,11896,7059
,,,,4574,18195,11896,7059
,,,,4575,18195,11896,7059
,,,,4576,18195,11896,7059
,,,,4577,18195,11896,7059
,,,,4578,18195,11896,7059
,,,,4579,18195,11896,7059
,,,,4580,18195,11896,7059
,,,,4581,18195,11896,7059
,,,,4582,18195,11896,7059
,,,,4583,18195,11896,7059
,,,,4584,18195,11896,7059
,,,,4585,18195,11896,7059
,,,,4586,18195,11896,7059
,,,,4587,18195,11896,7059
,,,,4588,18195,11896,7059
,,,,4589,18195,11896,7059
,,,,4590,18195,11896,7059
,,,,4591,18195,11896,7059
,,,,4592,18195,11896,7059
,,,,4593,18195,11896,7059
,,,,4594,18195,11896,7059
,,,,4595,18195,11896,7059
,,,,4596,18195,11896,7059
,,,,4597,18195,11896,7059
,,,,4598,18195,11896,7059
,,,,4599,18195,11896,7059
,,,,4600,18195,11896,7059
,,,,4601,18195,11896,7059
,,,,4602,18195,11896,7059
,,,,4603,18195,11896,7059
,,,,4604,18195,11896,7059
,,,,4605,18195,11896,7059
,,,,4606,18195,11896,7059
,,,,4607,18195,11896,7059
,,,,4608,18195,11896,7059
,,,,4609,18195,11896,7059
,,,,4610,18195,11896,7059
,,,,4611,18195,11896,7059
,,,,4612,18195,11896,7059
,,,,4613,18195,11896,7059
,,,,4614,18195,11896,7059
,,,,4615,18195,11896,7059
,,,,4616,18195,11896,7059
,,,,4617,18195,11896,7059
,,,,4618,18195,11896,7059
,,,,4619,18195,11896,7059
,,,,4620,18195,11896,7059
,,,,4621,18195,11896,7059
,,,,4622,18195,11896,7059
,,,,4623,18195,11896,7059
,,,,4624,18195,11896,7059
,,,,4625,18195,11896,7059
,,,,4626,18195,11896,7059
,,,,4627,18195,11896,7059
,,,,4628,18195,11896,7059
,,,,4629,18195,11896,7059
,,,,4630,18195,11896,7059
,,,,4631,18195,11896,7059
,,,,4632,18195,11896,7059
,,,,4633,18195,11896,7059
,,,,4634,18195,11896,7059
,,,,4635,18195,11896,7059
,,,,4636,18195,11896,7059
,,,,4637,18195,11896,7059
,,,,4638,18195,11896,7059
,,,,4639,18195,11896,7059
,,,,4640,18195,11896,7059
,,,,4641,18195,11896,7059
,,,,4642,18195,11896,7059
,,,,4643,18195,11896,7059
,,,,4644,18195,11896,7059
,,,,4645,18195,11896,7059
,,,,4646,18195,11896,7059
,,,,4647,18195,11896,7059
,,,,4648,18195,11896,7059
,,,,4649,18195,11896,7059
,,,,4650,18195,11896,7059
,,,,4651,18195,11896,7059
,,,,4652,18195,11896,7059
,,,,4653,18195,11896,7059
,,,,4654,18195,11896,7059
,,,,4655,18195,11896,7059
,,,,4656,18195,11896,7059
,,,,4657,18195,11896,7059
,,,,4658,18195,11896,7059
,,,,4659,18195,11896,7059
,,,,4660,18195,11896,7059
,,,,4661,18195,11896,7059
,,,,4662,18195,11896,7059
,,,,4663,18195,11896,7059
,,,,4664,18195,11896,7059
,,,,4665,18195,11896,7059
,,,,4666,18195,11896,7059
,,,,4667,18195,11896,7059
,,,,4668,18195,11896,7059
,,,,4669,18195,11896,7059
,,,,4670,18195,11896,7059
,,,,4671,18195,11896,7059
,,,,4672,18195,11896,7059
,,,,4673,18195,11896,7059
,,,,4674,18195,11896,7059
,,,,4675,18195,11896,7059
,,,,4676,18195,11896,7059
,,,,4677,18195,11896,7059
,,,,4678,18195,11896,7059
,,,,4679,18195,11896,7059
,,,,4680,18195,11896,7059
,,,,4681,18195,11896,7059
,,,,4682,18195,11896,7059
,,,,4683,18195,11896,7059
,,,,4684,18195,11896,7059
,,,,4685,18195,11896,7059
,,,,4686,18195,11896,7059
,,,,4687,18195,11896,7059
,,,,4688,18195,11896,7059
,,,,4689,18195,11896,7059
,,,,4690,18195,11896,7059
,,,,4691,18195,11896,7059
,,,,4692,18195,11896,7059
,,,,4693,18195,11896,7059
,,,,4694,18195,11896,7059
,,,,4695,18195,11896,7059
,,,,4696,18195,11896,7059
,,,,4697,18195,11896,7059
,,,,4698,18195,11896,7059
,,,,4699,18195,11896,7059
,,,,4700,18195,11896,7059
,,,,4701,18195,11896,7059
,,,,4702,18195,11896,7059
,,,,4703,18195,11896,7059
,,,,4704,18195,11896,7059
,,,,4705,18195,11896,7059
,,,,4706,18195,11896,7059
,,,,4707,18195,11896,7059
,,,,4708,18195,11896,7059
,,,,4709,18195,11896,7059
,,,,4710,18195,11896,7059
,,,,4711,18195,11896,7059
,,,,4712,18195,11896,7059
,,,,4713,18195,11896,7059
,,,,4714,18195,11896,7059
,,,,4715,18195,11896,7059
,,,,4716,18195,11896,7059
,,,,4717,18195,11896,7059
,,,,4718,18195,11896,7059
,,,,4719,18195,11896,7059
,,,,4720,18195,11896,7059
,,,,4721,18195,11896,7059
,,,,4722,18195,11896,7059
,,,,4723,18195,11896,7059
,,,,4724,18195,11896,7059
,,,,4725,18195,11896,7059
,,,,4726,18195,11896,7059
,,,,4727,18195,11896,7059
,,,,4728,18195,11896,7059
,,,,4729,18195,11896,7059
,,,,4730,18195,11896,7059
,,,,4731,18195,11896,7059
,,,,4732,18195,11896,7059
,,,,4733,18195,11896,7059
,,,,4734,18195,11896,7059
,,,,4735,18195,11896,7059
,,,,4736,18195,11896,7059
,,,,4737,18195,11896,7059
,,,,4738,18195,11896,7059
,,,,4739,18195,11896,7059
,,,,4740,18195,11896,7059
,,,,4741,18195,11896,7059
,,,,4742,18195,11896,7059
,,,,4743,18195,11896,7059
,,,,4744,18195,11896,7059
,,,,4745,18195,11896,7059
,,,,4746,18195,11896,7059
,,,,4747,18195,11896,7059
,,,,4748,18195,11896,7059
,,,,4749,18195,11896,7059
,,,,4750,18195,11896,7059
,,,,4751,18195,11896,7059
,,,,4752,18195,11896,7059
,,,,4753,18195,11896,7059
,,,,4754,18195,11896,7059
,,,,4755,18195,11896,7059
,,,,4756,18195,11896,7059
,,,,4757,18195,11896,7059
,,,,4758,18195,11896,7059
,,,,4759,18195,11896,7059
,,,,4760,18195,11896,7059
,,,,4761,18195,11896,7059
,,,,4762,18195,11896,7059
,,,,4763,18195,11896,7059
,,,,4764,18195,11896,7059
,,,,4765,18195,11896,7059
,,,,4766,18195,11896,7059
,,,,4767,18195,11896,7059
,,,,4768,18195,11896,7059
,,,,4769,18195,11896,7059
,,,,4770,18195,11896,7059
,,,,4771,18195,11896,7059
,,,,4772,18195,11896,7059
,,,,4773,18195,11896,7059
,,,,4774,18195,11896,7059
,,,,4775,18195,11896,7059
,,,,4776,18195,11896,7059
,,,,4777,18195,11896,7059
,,,,4778,18195,11896,7059
,,,,4779,18195,11896,7059
,,,,4780,18195,11896,7059
,,,,4781,18195,11896,7059
,,,,4782,18195,11896,7059
,,,,4783,18195,11896,7059
,,,,4784,18195,11896,7059
,,,,4785,18195,11896,7059
,,,,4786,18195,11896,7059
,,,,4787,18195,11896,7059
,,,,4788,18195,11896,7059
,,,,4789,18195,11896,7059
,,,,4790,18195,11896,7059
,,,,4791,18195,11896,7059
,,,,4792,18195,11896,7059
,,,,4793,18195,11896,7059
,,,,4794,18195,11896,7059
,,,,4795,18195,11896,7059
,,,,4796,18195,11896,7059
,,,,4797,18195,11896,7059
,,,,4798,18195,11896,7059
,,,,4799,18195,11896,7059
,,,,4800,18195,11896,7059
,,,,4801,18195,11896,7059
,,,,4802,18195,11896,7059
,,,,4803,18195,11896,7059
,,,,4804,18195,11896,7059
,,,,4805,18195,11896,7059
,,,,4806,18195,11896,7059
,,,,4807,18195,11896,7059
,,,,4808,18195,11896,7059
,,,,4809,18195,11896,7059
,,,,4810,18195,11896,7059
,,,,4811,18195,11896,7059
,,,,4812,18195,11896,7059
,,,,4813,18195,11896,7059
,,,,4814,18195,11896,7059
,,,,4815,18195,11896,7059
,,,,4816,18195,11896,7059
,,,,4817,18195,11896,7059
,,,,4818,18195,11896,7059
,,,,4819,18195,11896,7059
,,,,4820,18195,11896,7059
,,,,4821,18195,11896,7059
,,,,4822,18195,11896,7059
,,,,4823,18195,11896,7059
,,,,4824,18195,11896,7059
,,,,4825,18195,11896,7059
,,,,4826,18195,11896,7059
,,,,4827,18195,11896,7059
,,,,4828,18195,11896,7059
,,,,4829,18195,11896,7059
,,,,4830,18195,11896,7059
,,,,4831,18195,11896,7059
,,,,4832,18195,11896,7059
,,,,4833,18195,11896,7059
,,,,4834,18195,11896,7059
,,,,4835,18195,11896,7059
,,,,4836,18195,11896,7059
,,,,4837,18195,11896,7059
,,,,4838,18195,11896,7059
,,,,4839,18195,11896,7059
,,,,4840,18195,11896,7059
,,,,4841,18195,11896,7059
,,,,4842,18195,11896,7059
,,,,4843,18195,11896,7059
,,,,4844,18195,11896,7059
,,,,4845,18195,11896,7059
,,,,4846,18195,11896,7059
,,,,4847,18195,11896,7059
,,,,4848,18195,11896,7059
,,,,4849,18195,11896,7059
,,,,4850,18195,11896,7059
,,,,4851,18195,11896,7059
,,,,4852,18195,11896,7059
,,,,4853,18195,11896,7059
,,,,4854,18195,11896,7059
,,,,4855,18195,11896,7059
,,,,4856,18195,11896,7059
,,,,4857,18195,11896,7059
,,,,4858,18195,11896,7059
,,,,4859,18195,11896,7059
,,,,4860,18195,11896,7059
,,,,4861,18195,11896,7059
,,,,4862,18195,11896,7059
,,,,4863,18195,11896,7059
,,,,4864,18195,11896,7059
,,,,4865,18195,11896,7059
,,,,4866,18195,11896,7059
,,,,4867,18195,11896,7059
,,,,4868,18195,11896,7059
,,,,4869,18195,11896,7059
,,,,4870,18195,11896,7059
,,,,4871,18195,11896,7059
,,,,4872,18195,11896,7059
,,,,4873,18195,11896,7059
,,,,4874,18195,11896,7059
,,,,4875,18195,11896,7059
,,,,4876,18195,11896,7059
,,,,4877,18195,11896,7059
,,,,4878,18195,11896,7059
,,,,4879,18195,11896,7059
,,,,4880,18195,11896,7059
,,,,4881,18195,11896,7059
,,,,4882,18195,11896,7059
,,,,4883,18195,11896,7059
,,,,4884,18195,11896,7059
,,,,4885,18195,11896,7059
,,,,4886,18195,11896,7059
,,,,4887,18195,11896,7059
,,,,4888,18195,11896,7059
,,,,4889,18195,11896,7059
,,,,4890,18195,11896,7059
,,,,4891,18195,11896,7059
,,,,4892,18195,11896,7059
,,,,4893,18195,11896,7059
,,,,4894,18195,11896,7059
,,,,4895,18195,11896,7059
,,,,4896,18195,11896,7059
,,,,4897,18195,11896,7059
,,,,4898,18195,11896,7059
,,,,4899,18195,11896,7059
,,,,4900,18195,11896,7059
,,,,4901,18195,11896,7059
,,,,4902,18195,11896,7059
,,,,4903,18195,11896,7059
,,,,4904,18195,11896,7059
,,,,4905,18195,11896,7059
,,,,4906,18195,11896,7059
,,,,4907,18195,11896,7059
,,,,4908,18195,11896,7059
,,,,4909,18195,11896,7059
,,,,4910,18195,11896,7059
,,,,4911,18195,11896,7059
,,,,4912,18195,11896,7059
,,,,4913,18195,11896,7059
,,,,4914,18195,11896,7059
,,,,4915,18195,11896,7059
,,,,4916,18195,11896,7059
,,,,4917,18195,11896,7059
,,,,4918,18195,11896,7059
,,,,4919,18195,11896,7059
,,,,4920,18195,11896,7059
,,,,4921,18195,11896,7059
,,,,4922,18195,11896,7059
,,,,4923,18195,11896,7059
,,,,4924,18195,11896,7059
,,,,4925,18195,11896,7059
,,,,4926,18195,11896,7059
,,,,4927,18195,11896,7059
,,,,4928,18195,11896,7059
,,,,4929,18195,11896,7059
,,,,4930,18195,11896,7059
,,,,4931,18195,11896,7059
,,,,4932,18195,11896,7059
,,,,4933,18195,11896,7059
,,,,4934,18195,11896,7059
,,,,4935,18195,11896,7059
,,,,4936,18195,11896,7059
,,,,4937,18195,11896,7059
,,,,4938,18195,11896,7059
,,,,4939,18195,11896,7059
,,,,4940,18195,11896,7059
,,,,4941,18195,11896,7059
,,,,4942,18195,11896,7059
,,,,4943,18195,11896,7059
,,,,4944,18195,11896,7059
,,,,4945,18195,11896,7059
,,,,4946,18195,11896,7059
,,,,4947,18195,11896,7059
,,,,4948,18195,11896,7059
,,,,4949,18195,11896,7059
,,,,4950,18195,11896,7059
,,,,4951,18195,11896,7059
,,,,4952,18195,11896,7059
,,,,4953,18195,11896,7059
,,,,4954,18195,11896,7059
,,,,4955,18195,11896,7059
,,,,4956,18195,11896,7059
,,,,4957,18195,11896,7059
,,,,4958,18195,11896,7059
,,,,4959,18195,11896,7059
,,,,4960,18195,11896,7059
,,,,4961,18195,11896,7059
,,,,4962,18195,11896,7059
,,,,4963,18195,11896,7059
,,,,4964,18195,11896,7059
,,,,4965,18195,11896,7059
,,,,4966,18195,11896,7059
,,,,4967,18195,11896,7059
,,,,4968,18195,11896,7059
,,,,4969,18195,11896,7059
,,,,4970,18195,11896,7059
,,,,4971,18195,11896,7059
,,,,4972,18195,11896,7059
,,,,4973,18195,11896,7059
,,,,4974,18195,11896,7059
,,,,4975,18195,11896,7059
,,,,4976,18195,11896,7059
,,,,4977,18195,11896,7059
,,,,4978,18195,11896,7059
,,,,4979,18195,11896,7059
,,,,4980,18195,11896,7059
,,,,4981,18195,11896,7059
,,,,4982,18195,11896,7059
,,,,4983,18195,11896,7059
,,,,4984,18195,11896,7059
,,,,4985,18195,11896,7059
,,,,4986,18195,11896,7059
,,,,4987,18195,11896,7059
,,,,4988,18195,11896,7059
,,,,4989,18195,11896,7059
,,,,4990,18195,11896,7059
,,,,4991,18195,11896,7059
,,,,4992,18195,11896,7059
,,,,4993,18195,11896,7059
,,,,4994,18195,11896,7059
,,,,4995,18195,11896,7059
,,,,4996,18195,11896,7059
,,,,4997,18195,11896,7059
,,,,4998,18195,11896,7059
,,,,4999,18195,11896,7059
,,,,5000,18195,11896,7059
,,,,5001,18195,11896,7059
,,,,5002,18195,11896,7059
,,,,5003,18195,11896,7059
,,,,5004,18195,11896,7059
,,,,5005,18195,11896,7059
,,,,5006,18195,11896,7059
,,,,5007,18195,11896,7059
,,,,5008,18195,11896,7059
,,,,5009,18195,11896,7059
,,,,5010,18195,11896,7059
,,,,5011,18195,11896,7059
,,,,5012,18195,11896,7059
,,,,5013,18195,11896,7059
,,,,5014,18195,11896,7059
,,,,5015,18195,11896,7059
,,,,5016,18195,11896,7059
,,,,5017,18195,11896,7059
,,,,5018,18195,11896,7059
,,,,5019,18195,11896,7059
,,,,5020,18195,11896,7059
,,,,5021,18195,11896,7059
,,,,5022,18195,11896,7059
,,,,5023,18195,11896,7059
,,,,5024,18195,11896,7059
,,,,5025,18195,11896,7059
,,,,5026,18195,11896,7059
,,,,5027,18195,11896,7059
,,,,5028,18195,11896,7059
,,,,5029,18195,11896,7059
,,,,5030,18195,11896,7059
,,,,5031,18195,11896,7059
,,,,5032,18195,11896,7059
,,,,5033,18195,11896,7059
,,,,5034,18195,11896,7059
,,,,5035,18195,11896,7059
,,,,5036,18195,11896,7059
,,,,5037,18195,11896,7059
,,,,5038,18195,11896,7059
,,,,5039,18195,11896,7059
,,,,5040,18195,11896,7059
,,,,5041,18195,11896,7059
,,,,5042,18195,11896,7059
,,,,5043,18195,11896,7059
,,,,5044,18195,11896,7059
,,,,5045,18195,11896,7059
,,,,5046,18195,11896,7059
,,,,5047,18195,11896,7059
,,,,5048,18195,11896,7059
,,,,5049,18195,11896,7059
,,,,5050,18195,11896,7059
,,,,5051,18195,11896,7059
,,,,5052,18195,11896,7059
,,,,5053,18195,11896,7059
,,,,5054,18195,11896,7059
,,,,5055,18195,11896,7059
,,,,5056,18195,11896,7059
,,,,5057,18195,11896,7059
,,,,5058,18195,11896,7059
,,,,5059,18195,11896,7059
,,,,5060,18195,11896,7059
,,,,5061,18195,11896,7059
,,,,5062,18195,11896,7059
,,,,5063,18195,11896,7059
,,,,5064,18195,11896,7059
,,,,5065,18195,11896,7059
,,,,5066,18195,11896,7059
,,,,5067,18195,11896,7059
,,,,5068,18195,11896,7059
,,,,5069,18195,11896,7059
,,,,5070,18195,11896,7059
,,,,5071,18195,11896,7059
,,,,5072,18195,11896,7059
,,,,5073,18195,11896,7059
,,,,5074,18195,11896,7059
,,,,5075,18195,11896,7059
,,,,5076,18195,11896,7059
,,,,5077,18195,11896,7059
,,,,5078,18195,11896,7059
,,,,5079,18195,11896,7059
,,,,5080,18195,11896,7059
,,,,5081,18195,11896,7059
,,,,5082,18195,11896,7059
,,,,5083,18195,11896,7059
,,,,5084,18195,11896,7059
,,,,5085,18195,11896,7059
,,,,5086,18195,11896,7059
,,,,5087,18195,11896,7059
,,,,5088,18195,11896,7059
,,,,5089,18195,11896,7059
,,,,5090,18195,11896,7059
,,,,5091,18195,11896,7059
,,,,5092,18195,11896,7059
,,,,5093,18195,11896,7059
,,,,5094,18195,11896,7059
,,,,5095,18195,11896,7059
,,,,5096,18195,11896,7059
,,,,5097,18195,11896,7059
,,,,5098,18195,11896,7059
,,,,5099,18195,11896,7059
,,,,5100,18195,11896,7059
,,,,5101,18195,11896,7059
,,,,5102,18195,11896,7059
,,,,5103,18195,11896,7059
,,,,5104,18195,11896,7059
,,,,5105,18195,11896,7059
,,,,5106,18195,11896,7059
,,,,5107,18195,11896,7059
,,,,5108,18195,11896,7059
,,,,5109,18195,11896,7059
,,,,5110,18195,11896,7059
,,,,5111,18195,11896,7059
,,,,5112,18195,11896,7059
,,,,5113,18195,11896,7059
,,,,5114,18195,11896,7059
,,,,5115,18195,11896,7059
,,,,5116,18195,11896,7059
,,,,5117,18195,11896,7059
,,,,5118,18195,11896,7059
,,,,5119,18195,11896,7059
,,,,5120,18195,11896,7059
,,,,5121,18195,11896,7059
,,,,5122,18195,11896,7059
,,,,5123,18195,11896,7059
,,,,5124,18195,11896,7059
,,,,5125,18195,11896,7059
,,,,5126,18195,11896,7059
,,,,5127,18195,11896,7059
,,,,5128,18195,11896,7059
,,,,5129,18195,11896,7059
,,,,5130,18195,11896,7059
,,,,5131,18195,11896,7059
,,,,5132,18195,11896,7059
,,,,5133,18195,11896,7059
,,,,5134,18195,11896,7059
,,,,5135,18195,11896,7059
,,,,5136,18195,11896,7059
,,,,5137,18195,11896,7059
,,,,5138,18195,11896,7059
,,,,5139,18195,11896,7059
,,,,5140,18195,11896,7059
,,,,5141,18195,11896,7059
,,,,5142,18195,11896,7059
,,,,5143,18195,11896,7059
,,,,5144,18195,11896,7059
,,,,5145,18195,11896,7059
,,,,5146,18195,11896,7059
,,,,5147,18195,11896,7059
,,,,5148,18195,11896,7059
,,,,5149,18195,11896,7059
,,,,5150,18195,11896,7059
,,,,5151,18195,11896,7059
,,,,5152,18195,11896,7059
,,,,5153,18195,11896,7059
,,,,5154,18195,11896,7059
,,,,5155,18195,11896,7059
,,,,5156,18195,11896,7059
,,,,5157,18195,11896,7059
,,,,5158,18195,11896,7059
,,,,5159,18195,11896,7059
,,,,5160,18195,11896,7059
,,,,5161,18195,11896,7059
,,,,5162,18195,11896,7059
,,,,5163,18195,11896,7059
,,,,5164,18195,11896,7059
,,,,5165,18195,11896,7059
,,,,5166,18195,11896,7059
,,,,5167,18195,11896,7059
,,,,5168,18195,11896,7059
,,,,5169,18195,11896,7059
,,,,5170,18195,11896,7059
,,,,5171,18195,11896,7059
,,,,5172,18195,11896,7059
,,,,5173,18195,11896,7059
,,,,5174,18195,11896,7059
,,,,5175,18195,11896,7059
,,,,5176,18195,11896,7059
,,,,5177,18195,11896,7059
,,,,5178,18195,11896,7059
,,,,5179,18195,11896,7059
,,,,5180,18195,11896,7059
,,,,5181,18195,11896,7059
,,,,5182,18195,11896,7059
,,,,5183,18195,11896,7059
,,,,5184,18195,11896,7059
,,,,5185,18195,11896,7059
,,,,5186,18195,11896,7059
,,,,5187,18195,11896,7059
,,,,5188,18195,11896,7059
,,,,5189,18195,11896,7059
,,,,5190,18195,11896,7059
,,,,5191,18195,11896,7059
,,,,5192,18195,11896,7059
,,,,5193,18195,11896,7059
,,,,5194,18195,11896,7059
,,,,5195,18195,11896,7059
,,,,5196,18195,11896,7059
,,,,5197,18195,11896,7059
,,,,5198,18195,11896,7059
,,,,5199,18195,11896,7059
,,,,5200,18195,11896,7059
,,,,5201,18195,11896,7059
,,,,5202,18195,11896,7059
,,,,5203,18195,11896,7059
,,,,5204,18195,11896,7059
,,,,5205,18195,11896,7059
,,,,5206,18195,11896,7059
,,,,5207,18195,11896,7059
,,,,5208,18195,11896,7059
,,,,5209,18195,11896,7059
,,,,5210,18195,11896,7059
,,,,5211,18195,11896,7059
,,,,5212,18195,11896,7059
,,,,5213,18195,11896,7059
,,,,5214,18195,11896,7059
,,,,5215,18195,11896,7059
,,,,5216,18195,11896,7059
,,,,5217,18195,11896,7059
,,,,5218,18195,11896,7059
,,,,5219,18195,11896,7059
,,,,5220,18195,11896,7059
,,,,5221,18195,11896,7059
,,,,5222,18195,11896,7059
,,,,5223,18195,11896,7059
,,,,5224,18195,11896,7059
,,,,5225,18195,11896,7059
,,,,5226,18195,11896,7059
,,,,5227,18195,11896,7059
,,,,5228,18195,11896,7059
,,,,5229,18195,11896,7059
,,,,5230,18195,11896,7059
,,,,5231,18195,11896,7059
,,,,5232,18195,11896,7059
,,,,5233,18195,11896,7059
,,,,5234,18195,11896,7059
,,,,5235,18195,11896,7059
,,,,5236,18195,11896,7059
,,,,5237,18195,11896,7059
,,,,5238,18195,11896,7059
,,,,5239,18195,11896,7059
,,,,5240,18195,11896,7059
,,,,5241,18195,11896,7059
,,,,5242,18195,11896,7059
,,,,5243,18195,11896,7059
,,,,5244,18195,11896,7059
,,,,5245,18195,11896,7059
,,,,5246,18195,11896,7059
,,,,5247,18195,11896,7059
,,,,5248,18195,11896,7059
,,,,5249,18195,11896,7059
,,,,5250,18195,11896,7059
,,,,5251,18195,11896,7059
