Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,,4152,59245,32396,33614
,,,,4153,59245,32396,33614
,,,,4154,59245,32396,33614
,,,,4155,59245,32396,33614
,,,,4156,59245,32396,33614
,,,,4157,59245,32396,33614
,,,,4158,59245,32396,33614
,,,,4159,59245,32396,33614
,,,,4160,59245,32396,33614
,,,,4161,59245,32396,33614
,,,,4162,59245,32396,33614
,,,,4163,59245,32396,33614
,,,,4164,59245,32396,33614
,,,,4165,59245,32396,33614
,,,,4166,59245,32396,33614
,,,,4167,59245,32396,33614
,,,,4168,59245,32396,33614
,,,,4169,59245,32396,33614
,,,,4170,59245,32396,33614
,,,,4171,59245,32396,33614
,,,,4172,59245,32396,33614
,,,,4173,59245,32396,33614
,,,,4174,59245,32396,33614
,,,,4175,59245,32396,33614
,,,,4176,59245,32396,33614
,,,,4177,59245,32396,33614
,,,,4178,59245,32396,33614
,,,,4179,59245,32396,33614
,,,,4180,59245,32396,33614
,,,,4181,59245,32396,33614
,,,,4182,59245,32396,33614
,,,,4183,59245,32396,33614
,,,,4184,59245,32396,33614
,,,,4185,59245,32396,33614
,,,,4186,59245,32396,33614
,,,,4187,59245,32396,33614
,,,,4188,59245,32396,33614
,,,,4189,59245,32396,33614
,,,,4190,59245,32396,33614
,,,,4191,59245,32396,33614
,,,,4192,59245,32396,33614
,,,,4193,59245,32396,33614
,,,,4194,59245,32396,33614
,,,,4195,59245,32396,33614
,,,,4196,59245,32396,33614
,,,,4197,59245,32396,33614
,,,,4198,59245,32396,33614
,,,,4199,59245,32396,33614
,,,,4200,59245,32396,33614
,,,,4201,59245,32396,33614
,,,,4202,59245,32396,33614
,,,,4203,59245,32396,33614
,,,,4204,59245,32396,33614
,,,,4205,59245,32396,33614
,,,,4206,59245,32396,33614
,,,,4207,59245,32396,33614
,,,,4208,59245,32396,33614
,,,,4209,59245,32396,33614
,,,,4210,59245,32396,33614
,,,,4211,59245,32396,33614
,,,,4212,59245,32396,33614
,,,,4213,59245,32396,33614
,,,,4214,59245,32396,33614
,,,,4215,59245,32396,33614
,,,,4216,59245,32396,33614
,,,,4217,59245,32396,33614
,,,,4218,59245,32396,33614
,,,,4219,59245,32396,33614
,,,,4220,59245,32396,33614
,,,,4221,59245,32396,33614
,,,,4222,59245,32396,33614
,,,,4223,59245,32396,33614
,,,,4224,59245,32396,33614
,,,,4225,59245,32396,33614
,,,,4226,59245,32396,33614
,,,,4227,59245,32396,33614
,,,,4228,59245,32396,33614
,,,,4229,59245,32396,33614
,,,,4230,59245,32396,33614
,,,,4231,59245,32396,33614
,,,,4232,59245,32396,33614
,,,,4233,59245,32396,33614
,,,,4234,59245,32396,33614
,,,,4235,59245,32396,33614
,,,,4236,59245,32396,33614
,,,,4237,59245,32396,33614
,,,,4238,59245,32396,33614
,,,,4239,59245,32396,33614
,,,,4240,59245,32396,33614
,,,,4241,59245,32396,33614
,,,,4242,59245,32396,33614
,,,,4243,59245,32396,33614
,,,,4244,59245,32396,33614
,,,,4245,59245,32396,33614
,,,,4246,59245,32396,33614
,,,,4247,59245,32396,33614
,,,,4248,59245,32396,33614
,,,,4249,59245,32396,33614
,,,,4250,59245,32396,33614
,,,,4251,59245,32396,33614
,,,,4252,59245,32396,33614
,,,,4253,59245,32396,33614
,,,,4254,59245,32396,33614
,,,,4255,59245,32396,33614
,,,,4256,59245,32396,33614
,,,,4257,59245,32396,33614
,,,,4258,59245,32396,33614
,,,,4259,59245,32396,33614
,,,,4260,59245,32396,33614
,,,,4261,59245,32396,33614
,,,,4262,59245,32396,33614
,,,,4263,59245,32396,33614
,,,,4264,59245,32396,33614
,,,,4265,59245,32396,33614
,,,,4266,59245,32396,33614
,,,,4267,59245,32396,33614
,,,,4268,59245,32396,33614
,,,,4269,59245,32396,33614
,,,,4270,59245,32396,33614
,,,,4271,59245,32396,33614
,,,,4272,59245,32396,33614
,,,,4273,59245,32396,33614
,,,,4274,59245,32396,33614
,,,,4275,59245,32396,33614
,,,,4276,59245,32396,33614
,,,,4277,59245,32396,33614
,,,,4278,59245,32396,33614
,,,,4279,59245,32396,33614
,,,,4280,59245,32396,33614
,,,,4281,59245,32396,33614
,,,,4282,59245,32396,33614
,,,,4283,59245,32396,33614
,,,,4284,59245,32396,33614
,,,,4285,59245,32396,33614
,,,,4286,59245,32396,33614
,,,,4287,59245,32396,33614
,,,,4288,59245,32396,33614
,,,,4289,59245,32396,33614
,,,,4290,59245,32396,33614
,,,,4291,59245,32396,33614
,,,,4292,59245,32396,33614
,,,,4293,59245,32396,33614
,,,,4294,59245,32396,33614
,,,,4295,59245,32396,33614
,,,,4296,59245,32396,33614
,,,,4297,59245,32396,33614
,,,,4298,59245,32396,33614
,,,,4299,59245,32396,33614
,,,,4300,59245,32396,33614
,,,,4301,59245,32396,33614
,,,,4302,59245,32396,33614
,,,,4303,59245,32396,33614
,,,,4304,59245,32396,33614
,,,,4305,59245,32396,33614
,,,,4306,59245,32396,33614
,,,,4307,59245,32396,33614
,,,,4308,59245,32396,33614
,,,,4309,59245,32396,33614
,,,,4310,59245,32396,33614
,,,,4311,59245,32396,33614
,,,,4312,59245,32396,33614
,,,,4313,59245,32396,33614
,,,,4314,59245,32396,33614
,,,,4315,59245,32396,33614
,,,,4316,59245,32396,33614
,,,,4317,59245,32396,33614
,,,,4318,59245,32396,33614
,,,,4319,59245,32396,33614
,,,,4320,59245,32396,33614
,,,,4321,59245,32396,33614
,,,,4322,59245,32396,33614
,,,,4323,59245,32396,33614
,,,,4324,59245,32396,33614
,,,,4325,59245,32396,33614
,,,,4326,59245,32396,33614
,,,,4327,59245,32396,33614
,,,,4328,59245,32396,33614
,,,,4329,59245,32396,33614
,,,,4330,59245,32396,33614
,,,,4331,59245,32396,33614
,,,,4332,59245,32396,33614
,,,,4333,59245,32396,33614
,,,,4334,59245,32396,33614
,,,,4335,59245,32396,33614
,,,,4336,59245,32396,33614
,,,,4337,59245,32396,33614
,,,,4338,59245,32396,33614
,,,,4339,59245,32396,33614
,,,,4340,59245,32396,33614
,,,,4341,59245,32396,33614
,,,,4342,59245,32396,33614
,,,,4343,59245,32396,33614
,,,,4344,59245,32396,33614
,,,,4345,59245,32396,33614
,,,,4346,59245,32396,33614
,,,,4347,59245,32396,33614
,,,,4348,59245,32396,33614
,,,,4349,59245,32396,33614
,,,,4350,59245,32396,33614
,,,,4351,59245,32396,33614
,,,,4352,59245,32396,33614
,,,,4353,59245,32396,33614
,,,,4354,59245,32396,33614
,,,,4355,59245,32396,33614
,,,,4356,59245,32396,33614
,,,,4357,59245,32396,33614
,,,,4358,59245,32396,33614
,,,,4359,59245,32396,33614
,,,,4360,59245,32396,33614
,,,,4361,59245,32396,33614
,,,,4362,59245,32396,33614
,,,,4363,59245,32396,33614
,,,,4364,59245,32396,33614
,,,,4365,59245,32396,33614
,,,,4366,59245,32396,33614
,,,,4367,59245,32396,33614
,,,,4368,59245,32396,33614
,,,,4369,59245,32396,33614
,,,,4370,59245,32396,33614
,,,,4371,59245,32396,33614
,,,,4372,59245,32396,33614
,,,,4373,59245,32396,33614
,,,,4374,59245,32396,33614
,,,,4375,59245,32396,33614
,,,,4376,59245,32396,33614
,,,,4377,59245,32396,33614
,,,,4378,59245,32396,33614
,,,,4379,59245,32396,33614
,,,,4380,59245,32396,33614
,,,,4381,59245,32396,33614
,,,,4382,59245,32396,33614
,,,,4383,59245,32396,33614
,,,,4384,59245,32396,33614
,,,,4385,59245,32396,33614
,,,,4386,59245,32396,33614
,,,,4387,59245,32396,33614
,,,,4388,59245,32396,33614
,,,,4389,59245,32396,33614
,,,,4390,59245,32396,33614
,,,,4391,59245,32396,33614
,,,,4392,59245,32396,33614
,,,,4393,59245,32396,33614
,,,,4394,59245,32396,33614
,,,,4395,59245,32396,33614
,,,,4396,59245,32396,33614
,,,,4397,59245,32396,33614
,,,,4398,59245,32396,33614
,,,,4399,59245,32396,33614
,,,,4400,59245,32396,33614
,,,,4401,59245,32396,33614
,,,,4402,59245,32396,33614
,,,,4403,59245,32396,33614
,,,,4404,59245,32396,33614
,,,,4405,59245,32396,33614
,,,,4406,59245,32396,33614
,,,,4407,59245,32396,33614
,,,,4408,59245,32396,33614
,,,,4409,59245,32396,33614
,,,,4410,59245,32396,33614
,,,,4411,59245,32396,33614
,,,,4412,59245,32396,33614
,,,,4413,59245,32396,33614
,,,,4414,59245,32396,33614
,,,,4415,59245,32396,33614
,,,,4416,59245,32396,33614
,,,,4417,59245,32396,33614
,,,,4418,59245,32396,33614
,,,,4419,59245,32396,33614
,,,,4420,59245,32396,33614
,,,,4421,59245,32396,33614
,,,,4422,59245,32396,33614
,,,,4423,59245,32396,33614
,,,,4424,59245,32396,33614
,,,,4425,59245,32396,33614
,,,,4426,59245,32396,33614
,,,,4427,59245,32396,33614
,,,,4428,59245,32396,33614
,,,,4429,59245,32396,33614
,,,,4430,59245,32396,33614
,,,,4431,59245,32396,33614
,,,,4432,59245,32396,33614
,,,,4433,59245,32396,33614
,,,,4434,59245,32396,33614
,,,,4435,59245,32396,33614
,,,,4436,59245,32396,33614
,,,,4437,59245,32396,33614
,,,,4438,59245,32396,33614
,,,,4439,59245,32396,33614
,,,,4440,59245,32396,33614
,,,,4441,59245,32396,33614
,,,,4442,59245,32396,33614
,,,,4443,59245,32396,33614
,,,,4444,59245,32396,33614
,,,,4445,59245,32396,33614
,,,,4446,59245,32396,33614
,,,,4447,59245,32396,33614
,,,,4448,59245,32396,33614
,,,,4449,59245,32396,33614
,,,,4450,59245,32396,33614
,,,,4451,59245,32396,33614
,,,,4452,59245,32396,33614
,,,,4453,59245,32396,33614
,,,,4454,59245,32396,33614
,,,,4455,59245,32396,33614
,,,,4456,59245,32396,33614
,,,,4457,59245,32396,33614
,,,,4458,59245,32396,33614
,,,,4459,59245,32396,33614
,,,,4460,59245,32396,33614
,,,,4461,59245,32396,33614
,,,,4462,59245,32396,33614
,,,,4463,59245,32396,33614
,,,,4464,59245,32396,33614
,,,,4465,59245,32396,33614
,,,,4466,59245,32396,33614
,,,,4467,59245,32396,33614
,,,,4468,59245,32396,33614
,,,,4469,59245,32396,33614
,,,,4470,59245,32396,33614
,,,,4471,59245,32396,33614
,,,,4472,59245,32396,33614
,,,,4473,59245,32396,33614
,,,,4474,59245,32396,33614
,,,,4475,59245,32396,33614
,,,,4476,59245,32396,33614
,,,,4477,59245,32396,33614
,,,,4478,59245,32396,33614
,,,,4479,59245,32396,33614
,,,,4480,59245,32396,33614
,,,,4481,59245,32396,33614
,,,,4482,59245,32396,33614
,,,,4483,59245,32396,33614
,,,,4484,59245,32396,33614
,,,,4485,59245,32396,33614
,,,,4486,59245,32396,33614
,,,,4487,59245,32396,33614
,,,,4488,59245,32396,33614
,,,,4489,59245,32396,33614
,,,,4490,59245,32396,33614
,,,,4491,59245,32396,33614
,,,,4492,59245,32396,33614
,,,,4493,59245,32396,33614
,,,,4494,59245,32396,33614
,,,,4495,59245,32396,33614
,,,,4496,59245,32396,33614
,,,,4497,59245,32396,33614
,,,,4498,59245,32396,33614
,,,,4499,59245,32396,33614
,,,,4500,59245,32396,33614
,,,,4501,59245,32396,33614
,,,,4502,59245,32396,33614
,,,,4503,59245,32396,33614
,,,,4504,59245,32396,33614
,,,,4505,59245,32396,33614
,,,,4506,59245,32396,33614
,,,,4507,59245,32396,33614
,,,,4508,59245,32396,33614
,,,,4509,59245,32396,33614
,,,,4510,59245,32396,33614
,,,,4511,59245,32396,33614
,,,,4512,59245,32396,33614
,,,,4513,59245,32396,33614
,,,,4514,59245,32396,33614
,,,,4515,59245,32396,33614
,,,,4516,59245,32396,33614
,,,,4517,59245,32396,33614
,,,,4518,59245,32396,33614
,,,,4519,59245,32396,33614
,,,,4520,59245,32396,33614
,,,,4521,59245,32396,33614
,,,,4522,59245,32396,33614
,,,,4523,59245,32396,33614
,,,,4524,59245,32396,33614
,,,,4525,59245,32396,33614
,,,,4526,59245,32396,33614
,,,,4527,59245,32396,33614
,,,,4528,59245,32396,33614
,,,,4529,59245,32396,33614
,,,,4530,59245,32396,33614
,,,,4531,59245,32396,33614
,,,,4532,59245,32396,33614
,,,,4533,59245,32396,33614
,,,,4534,59245,32396,33614
,,,,4535,59245,32396,33614
,,,,4536,59245,32396,33614
,,,,4537,59245,32396,33614
,,,,4538,59245,32396,33614
,,,,4539,59245,32396,33614
,,,,4540,59245,32396,33614
,,,,4541,59245,32396,33614
,,,,4542,59245,32396,33614
,,,,4543,59245,32396,33614
,,,,4544,59245,32396,33614
,,,,4545,59245,32396,33614
,,,,4546,59245,32396,33614
,,,,4547,59245,32396,33614
,,,,4548,59245,32396,33614
,,,,4549,59245,32396,33614
,,,,4550,59245,32396,33614
,,,,4551,59245,32396,33614
,,,,4552,59245,32396,33614
,,,,4553,59245,32396,33614
,,,,4554,59245,32396,33614
,,,,4555,59245,32396,33614
,,,,4556,59245,32396,33614
,,,,4557,59245,32396,33614
,,,,4558,59245,32396,33614
,,,,4559,59245,32396,33614
,,,,4560,59245,32396,33614
,,,,4561,59245,32396,33614
,,,,4562,59245,32396,33614
,,,,4563,59245,32396,33614
,,,,4564,59245,32396,33614
,,,,4565,59245,32396,33614
,,,,4566,59245,32396,33614
,,,,4567,59245,32396,33614
,,,,4568,59245,32396,33614
,,,,4569,59245,32396,33614
,,,,4570,59245,32396,33614
,,,,4571,59245,32396,33614
,,,,4572,59245,32396,33614
,,,,4573,59245,32396,33614
,,,,4574,59245,32396,33614
,,,,4575,59245,32396,33614
,,,,4576,59245,32396,33614
,,,,4577,59245,32396,33614
,,,,4578,59245,32396,33614
,,,,4579,59245,32396,33614
,,,,4580,59245,32396,33614
,,,,4581,59245,32396,33614
,,,,4582,59245,32396,33614
,,,,4583,59245,32396,33614
,,,,4584,59245,32396,33614
,,,,4585,59245,32396,33614
,,,,4586,59245,32396,33614
,,,,4587,59245,32396,33614
,,,,4588,59245,32396,33614
,,,,4589,59245,32396,33614
,,,,4590,59245,32396,33614
,,,,4591,59245,32396,33614
,,,,4592,59245,32396,33614
,,,,4593,59245,32396,33614
,,,,4594,59245,32396,33614
,,,,4595,59245,32396,33614
,,,,4596,59245,32396,33614
,,,,4597,59245,32396,33614
,,,,4598,59245,32396,33614
,,,,4599,59245,32396,33614
,,,,4600,59245,32396,33614
,,,,4601,59245,32396,33614
,,,,4602,59245,32396,33614
,,,,4603,59245,32396,33614
,,,,4604,59245,32396,33614
,,,,4605,59245,32396,33614
,,,,4606,59245,32396,33614
,,,,4607,59245,32396,33614
,,,,4608,59245,32396,33614
,,,,4609,59245,32396,33614
,,,,4610,59245,32396,33614
,,,,4611,59245,32396,33614
,,,,4612,59245,32396,33614
,,,,4613,59245,32396,33614
,,,,4614,59245,32396,33614
,,,,4615,59245,32396,33614
,,,,4616,59245,32396,33614
,,,,4617,59245,32396,33614
,,,,4618,59245,32396,33614
,,,,4619,59245,32396,33614
,,,,4620,59245,32396,33614
,,,,4621,59245,32396,33614
,,,,4622,59245,32396,33614
,,,,4623,59245,32396,33614
,,,,4624,59245,32396,33614
,,,,4625,59245,32396,33614
,,,,4626,59245,32396,33614
,,,,4627,59245,32396,33614
,,,,4628,59245,32396,33614
,,,,4629,59245,32396,33614
,,,,4630,59245,32396,33614
,,,,4631,59245,32396,33614
,,,,4632,59245,32396,33614
,,,,4633,59245,32396,33614
,,,,4634,59245,32396,33614
,,,,4635,59245,32396,33614
,,,,4636,59245,32396,33614
,,,,4637,59245,32396,33614
,,,,4638,59245,32396,33614
,,,,4639,59245,32396,33614
,,,,4640,59245,32396,33614
,,,,4641,59245,32396,33614
,,,,4642,59245,32396,33614
,,,,4643,59245,32396,33614
,,,,4644,59245,32396,33614
,,,,4645,59245,32396,33614
,,,,4646,59245,32396,33614
,,,,4647,59245,32396,33614
,,,,4648,59245,32396,33614
,,,,4649,59245,32396,33614
,,,,4650,59245,32396,33614
,,,,4651,59245,32396,33614
,,,,4652,59245,32396,33614
,,,,4653,59245,32396,33614
,,,,4654,59245,32396,33614
,,,,4655,59245,32396,33614
,,,,4656,59245,32396,33614
,,,,4657,59245,32396,33614
,,,,4658,59245,32396,33614
,,,,4659,59245,32396,33614
,,,,4660,59245,32396,33614
,,,,4661,59245,32396,33614
,,,,4662,59245,32396,33614
,,,,4663,59245,32396,33614
,,,,4664,59245,32396,33614
,,,,4665,59245,32396,33614
,,,,4666,59245,32396,33614
,,,,4667,59245,32396,33614
,,,,4668,59245,32396,33614
,,,,4669,59245,32396,33614
,,,,4670,59245,32396,33614
,,,,4671,59245,32396,33614
,,,,4672,59245,32396,33614
,,,,4673,59245,32396,33614
,,,,4674,59245,32396,33614
,,,,4675,59245,32396,33614
,,,,4676,59245,32396,33614
,,,,4677,59245,32396,33614
,,,,4678,59245,32396,33614
,,,,4679,59245,32396,33614
,,,,4680,59245,32396,33614
,,,,4681,59245,32396,33614
,,,,4682,59245,32396,33614
,,,,4683,59245,32396,33614
,,,,4684,59245,32396,33614
,,,,4685,59245,32396,33614
,,,,4686,59245,32396,33614
,,,,4687,59245,32396,33614
,,,,4688,59245,32396,33614
,,,,4689,59245,32396,33614
,,,,4690,59245,32396,33614
,,,,4691,59245,32396,33614
,,,,4692,59245,32396,33614
,,,,4693,59245,32396,33614
,,,,4694,59245,32396,33614
,,,,4695,59245,32396,33614
,,,,4696,59245,32396,33614
,,,,4697,59245,32396,33614
,,,,4698,59245,32396,33614
,,,,4699,59245,32396,33614
,,,,4700,59245,32396,33614
,,,,4701,59245,32396,33614
,,,,4702,59245,32396,33614
,,,,4703,59245,32396,33614
,,,,4704,59245,32396,33614
,,,,4705,59245,32396,33614
,,,,4706,59245,32396,33614
,,,,4707,59245,32396,33614
,,,,4708,59245,32396,33614
,,,,4709,59245,32396,33614
,,,,4710,59245,32396,33614
,,,,4711,59245,32396,33614
,,,,4712,59245,32396,33614
,,,,4713,59245,32396,33614
,,,,4714,59245,32396,33614
,,,,4715,59245,32396,33614
,,,,4716,59245,32396,33614
,,,,4717,59245,32396,33614
,,,,4718,59245,32396,33614
,,,,4719,59245,32396,33614
,,,,4720,59245,32396,33614
,,,,4721,59245,32396,33614
,,,,4722,59245,32396,33614
,,,,4723,59245,32396,33614
,,,,4724,59245,32396,33614
,,,,4725,59245,32396,33614
,,,,4726,59245,32396,33614
,,,,4727,59245,32396,33614
,,,,4728,59245,32396,33614
,,,,4729,59245,32396,33614
,,,,4730,59245,32396,33614
,,,,4731,59245,32396,33614
,,,,4732,59245,32396,33614
,,,,4733,59245,32396,33614
,,,,4734,59245,32396,33614
,,,,4735,59245,32396,33614
,,,,4736,59245,32396,33614
,,,,4737,59245,32396,33614
,,,,4738,59245,32396,33614
,,,,4739,59245,32396,33614
,,,,4740,59245,32396,33614
,,,,4741,59245,32396,33614
,,,,4742,59245,32396,33614
,,,,4743,59245,32396,33614
,,,,4744,59245,32396,33614
,,,,4745,59245,32396,33614
,,,,4746,59245,32396,33614
,,,,4747,59245,32396,33614
,,,,4748,59245,32396,33614
,,,,4749,59245,32396,33614
,,,,4750,59245,32396,33614
,,,,4751,59245,32396,33614
,,,,4752,59245,32396,33614
,,,,4753,59245,32396,33614
,,,,4754,59245,32396,33614
,,,,4755,59245,32396,33614
,,,,4756,59245,32396,33614
,,,,4757,59245,32396,33614
,,,,4758,59245,32396,33614
,,,,4759,59245,32396,33614
,,,,4760,59245,32396,33614
,,,,4761,59245,32396,33614
,,,,4762,59245,32396,33614
,,,,4763,59245,32396,33614
,,,,4764,59245,32396,33614
,,,,4765,59245,32396,33614
,,,,4766,59245,32396,33614
,,,,4767,59245,32396,33614
,,,,4768,59245,32396,33614
,,,,4769,59245,32396,33614
,,,,4770,59245,32396,33614
,,,,4771,59245,32396,33614
,,,,4772,59245,32396,33614
,,,,4773,59245,32396,33614
,,,,4774,59245,32396,33614
,,,,4775,59245,32396,33614
,,,,4776,59245,32396,33614
,,,,4777,59245,32396,33614
,,,,4778,59245,32396,33614
,,,,4779,59245,32396,33614
,,,,4780,59245,32396,33614
,,,,4781,59245,32396,33614
,,,,4782,59245,32396,33614
,,,,4783,59245,32396,33614
,,,,4784,59245,32396,33614
,,,,4785,59245,32396,33614
,,,,4786,59245,32396,33614
,,,,4787,59245,32396,33614
,,,,4788,59245,32396,33614
,,,,4789,59245,32396,33614
,,,,4790,59245,32396,33614
,,,,4791,59245,32396,33614
,,,,4792,59245,32396,33614
,,,,4793,59245,32396,33614
,,,,4794,59245,32396,33614
,,,,4795,59245,32396,33614
,,,,4796,59245,32396,33614
,,,,4797,59245,32396,33614
,,,,4798,59245,32396,33614
,,,,4799,59245,32396,33614
,,,,4800,59245,32396,33614
,,,,4801,59245,32396,33614
,,,,4802,59245,32396,33614
,,,,4803,59245,32396,33614
,,,,4804,59245,32396,33614
,,,,4805,59245,32396,33614
,,,,4806,59245,32396,33614
,,,,4807,59245,32396,33614
,,,,4808,59245,32396,33614
,,,,4809,59245,32396,33614
,,,,4810,59245,32396,33614
,,,,4811,59245,32396,33614
,,,,4812,59245,32396,33614
,,,,4813,59245,32396,33614
,,,,4814,59245,32396,33614
,,,,4815,59245,32396,33614
,,,,4816,59245,32396,33614
,,,,4817,59245,32396,33614
,,,,4818,59245,32396,33614
,,,,4819,59245,32396,33614
,,,,4820,59245,32396,33614
,,,,4821,59245,32396,33614
,,,,4822,59245,32396,33614
,,,,4823,59245,32396,33614
,,,,4824,59245,32396,33614
,,,,4825,59245,32396,33614
,,,,4826,59245,32396,33614
,,,,4827,59245,32396,33614
,,,,4828,59245,32396,33614
,,,,4829,59245,32396,33614
,,,,4830,59245,32396,33614
,,,,4831,59245,32396,33614
,,,,4832,59245,32396,33614
,,,,4833,59245,32396,33614
,,,,4834,59245,32396,33614
,,,,4835,59245,32396,33614
,,,,4836,59245,32396,33614
,,,,4837,59245,32396,33614
,,,,4838,59245,32396,33614
,,,,4839,59245,32396,33614
,,,,4840,59245,32396,33614
,,,,4841,59245,32396,33614
,,,,4842,59245,32396,33614
,,,,4843,59245,32396,33614
,,,,4844,59245,32396,33614
,,,,4845,59245,32396,33614
,,,,4846,59245,32396,33614
,,,,4847,59245,32396,33614
,,,,4848,59245,32396,33614
,,,,4849,59245,32396,33614
,,,,4850,59245,32396,33614
,,,,4851,59245,32396,33614
,,,,4852,59245,32396,33614
,,,,4853,59245,32396,33614
,,,,4854,59245,32396,33614
,,,,4855,59245,32396,33614
,,,,4856,59245,32396,33614
,,,,4857,59245,32396,33614
,,,,4858,59245,32396,33614
,,,,4859,59245,32396,33614
,,,,4860,59245,32396,33614
,,,,4861,59245,32396,33614
,,,,4862,59245,32396,33614
,,,,4863,59245,32396,33614
,,,,4864,59245,32396,33614
,,,,4865,59245,32396,33614
,,,,4866,59245,32396,33614
,,,,4867,59245,32396,33614
,,,,4868,59245,32396,33614
,,,,4869,59245,32396,33614
,,,,4870,59245,32396,33614
,,,,4871,59245,32396,33614
,,,,4872,59245,32396,33614
,,,,4873,59245,32396,33614
,,,,4874,59245,32396,33614
,,,,4875,59245,32396,33614
,,,,4876,59245,32396,33614
,,,,4877,59245,32396,33614
,,,,4878,59245,32396,33614
,,,,4879,59245,32396,33614
,,,,4880,59245,32396,33614
,,,,4881,59245,32396,33614
,,,,4882,59245,32396,33614
,,,,4883,59245,32396,33614
,,,,4884,59245,32396,33614
,,,,4885,59245,32396,33614
,,,,4886,59245,32396,33614
,,,,4887,59245,32396,33614
,,,,4888,59245,32396,33614
,,,,4889,59245,32396,33614
,,,,4890,59245,32396,33614
,,,,4891,59245,32396,33614
,,,,4892,59245,32396,33614
,,,,4893,59245,32396,33614
,,,,4894,59245,32396,33614
,,,,4895,59245,32396,33614
,,,,4896,59245,32396,33614
,,,,4897,59245,32396,33614
,,,,4898,59245,32396,33614
,,,,4899,59245,32396,33614
,,,,4900,59245,32396,33614
,,,,4901,59245,32396,33614
,,,,4902,59245,32396,33614
,,,,4903,59245,32396,33614
,,,,4904,59245,32396,33614
,,,,4905,59245,32396,33614
,,,,4906,59245,32396,33614
,,,,4907,59245,32396,33614
,,,,4908,59245,32396,33614
,,,,4909,59245,32396,33614
,,,,4910,59245,32396,33614
,,,,4911,59245,32396,33614
,,,,4912,59245,32396,33614
,,,,4913,59245,32396,33614
,,,,4914,59245,32396,33614
,,,,4915,59245,32396,33614
,,,,4916,59245,32396,33614
,,,,4917,59245,32396,33614
,,,,4918,59245,32396,33614
,,,,4919,59245,32396,33614
,,,,4920,59245,32396,33614
,,,,4921,59245,32396,33614
,,,,4922,59245,32396,33614
,,,,4923,59245,32396,33614
,,,,4924,59245,32396,33614
,,,,4925,59245,32396,33614
,,,,4926,59245,32396,33614
,,,,4927,59245,32396,33614
,,,,4928,59245,32396,33614
,,,,4929,59245,32396,33614
,,,,4930,59245,32396,33614
,,,,4931,59245,32396,33614
,,,,4932,59245,32396,33614
,,,,4933,59245,32396,33614
,,,,4934,59245,32396,33614
,,,,4935,59245,32396,33614
,,,,4936,59245,32396,33614
,,,,4937,59245,32396,33614
,,,,4938,59245,32396,33614
,,,,4939,59245,32396,33614
,,,,4940,59245,32396,33614
,,,,4941,59245,32396,33614
,,,,4942,59245,32396,33614
,,,,4943,59245,32396,33614
,,,,4944,59245,32396,33614
,,,,4945,59245,32396,33614
,,,,4946,59245,32396,33614
,,,,4947,59245,32396,33614
,,,,4948,59245,32396,33614
,,,,4949,59245,32396,33614
,,,,4950,59245,32396,33614
,,,,4951,59245,32396,33614
,,,,4952,59245,32396,33614
,,,,4953,59245,32396,33614
,,,,4954,59245,32396,33614
,,,,4955,59245,32396,33614
,,,,4956,59245,32396,33614
,,,,4957,59245,32396,33614
,,,,4958,59245,32396,33614
,,,,4959,59245,32396,33614
,,,,4960,59245,32396,33614
,,,,4961,59245,32396,33614
,,,,4962,59245,32396,33614
,,,,4963,59245,32396,33614
,,,,4964,59245,32396,33614
,,,,4965,59245,32396,33614
,,,,4966,59245,32396,33614
,,,,4967,59245,32396,33614
,,,,4968,59245,32396,33614
,,,,4969,59245,32396,33614
,,,,4970,59245,32396,33614
,,,,4971,59245,32396,33614
,,,,4972,59245,32396,33614
,,,,4973,59245,32396,33614
,,,,4974,59245,32396,33614
,,,,4975,59245,32396,33614
,,,,4976,59245,32396,33614
,,,,4977,59245,32396,33614
,,,,4978,59245,32396,33614
,,,,4979,59245,32396,33614
,,,,4980,59245,32396,33614
,,,,4981,59245,32396,33614
,,,,4982,59245,32396,33614
,,,,4983,59245,32396,33614
,,,,4984,59245,32396,33614
,,,,4985,59245,32396,33614
,,,,4986,59245,32396,33614
,,,,4987,59245,32396,33614
,,,,4988,59245,32396,33614
,,,,4989,59245,32396,33614
,,,,4990,59245,32396,33614
,,,,4991,59245,32396,33614
,,,,4992,59245,32396,33614
,,,,4993,59245,32396,33614
,,,,4994,59245,32396,33614
,,,,4995,59245,32396,33614
,,,,4996,59245,32396,33614
,,,,4997,59245,32396,33614
,,,,4998,59245,32396,33614
,,,,4999,59245,32396,33614
,,,,5000,59245,32396,33614
,,,,5001,59245,32396,33614
,,,,5002,59245,32396,33614
,,,,5003,59245,32396,33614
,,,,5004,59245,32396,33614
,,,,5005,59245,32396,33614
,,,,5006,59245,32396,33614
,,,,5007,59245,32396,33614
,,,,5008,59245,32396,33614
,,,,5009,59245,32396,33614
,,,,5010,59245,32396,33614
,,,,5011,59245,32396,33614
,,,,5012,59245,32396,33614
,,,,5013,59245,32396,33614
,,,,5014,59245,32396,33614
,,,,5015,59245,32396,33614
,,,,5016,59245,32396,33614
,,,,5017,59245,32396,33614
