Conventional_ng_co2_per_mmbtu,Syn_ng_co2_per_mmbtu,Bio_ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,4310,51899,38971,19417
,,,4311,51899,38971,19417
,,,4312,51899,38971,19417
,,,4313,51899,38971,19417
,,,4314,51899,38971,19417
,,,4315,51899,38971,19417
,,,4316,51899,38971,19417
,,,4317,51899,38971,19417
,,,4318,51899,38971,19417
,,,4319,51899,38971,19417
,,,4320,51899,38971,19417
,,,4321,51899,38971,19417
,,,4322,51899,38971,19417
,,,4323,51899,38971,19417
,,,4324,51899,38971,19417
,,,4325,51899,38971,19417
,,,4326,51899,38971,19417
,,,4327,51899,38971,19417
,,,4328,51899,38971,19417
,,,4329,51899,38971,19417
,,,4330,51899,38971,19417
,,,4331,51899,38971,19417
,,,4332,51899,38971,19417
,,,4333,51899,38971,19417
,,,4334,51899,38971,19417
,,,4335,51899,38971,19417
,,,4336,51899,38971,19417
,,,4337,51899,38971,19417
,,,4338,51899,38971,19417
,,,4339,51899,38971,19417
,,,4340,51899,38971,19417
,,,4341,51899,38971,19417
,,,4342,51899,38971,19417
,,,4343,51899,38971,19417
,,,4344,51899,38971,19417
,,,4345,51899,38971,19417
,,,4346,51899,38971,19417
,,,4347,51899,38971,19417
,,,4348,51899,38971,19417
,,,4349,51899,38971,19417
,,,4350,51899,38971,19417
,,,4351,51899,38971,19417
,,,4352,51899,38971,19417
,,,4353,51899,38971,19417
,,,4354,51899,38971,19417
,,,4355,51899,38971,19417
,,,4356,51899,38971,19417
,,,4357,51899,38971,19417
,,,4358,51899,38971,19417
,,,4359,51899,38971,19417
,,,4360,51899,38971,19417
,,,4361,51899,38971,19417
,,,4362,51899,38971,19417
,,,4363,51899,38971,19417
,,,4364,51899,38971,19417
,,,4365,51899,38971,19417
,,,4366,51899,38971,19417
,,,4367,51899,38971,19417
,,,4368,51899,38971,19417
,,,4369,51899,38971,19417
,,,4370,51899,38971,19417
,,,4371,51899,38971,19417
,,,4372,51899,38971,19417
,,,4373,51899,38971,19417
,,,4374,51899,38971,19417
,,,4375,51899,38971,19417
,,,4376,51899,38971,19417
,,,4377,51899,38971,19417
,,,4378,51899,38971,19417
,,,4379,51899,38971,19417
,,,4380,51899,38971,19417
,,,4381,51899,38971,19417
,,,4382,51899,38971,19417
,,,4383,51899,38971,19417
,,,4384,51899,38971,19417
,,,4385,51899,38971,19417
,,,4386,51899,38971,19417
,,,4387,51899,38971,19417
,,,4388,51899,38971,19417
,,,4389,51899,38971,19417
,,,4390,51899,38971,19417
,,,4391,51899,38971,19417
,,,4392,51899,38971,19417
,,,4393,51899,38971,19417
,,,4394,51899,38971,19417
,,,4395,51899,38971,19417
,,,4396,51899,38971,19417
,,,4397,51899,38971,19417
,,,4398,51899,38971,19417
,,,4399,51899,38971,19417
,,,4400,51899,38971,19417
,,,4401,51899,38971,19417
,,,4402,51899,38971,19417
,,,4403,51899,38971,19417
,,,4404,51899,38971,19417
,,,4405,51899,38971,19417
,,,4406,51899,38971,19417
,,,4407,51899,38971,19417
,,,4408,51899,38971,19417
,,,4409,51899,38971,19417
,,,4410,51899,38971,19417
,,,4411,51899,38971,19417
,,,4412,51899,38971,19417
,,,4413,51899,38971,19417
,,,4414,51899,38971,19417
,,,4415,51899,38971,19417
,,,4416,51899,38971,19417
,,,4417,51899,38971,19417
,,,4418,51899,38971,19417
,,,4419,51899,38971,19417
,,,4420,51899,38971,19417
,,,4421,51899,38971,19417
,,,4422,51899,38971,19417
,,,4423,51899,38971,19417
,,,4424,51899,38971,19417
,,,4425,51899,38971,19417
,,,4426,51899,38971,19417
,,,4427,51899,38971,19417
,,,4428,51899,38971,19417
,,,4429,51899,38971,19417
,,,4430,51899,38971,19417
,,,4431,51899,38971,19417
,,,4432,51899,38971,19417
,,,4433,51899,38971,19417
,,,4434,51899,38971,19417
,,,4435,51899,38971,19417
,,,4436,51899,38971,19417
,,,4437,51899,38971,19417
,,,4438,51899,38971,19417
,,,4439,51899,38971,19417
,,,4440,51899,38971,19417
,,,4441,51899,38971,19417
,,,4442,51899,38971,19417
,,,4443,51899,38971,19417
,,,4444,51899,38971,19417
,,,4445,51899,38971,19417
,,,4446,51899,38971,19417
,,,4447,51899,38971,19417
,,,4448,51899,38971,19417
,,,4449,51899,38971,19417
,,,4450,51899,38971,19417
,,,4451,51899,38971,19417
,,,4452,51899,38971,19417
,,,4453,51899,38971,19417
,,,4454,51899,38971,19417
,,,4455,51899,38971,19417
,,,4456,51899,38971,19417
,,,4457,51899,38971,19417
,,,4458,51899,38971,19417
,,,4459,51899,38971,19417
,,,4460,51899,38971,19417
,,,4461,51899,38971,19417
,,,4462,51899,38971,19417
,,,4463,51899,38971,19417
,,,4464,51899,38971,19417
,,,4465,51899,38971,19417
,,,4466,51899,38971,19417
,,,4467,51899,38971,19417
,,,4468,51899,38971,19417
,,,4469,51899,38971,19417
,,,4470,51899,38971,19417
,,,4471,51899,38971,19417
,,,4472,51899,38971,19417
,,,4473,51899,38971,19417
,,,4474,51899,38971,19417
,,,4475,51899,38971,19417
,,,4476,51899,38971,19417
,,,4477,51899,38971,19417
,,,4478,51899,38971,19417
,,,4479,51899,38971,19417
,,,4480,51899,38971,19417
,,,4481,51899,38971,19417
,,,4482,51899,38971,19417
,,,4483,51899,38971,19417
,,,4484,51899,38971,19417
,,,4485,51899,38971,19417
,,,4486,51899,38971,19417
,,,4487,51899,38971,19417
,,,4488,51899,38971,19417
,,,4489,51899,38971,19417
,,,4490,51899,38971,19417
,,,4491,51899,38971,19417
,,,4492,51899,38971,19417
,,,4493,51899,38971,19417
,,,4494,51899,38971,19417
,,,4495,51899,38971,19417
,,,4496,51899,38971,19417
,,,4497,51899,38971,19417
,,,4498,51899,38971,19417
,,,4499,51899,38971,19417
,,,4500,51899,38971,19417
,,,4501,51899,38971,19417
,,,4502,51899,38971,19417
,,,4503,51899,38971,19417
,,,4504,51899,38971,19417
,,,4505,51899,38971,19417
,,,4506,51899,38971,19417
,,,4507,51899,38971,19417
,,,4508,51899,38971,19417
,,,4509,51899,38971,19417
,,,4510,51899,38971,19417
,,,4511,51899,38971,19417
,,,4512,51899,38971,19417
,,,4513,51899,38971,19417
,,,4514,51899,38971,19417
,,,4515,51899,38971,19417
,,,4516,51899,38971,19417
,,,4517,51899,38971,19417
,,,4518,51899,38971,19417
,,,4519,51899,38971,19417
,,,4520,51899,38971,19417
,,,4521,51899,38971,19417
,,,4522,51899,38971,19417
,,,4523,51899,38971,19417
,,,4524,51899,38971,19417
,,,4525,51899,38971,19417
,,,4526,51899,38971,19417
,,,4527,51899,38971,19417
,,,4528,51899,38971,19417
,,,4529,51899,38971,19417
,,,4530,51899,38971,19417
,,,4531,51899,38971,19417
,,,4532,51899,38971,19417
,,,4533,51899,38971,19417
,,,4534,51899,38971,19417
,,,4535,51899,38971,19417
,,,4536,51899,38971,19417
,,,4537,51899,38971,19417
,,,4538,51899,38971,19417
,,,4539,51899,38971,19417
,,,4540,51899,38971,19417
,,,4541,51899,38971,19417
,,,4542,51899,38971,19417
,,,4543,51899,38971,19417
,,,4544,51899,38971,19417
,,,4545,51899,38971,19417
,,,4546,51899,38971,19417
,,,4547,51899,38971,19417
,,,4548,51899,38971,19417
,,,4549,51899,38971,19417
,,,4550,51899,38971,19417
,,,4551,51899,38971,19417
,,,4552,51899,38971,19417
,,,4553,51899,38971,19417
,,,4554,51899,38971,19417
,,,4555,51899,38971,19417
,,,4556,51899,38971,19417
,,,4557,51899,38971,19417
,,,4558,51899,38971,19417
,,,4559,51899,38971,19417
,,,4560,51899,38971,19417
,,,4561,51899,38971,19417
,,,4562,51899,38971,19417
,,,4563,51899,38971,19417
,,,4564,51899,38971,19417
,,,4565,51899,38971,19417
,,,4566,51899,38971,19417
,,,4567,51899,38971,19417
,,,4568,51899,38971,19417
,,,4569,51899,38971,19417
,,,4570,51899,38971,19417
,,,4571,51899,38971,19417
,,,4572,51899,38971,19417
,,,4573,51899,38971,19417
,,,4574,51899,38971,19417
,,,4575,51899,38971,19417
,,,4576,51899,38971,19417
,,,4577,51899,38971,19417
,,,4578,51899,38971,19417
,,,4579,51899,38971,19417
,,,4580,51899,38971,19417
,,,4581,51899,38971,19417
,,,4582,51899,38971,19417
,,,4583,51899,38971,19417
,,,4584,51899,38971,19417
,,,4585,51899,38971,19417
,,,4586,51899,38971,19417
,,,4587,51899,38971,19417
,,,4588,51899,38971,19417
,,,4589,51899,38971,19417
,,,4590,51899,38971,19417
,,,4591,51899,38971,19417
,,,4592,51899,38971,19417
,,,4593,51899,38971,19417
,,,4594,51899,38971,19417
,,,4595,51899,38971,19417
,,,4596,51899,38971,19417
,,,4597,51899,38971,19417
,,,4598,51899,38971,19417
,,,4599,51899,38971,19417
,,,4600,51899,38971,19417
,,,4601,51899,38971,19417
,,,4602,51899,38971,19417
,,,4603,51899,38971,19417
,,,4604,51899,38971,19417
,,,4605,51899,38971,19417
,,,4606,51899,38971,19417
,,,4607,51899,38971,19417
,,,4608,51899,38971,19417
,,,4609,51899,38971,19417
,,,4610,51899,38971,19417
,,,4611,51899,38971,19417
,,,4612,51899,38971,19417
,,,4613,51899,38971,19417
,,,4614,51899,38971,19417
,,,4615,51899,38971,19417
,,,4616,51899,38971,19417
,,,4617,51899,38971,19417
,,,4618,51899,38971,19417
,,,4619,51899,38971,19417
,,,4620,51899,38971,19417
,,,4621,51899,38971,19417
,,,4622,51899,38971,19417
,,,4623,51899,38971,19417
,,,4624,51899,38971,19417
,,,4625,51899,38971,19417
,,,4626,51899,38971,19417
,,,4627,51899,38971,19417
,,,4628,51899,38971,19417
,,,4629,51899,38971,19417
,,,4630,51899,38971,19417
,,,4631,51899,38971,19417
,,,4632,51899,38971,19417
,,,4633,51899,38971,19417
,,,4634,51899,38971,19417
,,,4635,51899,38971,19417
,,,4636,51899,38971,19417
,,,4637,51899,38971,19417
,,,4638,51899,38971,19417
,,,4639,51899,38971,19417
,,,4640,51899,38971,19417
,,,4641,51899,38971,19417
,,,4642,51899,38971,19417
,,,4643,51899,38971,19417
,,,4644,51899,38971,19417
,,,4645,51899,38971,19417
,,,4646,51899,38971,19417
,,,4647,51899,38971,19417
,,,4648,51899,38971,19417
,,,4649,51899,38971,19417
,,,4650,51899,38971,19417
,,,4651,51899,38971,19417
,,,4652,51899,38971,19417
,,,4653,51899,38971,19417
,,,4654,51899,38971,19417
,,,4655,51899,38971,19417
,,,4656,51899,38971,19417
,,,4657,51899,38971,19417
,,,4658,51899,38971,19417
,,,4659,51899,38971,19417
,,,4660,51899,38971,19417
,,,4661,51899,38971,19417
,,,4662,51899,38971,19417
,,,4663,51899,38971,19417
,,,4664,51899,38971,19417
,,,4665,51899,38971,19417
,,,4666,51899,38971,19417
,,,4667,51899,38971,19417
,,,4668,51899,38971,19417
,,,4669,51899,38971,19417
,,,4670,51899,38971,19417
,,,4671,51899,38971,19417
,,,4672,51899,38971,19417
,,,4673,51899,38971,19417
,,,4674,51899,38971,19417
,,,4675,51899,38971,19417
,,,4676,51899,38971,19417
,,,4677,51899,38971,19417
,,,4678,51899,38971,19417
,,,4679,51899,38971,19417
,,,4680,51899,38971,19417
,,,4681,51899,38971,19417
,,,4682,51899,38971,19417
,,,4683,51899,38971,19417
,,,4684,51899,38971,19417
,,,4685,51899,38971,19417
,,,4686,51899,38971,19417
,,,4687,51899,38971,19417
,,,4688,51899,38971,19417
,,,4689,51899,38971,19417
,,,4690,51899,38971,19417
,,,4691,51899,38971,19417
,,,4692,51899,38971,19417
,,,4693,51899,38971,19417
,,,4694,51899,38971,19417
,,,4695,51899,38971,19417
,,,4696,51899,38971,19417
,,,4697,51899,38971,19417
,,,4698,51899,38971,19417
,,,4699,51899,38971,19417
,,,4700,51899,38971,19417
,,,4701,51899,38971,19417
,,,4702,51899,38971,19417
,,,4703,51899,38971,19417
,,,4704,51899,38971,19417
,,,4705,51899,38971,19417
,,,4706,51899,38971,19417
,,,4707,51899,38971,19417
,,,4708,51899,38971,19417
,,,4709,51899,38971,19417
,,,4710,51899,38971,19417
,,,4711,51899,38971,19417
,,,4712,51899,38971,19417
,,,4713,51899,38971,19417
,,,4714,51899,38971,19417
,,,4715,51899,38971,19417
,,,4716,51899,38971,19417
,,,4717,51899,38971,19417
,,,4718,51899,38971,19417
,,,4719,51899,38971,19417
,,,4720,51899,38971,19417
,,,4721,51899,38971,19417
,,,4722,51899,38971,19417
,,,4723,51899,38971,19417
,,,4724,51899,38971,19417
,,,4725,51899,38971,19417
,,,4726,51899,38971,19417
,,,4727,51899,38971,19417
,,,4728,51899,38971,19417
,,,4729,51899,38971,19417
,,,4730,51899,38971,19417
,,,4731,51899,38971,19417
,,,4732,51899,38971,19417
,,,4733,51899,38971,19417
,,,4734,51899,38971,19417
,,,4735,51899,38971,19417
,,,4736,51899,38971,19417
,,,4737,51899,38971,19417
,,,4738,51899,38971,19417
,,,4739,51899,38971,19417
,,,4740,51899,38971,19417
,,,4741,51899,38971,19417
,,,4742,51899,38971,19417
,,,4743,51899,38971,19417
,,,4744,51899,38971,19417
,,,4745,51899,38971,19417
,,,4746,51899,38971,19417
,,,4747,51899,38971,19417
,,,4748,51899,38971,19417
,,,4749,51899,38971,19417
,,,4750,51899,38971,19417
,,,4751,51899,38971,19417
,,,4752,51899,38971,19417
,,,4753,51899,38971,19417
,,,4754,51899,38971,19417
,,,4755,51899,38971,19417
,,,4756,51899,38971,19417
,,,4757,51899,38971,19417
,,,4758,51899,38971,19417
,,,4759,51899,38971,19417
,,,4760,51899,38971,19417
,,,4761,51899,38971,19417
,,,4762,51899,38971,19417
,,,4763,51899,38971,19417
,,,4764,51899,38971,19417
,,,4765,51899,38971,19417
,,,4766,51899,38971,19417
,,,4767,51899,38971,19417
,,,4768,51899,38971,19417
,,,4769,51899,38971,19417
,,,4770,51899,38971,19417
,,,4771,51899,38971,19417
,,,4772,51899,38971,19417
,,,4773,51899,38971,19417
,,,4774,51899,38971,19417
,,,4775,51899,38971,19417
,,,4776,51899,38971,19417
,,,4777,51899,38971,19417
,,,4778,51899,38971,19417
,,,4779,51899,38971,19417
,,,4780,51899,38971,19417
,,,4781,51899,38971,19417
,,,4782,51899,38971,19417
,,,4783,51899,38971,19417
,,,4784,51899,38971,19417
,,,4785,51899,38971,19417
,,,4786,51899,38971,19417
,,,4787,51899,38971,19417
,,,4788,51899,38971,19417
,,,4789,51899,38971,19417
,,,4790,51899,38971,19417
,,,4791,51899,38971,19417
,,,4792,51899,38971,19417
,,,4793,51899,38971,19417
,,,4794,51899,38971,19417
,,,4795,51899,38971,19417
,,,4796,51899,38971,19417
,,,4797,51899,38971,19417
,,,4798,51899,38971,19417
,,,4799,51899,38971,19417
,,,4800,51899,38971,19417
,,,4801,51899,38971,19417
,,,4802,51899,38971,19417
,,,4803,51899,38971,19417
,,,4804,51899,38971,19417
,,,4805,51899,38971,19417
,,,4806,51899,38971,19417
,,,4807,51899,38971,19417
,,,4808,51899,38971,19417
,,,4809,51899,38971,19417
,,,4810,51899,38971,19417
,,,4811,51899,38971,19417
,,,4812,51899,38971,19417
,,,4813,51899,38971,19417
,,,4814,51899,38971,19417
,,,4815,51899,38971,19417
,,,4816,51899,38971,19417
,,,4817,51899,38971,19417
,,,4818,51899,38971,19417
,,,4819,51899,38971,19417
,,,4820,51899,38971,19417
,,,4821,51899,38971,19417
,,,4822,51899,38971,19417
,,,4823,51899,38971,19417
,,,4824,51899,38971,19417
,,,4825,51899,38971,19417
,,,4826,51899,38971,19417
,,,4827,51899,38971,19417
,,,4828,51899,38971,19417
,,,4829,51899,38971,19417
,,,4830,51899,38971,19417
,,,4831,51899,38971,19417
,,,4832,51899,38971,19417
,,,4833,51899,38971,19417
,,,4834,51899,38971,19417
,,,4835,51899,38971,19417
,,,4836,51899,38971,19417
,,,4837,51899,38971,19417
,,,4838,51899,38971,19417
,,,4839,51899,38971,19417
,,,4840,51899,38971,19417
,,,4841,51899,38971,19417
,,,4842,51899,38971,19417
,,,4843,51899,38971,19417
,,,4844,51899,38971,19417
,,,4845,51899,38971,19417
,,,4846,51899,38971,19417
,,,4847,51899,38971,19417
,,,4848,51899,38971,19417
,,,4849,51899,38971,19417
,,,4850,51899,38971,19417
,,,4851,51899,38971,19417
,,,4852,51899,38971,19417
,,,4853,51899,38971,19417
,,,4854,51899,38971,19417
,,,4855,51899,38971,19417
,,,4856,51899,38971,19417
,,,4857,51899,38971,19417
,,,4858,51899,38971,19417
,,,4859,51899,38971,19417
,,,4860,51899,38971,19417
,,,4861,51899,38971,19417
,,,4862,51899,38971,19417
,,,4863,51899,38971,19417
,,,4864,51899,38971,19417
,,,4865,51899,38971,19417
,,,4866,51899,38971,19417
,,,4867,51899,38971,19417
,,,4868,51899,38971,19417
,,,4869,51899,38971,19417
,,,4870,51899,38971,19417
,,,4871,51899,38971,19417
,,,4872,51899,38971,19417
,,,4873,51899,38971,19417
,,,4874,51899,38971,19417
,,,4875,51899,38971,19417
,,,4876,51899,38971,19417
,,,4877,51899,38971,19417
,,,4878,51899,38971,19417
,,,4879,51899,38971,19417
,,,4880,51899,38971,19417
,,,4881,51899,38971,19417
,,,4882,51899,38971,19417
,,,4883,51899,38971,19417
,,,4884,51899,38971,19417
,,,4885,51899,38971,19417
,,,4886,51899,38971,19417
,,,4887,51899,38971,19417
,,,4888,51899,38971,19417
,,,4889,51899,38971,19417
,,,4890,51899,38971,19417
,,,4891,51899,38971,19417
,,,4892,51899,38971,19417
,,,4893,51899,38971,19417
,,,4894,51899,38971,19417
,,,4895,51899,38971,19417
,,,4896,51899,38971,19417
,,,4897,51899,38971,19417
,,,4898,51899,38971,19417
,,,4899,51899,38971,19417
,,,4900,51899,38971,19417
,,,4901,51899,38971,19417
,,,4902,51899,38971,19417
,,,4903,51899,38971,19417
,,,4904,51899,38971,19417
,,,4905,51899,38971,19417
,,,4906,51899,38971,19417
,,,4907,51899,38971,19417
,,,4908,51899,38971,19417
,,,4909,51899,38971,19417
,,,4910,51899,38971,19417
,,,4911,51899,38971,19417
,,,4912,51899,38971,19417
,,,4913,51899,38971,19417
,,,4914,51899,38971,19417
,,,4915,51899,38971,19417
,,,4916,51899,38971,19417
,,,4917,51899,38971,19417
,,,4918,51899,38971,19417
,,,4919,51899,38971,19417
,,,4920,51899,38971,19417
,,,4921,51899,38971,19417
,,,4922,51899,38971,19417
,,,4923,51899,38971,19417
,,,4924,51899,38971,19417
,,,4925,51899,38971,19417
,,,4926,51899,38971,19417
,,,4927,51899,38971,19417
,,,4928,51899,38971,19417
,,,4929,51899,38971,19417
,,,4930,51899,38971,19417
,,,4931,51899,38971,19417
,,,4932,51899,38971,19417
,,,4933,51899,38971,19417
,,,4934,51899,38971,19417
,,,4935,51899,38971,19417
,,,4936,51899,38971,19417
,,,4937,51899,38971,19417
,,,4938,51899,38971,19417
,,,4939,51899,38971,19417
,,,4940,51899,38971,19417
,,,4941,51899,38971,19417
,,,4942,51899,38971,19417
,,,4943,51899,38971,19417
,,,4944,51899,38971,19417
,,,4945,51899,38971,19417
,,,4946,51899,38971,19417
,,,4947,51899,38971,19417
,,,4948,51899,38971,19417
,,,4949,51899,38971,19417
,,,4950,51899,38971,19417
,,,4951,51899,38971,19417
,,,4952,51899,38971,19417
,,,4953,51899,38971,19417
,,,4954,51899,38971,19417
,,,4955,51899,38971,19417
,,,4956,51899,38971,19417
,,,4957,51899,38971,19417
,,,4958,51899,38971,19417
,,,4959,51899,38971,19417
,,,4960,51899,38971,19417
,,,4961,51899,38971,19417
,,,4962,51899,38971,19417
,,,4963,51899,38971,19417
,,,4964,51899,38971,19417
,,,4965,51899,38971,19417
,,,4966,51899,38971,19417
,,,4967,51899,38971,19417
,,,4968,51899,38971,19417
,,,4969,51899,38971,19417
,,,4970,51899,38971,19417
,,,4971,51899,38971,19417
,,,4972,51899,38971,19417
,,,4973,51899,38971,19417
,,,4974,51899,38971,19417
,,,4975,51899,38971,19417
,,,4976,51899,38971,19417
,,,4977,51899,38971,19417
,,,4978,51899,38971,19417
,,,4979,51899,38971,19417
,,,4980,51899,38971,19417
,,,4981,51899,38971,19417
,,,4982,51899,38971,19417
,,,4983,51899,38971,19417
,,,4984,51899,38971,19417
,,,4985,51899,38971,19417
,,,4986,51899,38971,19417
,,,4987,51899,38971,19417
,,,4988,51899,38971,19417
,,,4989,51899,38971,19417
,,,4990,51899,38971,19417
,,,4991,51899,38971,19417
,,,4992,51899,38971,19417
,,,4993,51899,38971,19417
,,,4994,51899,38971,19417
,,,4995,51899,38971,19417
,,,4996,51899,38971,19417
,,,4997,51899,38971,19417
,,,4998,51899,38971,19417
,,,4999,51899,38971,19417
,,,5000,51899,38971,19417
,,,5001,51899,38971,19417
,,,5002,51899,38971,19417
,,,5003,51899,38971,19417
,,,5004,51899,38971,19417
,,,5005,51899,38971,19417
,,,5006,51899,38971,19417
,,,5007,51899,38971,19417
,,,5008,51899,38971,19417
,,,5009,51899,38971,19417
,,,5010,51899,38971,19417
,,,5011,51899,38971,19417
,,,5012,51899,38971,19417
,,,5013,51899,38971,19417
,,,5014,51899,38971,19417
,,,5015,51899,38971,19417
,,,5016,51899,38971,19417
,,,5017,51899,38971,19417
,,,5018,51899,38971,19417
,,,5019,51899,38971,19417
,,,5020,51899,38971,19417
,,,5021,51899,38971,19417
,,,5022,51899,38971,19417
,,,5023,51899,38971,19417
,,,5024,51899,38971,19417
,,,5025,51899,38971,19417
,,,5026,51899,38971,19417
,,,5027,51899,38971,19417
,,,5028,51899,38971,19417
,,,5029,51899,38971,19417
,,,5030,51899,38971,19417
,,,5031,51899,38971,19417
,,,5032,51899,38971,19417
,,,5033,51899,38971,19417
,,,5034,51899,38971,19417
,,,5035,51899,38971,19417
,,,5036,51899,38971,19417
,,,5037,51899,38971,19417
,,,5038,51899,38971,19417
,,,5039,51899,38971,19417
,,,5040,51899,38971,19417
,,,5041,51899,38971,19417
,,,5042,51899,38971,19417
,,,5043,51899,38971,19417
,,,5044,51899,38971,19417
,,,5045,51899,38971,19417
,,,5046,51899,38971,19417
,,,5047,51899,38971,19417
,,,5048,51899,38971,19417
,,,5049,51899,38971,19417
,,,5050,51899,38971,19417
,,,5051,51899,38971,19417
,,,5052,51899,38971,19417
,,,5053,51899,38971,19417
,,,5054,51899,38971,19417
,,,5055,51899,38971,19417
,,,5056,51899,38971,19417
,,,5057,51899,38971,19417
,,,5058,51899,38971,19417
,,,5059,51899,38971,19417
,,,5060,51899,38971,19417
,,,5061,51899,38971,19417
,,,5062,51899,38971,19417
,,,5063,51899,38971,19417
,,,5064,51899,38971,19417
,,,5065,51899,38971,19417
,,,5066,51899,38971,19417
,,,5067,51899,38971,19417
,,,5068,51899,38971,19417
,,,5069,51899,38971,19417
,,,5070,51899,38971,19417
,,,5071,51899,38971,19417
,,,5072,51899,38971,19417
,,,5073,51899,38971,19417
,,,5074,51899,38971,19417
,,,5075,51899,38971,19417
,,,5076,51899,38971,19417
,,,5077,51899,38971,19417
,,,5078,51899,38971,19417
,,,5079,51899,38971,19417
,,,5080,51899,38971,19417
,,,5081,51899,38971,19417
,,,5082,51899,38971,19417
,,,5083,51899,38971,19417
,,,5084,51899,38971,19417
,,,5085,51899,38971,19417
,,,5086,51899,38971,19417
,,,5087,51899,38971,19417
,,,5088,51899,38971,19417
,,,5089,51899,38971,19417
,,,5090,51899,38971,19417
,,,5091,51899,38971,19417
,,,5092,51899,38971,19417
,,,5093,51899,38971,19417
,,,5094,51899,38971,19417
,,,5095,51899,38971,19417
,,,5096,51899,38971,19417
,,,5097,51899,38971,19417
,,,5098,51899,38971,19417
,,,5099,51899,38971,19417
,,,5100,51899,38971,19417
,,,5101,51899,38971,19417
,,,5102,51899,38971,19417
,,,5103,51899,38971,19417
,,,5104,51899,38971,19417
,,,5105,51899,38971,19417
,,,5106,51899,38971,19417
,,,5107,51899,38971,19417
,,,5108,51899,38971,19417
,,,5109,51899,38971,19417
,,,5110,51899,38971,19417
,,,5111,51899,38971,19417
,,,5112,51899,38971,19417
,,,5113,51899,38971,19417
,,,5114,51899,38971,19417
,,,5115,51899,38971,19417
,,,5116,51899,38971,19417
,,,5117,51899,38971,19417
,,,5118,51899,38971,19417
,,,5119,51899,38971,19417
,,,5120,51899,38971,19417
,,,5121,51899,38971,19417
,,,5122,51899,38971,19417
,,,5123,51899,38971,19417
,,,5124,51899,38971,19417
,,,5125,51899,38971,19417
,,,5126,51899,38971,19417
,,,5127,51899,38971,19417
,,,5128,51899,38971,19417
,,,5129,51899,38971,19417
,,,5130,51899,38971,19417
,,,5131,51899,38971,19417
,,,5132,51899,38971,19417
,,,5133,51899,38971,19417
,,,5134,51899,38971,19417
,,,5135,51899,38971,19417
,,,5136,51899,38971,19417
,,,5137,51899,38971,19417
,,,5138,51899,38971,19417
,,,5139,51899,38971,19417
,,,5140,51899,38971,19417
,,,5141,51899,38971,19417
,,,5142,51899,38971,19417
,,,5143,51899,38971,19417
,,,5144,51899,38971,19417
,,,5145,51899,38971,19417
,,,5146,51899,38971,19417
,,,5147,51899,38971,19417
,,,5148,51899,38971,19417
,,,5149,51899,38971,19417
,,,5150,51899,38971,19417
,,,5151,51899,38971,19417
,,,5152,51899,38971,19417
,,,5153,51899,38971,19417
,,,5154,51899,38971,19417
,,,5155,51899,38971,19417
,,,5156,51899,38971,19417
,,,5157,51899,38971,19417
,,,5158,51899,38971,19417
,,,5159,51899,38971,19417
,,,5160,51899,38971,19417
,,,5161,51899,38971,19417
,,,5162,51899,38971,19417
,,,5163,51899,38971,19417
,,,5164,51899,38971,19417
,,,5165,51899,38971,19417
,,,5166,51899,38971,19417
,,,5167,51899,38971,19417
,,,5168,51899,38971,19417
,,,5169,51899,38971,19417
,,,5170,51899,38971,19417
,,,5171,51899,38971,19417
,,,5172,51899,38971,19417
,,,5173,51899,38971,19417
,,,5174,51899,38971,19417
,,,5175,51899,38971,19417
,,,5176,51899,38971,19417
,,,5177,51899,38971,19417
,,,5178,51899,38971,19417
,,,5179,51899,38971,19417
,,,5180,51899,38971,19417
,,,5181,51899,38971,19417
,,,5182,51899,38971,19417
,,,5183,51899,38971,19417
,,,5184,51899,38971,19417
,,,5185,51899,38971,19417
,,,5186,51899,38971,19417
,,,5187,51899,38971,19417
,,,5188,51899,38971,19417
,,,5189,51899,38971,19417
,,,5190,51899,38971,19417
,,,5191,51899,38971,19417
,,,5192,51899,38971,19417
,,,5193,51899,38971,19417
,,,5194,51899,38971,19417
,,,5195,51899,38971,19417
,,,5196,51899,38971,19417
,,,5197,51899,38971,19417
,,,5198,51899,38971,19417
,,,5199,51899,38971,19417
,,,5200,51899,38971,19417
,,,5201,51899,38971,19417
,,,5202,51899,38971,19417
,,,5203,51899,38971,19417
,,,5204,51899,38971,19417
,,,5205,51899,38971,19417
,,,5206,51899,38971,19417
,,,5207,51899,38971,19417
,,,5208,51899,38971,19417
,,,5209,51899,38971,19417
,,,5210,51899,38971,19417
,,,5211,51899,38971,19417
,,,5212,51899,38971,19417
,,,5213,51899,38971,19417
,,,5214,51899,38971,19417
,,,5215,51899,38971,19417
,,,5216,51899,38971,19417
,,,5217,51899,38971,19417
,,,5218,51899,38971,19417
,,,5219,51899,38971,19417
,,,5220,51899,38971,19417
,,,5221,51899,38971,19417
,,,5222,51899,38971,19417
,,,5223,51899,38971,19417
,,,5224,51899,38971,19417
,,,5225,51899,38971,19417
,,,5226,51899,38971,19417
,,,5227,51899,38971,19417
,,,5228,51899,38971,19417
,,,5229,51899,38971,19417
,,,5230,51899,38971,19417
,,,5231,51899,38971,19417
,,,5232,51899,38971,19417
,,,5233,51899,38971,19417
,,,5234,51899,38971,19417
,,,5235,51899,38971,19417
