Voll,Demand_Segment,Segment_Cost_of_Demand_Curtailment_Fraction,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_MW_z1,Load_H2_MW_z2,Load_H2_MW_z3,Load_H2_MW_z4,Load_H2_MW_z5,Load_H2_MW_z6,Load_H2_MW_z7,Load_H2_MW_z8,Load_H2_MW_z9,Load_H2_MW_z10
,,,,,,,3756,191.34832392852002,3322.0114296732004,68.31267644168,52.17185478252,1332.6158302534002,65.17803356108,2654.9988226388004,596.43644522,234.05557242012003,482.06719599720003
,,,,,,,3757,191.34832392852002,3322.0114296732004,68.31267644168,52.17185478252,1332.6158302534002,65.17803356108,2654.9988226388004,596.43644522,234.05557242012003,482.06719599720003
,,,,,,,3758,191.34832392852002,3322.0114296732004,68.31267644168,52.17185478252,1332.6158302534002,65.17803356108,2654.9988226388004,596.43644522,234.05557242012003,482.06719599720003
,,,,,,,3759,191.34832392852002,3322.0114296732004,68.31267644168,52.17185478252,1332.6158302534002,65.17803356108,2654.9988226388004,596.43644522,234.05557242012003,482.06719599720003
,,,,,,,3760,63.78277464284,1107.3371432244,22.7708921341,17.39061826084,444.2052768824,21.7260111739,884.999607415,198.81214843292,78.01852414004,160.68906537178
,,,,,,,3761,63.78277464284,1107.3371432244,22.7708921341,17.39061826084,444.2052768824,21.7260111739,884.999607415,198.81214843292,78.01852414004,160.68906537178
,,,,,,,3762,63.78277464284,1107.3371432244,22.7708921341,17.39061826084,444.2052768824,21.7260111739,884.999607415,198.81214843292,78.01852414004,160.68906537178
,,,,,,,3763,63.78277464284,1107.3371432244,22.7708921341,17.39061826084,444.2052768824,21.7260111739,884.999607415,198.81214843292,78.01852414004,160.68906537178
,,,,,,,3764,255.13109857136,4429.3485721100005,91.08356857578,69.56247304336,1776.8211071358,86.90404473498,3539.9984300538003,795.2485938892,312.07409656016,642.7562617234
,,,,,,,3765,255.13109857136,4429.3485721100005,91.08356857578,69.56247304336,1776.8211071358,86.90404473498,3539.9984300538003,795.2485938892,312.07409656016,642.7562617234
,,,,,,,3766,255.13109857136,4429.3485721100005,91.08356857578,69.56247304336,1776.8211071358,86.90404473498,3539.9984300538003,795.2485938892,312.07409656016,642.7562617234
,,,,,,,3767,255.13109857136,4429.3485721100005,91.08356857578,69.56247304336,1776.8211071358,86.90404473498,3539.9984300538003,795.2485938892,312.07409656016,642.7562617234
,,,,,,,3768,701.6105211500001,12180.708576256,250.47981359324004,191.29680086924003,4886.258042556,238.98612303104002,9734.995683534002,2186.9336326046005,858.2037656192,1767.5797194440001
,,,,,,,3769,643.8806788634,11178.456808662002,229.86986020922004,175.55653784196002,4484.207479686001,219.32189223978,8933.981804088,2006.9885919732003,787.5891346642001,1622.1399128858002
,,,,,,,3770,643.8806788634,11178.456808662002,229.86986020922004,175.55653784196002,4484.207479686001,219.32189223978,8933.981804088,2006.9885919732003,787.5891346642001,1622.1399128858002
,,,,,,,3771,643.8806788634,11178.456808662002,229.86986020922004,175.55653784196002,4484.207479686001,219.32189223978,8933.981804088,2006.9885919732003,787.5891346642001,1622.1399128858002
,,,,,,,3772,515.1045429332,8942.765446142,183.89588815950003,140.44523028932,3587.3659837488003,175.4575137997,7147.185444058,1605.5908734998002,630.0713076526,1297.7119303874
,,,,,,,3773,386.32840727866,6707.074083622,137.92191610978,105.33392269730001,2690.5244878116005,131.59313535962,5360.389080090001,1204.1931550264,472.553480641,973.2839474952001
,,,,,,,3774,257.55227150598006,4471.38272504,91.94794409944001,70.22261514466,1793.6829918744002,87.72875691954,3573.5927212414,802.7954369468,315.0356538263,648.8559649968001
,,,,,,,3775,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3776,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3777,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3778,193.16420361964,3353.5370422048004,68.96095807458,52.666961368340004,1345.2622439058002,65.79656766012,2680.1945408326,602.0965775132,236.27674035988002,486.64197374760005
,,,,,,,3779,193.16420361964,3353.5370422048004,68.96095807458,52.666961368340004,1345.2622439058002,65.79656766012,2680.1945408326,602.0965775132,236.27674035988002,486.64197374760005
,,,,,,,3780,193.16420361964,3353.5370422048004,68.96095807458,52.666961368340004,1345.2622439058002,65.79656766012,2680.1945408326,602.0965775132,236.27674035988002,486.64197374760005
,,,,,,,3781,193.16420361964,3353.5370422048004,68.96095807458,52.666961368340004,1345.2622439058002,65.79656766012,2680.1945408326,602.0965775132,236.27674035988002,486.64197374760005
,,,,,,,3782,193.16420361964,3353.5370422048004,68.96095807458,52.666961368340004,1345.2622439058002,65.79656766012,2680.1945408326,602.0965775132,236.27674035988002,486.64197374760005
,,,,,,,3783,193.16420361964,3353.5370422048004,68.96095807458,52.666961368340004,1345.2622439058002,65.79656766012,2680.1945408326,602.0965775132,236.27674035988002,486.64197374760005
,,,,,,,3784,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3785,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3786,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3787,64.38806788634001,1117.8456808662002,22.986986024860002,17.55565377632,448.42074796860004,21.93218922004,893.3981804088,200.69885919732002,78.75891346642,162.21399128858
,,,,,,,3788,257.55227150598006,4471.38272504,91.94794409944001,70.22261514466,1793.6829918744002,87.72875691954,3573.5927212414,802.7954369468,315.0356538263,648.8559649968001
,,,,,,,3789,257.55227150598006,4471.38272504,91.94794409944001,70.22261514466,1793.6829918744002,87.72875691954,3573.5927212414,802.7954369468,315.0356538263,648.8559649968001
,,,,,,,3790,257.55227150598006,4471.38272504,91.94794409944001,70.22261514466,1793.6829918744002,87.72875691954,3573.5927212414,802.7954369468,315.0356538263,648.8559649968001
,,,,,,,3791,257.55227150598006,4471.38272504,91.94794409944001,70.22261514466,1793.6829918744002,87.72875691954,3573.5927212414,802.7954369468,315.0356538263,648.8559649968001
,,,,,,,3792,708.2687466316,12296.302489922002,252.85684623408,193.11219165766002,4932.628228836001,241.25408149920003,9827.379982134,2207.6874514068,866.34804817,1784.3539041350002
,,,,,,,3793,547.0337610848001,9497.090801726,195.2948400898,149.15085414438,3809.7320889606003,186.33340552684,7590.210156584,1705.1148673064001,669.1268440186001,1378.1517709234
,,,,,,,3794,547.0337610848001,9497.090801726,195.2948400898,149.15085414438,3809.7320889606003,186.33340552684,7590.210156584,1705.1148673064001,669.1268440186001,1378.1517709234
,,,,,,,3795,547.0337610848001,9497.090801726,195.2948400898,149.15085414438,3809.7320889606003,186.33340552684,7590.210156584,1705.1148673064001,669.1268440186001,1378.1517709234
,,,,,,,3796,437.62700894660003,7597.672642956,156.23587207184002,119.32068332338001,3047.785671326,149.06672440572,6072.16812763,1364.0918936876,535.3014753724001,1102.5214165812001
,,,,,,,3797,328.22025669026,5698.254480248,117.17690405388001,89.490512463,2285.8392532976004,111.80004332397999,4554.126094738001,1023.0689204626001,401.47610633240004,826.8910626328001
,,,,,,,3798,218.81350447330001,3798.8363206904005,78.11793603592001,59.660341642,1523.892835663,74.53336220286,3036.0840630274,682.0459468438,267.65073760744,551.2607082906001
,,,,,,,3799,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3800,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3801,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3802,164.11012836482,2849.1272405178,58.588452026940004,44.7452562315,1142.9196266488002,55.900021642300004,2277.0630469752,511.5344600344,200.73805320558003,413.44553131640004
,,,,,,,3803,164.11012836482,2849.1272405178,58.588452026940004,44.7452562315,1142.9196266488002,55.900021642300004,2277.0630469752,511.5344600344,200.73805320558003,413.44553131640004
,,,,,,,3804,164.11012836482,2849.1272405178,58.588452026940004,44.7452562315,1142.9196266488002,55.900021642300004,2277.0630469752,511.5344600344,200.73805320558003,413.44553131640004
,,,,,,,3805,164.11012836482,2849.1272405178,58.588452026940004,44.7452562315,1142.9196266488002,55.900021642300004,2277.0630469752,511.5344600344,200.73805320558003,413.44553131640004
,,,,,,,3806,164.11012836482,2849.1272405178,58.588452026940004,44.7452562315,1142.9196266488002,55.900021642300004,2277.0630469752,511.5344600344,200.73805320558003,413.44553131640004
,,,,,,,3807,164.11012836482,2849.1272405178,58.588452026940004,44.7452562315,1142.9196266488002,55.900021642300004,2277.0630469752,511.5344600344,200.73805320558003,413.44553131640004
,,,,,,,3808,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3809,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3810,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3811,54.70337610848,949.7090801726001,19.529484008980003,14.9150854105,380.97320889606,18.63334056056,759.0210156584001,170.51148673064,66.91268440186,137.81517709234
,,,,,,,3812,218.81350447330001,3798.8363206904005,78.11793603592001,59.660341642,1523.892835663,74.53336220286,3036.0840630274,682.0459468438,267.65073760744,551.2607082906001
,,,,,,,3813,218.81350447330001,3798.8363206904005,78.11793603592001,59.660341642,1523.892835663,74.53336220286,3036.0840630274,682.0459468438,267.65073760744,551.2607082906001
,,,,,,,3814,218.81350447330001,3798.8363206904005,78.11793603592001,59.660341642,1523.892835663,74.53336220286,3036.0840630274,682.0459468438,267.65073760744,551.2607082906001
,,,,,,,3815,218.81350447330001,3798.8363206904005,78.11793603592001,59.660341642,1523.892835663,74.53336220286,3036.0840630274,682.0459468438,267.65073760744,551.2607082906001
,,,,,,,3816,601.7371373508,10446.79988308,214.82432409878,164.06593955488,4190.70529955,204.96674608740003,8349.23117303,1875.6263541158,736.0395285386002,1515.9669478976002
,,,,,,,3817,463.8059413834,8052.166890746,165.58193219744,126.45846970262001,3230.1048002344,157.9839247536,6435.4064004560005,1445.6921352324,567.3233133150001,1168.4744613014002
,,,,,,,3818,463.8059413834,8052.166890746,165.58193219744,126.45846970262001,3230.1048002344,157.9839247536,6435.4064004560005,1445.6921352324,567.3233133150001,1168.4744613014002
,,,,,,,3819,463.8059413834,8052.166890746,165.58193219744,126.45846970262001,3230.1048002344,157.9839247536,6435.4064004560005,1445.6921352324,567.3233133150001,1168.4744613014002
,,,,,,,3820,371.04475306734,6441.733510234,132.46554578158,101.16677575422001,2584.08384003,126.38713980288,5148.325118002001,1156.5537080284,453.858650652,934.7795688836001
,,,,,,,3821,278.28356483004,4831.30013366,99.34915932634,75.87508180582,1938.0628802194,94.79035485216001,3861.243839486,867.4152812182,340.39398787086003,701.0846768596
,,,,,,,3822,185.52237655336,3220.8667559046003,66.23277287110001,50.58338785742,1292.041920015,63.19356990144,2574.1625593947997,578.2768540142,226.92932524724003,467.38978444180003
,,,,,,,3823,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3824,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3825,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3826,139.14178241502,2415.65006683,49.67457964348,37.93754092260001,969.0314399128,47.395177426080004,1930.621919743,433.7076404122001,170.19699395512004,350.54233839042007
,,,,,,,3827,139.14178241502,2415.65006683,49.67457964348,37.93754092260001,969.0314399128,47.395177426080004,1930.621919743,433.7076404122001,170.19699395512004,350.54233839042007
,,,,,,,3828,139.14178241502,2415.65006683,49.67457964348,37.93754092260001,969.0314399128,47.395177426080004,1930.621919743,433.7076404122001,170.19699395512004,350.54233839042007
,,,,,,,3829,139.14178241502,2415.65006683,49.67457964348,37.93754092260001,969.0314399128,47.395177426080004,1930.621919743,433.7076404122001,170.19699395512004,350.54233839042007
,,,,,,,3830,139.14178241502,2415.65006683,49.67457964348,37.93754092260001,969.0314399128,47.395177426080004,1930.621919743,433.7076404122001,170.19699395512004,350.54233839042007
,,,,,,,3831,139.14178241502,2415.65006683,49.67457964348,37.93754092260001,969.0314399128,47.395177426080004,1930.621919743,433.7076404122001,170.19699395512004,350.54233839042007
,,,,,,,3832,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3833,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3834,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3835,46.38059413834,805.2166890746001,16.558193227620002,12.645846974200001,323.01048002344,15.79839247536,643.5406400456,144.56921352324002,56.7323313315,116.84744613014001
,,,,,,,3836,185.52237655336,3220.8667559046003,66.23277287110001,50.58338785742,1292.041920015,63.19356990144,2574.1625593947997,578.2768540142,226.92932524724003,467.38978444180003
,,,,,,,3837,185.52237655336,3220.8667559046003,66.23277287110001,50.58338785742,1292.041920015,63.19356990144,2574.1625593947997,578.2768540142,226.92932524724003,467.38978444180003
,,,,,,,3838,185.52237655336,3220.8667559046003,66.23277287110001,50.58338785742,1292.041920015,63.19356990144,2574.1625593947997,578.2768540142,226.92932524724003,467.38978444180003
,,,,,,,3839,185.52237655336,3220.8667559046003,66.23277287110001,50.58338785742,1292.041920015,63.19356990144,2574.1625593947997,578.2768540142,226.92932524724003,467.38978444180003
,,,,,,,3840,510.18653540360003,8857.383577064002,182.14012542506,139.10431667682002,3553.1152803366003,173.78231722896004,7078.947039714,1590.2613484406002,624.0556444496,1285.3219073134
,,,,,,,3841,617.3990997064001,10718.708292248002,220.41575313824004,168.33623370498,4299.78061425,210.30160292790003,8566.544244962,1924.4449954400002,755.1971018812001,1555.4244052072
,,,,,,,3842,617.3990997064001,10718.708292248002,220.41575313824004,168.33623370498,4299.78061425,210.30160292790003,8566.544244962,1924.4449954400002,755.1971018812001,1555.4244052072
,,,,,,,3843,617.3990997064001,10718.708292248002,220.41575313824004,168.33623370498,4299.78061425,210.30160292790003,8566.544244962,1924.4449954400002,755.1971018812001,1555.4244052072
,,,,,,,3844,493.9192796076,8574.966630648001,176.33260253422003,134.66898697186002,3439.8244917938,168.24128234232,6853.2353951820005,1539.555996352,604.1576814262,1244.339524087
,,,,,,,3845,370.43945986322,6431.224972986,132.24945189082,101.00174023874,2579.8683689438003,126.18096175674,5139.926545402001,1154.666997264,453.118261365,933.2546429668001
,,,,,,,3846,246.95963988256003,4287.483315324001,88.16630124742001,67.33449346624,1719.9122460938001,84.12064117116,3426.6176975910003,769.777998176,302.07884079186005,622.1697622404
,,,,,,,3847,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3848,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3849,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3850,185.21972991192,3215.6124872806,66.12472592572,50.50087009968001,1289.9341846688,63.09048085868,2569.9632730948,577.333498632,226.55913060374,466.62732148340007
,,,,,,,3851,185.21972991192,3215.6124872806,66.12472592572,50.50087009968001,1289.9341846688,63.09048085868,2569.9632730948,577.333498632,226.55913060374,466.62732148340007
,,,,,,,3852,185.21972991192,3215.6124872806,66.12472592572,50.50087009968001,1289.9341846688,63.09048085868,2569.9632730948,577.333498632,226.55913060374,466.62732148340007
,,,,,,,3853,185.21972991192,3215.6124872806,66.12472592572,50.50087009968001,1289.9341846688,63.09048085868,2569.9632730948,577.333498632,226.55913060374,466.62732148340007
,,,,,,,3854,185.21972991192,3215.6124872806,66.12472592572,50.50087009968001,1289.9341846688,63.09048085868,2569.9632730948,577.333498632,226.55913060374,466.62732148340007
,,,,,,,3855,185.21972991192,3215.6124872806,66.12472592572,50.50087009968001,1289.9341846688,63.09048085868,2569.9632730948,577.333498632,226.55913060374,466.62732148340007
,,,,,,,3856,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3857,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3858,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3859,61.73990997064001,1071.8708292248,22.041575321699998,16.83362336656,429.978061425,21.0301602731,856.6544244962,192.444499544,75.51971018812,155.54244052072
,,,,,,,3860,246.95963988256003,4287.483315324001,88.16630124742001,67.33449346624,1719.9122460938001,84.12064117116,3426.6176975910003,769.777998176,302.07884079186005,622.1697622404
,,,,,,,3861,246.95963988256003,4287.483315324001,88.16630124742001,67.33449346624,1719.9122460938001,84.12064117116,3426.6176975910003,769.777998176,302.07884079186005,622.1697622404
,,,,,,,3862,246.95963988256003,4287.483315324001,88.16630124742001,67.33449346624,1719.9122460938001,84.12064117116,3426.6176975910003,769.777998176,302.07884079186005,622.1697622404
,,,,,,,3863,246.95963988256003,4287.483315324001,88.16630124742001,67.33449346624,1719.9122460938001,84.12064117116,3426.6176975910003,769.777998176,302.07884079186005,622.1697622404
,,,,,,,3864,679.1390097558001,11790.579119110002,242.45732845994002,185.16985707154,4729.758677644,231.331763201,9423.198669852,2116.889494984,830.7168123056,1710.9668455704
,,,,,,,3865,581.8381220938,10101.331709238002,207.72023794214002,158.64039671766,4052.1216805520003,198.18864292392,8073.128092898,1813.6007370470002,711.6992297932001,1465.8350091703999
,,,,,,,3866,581.8381220938,10101.331709238002,207.72023794214002,158.64039671766,4052.1216805520003,198.18864292392,8073.128092898,1813.6007370470002,711.6992297932001,1465.8350091703999
,,,,,,,3867,581.8381220938,10101.331709238002,207.72023794214002,158.64039671766,4052.1216805520003,198.18864292392,8073.128092898,1813.6007370470002,711.6992297932001,1465.8350091703999
,,,,,,,3868,465.47049775380003,8081.065368178,166.17619037734,126.91231738988002,3241.6973460168,158.55091437064002,6458.502475106,1450.8805896376002,569.3593837558001,1172.6680075726001
,,,,,,,3869,349.10287329566006,6060.799027118001,124.63214277316,95.18423802272001,2431.2730095126003,118.91318577798002,4843.8768573140005,1088.1604422282,427.01953771840004,879.5010055810001
,,,,,,,3870,232.73524887690002,4040.53268212,83.08809516898002,63.45615869494001,1620.8486730084,79.27545718532001,3229.2512371592006,725.4402948188001,284.67969187790004,586.3340035894
,,,,,,,3871,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3872,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3873,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3874,174.55143666752002,3030.3995131652,62.31607138658,47.592119011360005,1215.6365045594,59.4565928693,2421.9384278694,544.0802213110001,213.50976889858,439.75050259360006
,,,,,,,3875,174.55143666752002,3030.3995131652,62.31607138658,47.592119011360005,1215.6365045594,59.4565928693,2421.9384278694,544.0802213110001,213.50976889858,439.75050259360006
,,,,,,,3876,174.55143666752002,3030.3995131652,62.31607138658,47.592119011360005,1215.6365045594,59.4565928693,2421.9384278694,544.0802213110001,213.50976889858,439.75050259360006
,,,,,,,3877,174.55143666752002,3030.3995131652,62.31607138658,47.592119011360005,1215.6365045594,59.4565928693,2421.9384278694,544.0802213110001,213.50976889858,439.75050259360006
,,,,,,,3878,174.55143666752002,3030.3995131652,62.31607138658,47.592119011360005,1215.6365045594,59.4565928693,2421.9384278694,544.0802213110001,213.50976889858,439.75050259360006
,,,,,,,3879,174.55143666752002,3030.3995131652,62.31607138658,47.592119011360005,1215.6365045594,59.4565928693,2421.9384278694,544.0802213110001,213.50976889858,439.75050259360006
,,,,,,,3880,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3881,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3882,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3883,58.18381220938001,1010.1331709238001,20.7720237824,15.86403968358,405.21216805520004,19.81886427664,807.3128092898002,181.36007370470003,71.16992297932,146.58350091704
,,,,,,,3884,232.73524887690002,4040.53268212,83.08809516898002,63.45615869494001,1620.8486730084,79.27545718532001,3229.2512371592006,725.4402948188001,284.67969187790004,586.3340035894
,,,,,,,3885,232.73524887690002,4040.53268212,83.08809516898002,63.45615869494001,1620.8486730084,79.27545718532001,3229.2512371592006,725.4402948188001,284.67969187790004,586.3340035894
,,,,,,,3886,232.73524887690002,4040.53268212,83.08809516898002,63.45615869494001,1620.8486730084,79.27545718532001,3229.2512371592006,725.4402948188001,284.67969187790004,586.3340035894
,,,,,,,3887,232.73524887690002,4040.53268212,83.08809516898002,63.45615869494001,1620.8486730084,79.27545718532001,3229.2512371592006,725.4402948188001,284.67969187790004,586.3340035894
,,,,,,,3888,640.0219342638001,11111.464879768002,228.49226176392,174.50443640124,4457.333850970001,218.00750723994,8880.440901794002,1994.9608109486,782.8691526150001,1612.4185101662001
,,,,,,,3889,623.4520321414,10823.793664728002,222.57669188832,169.98658893854002,4341.935325112,212.36338334991999,8650.529970962001,1943.3121030840002,762.6009951450001,1570.6736639814
,,,,,,,3890,623.4520321414,10823.793664728002,222.57669188832,169.98658893854002,4341.935325112,212.36338334991999,8650.529970962001,1943.3121030840002,762.6009951450001,1570.6736639814
,,,,,,,3891,623.4520321414,10823.793664728002,222.57669188832,169.98658893854002,4341.935325112,212.36338334991999,8650.529970962001,1943.3121030840002,762.6009951450001,1570.6736639814
,,,,,,,3892,498.7616255556,8659.03493257,178.06135354216002,135.98927117446001,3473.5482616648,169.89070667206,6920.423975982,1554.6496824672001,610.0807961160001,1256.5389314214
,,,,,,,3893,374.07121924546004,6494.276200412001,133.54601515662003,101.99195337100001,2605.1611962486,127.41802999420001,5190.31798494,1165.9872618504,457.560597087,942.4041984676
,,,,,,,3894,249.38081285656,4329.517468254,89.03067677108001,67.99463556754,1736.7741308324,84.94535331634,3460.2119887786002,777.3248412336001,305.04039805800005,628.2694655138
,,,,,,,3895,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3896,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3897,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3898,187.03560964242,3247.1380998122004,66.77300755862001,50.995976685500004,1302.5805979274,63.709014997100006,2595.1589916824,582.9936309252,228.7802985435,471.2020992338
,,,,,,,3899,187.03560964242,3247.1380998122004,66.77300755862001,50.995976685500004,1302.5805979274,63.709014997100006,2595.1589916824,582.9936309252,228.7802985435,471.2020992338
,,,,,,,3900,187.03560964242,3247.1380998122004,66.77300755862001,50.995976685500004,1302.5805979274,63.709014997100006,2595.1589916824,582.9936309252,228.7802985435,471.2020992338
,,,,,,,3901,187.03560964242,3247.1380998122004,66.77300755862001,50.995976685500004,1302.5805979274,63.709014997100006,2595.1589916824,582.9936309252,228.7802985435,471.2020992338
,,,,,,,3902,187.03560964242,3247.1380998122004,66.77300755862001,50.995976685500004,1302.5805979274,63.709014997100006,2595.1589916824,582.9936309252,228.7802985435,471.2020992338
,,,,,,,3903,187.03560964242,3247.1380998122004,66.77300755862001,50.995976685500004,1302.5805979274,63.709014997100006,2595.1589916824,582.9936309252,228.7802985435,471.2020992338
,,,,,,,3904,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3905,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3906,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3907,62.34520321414,1082.3793664728,22.25766917308,16.99865888204,434.19353251120003,21.236338319239998,865.0529970962001,194.33121030840002,76.26009951450001,157.06736639814
,,,,,,,3908,249.38081285656,4329.517468254,89.03067677108001,67.99463556754,1736.7741308324,84.94535331634,3460.2119887786002,777.3248412336001,305.04039805800005,628.2694655138
,,,,,,,3909,249.38081285656,4329.517468254,89.03067677108001,67.99463556754,1736.7741308324,84.94535331634,3460.2119887786002,777.3248412336001,305.04039805800005,628.2694655138
,,,,,,,3910,249.38081285656,4329.517468254,89.03067677108001,67.99463556754,1736.7741308324,84.94535331634,3460.2119887786002,777.3248412336001,305.04039805800005,628.2694655138
,,,,,,,3911,249.38081285656,4329.517468254,89.03067677108001,67.99463556754,1736.7741308324,84.94535331634,3460.2119887786002,777.3248412336001,305.04039805800005,628.2694655138
,,,,,,,3912,685.7972352374001,11906.173032776001,244.83436110078003,186.98524782058,4776.128859986,233.59972166916003,9515.582968452001,2137.6433133924,838.8610944626,1727.7410302614
,,,,,,,3913,637.8277464284,11073.371432244001,227.70892145914002,173.9061826084,4442.052768824001,217.26011181776002,8849.996074150002,1988.1214843292,780.1852414004,1606.8906537178002
,,,,,,,3914,637.8277464284,11073.371432244001,227.70892145914002,173.9061826084,4442.052768824001,217.26011181776002,8849.996074150002,1988.1214843292,780.1852414004,1606.8906537178002
,,,,,,,3915,637.8277464284,11073.371432244001,227.70892145914002,173.9061826084,4442.052768824001,217.26011181776002,8849.996074150002,1988.1214843292,780.1852414004,1606.8906537178002
