Conventional_ethanol_co2_per_mmbtu,Conventional_ethanol_price_per_mmbtu,Bio_ethanol_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,1349,1569.36
,,,1350,1569.36
,,,1351,1569.36
,,,1352,1569.36
,,,1353,1569.36
,,,1354,1569.36
,,,1355,1569.36
,,,1356,1569.36
,,,1357,1569.36
,,,1358,1569.36
,,,1359,1569.36
,,,1360,1569.36
,,,1361,1569.36
,,,1362,1569.36
,,,1363,1569.36
,,,1364,1569.36
,,,1365,1569.36
,,,1366,1569.36
,,,1367,1569.36
,,,1368,1569.36
,,,1369,1569.36
,,,1370,1569.36
,,,1371,1569.36
,,,1372,1569.36
,,,1373,1569.36
,,,1374,1569.36
,,,1375,1569.36
,,,1376,1569.36
,,,1377,1569.36
,,,1378,1569.36
,,,1379,1569.36
,,,1380,1569.36
,,,1381,1569.36
,,,1382,1569.36
,,,1383,1569.36
,,,1384,1569.36
,,,1385,1569.36
,,,1386,1569.36
,,,1387,1569.36
,,,1388,1569.36
,,,1389,1569.36
,,,1390,1569.36
,,,1391,1569.36
,,,1392,1569.36
,,,1393,1569.36
,,,1394,1569.36
,,,1395,1569.36
,,,1396,1569.36
,,,1397,1569.36
,,,1398,1569.36
,,,1399,1569.36
,,,1400,1569.36
,,,1401,1569.36
,,,1402,1569.36
,,,1403,1569.36
,,,1404,1569.36
,,,1405,1569.36
,,,1406,1569.36
,,,1407,1569.36
,,,1408,1569.36
,,,1409,1569.36
,,,1410,1569.36
,,,1411,1569.36
,,,1412,1569.36
,,,1413,1569.36
,,,1414,1569.36
,,,1415,1569.36
,,,1416,1569.36
,,,1417,1569.36
,,,1418,1569.36
,,,1419,1569.36
,,,1420,1569.36
,,,1421,1569.36
,,,1422,1569.36
,,,1423,1569.36
,,,1424,1569.36
,,,1425,1569.36
,,,1426,1569.36
,,,1427,1569.36
,,,1428,1569.36
,,,1429,1569.36
,,,1430,1569.36
,,,1431,1569.36
,,,1432,1569.36
,,,1433,1569.36
,,,1434,1569.36
,,,1435,1569.36
,,,1436,1569.36
,,,1437,1569.36
,,,1438,1569.36
,,,1439,1569.36
,,,1440,1569.36
,,,1441,1569.36
,,,1442,1569.36
,,,1443,1569.36
,,,1444,1569.36
,,,1445,1569.36
,,,1446,1569.36
,,,1447,1569.36
,,,1448,1569.36
,,,1449,1569.36
,,,1450,1569.36
,,,1451,1569.36
,,,1452,1569.36
,,,1453,1569.36
,,,1454,1569.36
,,,1455,1569.36
,,,1456,1569.36
,,,1457,1569.36
,,,1458,1569.36
,,,1459,1569.36
,,,1460,1569.36
,,,1461,1569.36
,,,1462,1569.36
,,,1463,1569.36
,,,1464,1569.36
,,,1465,1569.36
,,,1466,1569.36
,,,1467,1569.36
,,,1468,1569.36
,,,1469,1569.36
,,,1470,1569.36
,,,1471,1569.36
,,,1472,1569.36
,,,1473,1569.36
,,,1474,1569.36
,,,1475,1569.36
,,,1476,1569.36
,,,1477,1569.36
,,,1478,1569.36
,,,1479,1569.36
,,,1480,1569.36
,,,1481,1569.36
,,,1482,1569.36
,,,1483,1569.36
,,,1484,1569.36
,,,1485,1569.36
,,,1486,1569.36
,,,1487,1569.36
,,,1488,1569.36
,,,1489,1569.36
,,,1490,1569.36
,,,1491,1569.36
,,,1492,1569.36
,,,1493,1569.36
,,,1494,1569.36
,,,1495,1569.36
,,,1496,1569.36
,,,1497,1569.36
,,,1498,1569.36
,,,1499,1569.36
,,,1500,1569.36
,,,1501,1569.36
,,,1502,1569.36
,,,1503,1569.36
,,,1504,1569.36
,,,1505,1569.36
,,,1506,1569.36
,,,1507,1569.36
,,,1508,1569.36
,,,1509,1569.36
,,,1510,1569.36
,,,1511,1569.36
,,,1512,1569.36
,,,1513,1569.36
,,,1514,1569.36
,,,1515,1569.36
,,,1516,1569.36
,,,1517,1569.36
,,,1518,1569.36
,,,1519,1569.36
,,,1520,1569.36
,,,1521,1569.36
,,,1522,1569.36
,,,1523,1569.36
,,,1524,1569.36
,,,1525,1569.36
,,,1526,1569.36
,,,1527,1569.36
,,,1528,1569.36
,,,1529,1569.36
,,,1530,1569.36
,,,1531,1569.36
,,,1532,1569.36
,,,1533,1569.36
,,,1534,1569.36
,,,1535,1569.36
,,,1536,1569.36
,,,1537,1569.36
,,,1538,1569.36
,,,1539,1569.36
,,,1540,1569.36
,,,1541,1569.36
,,,1542,1569.36
,,,1543,1569.36
,,,1544,1569.36
,,,1545,1569.36
,,,1546,1569.36
,,,1547,1569.36
,,,1548,1569.36
,,,1549,1569.36
,,,1550,1569.36
,,,1551,1569.36
,,,1552,1569.36
,,,1553,1569.36
,,,1554,1569.36
,,,1555,1569.36
,,,1556,1569.36
,,,1557,1569.36
,,,1558,1569.36
,,,1559,1569.36
,,,1560,1569.36
,,,1561,1569.36
,,,1562,1569.36
,,,1563,1569.36
,,,1564,1569.36
,,,1565,1569.36
,,,1566,1569.36
,,,1567,1569.36
,,,1568,1569.36
,,,1569,1569.36
,,,1570,1569.36
,,,1571,1569.36
,,,1572,1569.36
,,,1573,1569.36
,,,1574,1569.36
,,,1575,1569.36
,,,1576,1569.36
,,,1577,1569.36
,,,1578,1569.36
,,,1579,1569.36
,,,1580,1569.36
,,,1581,1569.36
,,,1582,1569.36
,,,1583,1569.36
,,,1584,1569.36
,,,1585,1569.36
,,,1586,1569.36
,,,1587,1569.36
,,,1588,1569.36
,,,1589,1569.36
,,,1590,1569.36
,,,1591,1569.36
,,,1592,1569.36
,,,1593,1569.36
,,,1594,1569.36
,,,1595,1569.36
,,,1596,1569.36
,,,1597,1569.36
,,,1598,1569.36
,,,1599,1569.36
,,,1600,1569.36
,,,1601,1569.36
,,,1602,1569.36
,,,1603,1569.36
,,,1604,1569.36
,,,1605,1569.36
,,,1606,1569.36
,,,1607,1569.36
,,,1608,1569.36
,,,1609,1569.36
,,,1610,1569.36
,,,1611,1569.36
,,,1612,1569.36
,,,1613,1569.36
,,,1614,1569.36
,,,1615,1569.36
,,,1616,1569.36
,,,1617,1569.36
,,,1618,1569.36
,,,1619,1569.36
,,,1620,1569.36
,,,1621,1569.36
,,,1622,1569.36
,,,1623,1569.36
,,,1624,1569.36
,,,1625,1569.36
,,,1626,1569.36
,,,1627,1569.36
,,,1628,1569.36
,,,1629,1569.36
,,,1630,1569.36
,,,1631,1569.36
,,,1632,1569.36
,,,1633,1569.36
,,,1634,1569.36
,,,1635,1569.36
,,,1636,1569.36
,,,1637,1569.36
,,,1638,1569.36
,,,1639,1569.36
,,,1640,1569.36
,,,1641,1569.36
,,,1642,1569.36
,,,1643,1569.36
,,,1644,1569.36
,,,1645,1569.36
,,,1646,1569.36
,,,1647,1569.36
,,,1648,1569.36
,,,1649,1569.36
,,,1650,1569.36
,,,1651,1569.36
,,,1652,1569.36
,,,1653,1569.36
,,,1654,1569.36
,,,1655,1569.36
,,,1656,1569.36
,,,1657,1569.36
,,,1658,1569.36
,,,1659,1569.36
,,,1660,1569.36
,,,1661,1569.36
,,,1662,1569.36
,,,1663,1569.36
,,,1664,1569.36
,,,1665,1569.36
,,,1666,1569.36
,,,1667,1569.36
,,,1668,1569.36
,,,1669,1569.36
,,,1670,1569.36
,,,1671,1569.36
,,,1672,1569.36
,,,1673,1569.36
,,,1674,1569.36
,,,1675,1569.36
,,,1676,1569.36
,,,1677,1569.36
,,,1678,1569.36
,,,1679,1569.36
,,,1680,1569.36
,,,1681,1569.36
,,,1682,1569.36
,,,1683,1569.36
,,,1684,1569.36
,,,1685,1569.36
,,,1686,1569.36
,,,1687,1569.36
,,,1688,1569.36
,,,1689,1569.36
,,,1690,1569.36
,,,1691,1569.36
,,,1692,1569.36
,,,1693,1569.36
,,,1694,1569.36
,,,1695,1569.36
,,,1696,1569.36
,,,1697,1569.36
,,,1698,1569.36
,,,1699,1569.36
,,,1700,1569.36
,,,1701,1569.36
,,,1702,1569.36
,,,1703,1569.36
,,,1704,1569.36
,,,1705,1569.36
,,,1706,1569.36
,,,1707,1569.36
,,,1708,1569.36
,,,1709,1569.36
,,,1710,1569.36
,,,1711,1569.36
,,,1712,1569.36
,,,1713,1569.36
,,,1714,1569.36
,,,1715,1569.36
,,,1716,1569.36
,,,1717,1569.36
,,,1718,1569.36
,,,1719,1569.36
,,,1720,1569.36
,,,1721,1569.36
,,,1722,1569.36
,,,1723,1569.36
,,,1724,1569.36
,,,1725,1569.36
,,,1726,1569.36
,,,1727,1569.36
,,,1728,1569.36
,,,1729,1569.36
,,,1730,1569.36
,,,1731,1569.36
,,,1732,1569.36
,,,1733,1569.36
,,,1734,1569.36
,,,1735,1569.36
,,,1736,1569.36
,,,1737,1569.36
,,,1738,1569.36
,,,1739,1569.36
,,,1740,1569.36
,,,1741,1569.36
,,,1742,1569.36
,,,1743,1569.36
,,,1744,1569.36
,,,1745,1569.36
,,,1746,1569.36
,,,1747,1569.36
,,,1748,1569.36
,,,1749,1569.36
,,,1750,1569.36
,,,1751,1569.36
,,,1752,1569.36
,,,1753,1569.36
,,,1754,1569.36
,,,1755,1569.36
,,,1756,1569.36
,,,1757,1569.36
,,,1758,1569.36
,,,1759,1569.36
,,,1760,1569.36
,,,1761,1569.36
,,,1762,1569.36
,,,1763,1569.36
,,,1764,1569.36
,,,1765,1569.36
,,,1766,1569.36
,,,1767,1569.36
,,,1768,1569.36
,,,1769,1569.36
,,,1770,1569.36
,,,1771,1569.36
,,,1772,1569.36
,,,1773,1569.36
,,,1774,1569.36
,,,1775,1569.36
,,,1776,1569.36
,,,1777,1569.36
,,,1778,1569.36
,,,1779,1569.36
,,,1780,1569.36
,,,1781,1569.36
,,,1782,1569.36
,,,1783,1569.36
,,,1784,1569.36
,,,1785,1569.36
,,,1786,1569.36
,,,1787,1569.36
,,,1788,1569.36
,,,1789,1569.36
,,,1790,1569.36
,,,1791,1569.36
,,,1792,1569.36
,,,1793,1569.36
,,,1794,1569.36
,,,1795,1569.36
,,,1796,1569.36
,,,1797,1569.36
,,,1798,1569.36
,,,1799,1569.36
,,,1800,1569.36
,,,1801,1569.36
,,,1802,1569.36
,,,1803,1569.36
,,,1804,1569.36
,,,1805,1569.36
,,,1806,1569.36
,,,1807,1569.36
,,,1808,1569.36
,,,1809,1569.36
,,,1810,1569.36
,,,1811,1569.36
,,,1812,1569.36
,,,1813,1569.36
,,,1814,1569.36
,,,1815,1569.36
,,,1816,1569.36
,,,1817,1569.36
,,,1818,1569.36
,,,1819,1569.36
,,,1820,1569.36
,,,1821,1569.36
,,,1822,1569.36
,,,1823,1569.36
,,,1824,1569.36
,,,1825,1569.36
,,,1826,1569.36
,,,1827,1569.36
,,,1828,1569.36
,,,1829,1569.36
,,,1830,1569.36
,,,1831,1569.36
,,,1832,1569.36
,,,1833,1569.36
,,,1834,1569.36
,,,1835,1569.36
,,,1836,1569.36
,,,1837,1569.36
,,,1838,1569.36
,,,1839,1569.36
,,,1840,1569.36
,,,1841,1569.36
,,,1842,1569.36
,,,1843,1569.36
,,,1844,1569.36
,,,1845,1569.36
,,,1846,1569.36
,,,1847,1569.36
,,,1848,1569.36
,,,1849,1569.36
,,,1850,1569.36
,,,1851,1569.36
,,,1852,1569.36
,,,1853,1569.36
,,,1854,1569.36
,,,1855,1569.36
,,,1856,1569.36
,,,1857,1569.36
,,,1858,1569.36
,,,1859,1569.36
,,,1860,1569.36
,,,1861,1569.36
,,,1862,1569.36
,,,1863,1569.36
,,,1864,1569.36
,,,1865,1569.36
,,,1866,1569.36
,,,1867,1569.36
,,,1868,1569.36
,,,1869,1569.36
,,,1870,1569.36
,,,1871,1569.36
,,,1872,1569.36
,,,1873,1569.36
,,,1874,1569.36
,,,1875,1569.36
,,,1876,1569.36
,,,1877,1569.36
,,,1878,1569.36
,,,1879,1569.36
,,,1880,1569.36
,,,1881,1569.36
,,,1882,1569.36
,,,1883,1569.36
,,,1884,1569.36
,,,1885,1569.36
,,,1886,1569.36
,,,1887,1569.36
,,,1888,1569.36
,,,1889,1569.36
,,,1890,1569.36
,,,1891,1569.36
,,,1892,1569.36
,,,1893,1569.36
,,,1894,1569.36
,,,1895,1569.36
,,,1896,1569.36
,,,1897,1569.36
,,,1898,1569.36
,,,1899,1569.36
,,,1900,1569.36
,,,1901,1569.36
,,,1902,1569.36
,,,1903,1569.36
,,,1904,1569.36
,,,1905,1569.36
,,,1906,1569.36
,,,1907,1569.36
,,,1908,1569.36
,,,1909,1569.36
,,,1910,1569.36
,,,1911,1569.36
,,,1912,1569.36
,,,1913,1569.36
,,,1914,1569.36
,,,1915,1569.36
,,,1916,1569.36
,,,1917,1569.36
,,,1918,1569.36
,,,1919,1569.36
,,,1920,1569.36
,,,1921,1569.36
,,,1922,1569.36
,,,1923,1569.36
,,,1924,1569.36
,,,1925,1569.36
,,,1926,1569.36
,,,1927,1569.36
,,,1928,1569.36
,,,1929,1569.36
,,,1930,1569.36
,,,1931,1569.36
,,,1932,1569.36
,,,1933,1569.36
,,,1934,1569.36
,,,1935,1569.36
,,,1936,1569.36
,,,1937,1569.36
,,,1938,1569.36
,,,1939,1569.36
,,,1940,1569.36
,,,1941,1569.36
,,,1942,1569.36
,,,1943,1569.36
,,,1944,1569.36
,,,1945,1569.36
,,,1946,1569.36
,,,1947,1569.36
,,,1948,1569.36
,,,1949,1569.36
,,,1950,1569.36
,,,1951,1569.36
,,,1952,1569.36
,,,1953,1569.36
,,,1954,1569.36
,,,1955,1569.36
,,,1956,1569.36
,,,1957,1569.36
,,,1958,1569.36
,,,1959,1569.36
,,,1960,1569.36
,,,1961,1569.36
,,,1962,1569.36
,,,1963,1569.36
,,,1964,1569.36
,,,1965,1569.36
,,,1966,1569.36
,,,1967,1569.36
,,,1968,1569.36
,,,1969,1569.36
,,,1970,1569.36
,,,1971,1569.36
,,,1972,1569.36
,,,1973,1569.36
,,,1974,1569.36
,,,1975,1569.36
,,,1976,1569.36
,,,1977,1569.36
,,,1978,1569.36
,,,1979,1569.36
,,,1980,1569.36
,,,1981,1569.36
,,,1982,1569.36
,,,1983,1569.36
,,,1984,1569.36
,,,1985,1569.36
,,,1986,1569.36
,,,1987,1569.36
,,,1988,1569.36
,,,1989,1569.36
,,,1990,1569.36
,,,1991,1569.36
,,,1992,1569.36
,,,1993,1569.36
,,,1994,1569.36
,,,1995,1569.36
,,,1996,1569.36
,,,1997,1569.36
,,,1998,1569.36
,,,1999,1569.36
,,,2000,1569.36
,,,2001,1569.36
,,,2002,1569.36
,,,2003,1569.36
,,,2004,1569.36
,,,2005,1569.36
,,,2006,1569.36
,,,2007,1569.36
,,,2008,1569.36
,,,2009,1569.36
,,,2010,1569.36
,,,2011,1569.36
,,,2012,1569.36
,,,2013,1569.36
,,,2014,1569.36
,,,2015,1569.36
,,,2016,1569.36
,,,2017,1569.36
,,,2018,1569.36
,,,2019,1569.36
,,,2020,1569.36
,,,2021,1569.36
,,,2022,1569.36
,,,2023,1569.36
,,,2024,1569.36
,,,2025,1569.36
,,,2026,1569.36
,,,2027,1569.36
,,,2028,1569.36
,,,2029,1569.36
,,,2030,1569.36
,,,2031,1569.36
,,,2032,1569.36
,,,2033,1569.36
,,,2034,1569.36
,,,2035,1569.36
,,,2036,1569.36
,,,2037,1569.36
,,,2038,1569.36
,,,2039,1569.36
,,,2040,1569.36
,,,2041,1569.36
,,,2042,1569.36
,,,2043,1569.36
,,,2044,1569.36
,,,2045,1569.36
,,,2046,1569.36
,,,2047,1569.36
,,,2048,1569.36
,,,2049,1569.36
,,,2050,1569.36
,,,2051,1569.36
,,,2052,1569.36
,,,2053,1569.36
,,,2054,1569.36
,,,2055,1569.36
,,,2056,1569.36
,,,2057,1569.36
,,,2058,1569.36
,,,2059,1569.36
,,,2060,1569.36
,,,2061,1569.36
,,,2062,1569.36
,,,2063,1569.36
,,,2064,1569.36
,,,2065,1569.36
,,,2066,1569.36
,,,2067,1569.36
,,,2068,1569.36
,,,2069,1569.36
,,,2070,1569.36
,,,2071,1569.36
,,,2072,1569.36
,,,2073,1569.36
,,,2074,1569.36
,,,2075,1569.36
,,,2076,1569.36
,,,2077,1569.36
,,,2078,1569.36
,,,2079,1569.36
,,,2080,1569.36
,,,2081,1569.36
,,,2082,1569.36
,,,2083,1569.36
,,,2084,1569.36
,,,2085,1569.36
,,,2086,1569.36
,,,2087,1569.36
,,,2088,1569.36
,,,2089,1569.36
,,,2090,1569.36
,,,2091,1569.36
,,,2092,1569.36
,,,2093,1569.36
,,,2094,1569.36
,,,2095,1569.36
,,,2096,1569.36
,,,2097,1569.36
,,,2098,1569.36
,,,2099,1569.36
,,,2100,1569.36
,,,2101,1569.36
,,,2102,1569.36
,,,2103,1569.36
,,,2104,1569.36
,,,2105,1569.36
,,,2106,1569.36
,,,2107,1569.36
,,,2108,1569.36
,,,2109,1569.36
,,,2110,1569.36
,,,2111,1569.36
,,,2112,1569.36
,,,2113,1569.36
,,,2114,1569.36
,,,2115,1569.36
,,,2116,1569.36
,,,2117,1569.36
,,,2118,1569.36
,,,2119,1569.36
,,,2120,1569.36
,,,2121,1569.36
,,,2122,1569.36
,,,2123,1569.36
,,,2124,1569.36
,,,2125,1569.36
,,,2126,1569.36
,,,2127,1569.36
,,,2128,1569.36
,,,2129,1569.36
,,,2130,1569.36
,,,2131,1569.36
,,,2132,1569.36
,,,2133,1569.36
,,,2134,1569.36
,,,2135,1569.36
,,,2136,1569.36
,,,2137,1569.36
,,,2138,1569.36
,,,2139,1569.36
,,,2140,1569.36
,,,2141,1569.36
,,,2142,1569.36
,,,2143,1569.36
,,,2144,1569.36
,,,2145,1569.36
,,,2146,1569.36
,,,2147,1569.36
,,,2148,1569.36
,,,2149,1569.36
,,,2150,1569.36
,,,2151,1569.36
,,,2152,1569.36
,,,2153,1569.36
,,,2154,1569.36
,,,2155,1569.36
,,,2156,1569.36
,,,2157,1569.36
,,,2158,1569.36
,,,2159,1569.36
,,,2160,1569.36
,,,2161,1569.36
,,,2162,1569.36
,,,2163,1569.36
,,,2164,1569.36
,,,2165,1569.36
,,,2166,1569.36
,,,2167,1569.36
,,,2168,1569.36
,,,2169,1569.36
,,,2170,1569.36
,,,2171,1569.36
,,,2172,1569.36
,,,2173,1569.36
,,,2174,1569.36
,,,2175,1569.36
,,,2176,1569.36
,,,2177,1569.36
,,,2178,1569.36
,,,2179,1569.36
,,,2180,1569.36
,,,2181,1569.36
,,,2182,1569.36
,,,2183,1569.36
,,,2184,1569.36
,,,2185,1569.36
,,,2186,1569.36
,,,2187,1569.36
,,,2188,1569.36
,,,2189,1569.36
,,,2190,1569.36
,,,2191,1569.36
,,,2192,1569.36
,,,2193,1569.36
,,,2194,1569.36
,,,2195,1569.36
,,,2196,1569.36
,,,2197,1569.36
,,,2198,1569.36
,,,2199,1569.36
,,,2200,1569.36
,,,2201,1569.36
,,,2202,1569.36
,,,2203,1569.36
,,,2204,1569.36
,,,2205,1569.36
,,,2206,1569.36
,,,2207,1569.36
,,,2208,1569.36
,,,2209,1569.36
,,,2210,1569.36
,,,2211,1569.36
,,,2212,1569.36
,,,2213,1569.36
,,,2214,1569.36
,,,2215,1569.36
,,,2216,1569.36
,,,2217,1569.36
,,,2218,1569.36
,,,2219,1569.36
,,,2220,1569.36
,,,2221,1569.36
,,,2222,1569.36
,,,2223,1569.36
,,,2224,1569.36
,,,2225,1569.36
,,,2226,1569.36
,,,2227,1569.36
,,,2228,1569.36
,,,2229,1569.36
,,,2230,1569.36
,,,2231,1569.36
,,,2232,1569.36
,,,2233,1569.36
,,,2234,1569.36
,,,2235,1569.36
,,,2236,1569.36
,,,2237,1569.36
,,,2238,1569.36
,,,2239,1569.36
,,,2240,1569.36
,,,2241,1569.36
,,,2242,1569.36
,,,2243,1569.36
,,,2244,1569.36
,,,2245,1569.36
,,,2246,1569.36
,,,2247,1569.36
,,,2248,1569.36
,,,2249,1569.36
,,,2250,1569.36
,,,2251,1569.36
,,,2252,1569.36
,,,2253,1569.36
,,,2254,1569.36
,,,2255,1569.36
,,,2256,1569.36
,,,2257,1569.36
,,,2258,1569.36
,,,2259,1569.36
,,,2260,1569.36
,,,2261,1569.36
,,,2262,1569.36
,,,2263,1569.36
,,,2264,1569.36
,,,2265,1569.36
,,,2266,1569.36
,,,2267,1569.36
,,,2268,1569.36
,,,2269,1569.36
,,,2270,1569.36
,,,2271,1569.36
,,,2272,1569.36
,,,2273,1569.36
,,,2274,1569.36
,,,2275,1569.36
,,,2276,1569.36
,,,2277,1569.36
,,,2278,1569.36
,,,2279,1569.36
,,,2280,1569.36
,,,2281,1569.36
,,,2282,1569.36
,,,2283,1569.36
,,,2284,1569.36
,,,2285,1569.36
,,,2286,1569.36
,,,2287,1569.36
,,,2288,1569.36
,,,2289,1569.36
,,,2290,1569.36
,,,2291,1569.36
,,,2292,1569.36
,,,2293,1569.36
,,,2294,1569.36
,,,2295,1569.36
,,,2296,1569.36
,,,2297,1569.36
,,,2298,1569.36
,,,2299,1569.36
,,,2300,1569.36
,,,2301,1569.36
,,,2302,1569.36
,,,2303,1569.36
,,,2304,1569.36
,,,2305,1569.36
,,,2306,1569.36
,,,2307,1569.36
,,,2308,1569.36
,,,2309,1569.36
,,,2310,1569.36
,,,2311,1569.36
,,,2312,1569.36
,,,2313,1569.36
,,,2314,1569.36
,,,2315,1569.36
,,,2316,1569.36
,,,2317,1569.36
,,,2318,1569.36
,,,2319,1569.36
,,,2320,1569.36
,,,2321,1569.36
,,,2322,1569.36
,,,2323,1569.36
,,,2324,1569.36
,,,2325,1569.36
,,,2326,1569.36
,,,2327,1569.36
,,,2328,1569.36
,,,2329,1569.36
,,,2330,1569.36
,,,2331,1569.36
,,,2332,1569.36
,,,2333,1569.36
,,,2334,1569.36
,,,2335,1569.36
,,,2336,1569.36
,,,2337,1569.36
,,,2338,1569.36
,,,2339,1569.36
,,,2340,1569.36
,,,2341,1569.36
,,,2342,1569.36
,,,2343,1569.36
,,,2344,1569.36
,,,2345,1569.36
,,,2346,1569.36
,,,2347,1569.36
,,,2348,1569.36
,,,2349,1569.36
,,,2350,1569.36
,,,2351,1569.36
,,,2352,1569.36
,,,2353,1569.36
,,,2354,1569.36
,,,2355,1569.36
,,,2356,1569.36
,,,2357,1569.36
,,,2358,1569.36
,,,2359,1569.36
,,,2360,1569.36
,,,2361,1569.36
,,,2362,1569.36
,,,2363,1569.36
,,,2364,1569.36
,,,2365,1569.36
,,,2366,1569.36
,,,2367,1569.36
,,,2368,1569.36
,,,2369,1569.36
,,,2370,1569.36
,,,2371,1569.36
,,,2372,1569.36
,,,2373,1569.36
,,,2374,1569.36
,,,2375,1569.36
,,,2376,1569.36
,,,2377,1569.36
,,,2378,1569.36
,,,2379,1569.36
,,,2380,1569.36
,,,2381,1569.36
,,,2382,1569.36
,,,2383,1569.36
,,,2384,1569.36
,,,2385,1569.36
,,,2386,1569.36
,,,2387,1569.36
,,,2388,1569.36
,,,2389,1569.36
,,,2390,1569.36
,,,2391,1569.36
,,,2392,1569.36
,,,2393,1569.36
,,,2394,1569.36
,,,2395,1569.36
,,,2396,1569.36
,,,2397,1569.36
,,,2398,1569.36
,,,2399,1569.36
,,,2400,1569.36
,,,2401,1569.36
,,,2402,1569.36
,,,2403,1569.36
,,,2404,1569.36
,,,2405,1569.36
,,,2406,1569.36
,,,2407,1569.36
,,,2408,1569.36
,,,2409,1569.36
,,,2410,1569.36
,,,2411,1569.36
,,,2412,1569.36
,,,2413,1569.36
,,,2414,1569.36
,,,2415,1569.36
,,,2416,1569.36
,,,2417,1569.36
,,,2418,1569.36
,,,2419,1569.36
,,,2420,1569.36
,,,2421,1569.36
,,,2422,1569.36
,,,2423,1569.36
,,,2424,1569.36
,,,2425,1569.36
,,,2426,1569.36
,,,2427,1569.36
,,,2428,1569.36
,,,2429,1569.36
,,,2430,1569.36
,,,2431,1569.36
,,,2432,1569.36
,,,2433,1569.36
,,,2434,1569.36
,,,2435,1569.36
,,,2436,1569.36
,,,2437,1569.36
,,,2438,1569.36
,,,2439,1569.36
,,,2440,1569.36
,,,2441,1569.36
,,,2442,1569.36
,,,2443,1569.36
,,,2444,1569.36
,,,2445,1569.36
,,,2446,1569.36
,,,2447,1569.36
,,,2448,1569.36
,,,2449,1569.36
,,,2450,1569.36
,,,2451,1569.36
,,,2452,1569.36
,,,2453,1569.36
,,,2454,1569.36
,,,2455,1569.36
,,,2456,1569.36
,,,2457,1569.36
,,,2458,1569.36
,,,2459,1569.36
,,,2460,1569.36
,,,2461,1569.36
,,,2462,1569.36
,,,2463,1569.36
,,,2464,1569.36
,,,2465,1569.36
,,,2466,1569.36
,,,2467,1569.36
,,,2468,1569.36
,,,2469,1569.36
,,,2470,1569.36
,,,2471,1569.36
,,,2472,1569.36
,,,2473,1569.36
,,,2474,1569.36
,,,2475,1569.36
,,,2476,1569.36
,,,2477,1569.36
,,,2478,1569.36
,,,2479,1569.36
,,,2480,1569.36
,,,2481,1569.36
,,,2482,1569.36
,,,2483,1569.36
,,,2484,1569.36
,,,2485,1569.36
,,,2486,1569.36
,,,2487,1569.36
,,,2488,1569.36
,,,2489,1569.36
,,,2490,1569.36
,,,2491,1569.36
,,,2492,1569.36
,,,2493,1569.36
,,,2494,1569.36
,,,2495,1569.36
,,,2496,1569.36
,,,2497,1569.36
,,,2498,1569.36
,,,2499,1569.36
,,,2500,1569.36
,,,2501,1569.36
,,,2502,1569.36
,,,2503,1569.36
,,,2504,1569.36
,,,2505,1569.36
,,,2506,1569.36
,,,2507,1569.36
,,,2508,1569.36
,,,2509,1569.36
,,,2510,1569.36
,,,2511,1569.36
,,,2512,1569.36
,,,2513,1569.36
,,,2514,1569.36
,,,2515,1569.36
,,,2516,1569.36
,,,2517,1569.36
,,,2518,1569.36
,,,2519,1569.36
,,,2520,1569.36
,,,2521,1569.36
,,,2522,1569.36
,,,2523,1569.36
,,,2524,1569.36
,,,2525,1569.36
,,,2526,1569.36
,,,2527,1569.36
,,,2528,1569.36
,,,2529,1569.36
,,,2530,1569.36
,,,2531,1569.36
,,,2532,1569.36
,,,2533,1569.36
,,,2534,1569.36
,,,2535,1569.36
,,,2536,1569.36
,,,2537,1569.36
,,,2538,1569.36
,,,2539,1569.36
,,,2540,1569.36
,,,2541,1569.36
,,,2542,1569.36
,,,2543,1569.36
,,,2544,1569.36
,,,2545,1569.36
,,,2546,1569.36
,,,2547,1569.36
,,,2548,1569.36
,,,2549,1569.36
,,,2550,1569.36
,,,2551,1569.36
,,,2552,1569.36
,,,2553,1569.36
,,,2554,1569.36
,,,2555,1569.36
,,,2556,1569.36
,,,2557,1569.36
,,,2558,1569.36
,,,2559,1569.36
,,,2560,1569.36
,,,2561,1569.36
,,,2562,1569.36
,,,2563,1569.36
,,,2564,1569.36
,,,2565,1569.36
,,,2566,1569.36
,,,2567,1569.36
,,,2568,1569.36
,,,2569,1569.36
,,,2570,1569.36
,,,2571,1569.36
,,,2572,1569.36
,,,2573,1569.36
,,,2574,1569.36
,,,2575,1569.36
,,,2576,1569.36
,,,2577,1569.36
,,,2578,1569.36
,,,2579,1569.36
,,,2580,1569.36
,,,2581,1569.36
,,,2582,1569.36
,,,2583,1569.36
,,,2584,1569.36
,,,2585,1569.36
,,,2586,1569.36
,,,2587,1569.36
,,,2588,1569.36
,,,2589,1569.36
,,,2590,1569.36
,,,2591,1569.36
,,,2592,1569.36
,,,2593,1569.36
,,,2594,1569.36
,,,2595,1569.36
,,,2596,1569.36
,,,2597,1569.36
,,,2598,1569.36
,,,2599,1569.36
,,,2600,1569.36
,,,2601,1569.36
,,,2602,1569.36
,,,2603,1569.36
,,,2604,1569.36
,,,2605,1569.36
,,,2606,1569.36
,,,2607,1569.36
,,,2608,1569.36
,,,2609,1569.36
,,,2610,1569.36
,,,2611,1569.36
,,,2612,1569.36
,,,2613,1569.36
