Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
7149,0,4.01,4.93,0.82,4.12,0.82,0.82
7150,0,4.01,4.93,0.82,4.12,0.82,0.82
7151,0,4.01,4.93,0.82,4.12,0.82,0.82
7152,0,4.01,4.93,0.82,4.12,0.82,0.82
7153,0,4.01,4.93,0.82,4.12,0.82,0.82
7154,0,4.01,4.93,0.82,4.12,0.82,0.82
7155,0,4.01,4.93,0.82,4.12,0.82,0.82
7156,0,4.01,4.93,0.82,4.12,0.82,0.82
7157,0,4.01,4.93,0.82,4.12,0.82,0.82
7158,0,4.01,4.93,0.82,4.12,0.82,0.82
7159,0,4.01,4.93,0.82,4.12,0.82,0.82
7160,0,4.01,4.93,0.82,4.12,0.82,0.82
7161,0,4.01,4.93,0.82,4.12,0.82,0.82
7162,0,4.01,4.93,0.82,4.12,0.82,0.82
7163,0,4.01,4.93,0.82,4.12,0.82,0.82
7164,0,4.01,4.93,0.82,4.12,0.82,0.82
7165,0,4.01,4.93,0.82,4.12,0.82,0.82
7166,0,4.01,4.93,0.82,4.12,0.82,0.82
7167,0,4.01,4.93,0.82,4.12,0.82,0.82
7168,0,4.01,4.93,0.82,4.12,0.82,0.82
7169,0,4.01,4.93,0.82,4.12,0.82,0.82
7170,0,4.01,4.93,0.82,4.12,0.82,0.82
7171,0,4.01,4.93,0.82,4.12,0.82,0.82
7172,0,4.01,4.93,0.82,4.12,0.82,0.82
7173,0,4.01,4.93,0.82,4.12,0.82,0.82
7174,0,4.01,4.93,0.82,4.12,0.82,0.82
7175,0,4.01,4.93,0.82,4.12,0.82,0.82
7176,0,4.01,4.93,0.82,4.12,0.82,0.82
7177,0,4.01,4.93,0.82,4.12,0.82,0.82
7178,0,4.01,4.93,0.82,4.12,0.82,0.82
7179,0,4.01,4.93,0.82,4.12,0.82,0.82
7180,0,4.01,4.93,0.82,4.12,0.82,0.82
7181,0,4.01,4.93,0.82,4.12,0.82,0.82
7182,0,4.01,4.93,0.82,4.12,0.82,0.82
7183,0,4.01,4.93,0.82,4.12,0.82,0.82
7184,0,4.01,4.93,0.82,4.12,0.82,0.82
7185,0,4.01,4.93,0.82,4.12,0.82,0.82
7186,0,4.01,4.93,0.82,4.12,0.82,0.82
7187,0,4.01,4.93,0.82,4.12,0.82,0.82
7188,0,4.01,4.93,0.82,4.12,0.82,0.82
7189,0,4.01,4.93,0.82,4.12,0.82,0.82
7190,0,4.01,4.93,0.82,4.12,0.82,0.82
7191,0,4.01,4.93,0.82,4.12,0.82,0.82
7192,0,4.01,4.93,0.82,4.12,0.82,0.82
7193,0,4.01,4.93,0.82,4.12,0.82,0.82
7194,0,4.01,4.93,0.82,4.12,0.82,0.82
7195,0,4.01,4.93,0.82,4.12,0.82,0.82
7196,0,4.01,4.93,0.82,4.12,0.82,0.82
7197,0,4.01,4.93,0.82,4.12,0.82,0.82
7198,0,4.01,4.93,0.82,4.12,0.82,0.82
7199,0,4.01,4.93,0.82,4.12,0.82,0.82
7200,0,4.01,4.93,0.82,4.12,0.82,0.82
7201,0,4.01,4.93,0.82,4.12,0.82,0.82
7202,0,4.01,4.93,0.82,4.12,0.82,0.82
7203,0,4.01,4.93,0.82,4.12,0.82,0.82
7204,0,4.01,4.93,0.82,4.12,0.82,0.82
7205,0,4.01,4.93,0.82,4.12,0.82,0.82
7206,0,4.01,4.93,0.82,4.12,0.82,0.82
7207,0,4.01,4.93,0.82,4.12,0.82,0.82
7208,0,4.01,4.93,0.82,4.12,0.82,0.82
7209,0,4.01,4.93,0.82,4.12,0.82,0.82
7210,0,4.01,4.93,0.82,4.12,0.82,0.82
7211,0,4.01,4.93,0.82,4.12,0.82,0.82
7212,0,4.01,4.93,0.82,4.12,0.82,0.82
7213,0,4.01,4.93,0.82,4.12,0.82,0.82
7214,0,4.01,4.93,0.82,4.12,0.82,0.82
7215,0,4.01,4.93,0.82,4.12,0.82,0.82
7216,0,4.01,4.93,0.82,4.12,0.82,0.82
7217,0,4.01,4.93,0.82,4.12,0.82,0.82
7218,0,4.01,4.93,0.82,4.12,0.82,0.82
7219,0,4.01,4.93,0.82,4.12,0.82,0.82
7220,0,4.01,4.93,0.82,4.12,0.82,0.82
7221,0,4.01,4.93,0.82,4.12,0.82,0.82
7222,0,4.01,4.93,0.82,4.12,0.82,0.82
7223,0,4.01,4.93,0.82,4.12,0.82,0.82
7224,0,4.01,4.93,0.82,4.12,0.82,0.82
7225,0,4.01,4.93,0.82,4.12,0.82,0.82
7226,0,4.01,4.93,0.82,4.12,0.82,0.82
7227,0,4.01,4.93,0.82,4.12,0.82,0.82
7228,0,4.01,4.93,0.82,4.12,0.82,0.82
7229,0,4.01,4.93,0.82,4.12,0.82,0.82
7230,0,4.01,4.93,0.82,4.12,0.82,0.82
7231,0,4.01,4.93,0.82,4.12,0.82,0.82
7232,0,4.01,4.93,0.82,4.12,0.82,0.82
7233,0,4.01,4.93,0.82,4.12,0.82,0.82
7234,0,4.01,4.93,0.82,4.12,0.82,0.82
7235,0,4.01,4.93,0.82,4.12,0.82,0.82
7236,0,4.01,4.93,0.82,4.12,0.82,0.82
7237,0,4.01,4.93,0.82,4.12,0.82,0.82
7238,0,4.01,4.93,0.82,4.12,0.82,0.82
7239,0,4.01,4.93,0.82,4.12,0.82,0.82
7240,0,4.01,4.93,0.82,4.12,0.82,0.82
7241,0,4.01,4.93,0.82,4.12,0.82,0.82
7242,0,4.01,4.93,0.82,4.12,0.82,0.82
7243,0,4.01,4.93,0.82,4.12,0.82,0.82
7244,0,4.01,4.93,0.82,4.12,0.82,0.82
7245,0,4.01,4.93,0.82,4.12,0.82,0.82
7246,0,4.01,4.93,0.82,4.12,0.82,0.82
7247,0,4.01,4.93,0.82,4.12,0.82,0.82
7248,0,4.01,4.93,0.82,4.12,0.82,0.82
7249,0,4.01,4.93,0.82,4.12,0.82,0.82
7250,0,4.01,4.93,0.82,4.12,0.82,0.82
7251,0,4.01,4.93,0.82,4.12,0.82,0.82
7252,0,4.01,4.93,0.82,4.12,0.82,0.82
7253,0,4.01,4.93,0.82,4.12,0.82,0.82
7254,0,4.01,4.93,0.82,4.12,0.82,0.82
7255,0,4.01,4.93,0.82,4.12,0.82,0.82
7256,0,4.01,4.93,0.82,4.12,0.82,0.82
7257,0,4.01,4.93,0.82,4.12,0.82,0.82
7258,0,4.01,4.93,0.82,4.12,0.82,0.82
7259,0,4.01,4.93,0.82,4.12,0.82,0.82
7260,0,4.01,4.93,0.82,4.12,0.82,0.82
7261,0,4.01,4.93,0.82,4.12,0.82,0.82
7262,0,4.01,4.93,0.82,4.12,0.82,0.82
7263,0,4.01,4.93,0.82,4.12,0.82,0.82
7264,0,4.01,4.93,0.82,4.12,0.82,0.82
7265,0,4.01,4.93,0.82,4.12,0.82,0.82
7266,0,4.01,4.93,0.82,4.12,0.82,0.82
7267,0,4.01,4.93,0.82,4.12,0.82,0.82
7268,0,4.01,4.93,0.82,4.12,0.82,0.82
7269,0,4.01,4.93,0.82,4.12,0.82,0.82
7270,0,4.01,4.93,0.82,4.12,0.82,0.82
7271,0,4.01,4.93,0.82,4.12,0.82,0.82
7272,0,4.01,4.93,0.82,4.12,0.82,0.82
7273,0,4.01,4.93,0.82,4.12,0.82,0.82
7274,0,4.01,4.93,0.82,4.12,0.82,0.82
7275,0,4.01,4.93,0.82,4.12,0.82,0.82
7276,0,4.01,4.93,0.82,4.12,0.82,0.82
7277,0,4.01,4.93,0.82,4.12,0.82,0.82
7278,0,4.01,4.93,0.82,4.12,0.82,0.82
7279,0,4.01,4.93,0.82,4.12,0.82,0.82
7280,0,4.01,4.93,0.82,4.12,0.82,0.82
7281,0,4.01,4.93,0.82,4.12,0.82,0.82
7282,0,4.01,4.93,0.82,4.12,0.82,0.82
7283,0,4.01,4.93,0.82,4.12,0.82,0.82
7284,0,4.01,4.93,0.82,4.12,0.82,0.82
7285,0,4.01,4.93,0.82,4.12,0.82,0.82
7286,0,4.01,4.93,0.82,4.12,0.82,0.82
7287,0,4.01,4.93,0.82,4.12,0.82,0.82
7288,0,4.01,4.93,0.82,4.12,0.82,0.82
7289,0,4.01,4.93,0.82,4.12,0.82,0.82
7290,0,4.01,4.93,0.82,4.12,0.82,0.82
7291,0,4.01,4.93,0.82,4.12,0.82,0.82
7292,0,4.01,4.93,0.82,4.12,0.82,0.82
7293,0,4.01,4.93,0.82,4.12,0.82,0.82
7294,0,4.01,4.93,0.82,4.12,0.82,0.82
7295,0,4.01,4.93,0.82,4.12,0.82,0.82
7296,0,4.01,4.93,0.82,4.12,0.82,0.82
7297,0,4.01,4.93,0.82,4.12,0.82,0.82
7298,0,4.01,4.93,0.82,4.12,0.82,0.82
7299,0,4.01,4.93,0.82,4.12,0.82,0.82
7300,0,4.01,4.93,0.82,4.12,0.82,0.82
7301,0,4.01,4.93,0.82,4.12,0.82,0.82
7302,0,4.01,4.93,0.82,4.12,0.82,0.82
7303,0,4.01,4.93,0.82,4.12,0.82,0.82
7304,0,4.01,4.93,0.82,4.12,0.82,0.82
7305,0,4.01,4.93,0.82,4.12,0.82,0.82
7306,0,4.01,4.93,0.82,4.12,0.82,0.82
7307,0,4.01,4.93,0.82,4.12,0.82,0.82
7308,0,4.01,4.93,0.82,4.12,0.82,0.82
7309,0,4.01,4.93,0.82,4.12,0.82,0.82
7310,0,4.01,4.93,0.82,4.12,0.82,0.82
7311,0,4.01,4.93,0.82,4.12,0.82,0.82
7312,0,4.01,4.93,0.82,4.12,0.82,0.82
7313,0,4.01,4.93,0.82,4.12,0.82,0.82
7314,0,4.01,4.93,0.82,4.12,0.82,0.82
7315,0,4.01,4.93,0.82,4.12,0.82,0.82
7316,0,4.01,4.93,0.82,4.12,0.82,0.82
7317,0,4.01,4.93,0.82,4.12,0.82,0.82
7318,0,4.01,4.93,0.82,4.12,0.82,0.82
7319,0,4.01,4.93,0.82,4.12,0.82,0.82
7320,0,4.01,4.93,0.82,4.12,0.82,0.82
7321,0,4.01,4.93,0.82,4.12,0.82,0.82
7322,0,4.01,4.93,0.82,4.12,0.82,0.82
7323,0,4.01,4.93,0.82,4.12,0.82,0.82
7324,0,4.01,4.93,0.82,4.12,0.82,0.82
7325,0,4.01,4.93,0.82,4.12,0.82,0.82
7326,0,4.01,4.93,0.82,4.12,0.82,0.82
7327,0,4.01,4.93,0.82,4.12,0.82,0.82
7328,0,4.01,4.93,0.82,4.12,0.82,0.82
7329,0,4.01,4.93,0.82,4.12,0.82,0.82
7330,0,4.01,4.93,0.82,4.12,0.82,0.82
7331,0,4.01,4.93,0.82,4.12,0.82,0.82
7332,0,4.01,4.93,0.82,4.12,0.82,0.82
7333,0,4.01,4.93,0.82,4.12,0.82,0.82
7334,0,4.01,4.93,0.82,4.12,0.82,0.82
7335,0,4.01,4.93,0.82,4.12,0.82,0.82
7336,0,4.01,4.93,0.82,4.12,0.82,0.82
7337,0,4.01,4.93,0.82,4.12,0.82,0.82
7338,0,4.01,4.93,0.82,4.12,0.82,0.82
7339,0,4.01,4.93,0.82,4.12,0.82,0.82
7340,0,4.01,4.93,0.82,4.12,0.82,0.82
7341,0,4.01,4.93,0.82,4.12,0.82,0.82
7342,0,4.01,4.93,0.82,4.12,0.82,0.82
7343,0,4.01,4.93,0.82,4.12,0.82,0.82
7344,0,4.01,4.93,0.82,4.12,0.82,0.82
7345,0,4.01,4.93,0.82,4.12,0.82,0.82
7346,0,4.01,4.93,0.82,4.12,0.82,0.82
7347,0,4.01,4.93,0.82,4.12,0.82,0.82
7348,0,4.01,4.93,0.82,4.12,0.82,0.82
7349,0,4.01,4.93,0.82,4.12,0.82,0.82
7350,0,4.01,4.93,0.82,4.12,0.82,0.82
7351,0,4.01,4.93,0.82,4.12,0.82,0.82
7352,0,4.01,4.93,0.82,4.12,0.82,0.82
7353,0,4.01,4.93,0.82,4.12,0.82,0.82
7354,0,4.01,4.93,0.82,4.12,0.82,0.82
7355,0,4.01,4.93,0.82,4.12,0.82,0.82
7356,0,4.01,4.93,0.82,4.12,0.82,0.82
7357,0,4.01,4.93,0.82,4.12,0.82,0.82
7358,0,4.01,4.93,0.82,4.12,0.82,0.82
7359,0,4.01,4.93,0.82,4.12,0.82,0.82
7360,0,4.01,4.93,0.82,4.12,0.82,0.82
7361,0,4.01,4.93,0.82,4.12,0.82,0.82
7362,0,4.01,4.93,0.82,4.12,0.82,0.82
7363,0,4.01,4.93,0.82,4.12,0.82,0.82
7364,0,4.01,4.93,0.82,4.12,0.82,0.82
7365,0,4.01,4.93,0.82,4.12,0.82,0.82
7366,0,4.01,4.93,0.82,4.12,0.82,0.82
7367,0,4.01,4.93,0.82,4.12,0.82,0.82
7368,0,4.01,4.93,0.82,4.12,0.82,0.82
7369,0,4.01,4.93,0.82,4.12,0.82,0.82
7370,0,4.01,4.93,0.82,4.12,0.82,0.82
7371,0,4.01,4.93,0.82,4.12,0.82,0.82
7372,0,4.01,4.93,0.82,4.12,0.82,0.82
7373,0,4.01,4.93,0.82,4.12,0.82,0.82
7374,0,4.01,4.93,0.82,4.12,0.82,0.82
7375,0,4.01,4.93,0.82,4.12,0.82,0.82
7376,0,4.01,4.93,0.82,4.12,0.82,0.82
7377,0,4.01,4.93,0.82,4.12,0.82,0.82
7378,0,4.01,4.93,0.82,4.12,0.82,0.82
7379,0,4.01,4.93,0.82,4.12,0.82,0.82
7380,0,4.01,4.93,0.82,4.12,0.82,0.82
7381,0,4.01,4.93,0.82,4.12,0.82,0.82
7382,0,4.01,4.93,0.82,4.12,0.82,0.82
7383,0,4.01,4.93,0.82,4.12,0.82,0.82
7384,0,4.01,4.93,0.82,4.12,0.82,0.82
7385,0,4.01,4.93,0.82,4.12,0.82,0.82
7386,0,4.01,4.93,0.82,4.12,0.82,0.82
7387,0,4.01,4.93,0.82,4.12,0.82,0.82
7388,0,4.01,4.93,0.82,4.12,0.82,0.82
7389,0,4.01,4.93,0.82,4.12,0.82,0.82
7390,0,4.01,4.93,0.82,4.12,0.82,0.82
7391,0,4.01,4.93,0.82,4.12,0.82,0.82
7392,0,4.01,4.93,0.82,4.12,0.82,0.82
7393,0,4.01,4.93,0.82,4.12,0.82,0.82
7394,0,4.01,4.93,0.82,4.12,0.82,0.82
7395,0,4.01,4.93,0.82,4.12,0.82,0.82
7396,0,4.01,4.93,0.82,4.12,0.82,0.82
7397,0,4.01,4.93,0.82,4.12,0.82,0.82
7398,0,4.01,4.93,0.82,4.12,0.82,0.82
7399,0,4.01,4.93,0.82,4.12,0.82,0.82
7400,0,4.01,4.93,0.82,4.12,0.82,0.82
7401,0,4.01,4.93,0.82,4.12,0.82,0.82
7402,0,4.01,4.93,0.82,4.12,0.82,0.82
7403,0,4.01,4.93,0.82,4.12,0.82,0.82
7404,0,4.01,4.93,0.82,4.12,0.82,0.82
7405,0,4.01,4.93,0.82,4.12,0.82,0.82
7406,0,4.01,4.93,0.82,4.12,0.82,0.82
7407,0,4.01,4.93,0.82,4.12,0.82,0.82
7408,0,4.01,4.93,0.82,4.12,0.82,0.82
7409,0,4.01,4.93,0.82,4.12,0.82,0.82
7410,0,4.01,4.93,0.82,4.12,0.82,0.82
7411,0,4.01,4.93,0.82,4.12,0.82,0.82
7412,0,4.01,4.93,0.82,4.12,0.82,0.82
7413,0,4.01,4.93,0.82,4.12,0.82,0.82
7414,0,4.01,4.93,0.82,4.12,0.82,0.82
7415,0,4.01,4.93,0.82,4.12,0.82,0.82
7416,0,4.01,4.93,0.82,4.12,0.82,0.82
7417,0,4.01,4.93,0.82,4.12,0.82,0.82
7418,0,4.01,4.93,0.82,4.12,0.82,0.82
7419,0,4.01,4.93,0.82,4.12,0.82,0.82
7420,0,4.01,4.93,0.82,4.12,0.82,0.82
7421,0,4.01,4.93,0.82,4.12,0.82,0.82
7422,0,4.01,4.93,0.82,4.12,0.82,0.82
7423,0,4.01,4.93,0.82,4.12,0.82,0.82
7424,0,4.01,4.93,0.82,4.12,0.82,0.82
7425,0,4.01,4.93,0.82,4.12,0.82,0.82
7426,0,4.01,4.93,0.82,4.12,0.82,0.82
7427,0,4.01,4.93,0.82,4.12,0.82,0.82
7428,0,4.01,4.93,0.82,4.12,0.82,0.82
7429,0,4.01,4.93,0.82,4.12,0.82,0.82
7430,0,4.01,4.93,0.82,4.12,0.82,0.82
7431,0,4.01,4.93,0.82,4.12,0.82,0.82
7432,0,4.01,4.93,0.82,4.12,0.82,0.82
7433,0,4.01,4.93,0.82,4.12,0.82,0.82
7434,0,4.01,4.93,0.82,4.12,0.82,0.82
7435,0,4.01,4.93,0.82,4.12,0.82,0.82
7436,0,4.01,4.93,0.82,4.12,0.82,0.82
7437,0,4.01,4.93,0.82,4.12,0.82,0.82
7438,0,4.01,4.93,0.82,4.12,0.82,0.82
7439,0,4.01,4.93,0.82,4.12,0.82,0.82
7440,0,4.01,4.93,0.82,4.12,0.82,0.82
7441,0,4.01,4.93,0.82,4.12,0.82,0.82
7442,0,4.01,4.93,0.82,4.12,0.82,0.82
7443,0,4.01,4.93,0.82,4.12,0.82,0.82
7444,0,4.01,4.93,0.82,4.12,0.82,0.82
7445,0,4.01,4.93,0.82,4.12,0.82,0.82
7446,0,4.01,4.93,0.82,4.12,0.82,0.82
7447,0,4.01,4.93,0.82,4.12,0.82,0.82
7448,0,4.01,4.93,0.82,4.12,0.82,0.82
7449,0,4.01,4.93,0.82,4.12,0.82,0.82
7450,0,4.01,4.93,0.82,4.12,0.82,0.82
7451,0,4.01,4.93,0.82,4.12,0.82,0.82
7452,0,4.01,4.93,0.82,4.12,0.82,0.82
7453,0,4.01,4.93,0.82,4.12,0.82,0.82
7454,0,4.01,4.93,0.82,4.12,0.82,0.82
7455,0,4.01,4.93,0.82,4.12,0.82,0.82
7456,0,4.01,4.93,0.82,4.12,0.82,0.82
7457,0,4.01,4.93,0.82,4.12,0.82,0.82
7458,0,4.01,4.93,0.82,4.12,0.82,0.82
7459,0,4.01,4.93,0.82,4.12,0.82,0.82
7460,0,4.01,4.93,0.82,4.12,0.82,0.82
7461,0,4.01,4.93,0.82,4.12,0.82,0.82
7462,0,4.01,4.93,0.82,4.12,0.82,0.82
7463,0,4.01,4.93,0.82,4.12,0.82,0.82
7464,0,4.01,4.93,0.82,4.12,0.82,0.82
7465,0,4.01,4.93,0.82,4.12,0.82,0.82
7466,0,4.01,4.93,0.82,4.12,0.82,0.82
7467,0,4.01,4.93,0.82,4.12,0.82,0.82
7468,0,4.01,4.93,0.82,4.12,0.82,0.82
7469,0,4.01,4.93,0.82,4.12,0.82,0.82
7470,0,4.01,4.93,0.82,4.12,0.82,0.82
7471,0,4.01,4.93,0.82,4.12,0.82,0.82
7472,0,4.01,4.93,0.82,4.12,0.82,0.82
7473,0,4.01,4.93,0.82,4.12,0.82,0.82
7474,0,4.01,4.93,0.82,4.12,0.82,0.82
7475,0,4.01,4.93,0.82,4.12,0.82,0.82
7476,0,4.01,4.93,0.82,4.12,0.82,0.82
7477,0,4.01,4.93,0.82,4.12,0.82,0.82
7478,0,4.01,4.93,0.82,4.12,0.82,0.82
7479,0,4.01,4.93,0.82,4.12,0.82,0.82
7480,0,4.01,4.93,0.82,4.12,0.82,0.82
7481,0,4.01,4.93,0.82,4.12,0.82,0.82
7482,0,4.01,4.93,0.82,4.12,0.82,0.82
7483,0,4.01,4.93,0.82,4.12,0.82,0.82
7484,0,4.01,4.93,0.82,4.12,0.82,0.82
7485,0,4.01,4.93,0.82,4.12,0.82,0.82
7486,0,4.01,4.93,0.82,4.12,0.82,0.82
7487,0,4.01,4.93,0.82,4.12,0.82,0.82
7488,0,4.01,4.93,0.82,4.12,0.82,0.82
7489,0,4.01,4.93,0.82,4.12,0.82,0.82
7490,0,4.01,4.93,0.82,4.12,0.82,0.82
7491,0,4.01,4.93,0.82,4.12,0.82,0.82
7492,0,4.01,4.93,0.82,4.12,0.82,0.82
7493,0,4.01,4.93,0.82,4.12,0.82,0.82
7494,0,4.01,4.93,0.82,4.12,0.82,0.82
7495,0,4.01,4.93,0.82,4.12,0.82,0.82
7496,0,4.01,4.93,0.82,4.12,0.82,0.82
7497,0,4.01,4.93,0.82,4.12,0.82,0.82
7498,0,4.01,4.93,0.82,4.12,0.82,0.82
7499,0,4.01,4.93,0.82,4.12,0.82,0.82
7500,0,4.01,4.93,0.82,4.12,0.82,0.82
7501,0,4.01,4.93,0.82,4.12,0.82,0.82
7502,0,4.01,4.93,0.82,4.12,0.82,0.82
7503,0,4.01,4.93,0.82,4.12,0.82,0.82
7504,0,4.01,4.93,0.82,4.12,0.82,0.82
7505,0,4.01,4.93,0.82,4.12,0.82,0.82
7506,0,4.01,4.93,0.82,4.12,0.82,0.82
7507,0,4.01,4.93,0.82,4.12,0.82,0.82
7508,0,4.01,4.93,0.82,4.12,0.82,0.82
7509,0,4.01,4.93,0.82,4.12,0.82,0.82
7510,0,4.01,4.93,0.82,4.12,0.82,0.82
7511,0,4.01,4.93,0.82,4.12,0.82,0.82
7512,0,4.01,4.93,0.82,4.12,0.82,0.82
7513,0,4.01,4.93,0.82,4.12,0.82,0.82
7514,0,4.01,4.93,0.82,4.12,0.82,0.82
7515,0,4.01,4.93,0.82,4.12,0.82,0.82
7516,0,4.01,4.93,0.82,4.12,0.82,0.82
7517,0,4.01,4.93,0.82,4.12,0.82,0.82
7518,0,4.01,4.93,0.82,4.12,0.82,0.82
7519,0,4.01,4.93,0.82,4.12,0.82,0.82
7520,0,4.01,4.93,0.82,4.12,0.82,0.82
7521,0,4.01,4.93,0.82,4.12,0.82,0.82
7522,0,4.01,4.93,0.82,4.12,0.82,0.82
7523,0,4.01,4.93,0.82,4.12,0.82,0.82
7524,0,4.01,4.93,0.82,4.12,0.82,0.82
7525,0,4.01,4.93,0.82,4.12,0.82,0.82
7526,0,4.01,4.93,0.82,4.12,0.82,0.82
7527,0,4.01,4.93,0.82,4.12,0.82,0.82
7528,0,4.01,4.93,0.82,4.12,0.82,0.82
7529,0,4.01,4.93,0.82,4.12,0.82,0.82
7530,0,4.01,4.93,0.82,4.12,0.82,0.82
7531,0,4.01,4.93,0.82,4.12,0.82,0.82
7532,0,4.01,4.93,0.82,4.12,0.82,0.82
7533,0,4.01,4.93,0.82,4.12,0.82,0.82
7534,0,4.01,4.93,0.82,4.12,0.82,0.82
7535,0,4.01,4.93,0.82,4.12,0.82,0.82
7536,0,4.01,4.93,0.82,4.12,0.82,0.82
7537,0,4.01,4.93,0.82,4.12,0.82,0.82
7538,0,4.01,4.93,0.82,4.12,0.82,0.82
7539,0,4.01,4.93,0.82,4.12,0.82,0.82
7540,0,4.01,4.93,0.82,4.12,0.82,0.82
7541,0,4.01,4.93,0.82,4.12,0.82,0.82
7542,0,4.01,4.93,0.82,4.12,0.82,0.82
7543,0,4.01,4.93,0.82,4.12,0.82,0.82
7544,0,4.01,4.93,0.82,4.12,0.82,0.82
7545,0,4.01,4.93,0.82,4.12,0.82,0.82
7546,0,4.01,4.93,0.82,4.12,0.82,0.82
7547,0,4.01,4.93,0.82,4.12,0.82,0.82
7548,0,4.01,4.93,0.82,4.12,0.82,0.82
7549,0,4.01,4.93,0.82,4.12,0.82,0.82
7550,0,4.01,4.93,0.82,4.12,0.82,0.82
7551,0,4.01,4.93,0.82,4.12,0.82,0.82
7552,0,4.01,4.93,0.82,4.12,0.82,0.82
7553,0,4.01,4.93,0.82,4.12,0.82,0.82
7554,0,4.01,4.93,0.82,4.12,0.82,0.82
7555,0,4.01,4.93,0.82,4.12,0.82,0.82
7556,0,4.01,4.93,0.82,4.12,0.82,0.82
7557,0,4.01,4.93,0.82,4.12,0.82,0.82
7558,0,4.01,4.93,0.82,4.12,0.82,0.82
7559,0,4.01,4.93,0.82,4.12,0.82,0.82
7560,0,4.01,4.93,0.82,4.12,0.82,0.82
7561,0,4.01,4.93,0.82,4.12,0.82,0.82
7562,0,4.01,4.93,0.82,4.12,0.82,0.82
7563,0,4.01,4.93,0.82,4.12,0.82,0.82
7564,0,4.01,4.93,0.82,4.12,0.82,0.82
7565,0,4.01,4.93,0.82,4.12,0.82,0.82
7566,0,4.01,4.93,0.82,4.12,0.82,0.82
7567,0,4.01,4.93,0.82,4.12,0.82,0.82
7568,0,4.01,4.93,0.82,4.12,0.82,0.82
7569,0,4.01,4.93,0.82,4.12,0.82,0.82
7570,0,4.01,4.93,0.82,4.12,0.82,0.82
7571,0,4.01,4.93,0.82,4.12,0.82,0.82
7572,0,4.01,4.93,0.82,4.12,0.82,0.82
7573,0,4.01,4.93,0.82,4.12,0.82,0.82
7574,0,4.01,4.93,0.82,4.12,0.82,0.82
7575,0,4.01,4.93,0.82,4.12,0.82,0.82
7576,0,4.01,4.93,0.82,4.12,0.82,0.82
7577,0,4.01,4.93,0.82,4.12,0.82,0.82
7578,0,4.01,4.93,0.82,4.12,0.82,0.82
7579,0,4.01,4.93,0.82,4.12,0.82,0.82
7580,0,4.01,4.93,0.82,4.12,0.82,0.82
7581,0,4.01,4.93,0.82,4.12,0.82,0.82
7582,0,4.01,4.93,0.82,4.12,0.82,0.82
7583,0,4.01,4.93,0.82,4.12,0.82,0.82
7584,0,4.01,4.93,0.82,4.12,0.82,0.82
7585,0,4.01,4.93,0.82,4.12,0.82,0.82
7586,0,4.01,4.93,0.82,4.12,0.82,0.82
7587,0,4.01,4.93,0.82,4.12,0.82,0.82
7588,0,4.01,4.93,0.82,4.12,0.82,0.82
7589,0,4.01,4.93,0.82,4.12,0.82,0.82
7590,0,4.01,4.93,0.82,4.12,0.82,0.82
7591,0,4.01,4.93,0.82,4.12,0.82,0.82
7592,0,4.01,4.93,0.82,4.12,0.82,0.82
7593,0,4.01,4.93,0.82,4.12,0.82,0.82
7594,0,4.01,4.93,0.82,4.12,0.82,0.82
7595,0,4.01,4.93,0.82,4.12,0.82,0.82
7596,0,4.01,4.93,0.82,4.12,0.82,0.82
7597,0,4.01,4.93,0.82,4.12,0.82,0.82
7598,0,4.01,4.93,0.82,4.12,0.82,0.82
7599,0,4.01,4.93,0.82,4.12,0.82,0.82
7600,0,4.01,4.93,0.82,4.12,0.82,0.82
7601,0,4.01,4.93,0.82,4.12,0.82,0.82
7602,0,4.01,4.93,0.82,4.12,0.82,0.82
7603,0,4.01,4.93,0.82,4.12,0.82,0.82
7604,0,4.01,4.93,0.82,4.12,0.82,0.82
7605,0,4.01,4.93,0.82,4.12,0.82,0.82
7606,0,4.01,4.93,0.82,4.12,0.82,0.82
7607,0,4.01,4.93,0.82,4.12,0.82,0.82
7608,0,4.01,4.93,0.82,4.12,0.82,0.82
7609,0,4.01,4.93,0.82,4.12,0.82,0.82
7610,0,4.01,4.93,0.82,4.12,0.82,0.82
7611,0,4.01,4.93,0.82,4.12,0.82,0.82
7612,0,4.01,4.93,0.82,4.12,0.82,0.82
7613,0,4.01,4.93,0.82,4.12,0.82,0.82
7614,0,4.01,4.93,0.82,4.12,0.82,0.82
7615,0,4.01,4.93,0.82,4.12,0.82,0.82
7616,0,4.01,4.93,0.82,4.12,0.82,0.82
7617,0,4.01,4.93,0.82,4.12,0.82,0.82
7618,0,4.01,4.93,0.82,4.12,0.82,0.82
7619,0,4.01,4.93,0.82,4.12,0.82,0.82
7620,0,4.01,4.93,0.82,4.12,0.82,0.82
7621,0,4.01,4.93,0.82,4.12,0.82,0.82
7622,0,4.01,4.93,0.82,4.12,0.82,0.82
7623,0,4.01,4.93,0.82,4.12,0.82,0.82
7624,0,4.01,4.93,0.82,4.12,0.82,0.82
7625,0,4.01,4.93,0.82,4.12,0.82,0.82
7626,0,4.01,4.93,0.82,4.12,0.82,0.82
7627,0,4.01,4.93,0.82,4.12,0.82,0.82
7628,0,4.01,4.93,0.82,4.12,0.82,0.82
