Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3
1663,28.53,28.53,28.53,28.53
1664,28.53,28.53,28.53,28.53
1665,28.53,28.53,28.53,28.53
1666,28.53,28.53,28.53,28.53
1667,28.53,28.53,28.53,28.53
1668,28.53,28.53,28.53,28.53
1669,28.53,28.53,28.53,28.53
1670,28.53,28.53,28.53,28.53
1671,28.53,28.53,28.53,28.53
1672,28.53,28.53,28.53,28.53
1673,28.53,28.53,28.53,28.53
1674,28.53,28.53,28.53,28.53
1675,28.53,28.53,28.53,28.53
1676,28.53,28.53,28.53,28.53
1677,28.53,28.53,28.53,28.53
1678,28.53,28.53,28.53,28.53
1679,28.53,28.53,28.53,28.53
1680,28.53,28.53,28.53,28.53
1681,28.53,28.53,28.53,28.53
1682,28.53,28.53,28.53,28.53
1683,28.53,28.53,28.53,28.53
1684,28.53,28.53,28.53,28.53
1685,28.53,28.53,28.53,28.53
1686,28.53,28.53,28.53,28.53
1687,28.53,28.53,28.53,28.53
1688,28.53,28.53,28.53,28.53
1689,28.53,28.53,28.53,28.53
1690,28.53,28.53,28.53,28.53
1691,28.53,28.53,28.53,28.53
1692,28.53,28.53,28.53,28.53
1693,28.53,28.53,28.53,28.53
1694,28.53,28.53,28.53,28.53
1695,28.53,28.53,28.53,28.53
1696,28.53,28.53,28.53,28.53
1697,28.53,28.53,28.53,28.53
1698,28.53,28.53,28.53,28.53
1699,28.53,28.53,28.53,28.53
1700,28.53,28.53,28.53,28.53
1701,28.53,28.53,28.53,28.53
1702,28.53,28.53,28.53,28.53
1703,28.53,28.53,28.53,28.53
1704,28.53,28.53,28.53,28.53
1705,28.53,28.53,28.53,28.53
1706,28.53,28.53,28.53,28.53
1707,28.53,28.53,28.53,28.53
1708,28.53,28.53,28.53,28.53
1709,28.53,28.53,28.53,28.53
1710,28.53,28.53,28.53,28.53
1711,28.53,28.53,28.53,28.53
1712,28.53,28.53,28.53,28.53
1713,28.53,28.53,28.53,28.53
1714,28.53,28.53,28.53,28.53
1715,28.53,28.53,28.53,28.53
1716,28.53,28.53,28.53,28.53
1717,28.53,28.53,28.53,28.53
1718,28.53,28.53,28.53,28.53
1719,28.53,28.53,28.53,28.53
1720,28.53,28.53,28.53,28.53
1721,28.53,28.53,28.53,28.53
1722,28.53,28.53,28.53,28.53
1723,28.53,28.53,28.53,28.53
1724,28.53,28.53,28.53,28.53
1725,28.53,28.53,28.53,28.53
1726,28.53,28.53,28.53,28.53
1727,28.53,28.53,28.53,28.53
1728,28.53,28.53,28.53,28.53
1729,28.53,28.53,28.53,28.53
1730,28.53,28.53,28.53,28.53
1731,28.53,28.53,28.53,28.53
1732,28.53,28.53,28.53,28.53
1733,28.53,28.53,28.53,28.53
1734,28.53,28.53,28.53,28.53
1735,28.53,28.53,28.53,28.53
1736,28.53,28.53,28.53,28.53
1737,28.53,28.53,28.53,28.53
1738,28.53,28.53,28.53,28.53
1739,28.53,28.53,28.53,28.53
1740,28.53,28.53,28.53,28.53
1741,28.53,28.53,28.53,28.53
1742,28.53,28.53,28.53,28.53
1743,28.53,28.53,28.53,28.53
1744,28.53,28.53,28.53,28.53
1745,28.53,28.53,28.53,28.53
1746,28.53,28.53,28.53,28.53
1747,28.53,28.53,28.53,28.53
1748,28.53,28.53,28.53,28.53
1749,28.53,28.53,28.53,28.53
1750,28.53,28.53,28.53,28.53
1751,28.53,28.53,28.53,28.53
1752,28.53,28.53,28.53,28.53
1753,28.53,28.53,28.53,28.53
1754,28.53,28.53,28.53,28.53
1755,28.53,28.53,28.53,28.53
1756,28.53,28.53,28.53,28.53
1757,28.53,28.53,28.53,28.53
1758,28.53,28.53,28.53,28.53
1759,28.53,28.53,28.53,28.53
1760,28.53,28.53,28.53,28.53
1761,28.53,28.53,28.53,28.53
1762,28.53,28.53,28.53,28.53
1763,28.53,28.53,28.53,28.53
1764,28.53,28.53,28.53,28.53
1765,28.53,28.53,28.53,28.53
1766,28.53,28.53,28.53,28.53
1767,28.53,28.53,28.53,28.53
1768,28.53,28.53,28.53,28.53
1769,28.53,28.53,28.53,28.53
1770,28.53,28.53,28.53,28.53
1771,28.53,28.53,28.53,28.53
1772,28.53,28.53,28.53,28.53
1773,28.53,28.53,28.53,28.53
1774,28.53,28.53,28.53,28.53
1775,28.53,28.53,28.53,28.53
1776,28.53,28.53,28.53,28.53
1777,28.53,28.53,28.53,28.53
1778,28.53,28.53,28.53,28.53
1779,28.53,28.53,28.53,28.53
1780,28.53,28.53,28.53,28.53
1781,28.53,28.53,28.53,28.53
1782,28.53,28.53,28.53,28.53
1783,28.53,28.53,28.53,28.53
1784,28.53,28.53,28.53,28.53
1785,28.53,28.53,28.53,28.53
1786,28.53,28.53,28.53,28.53
1787,28.53,28.53,28.53,28.53
1788,28.53,28.53,28.53,28.53
1789,28.53,28.53,28.53,28.53
1790,28.53,28.53,28.53,28.53
1791,28.53,28.53,28.53,28.53
1792,28.53,28.53,28.53,28.53
1793,28.53,28.53,28.53,28.53
1794,28.53,28.53,28.53,28.53
1795,28.53,28.53,28.53,28.53
1796,28.53,28.53,28.53,28.53
1797,28.53,28.53,28.53,28.53
1798,28.53,28.53,28.53,28.53
1799,28.53,28.53,28.53,28.53
1800,28.53,28.53,28.53,28.53
1801,28.53,28.53,28.53,28.53
1802,28.53,28.53,28.53,28.53
1803,28.53,28.53,28.53,28.53
1804,28.53,28.53,28.53,28.53
1805,28.53,28.53,28.53,28.53
1806,28.53,28.53,28.53,28.53
1807,28.53,28.53,28.53,28.53
1808,28.53,28.53,28.53,28.53
1809,28.53,28.53,28.53,28.53
1810,28.53,28.53,28.53,28.53
1811,28.53,28.53,28.53,28.53
1812,28.53,28.53,28.53,28.53
1813,28.53,28.53,28.53,28.53
1814,28.53,28.53,28.53,28.53
1815,28.53,28.53,28.53,28.53
1816,28.53,28.53,28.53,28.53
1817,28.53,28.53,28.53,28.53
1818,28.53,28.53,28.53,28.53
1819,28.53,28.53,28.53,28.53
1820,28.53,28.53,28.53,28.53
1821,28.53,28.53,28.53,28.53
1822,28.53,28.53,28.53,28.53
1823,28.53,28.53,28.53,28.53
1824,28.53,28.53,28.53,28.53
1825,28.53,28.53,28.53,28.53
1826,28.53,28.53,28.53,28.53
1827,28.53,28.53,28.53,28.53
1828,28.53,28.53,28.53,28.53
1829,28.53,28.53,28.53,28.53
1830,28.53,28.53,28.53,28.53
1831,28.53,28.53,28.53,28.53
1832,28.53,28.53,28.53,28.53
1833,28.53,28.53,28.53,28.53
1834,28.53,28.53,28.53,28.53
1835,28.53,28.53,28.53,28.53
1836,28.53,28.53,28.53,28.53
1837,28.53,28.53,28.53,28.53
1838,28.53,28.53,28.53,28.53
1839,28.53,28.53,28.53,28.53
1840,28.53,28.53,28.53,28.53
1841,28.53,28.53,28.53,28.53
1842,28.53,28.53,28.53,28.53
1843,28.53,28.53,28.53,28.53
1844,28.53,28.53,28.53,28.53
1845,28.53,28.53,28.53,28.53
1846,28.53,28.53,28.53,28.53
1847,28.53,28.53,28.53,28.53
1848,28.53,28.53,28.53,28.53
1849,28.53,28.53,28.53,28.53
1850,28.53,28.53,28.53,28.53
1851,28.53,28.53,28.53,28.53
1852,28.53,28.53,28.53,28.53
1853,28.53,28.53,28.53,28.53
1854,28.53,28.53,28.53,28.53
1855,28.53,28.53,28.53,28.53
1856,28.53,28.53,28.53,28.53
1857,28.53,28.53,28.53,28.53
1858,28.53,28.53,28.53,28.53
1859,28.53,28.53,28.53,28.53
1860,28.53,28.53,28.53,28.53
1861,28.53,28.53,28.53,28.53
1862,28.53,28.53,28.53,28.53
1863,28.53,28.53,28.53,28.53
1864,28.53,28.53,28.53,28.53
1865,28.53,28.53,28.53,28.53
1866,28.53,28.53,28.53,28.53
1867,28.53,28.53,28.53,28.53
1868,28.53,28.53,28.53,28.53
1869,28.53,28.53,28.53,28.53
1870,28.53,28.53,28.53,28.53
1871,28.53,28.53,28.53,28.53
1872,28.53,28.53,28.53,28.53
1873,28.53,28.53,28.53,28.53
1874,28.53,28.53,28.53,28.53
1875,28.53,28.53,28.53,28.53
1876,28.53,28.53,28.53,28.53
1877,28.53,28.53,28.53,28.53
1878,28.53,28.53,28.53,28.53
1879,28.53,28.53,28.53,28.53
1880,28.53,28.53,28.53,28.53
1881,28.53,28.53,28.53,28.53
1882,28.53,28.53,28.53,28.53
1883,28.53,28.53,28.53,28.53
1884,28.53,28.53,28.53,28.53
1885,28.53,28.53,28.53,28.53
1886,28.53,28.53,28.53,28.53
1887,28.53,28.53,28.53,28.53
1888,28.53,28.53,28.53,28.53
1889,28.53,28.53,28.53,28.53
1890,28.53,28.53,28.53,28.53
1891,28.53,28.53,28.53,28.53
1892,28.53,28.53,28.53,28.53
1893,28.53,28.53,28.53,28.53
1894,28.53,28.53,28.53,28.53
1895,28.53,28.53,28.53,28.53
1896,28.53,28.53,28.53,28.53
1897,28.53,28.53,28.53,28.53
1898,28.53,28.53,28.53,28.53
1899,28.53,28.53,28.53,28.53
1900,28.53,28.53,28.53,28.53
1901,28.53,28.53,28.53,28.53
1902,28.53,28.53,28.53,28.53
1903,28.53,28.53,28.53,28.53
1904,28.53,28.53,28.53,28.53
1905,28.53,28.53,28.53,28.53
1906,28.53,28.53,28.53,28.53
1907,28.53,28.53,28.53,28.53
1908,28.53,28.53,28.53,28.53
1909,28.53,28.53,28.53,28.53
1910,28.53,28.53,28.53,28.53
1911,28.53,28.53,28.53,28.53
1912,28.53,28.53,28.53,28.53
1913,28.53,28.53,28.53,28.53
1914,28.53,28.53,28.53,28.53
1915,28.53,28.53,28.53,28.53
1916,28.53,28.53,28.53,28.53
1917,28.53,28.53,28.53,28.53
1918,28.53,28.53,28.53,28.53
1919,28.53,28.53,28.53,28.53
1920,28.53,28.53,28.53,28.53
1921,28.53,28.53,28.53,28.53
1922,28.53,28.53,28.53,28.53
1923,28.53,28.53,28.53,28.53
1924,28.53,28.53,28.53,28.53
1925,28.53,28.53,28.53,28.53
1926,28.53,28.53,28.53,28.53
1927,28.53,28.53,28.53,28.53
1928,28.53,28.53,28.53,28.53
1929,28.53,28.53,28.53,28.53
1930,28.53,28.53,28.53,28.53
1931,28.53,28.53,28.53,28.53
1932,28.53,28.53,28.53,28.53
1933,28.53,28.53,28.53,28.53
1934,28.53,28.53,28.53,28.53
1935,28.53,28.53,28.53,28.53
1936,28.53,28.53,28.53,28.53
1937,28.53,28.53,28.53,28.53
1938,28.53,28.53,28.53,28.53
1939,28.53,28.53,28.53,28.53
1940,28.53,28.53,28.53,28.53
1941,28.53,28.53,28.53,28.53
1942,28.53,28.53,28.53,28.53
1943,28.53,28.53,28.53,28.53
1944,28.53,28.53,28.53,28.53
1945,28.53,28.53,28.53,28.53
1946,28.53,28.53,28.53,28.53
1947,28.53,28.53,28.53,28.53
1948,28.53,28.53,28.53,28.53
1949,28.53,28.53,28.53,28.53
1950,28.53,28.53,28.53,28.53
1951,28.53,28.53,28.53,28.53
1952,28.53,28.53,28.53,28.53
1953,28.53,28.53,28.53,28.53
1954,28.53,28.53,28.53,28.53
1955,28.53,28.53,28.53,28.53
1956,28.53,28.53,28.53,28.53
1957,28.53,28.53,28.53,28.53
1958,28.53,28.53,28.53,28.53
1959,28.53,28.53,28.53,28.53
1960,28.53,28.53,28.53,28.53
1961,28.53,28.53,28.53,28.53
1962,28.53,28.53,28.53,28.53
1963,28.53,28.53,28.53,28.53
1964,28.53,28.53,28.53,28.53
1965,28.53,28.53,28.53,28.53
1966,28.53,28.53,28.53,28.53
1967,28.53,28.53,28.53,28.53
1968,28.53,28.53,28.53,28.53
1969,28.53,28.53,28.53,28.53
1970,28.53,28.53,28.53,28.53
1971,28.53,28.53,28.53,28.53
1972,28.53,28.53,28.53,28.53
1973,28.53,28.53,28.53,28.53
1974,28.53,28.53,28.53,28.53
1975,28.53,28.53,28.53,28.53
1976,28.53,28.53,28.53,28.53
1977,28.53,28.53,28.53,28.53
1978,28.53,28.53,28.53,28.53
1979,28.53,28.53,28.53,28.53
1980,28.53,28.53,28.53,28.53
1981,28.53,28.53,28.53,28.53
1982,28.53,28.53,28.53,28.53
1983,28.53,28.53,28.53,28.53
1984,28.53,28.53,28.53,28.53
1985,28.53,28.53,28.53,28.53
1986,28.53,28.53,28.53,28.53
1987,28.53,28.53,28.53,28.53
1988,28.53,28.53,28.53,28.53
1989,28.53,28.53,28.53,28.53
1990,28.53,28.53,28.53,28.53
1991,28.53,28.53,28.53,28.53
1992,28.53,28.53,28.53,28.53
1993,28.53,28.53,28.53,28.53
1994,28.53,28.53,28.53,28.53
1995,28.53,28.53,28.53,28.53
1996,28.53,28.53,28.53,28.53
1997,28.53,28.53,28.53,28.53
1998,28.53,28.53,28.53,28.53
1999,28.53,28.53,28.53,28.53
2000,28.53,28.53,28.53,28.53
2001,28.53,28.53,28.53,28.53
2002,28.53,28.53,28.53,28.53
2003,28.53,28.53,28.53,28.53
2004,28.53,28.53,28.53,28.53
2005,28.53,28.53,28.53,28.53
2006,28.53,28.53,28.53,28.53
2007,28.53,28.53,28.53,28.53
2008,28.53,28.53,28.53,28.53
2009,28.53,28.53,28.53,28.53
2010,28.53,28.53,28.53,28.53
2011,28.53,28.53,28.53,28.53
2012,28.53,28.53,28.53,28.53
2013,28.53,28.53,28.53,28.53
2014,28.53,28.53,28.53,28.53
2015,28.53,28.53,28.53,28.53
2016,28.53,28.53,28.53,28.53
2017,28.53,28.53,28.53,28.53
2018,28.53,28.53,28.53,28.53
2019,28.53,28.53,28.53,28.53
2020,28.53,28.53,28.53,28.53
2021,28.53,28.53,28.53,28.53
2022,28.53,28.53,28.53,28.53
2023,28.53,28.53,28.53,28.53
2024,28.53,28.53,28.53,28.53
2025,28.53,28.53,28.53,28.53
2026,28.53,28.53,28.53,28.53
2027,28.53,28.53,28.53,28.53
2028,28.53,28.53,28.53,28.53
2029,28.53,28.53,28.53,28.53
2030,28.53,28.53,28.53,28.53
2031,28.53,28.53,28.53,28.53
2032,28.53,28.53,28.53,28.53
2033,28.53,28.53,28.53,28.53
2034,28.53,28.53,28.53,28.53
2035,28.53,28.53,28.53,28.53
2036,28.53,28.53,28.53,28.53
2037,28.53,28.53,28.53,28.53
2038,28.53,28.53,28.53,28.53
2039,28.53,28.53,28.53,28.53
2040,28.53,28.53,28.53,28.53
2041,28.53,28.53,28.53,28.53
2042,28.53,28.53,28.53,28.53
2043,28.53,28.53,28.53,28.53
2044,28.53,28.53,28.53,28.53
2045,28.53,28.53,28.53,28.53
2046,28.53,28.53,28.53,28.53
2047,28.53,28.53,28.53,28.53
2048,28.53,28.53,28.53,28.53
2049,28.53,28.53,28.53,28.53
2050,28.53,28.53,28.53,28.53
2051,28.53,28.53,28.53,28.53
2052,28.53,28.53,28.53,28.53
2053,28.53,28.53,28.53,28.53
2054,28.53,28.53,28.53,28.53
2055,28.53,28.53,28.53,28.53
2056,28.53,28.53,28.53,28.53
2057,28.53,28.53,28.53,28.53
2058,28.53,28.53,28.53,28.53
2059,28.53,28.53,28.53,28.53
2060,28.53,28.53,28.53,28.53
2061,28.53,28.53,28.53,28.53
2062,28.53,28.53,28.53,28.53
2063,28.53,28.53,28.53,28.53
2064,28.53,28.53,28.53,28.53
2065,28.53,28.53,28.53,28.53
2066,28.53,28.53,28.53,28.53
2067,28.53,28.53,28.53,28.53
2068,28.53,28.53,28.53,28.53
2069,28.53,28.53,28.53,28.53
2070,28.53,28.53,28.53,28.53
2071,28.53,28.53,28.53,28.53
2072,28.53,28.53,28.53,28.53
2073,28.53,28.53,28.53,28.53
2074,28.53,28.53,28.53,28.53
2075,28.53,28.53,28.53,28.53
2076,28.53,28.53,28.53,28.53
2077,28.53,28.53,28.53,28.53
2078,28.53,28.53,28.53,28.53
2079,28.53,28.53,28.53,28.53
2080,28.53,28.53,28.53,28.53
2081,28.53,28.53,28.53,28.53
2082,28.53,28.53,28.53,28.53
2083,28.53,28.53,28.53,28.53
2084,28.53,28.53,28.53,28.53
2085,28.53,28.53,28.53,28.53
2086,28.53,28.53,28.53,28.53
2087,28.53,28.53,28.53,28.53
2088,28.53,28.53,28.53,28.53
2089,28.53,28.53,28.53,28.53
2090,28.53,28.53,28.53,28.53
2091,28.53,28.53,28.53,28.53
2092,28.53,28.53,28.53,28.53
2093,28.53,28.53,28.53,28.53
2094,28.53,28.53,28.53,28.53
2095,28.53,28.53,28.53,28.53
2096,28.53,28.53,28.53,28.53
2097,28.53,28.53,28.53,28.53
2098,28.53,28.53,28.53,28.53
2099,28.53,28.53,28.53,28.53
2100,28.53,28.53,28.53,28.53
2101,28.53,28.53,28.53,28.53
2102,28.53,28.53,28.53,28.53
2103,28.53,28.53,28.53,28.53
2104,28.53,28.53,28.53,28.53
2105,28.53,28.53,28.53,28.53
2106,28.53,28.53,28.53,28.53
2107,28.53,28.53,28.53,28.53
2108,28.53,28.53,28.53,28.53
2109,28.53,28.53,28.53,28.53
2110,28.53,28.53,28.53,28.53
2111,28.53,28.53,28.53,28.53
2112,28.53,28.53,28.53,28.53
2113,28.53,28.53,28.53,28.53
2114,28.53,28.53,28.53,28.53
2115,28.53,28.53,28.53,28.53
2116,28.53,28.53,28.53,28.53
2117,28.53,28.53,28.53,28.53
2118,28.53,28.53,28.53,28.53
2119,28.53,28.53,28.53,28.53
2120,28.53,28.53,28.53,28.53
2121,28.53,28.53,28.53,28.53
2122,28.53,28.53,28.53,28.53
2123,28.53,28.53,28.53,28.53
2124,28.53,28.53,28.53,28.53
2125,28.53,28.53,28.53,28.53
2126,28.53,28.53,28.53,28.53
2127,28.53,28.53,28.53,28.53
2128,28.53,28.53,28.53,28.53
2129,28.53,28.53,28.53,28.53
2130,28.53,28.53,28.53,28.53
2131,28.53,28.53,28.53,28.53
2132,28.53,28.53,28.53,28.53
2133,28.53,28.53,28.53,28.53
2134,28.53,28.53,28.53,28.53
2135,28.53,28.53,28.53,28.53
2136,28.53,28.53,28.53,28.53
2137,28.53,28.53,28.53,28.53
2138,28.53,28.53,28.53,28.53
2139,28.53,28.53,28.53,28.53
2140,28.53,28.53,28.53,28.53
2141,28.53,28.53,28.53,28.53
2142,28.53,28.53,28.53,28.53
2143,28.53,28.53,28.53,28.53
2144,28.53,28.53,28.53,28.53
2145,28.53,28.53,28.53,28.53
2146,28.53,28.53,28.53,28.53
2147,28.53,28.53,28.53,28.53
2148,28.53,28.53,28.53,28.53
2149,28.53,28.53,28.53,28.53
2150,28.53,28.53,28.53,28.53
2151,28.53,28.53,28.53,28.53
2152,28.53,28.53,28.53,28.53
2153,28.53,28.53,28.53,28.53
2154,28.53,28.53,28.53,28.53
2155,28.53,28.53,28.53,28.53
2156,28.53,28.53,28.53,28.53
2157,28.53,28.53,28.53,28.53
2158,28.53,28.53,28.53,28.53
2159,28.53,28.53,28.53,28.53
2160,28.53,28.53,28.53,28.53
2161,28.53,28.53,28.53,28.53
2162,28.53,28.53,28.53,28.53
2163,28.53,28.53,28.53,28.53
2164,28.53,28.53,28.53,28.53
2165,28.53,28.53,28.53,28.53
2166,28.53,28.53,28.53,28.53
2167,28.53,28.53,28.53,28.53
2168,28.53,28.53,28.53,28.53
2169,28.53,28.53,28.53,28.53
2170,28.53,28.53,28.53,28.53
2171,28.53,28.53,28.53,28.53
2172,28.53,28.53,28.53,28.53
2173,28.53,28.53,28.53,28.53
2174,28.53,28.53,28.53,28.53
2175,28.53,28.53,28.53,28.53
2176,28.53,28.53,28.53,28.53
2177,28.53,28.53,28.53,28.53
2178,28.53,28.53,28.53,28.53
2179,28.53,28.53,28.53,28.53
2180,28.53,28.53,28.53,28.53
2181,28.53,28.53,28.53,28.53
2182,28.53,28.53,28.53,28.53
2183,28.53,28.53,28.53,28.53
2184,28.53,28.53,28.53,28.53
2185,28.53,28.53,28.53,28.53
2186,28.53,28.53,28.53,28.53
2187,28.53,28.53,28.53,28.53
2188,28.53,28.53,28.53,28.53
2189,28.53,28.53,28.53,28.53
2190,28.53,28.53,28.53,28.53
2191,28.53,28.53,28.53,28.53
2192,28.53,28.53,28.53,28.53
2193,28.53,28.53,28.53,28.53
2194,28.53,28.53,28.53,28.53
2195,28.53,28.53,28.53,28.53
2196,28.53,28.53,28.53,28.53
2197,28.53,28.53,28.53,28.53
2198,28.53,28.53,28.53,28.53
2199,28.53,28.53,28.53,28.53
2200,28.53,28.53,28.53,28.53
2201,28.53,28.53,28.53,28.53
2202,28.53,28.53,28.53,28.53
2203,28.53,28.53,28.53,28.53
2204,28.53,28.53,28.53,28.53
2205,28.53,28.53,28.53,28.53
2206,28.53,28.53,28.53,28.53
2207,28.53,28.53,28.53,28.53
2208,28.53,28.53,28.53,28.53
2209,28.53,28.53,28.53,28.53
2210,28.53,28.53,28.53,28.53
2211,28.53,28.53,28.53,28.53
2212,28.53,28.53,28.53,28.53
2213,28.53,28.53,28.53,28.53
2214,28.53,28.53,28.53,28.53
2215,28.53,28.53,28.53,28.53
2216,28.53,28.53,28.53,28.53
2217,28.53,28.53,28.53,28.53
2218,28.53,28.53,28.53,28.53
2219,28.53,28.53,28.53,28.53
2220,28.53,28.53,28.53,28.53
2221,28.53,28.53,28.53,28.53
2222,28.53,28.53,28.53,28.53
2223,28.53,28.53,28.53,28.53
2224,28.53,28.53,28.53,28.53
2225,28.53,28.53,28.53,28.53
2226,28.53,28.53,28.53,28.53
2227,28.53,28.53,28.53,28.53
2228,28.53,28.53,28.53,28.53
2229,28.53,28.53,28.53,28.53
2230,28.53,28.53,28.53,28.53
2231,28.53,28.53,28.53,28.53
2232,28.53,28.53,28.53,28.53
2233,28.53,28.53,28.53,28.53
2234,28.53,28.53,28.53,28.53
2235,28.53,28.53,28.53,28.53
2236,28.53,28.53,28.53,28.53
2237,28.53,28.53,28.53,28.53
2238,28.53,28.53,28.53,28.53
2239,28.53,28.53,28.53,28.53
2240,28.53,28.53,28.53,28.53
2241,28.53,28.53,28.53,28.53
2242,28.53,28.53,28.53,28.53
2243,28.53,28.53,28.53,28.53
2244,28.53,28.53,28.53,28.53
2245,28.53,28.53,28.53,28.53
2246,28.53,28.53,28.53,28.53
2247,28.53,28.53,28.53,28.53
2248,28.53,28.53,28.53,28.53
2249,28.53,28.53,28.53,28.53
2250,28.53,28.53,28.53,28.53
2251,28.53,28.53,28.53,28.53
2252,28.53,28.53,28.53,28.53
2253,28.53,28.53,28.53,28.53
2254,28.53,28.53,28.53,28.53
2255,28.53,28.53,28.53,28.53
2256,28.53,28.53,28.53,28.53
2257,28.53,28.53,28.53,28.53
2258,28.53,28.53,28.53,28.53
2259,28.53,28.53,28.53,28.53
2260,28.53,28.53,28.53,28.53
2261,28.53,28.53,28.53,28.53
2262,28.53,28.53,28.53,28.53
2263,28.53,28.53,28.53,28.53
2264,28.53,28.53,28.53,28.53
2265,28.53,28.53,28.53,28.53
2266,28.53,28.53,28.53,28.53
2267,28.53,28.53,28.53,28.53
2268,28.53,28.53,28.53,28.53
2269,28.53,28.53,28.53,28.53
2270,28.53,28.53,28.53,28.53
2271,28.53,28.53,28.53,28.53
2272,28.53,28.53,28.53,28.53
2273,28.53,28.53,28.53,28.53
2274,28.53,28.53,28.53,28.53
2275,28.53,28.53,28.53,28.53
2276,28.53,28.53,28.53,28.53
2277,28.53,28.53,28.53,28.53
2278,28.53,28.53,28.53,28.53
2279,28.53,28.53,28.53,28.53
2280,28.53,28.53,28.53,28.53
2281,28.53,28.53,28.53,28.53
2282,28.53,28.53,28.53,28.53
2283,28.53,28.53,28.53,28.53
2284,28.53,28.53,28.53,28.53
2285,28.53,28.53,28.53,28.53
2286,28.53,28.53,28.53,28.53
2287,28.53,28.53,28.53,28.53
2288,28.53,28.53,28.53,28.53
2289,28.53,28.53,28.53,28.53
2290,28.53,28.53,28.53,28.53
2291,28.53,28.53,28.53,28.53
2292,28.53,28.53,28.53,28.53
2293,28.53,28.53,28.53,28.53
2294,28.53,28.53,28.53,28.53
2295,28.53,28.53,28.53,28.53
2296,28.53,28.53,28.53,28.53
2297,28.53,28.53,28.53,28.53
2298,28.53,28.53,28.53,28.53
2299,28.53,28.53,28.53,28.53
2300,28.53,28.53,28.53,28.53
2301,28.53,28.53,28.53,28.53
2302,28.53,28.53,28.53,28.53
2303,28.53,28.53,28.53,28.53
2304,28.53,28.53,28.53,28.53
2305,28.53,28.53,28.53,28.53
2306,28.53,28.53,28.53,28.53
2307,28.53,28.53,28.53,28.53
2308,28.53,28.53,28.53,28.53
2309,28.53,28.53,28.53,28.53
2310,28.53,28.53,28.53,28.53
2311,28.53,28.53,28.53,28.53
2312,28.53,28.53,28.53,28.53
2313,28.53,28.53,28.53,28.53
2314,28.53,28.53,28.53,28.53
2315,28.53,28.53,28.53,28.53
2316,28.53,28.53,28.53,28.53
2317,28.53,28.53,28.53,28.53
2318,28.53,28.53,28.53,28.53
2319,28.53,28.53,28.53,28.53
2320,28.53,28.53,28.53,28.53
2321,28.53,28.53,28.53,28.53
2322,28.53,28.53,28.53,28.53
2323,28.53,28.53,28.53,28.53
2324,28.53,28.53,28.53,28.53
2325,28.53,28.53,28.53,28.53
2326,28.53,28.53,28.53,28.53
2327,28.53,28.53,28.53,28.53
2328,28.53,28.53,28.53,28.53
2329,28.53,28.53,28.53,28.53
2330,28.53,28.53,28.53,28.53
2331,28.53,28.53,28.53,28.53
2332,28.53,28.53,28.53,28.53
2333,28.53,28.53,28.53,28.53
2334,28.53,28.53,28.53,28.53
2335,28.53,28.53,28.53,28.53
2336,28.53,28.53,28.53,28.53
2337,28.53,28.53,28.53,28.53
2338,28.53,28.53,28.53,28.53
2339,28.53,28.53,28.53,28.53
2340,28.53,28.53,28.53,28.53
2341,28.53,28.53,28.53,28.53
2342,28.53,28.53,28.53,28.53
2343,28.53,28.53,28.53,28.53
2344,28.53,28.53,28.53,28.53
2345,28.53,28.53,28.53,28.53
2346,28.53,28.53,28.53,28.53
2347,28.53,28.53,28.53,28.53
2348,28.53,28.53,28.53,28.53
2349,28.53,28.53,28.53,28.53
2350,28.53,28.53,28.53,28.53
2351,28.53,28.53,28.53,28.53
2352,28.53,28.53,28.53,28.53
2353,28.53,28.53,28.53,28.53
2354,28.53,28.53,28.53,28.53
2355,28.53,28.53,28.53,28.53
2356,28.53,28.53,28.53,28.53
2357,28.53,28.53,28.53,28.53
2358,28.53,28.53,28.53,28.53
2359,28.53,28.53,28.53,28.53
2360,28.53,28.53,28.53,28.53
2361,28.53,28.53,28.53,28.53
2362,28.53,28.53,28.53,28.53
2363,28.53,28.53,28.53,28.53
2364,28.53,28.53,28.53,28.53
2365,28.53,28.53,28.53,28.53
2366,28.53,28.53,28.53,28.53
2367,28.53,28.53,28.53,28.53
2368,28.53,28.53,28.53,28.53
2369,28.53,28.53,28.53,28.53
2370,28.53,28.53,28.53,28.53
2371,28.53,28.53,28.53,28.53
2372,28.53,28.53,28.53,28.53
2373,28.53,28.53,28.53,28.53
2374,28.53,28.53,28.53,28.53
2375,28.53,28.53,28.53,28.53
2376,28.53,28.53,28.53,28.53
2377,28.53,28.53,28.53,28.53
2378,28.53,28.53,28.53,28.53
2379,28.53,28.53,28.53,28.53
2380,28.53,28.53,28.53,28.53
2381,28.53,28.53,28.53,28.53
2382,28.53,28.53,28.53,28.53
2383,28.53,28.53,28.53,28.53
2384,28.53,28.53,28.53,28.53
2385,28.53,28.53,28.53,28.53
2386,28.53,28.53,28.53,28.53
2387,28.53,28.53,28.53,28.53
2388,28.53,28.53,28.53,28.53
2389,28.53,28.53,28.53,28.53
2390,28.53,28.53,28.53,28.53
2391,28.53,28.53,28.53,28.53
2392,28.53,28.53,28.53,28.53
2393,28.53,28.53,28.53,28.53
2394,28.53,28.53,28.53,28.53
2395,28.53,28.53,28.53,28.53
2396,28.53,28.53,28.53,28.53
