Pipelines,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t124,19.438421714086775,4.666494682818054,5.486176075361386,36.60361650254439,7.284281313666184,38.40847029599216,54.27706218105749,12.67716530351788,6.457605618292255,46.54866687999061,27.33422814092566,11.804155984013663,6.383646943990661,9.736122888719443,110.55362419859144,181.75244408745064,15.931487579228982,2.3678725413077686,4.574290768259461,5.182253816420207,6.037572113702565,6.273953205294522,18.660294342425022,4.841206027394983,4.762608711152232,4.90629523165997,5.756039651534304,5.900046048265366,12.870176955505686,19.94760012723598,7.513342796980366,17.70309432834749,13.474579566261472,7.0162627004972205,5.606069880525219,49.44997341436789,7.39919353541789,9.97866636772733,5.809134675863861,67.66972412174229,24.18664018901972,6.725159440521037,154.2049336538924,7.8068808377205485,10.120814106822001
t125,21.328493192745483,5.178038579263255,5.881912113060581,39.879455735806125,7.526517360650261,43.56881862728695,54.25720909939371,13.326985826576527,6.673741673850954,53.463404589541064,28.3925139332092,12.752684058286805,6.533573042806174,10.214131578969308,115.64247676128906,188.45722621183185,16.793803797759036,2.852068095093217,4.8289675879198635,5.335310597682433,6.390644769943898,7.352932124852201,23.10436773557056,5.232913806292764,4.975864789955152,5.012447124199767,6.03279132953391,6.456701147982556,13.991870526573344,22.300192556395956,7.76235150359142,19.556375049986652,14.643249386583271,7.231123389704149,5.736957525430508,49.5890227070599,7.661768066172875,10.054660888501635,5.841079312913898,79.36534715412859,25.179852497790478,6.874286637605654,168.71502482736744,8.133244865541258,10.036732202742959
t126,23.436651697751476,5.688958082237505,6.293964708120431,48.24103189800246,7.806521860247981,49.94904118528728,54.36683516595017,13.983861099120103,6.903936159303261,59.72684228769862,29.879546364533166,14.003152071120077,6.694935781951446,10.887737560864712,126.83549374843777,197.28522079765426,17.676104297820388,3.3635253572416977,5.090571199229977,5.518177651389418,6.780041635547897,8.426669449461112,27.588623278058158,5.736030322856188,5.206119489087836,5.131478383861465,6.353433222868306,7.037614823958087,15.167053109746986,24.935444534875476,8.044056359793014,22.700271482166666,15.951988999983808,7.450567366746201,5.880336517535234,64.69480567053365,7.963218034199741,10.227164108236146,5.897273834744697,91.5488495608387,26.215573155735648,7.04411221992689,183.3618551430624,8.476509825545275,10.445818093237875
t127,26.707101051481935,6.176372608846789,6.75790497040241,58.580859711192645,8.127127588187589,56.903243087551274,54.90516552735228,14.712231417567818,7.140518143822487,66.68837043707822,32.14658892866665,15.77791761048811,6.878535361962763,11.626816384332361,148.07864579043817,208.2647634161439,18.58583248817349,3.9241690943382865,5.342844636391053,5.709855177326483,7.1383002594640725,9.421579094805944,32.30348416865422,6.230314192478268,5.459984126373232,5.261509719590319,6.685528759057765,7.664426911070408,16.691409334303305,27.68234923187357,8.352213984404802,25.907886457975092,17.308687183341274,7.695881295914426,6.0284845151528925,80.00921018628408,8.30054151231649,10.440751227359092,5.965065706809294,103.72948466323957,27.283190263599785,7.2158482114559135,198.51686584993533,8.819471297193482,10.991611575107498
t128,29.956334862273664,6.618171826428554,7.181958901394,69.68144297324312,8.447114717220536,63.46472273048582,55.10375154388675,15.439883696915686,7.375638177597424,73.97719754137562,34.637374953147315,17.512159377813866,7.061036599200496,12.363492683371641,169.27949537984486,219.24752412850106,19.495914804447143,4.368309862389431,5.578343715277839,5.8852900042648,7.457149430656027,10.356783771663274,36.95758535255538,6.646415748101019,5.703200875337742,5.389663329545972,7.012551703410106,8.258880078773359,18.210090916630847,30.421168716301526,8.660917548460084,29.106981397230825,18.664939158673548,7.9419106775019,6.1766861618923645,95.32690418235953,8.645050009284711,10.655095204588168,6.033072426859054,115.95933582196284,28.35077596480965,7.387633872052086,213.67995570323865,9.168039304544847,11.537945119594156
t129,33.25164597179148,7.101660922884595,7.452761012571699,81.90804940030945,8.742518341007846,67.8168597261877,55.859996548190985,16.141154357204663,7.584179905480664,81.22374436613019,37.79401620595344,18.785998675997806,7.222524412773357,13.044732144483792,197.88436597517392,230.2199046253757,20.381161063541665,4.699517667401647,5.830297400722666,6.0876071383445725,7.849651233399347,11.04306650230998,41.70670159909428,7.17157834198112,5.8755795500275925,5.500689997763779,7.290582830306541,8.436469997574342,19.672509926556682,33.063891987742025,8.950482971433223,32.21329298299291,19.854797427159234,8.172980308371134,6.308700698532472,110.62839431197877,8.905149196882045,10.869080415466245,6.100978401518476,122.38956647905441,29.42005178792146,7.56079475925346,228.52072063548889,9.397851929351539,12.084806511659758
t130,35.253475064850306,7.3855592115164175,7.610433850090179,93.62304553079731,8.874446706990136,68.46422998876483,55.702340046882526,16.65249635837137,7.711206683835828,87.47821761777679,40.256198849229285,19.26632900787142,7.340332893339246,13.375600109620912,220.274715726827,240.00104390478796,21.23867408638579,4.912987047235108,6.014155002635561,6.189351670705468,8.01888259238552,11.462718258481097,46.13032935974196,7.5804752247922265,5.992912938483563,5.579134942899303,7.433163195067835,8.587726107670917,20.842580367350585,35.6565141018527,9.134373242290247,33.72813682375596,20.842407452566682,8.344372698933425,6.4006626707902345,115.32010852833024,9.047354129160315,10.881088790919987,6.1236525140047045,123.44399263388453,29.786562317376237,7.629907929493827,242.60724365931708,9.607318553548366,12.551236977248902
t131,37.210649353227915,7.6017379416890405,7.739345051102786,105.33671557194513,9.007660396966687,69.11678654826797,55.7713595314276,17.164029908612743,7.8384127076276435,98.9740404731367,42.899860896280764,19.685510874193287,7.443189474718123,13.648421077597028,255.30363430584828,249.77653769626136,22.069403729088677,4.972932671060616,6.1638091715841865,6.210949937232973,8.128969506136285,11.666692510263577,45.92208475399444,7.748379684582341,6.096845126649025,5.645538632809507,7.546917000717881,8.677597907637493,21.950884241392966,38.10539710253107,9.319159027578674,35.24433623087501,21.8593197219356,8.515166614903452,6.492556134342214,120.0279270342005,9.145999582462657,10.893032948639055,6.146264584200019,124.485334997614,30.147357194945535,7.6984531297712815,244.008514200735,9.734502999447033,13.01809657082012
t132,39.176177359859395,7.874784820811062,7.871714716096073,117.06392178232078,9.142751382731204,69.77916933760406,55.87487216716719,17.676962842123313,7.965844952324174,105.37407125986799,45.55944166163225,20.11370684614136,7.547642394234743,13.926194178186236,290.37222539409254,259.54661333960064,22.90272739196352,5.105295831756509,6.3462776010764275,6.309259867424201,8.297075556522497,11.93872505674637,50.314634179278784,8.140493195837964,6.204292619250814,5.713835616451549,7.665669509122251,8.770451646660545,23.071483207975568,40.56959385452441,9.505916747453512,36.76583647126097,22.88620316563875,8.686752477541592,6.584715405042411,124.81771467243927,9.240009305088392,10.90542973152504,6.1692059056399104,125.54205194425953,30.51473984565795,7.767907838793328,245.33725285364696,9.848721985873444,13.48880524500113
t133,41.12655343044804,8.215673309959506,8.062905917891467,129.04296118443423,9.320418865410593,70.51525207663857,55.74793784376872,18.283116156631827,8.148160691985142,111.69287701459672,48.15112637632887,20.877654146023815,7.657962996576863,14.228408730508715,319.25833103568647,269.3156656062893,23.744908536017626,5.273226559995795,6.560329570861617,6.410111832957332,8.469352720330281,12.203059702028089,54.73575464948111,8.54732899645747,6.358370980297039,5.786652854753021,7.795639773220208,8.872526968974661,24.2238711236597,43.10455749574317,9.729152683546163,38.429243533971196,24.047287938794504,8.894219106496507,6.71070615090606,129.65224574819737,9.34147877454462,10.917722004170102,6.192081937473356,126.60765427298425,30.883799727925425,7.83745353285281,253.10202041909122,9.97587844851479,13.960957697631965
t134,43.128855754625846,8.564929939370336,8.271703816398768,141.09239134387008,9.495490176970861,71.24873821608267,55.61832301866979,18.88236625017525,8.324207380508348,117.81332064676666,50.54505375592566,21.794692906710797,7.777291021988123,14.56428246243853,341.5856991282905,279.0867251322402,24.602432941182744,5.509602394857363,6.783631856737397,6.520957560445628,8.65418987604038,12.610472907989244,59.205693333647176,8.993482435280027,6.531438149754659,5.866495669452015,7.9440856239173705,9.021007397097636,25.40681767880358,45.71444832820804,9.957759868803436,40.11725132564355,25.241448975848925,9.103032321387907,6.839897029895408,134.53091109855185,9.474406930000587,10.930407767381855,6.215076286058237,127.70784033198446,31.254335064597058,7.907073712077354,267.1149053598851,10.157084077984985,14.434848766487992
t135,45.1417647686318,8.846740653716829,8.4824137223816,153.1409208963098,9.67253071646209,71.99110319301676,55.47749510641875,19.482764103770098,8.501181707584575,129.25157949190876,52.91286520093721,22.723814486334184,7.896792479065692,14.90153005706423,363.87335830123385,288.85125488062965,25.459807002983677,5.6813317766367835,6.967484336240904,6.540611232458641,8.767657134606067,12.934343221944538,58.966812474571334,9.147251811562011,6.704992744163961,5.946462581746306,8.093237955604987,9.172611965700783,26.592964093787234,48.3309257214884,10.187006610083598,41.80770899136991,26.44176056995159,9.311794121247686,6.968851200691539,139.43034653958443,9.61216047327441,10.943119974057197,6.23804033709701,128.8240298080138,31.62643442026228,7.976795033663702,281.1370812514358,10.34404245453166,14.91087146280311
t136,48.474187025331936,9.188086597103474,8.738277976752226,165.3983478350533,9.868125124419898,72.93709317745873,56.50525005962472,20.169475406175327,8.695308145493259,141.30581335884355,55.929079200339,24.071306984067753,8.029334233125025,15.300808484550057,392.8927672401795,299.8217605752825,26.345389856176283,5.924990329835374,7.157448512378634,6.563606484779799,8.887044641621383,13.324691130819804,58.99360758695454,9.318772054465644,6.880853826412278,6.026861257680248,8.243863734917515,9.339296452403836,28.05529969372236,51.01097572278799,10.416866432135834,43.50768509679273,27.653079895222483,9.539750280784306,7.097458386679017,144.50630175763,9.765418522249762,10.96129554476887,6.261175125714527,129.97864600600963,32.024478871012434,8.046573619802405,295.69075306710937,10.556474236518623,15.467343539087265
t137,51.46435033727485,9.479409984813085,8.875506635733508,177.38510498940764,10.031178433620973,73.71040739778692,58.32462057013564,20.793498297674383,8.843408245187891,153.22389491218559,58.01440688803439,24.594932085490015,8.127111515621863,15.56926288598849,428.9614517369441,310.7626267621826,27.169733884330977,5.985597520849064,7.315640381100665,6.585926073570891,9.008543894983188,13.775758631129474,59.01272624086391,9.491122164000066,6.9803601341379204,6.080097794718227,8.338302812078627,9.431062901658954,29.281186092512705,52.668259540656805,10.609318664635914,45.068646481793365,28.821897924916055,9.729031211514602,7.18861453915447,149.67820427383677,9.875909235070672,10.979084476290133,6.284192903686627,131.17300249467158,32.43339628315804,8.117749164217436,302.049192674437,10.677964617311314,16.02760711920212
t138,51.92034050041467,9.587103522693699,8.91410438569893,178.51978264546912,10.079917125295665,74.39402333687971,67.02915165892459,20.856905308667894,8.883773198615472,162.7764018882233,59.17642703517868,24.727646666322073,8.151192957293514,15.65932396138296,433.2930097528415,321.39659313805834,27.31186709360579,6.071966514015334,7.377427073047459,6.6041316782008455,9.132751007621794,14.036527190900506,59.03139683379065,9.665000617236212,7.002822717794651,6.098530864873405,8.401620267409934,9.479319355707005,29.559093230698153,53.260783997566286,10.672470576017703,45.35786149455549,29.19006585299897,9.759407518981806,7.21461118213486,153.43005855563794,9.915915636191558,10.989878840469512,6.304493591533139,132.37797407918882,32.87753018198475,8.19166021775286,302.07325673712666,10.72452786817972,16.589657552761132
t139,52.39936517167353,9.695801128361605,8.952591635376471,179.80218381711376,10.128729141220232,75.08369653160432,75.69131371853354,20.91944967530753,8.923887710078366,172.3616338859485,60.37328776726906,24.864519198011678,8.175457211414807,15.750419917208045,437.7221024477423,332.02998459893894,27.455587049713408,6.162652161298137,7.439882473573877,6.621963976583644,9.257753503927905,14.30197396087299,59.0500219686284,9.840052451248386,7.025477561579333,6.116838024467346,8.465277442178223,9.527497433346486,29.831157595339498,53.8730863501236,10.73684402919518,45.65438407420729,29.59385094519123,9.790564892167682,7.240660057003849,154.91248027237407,9.956003651310768,11.000046400045058,6.324471257655023,133.59514795572423,33.32600635589941,8.265855708004814,302.0968889300744,10.77107751091022,17.153423627163868
t140,52.789495623955546,9.750993616212442,8.964109128369524,180.4087032528601,10.168950624903369,75.75241424246187,75.57220851823293,20.88488094604238,8.957256703631124,181.0951778244335,61.10489207362141,24.997839003146282,8.200290509107393,15.840836411406634,439.48658127151015,340.4966520913199,27.588651184359243,6.155818816029805,7.492758847011092,6.637719143887541,9.377902669624023,14.283838731681946,58.76701720855481,9.980665878228542,7.0401399403019935,6.132334642841931,8.523900912172124,9.490599623718035,29.612733584817494,54.301190790339945,10.801468585965479,45.95966614735082,29.863611367832064,9.799108248522975,7.26458538362001,159.33343212776654,9.963230185191406,11.006446366554083,6.344239629589921,134.73060183021383,33.745152468817906,8.338452060448784,301.4816368540363,10.78874105959179,17.59403187733441
t141,53.19986207252079,9.808797936516648,8.975824636717004,181.15247382245872,10.215685970960706,76.42827801439589,75.44505653773376,20.853795785779194,8.991842414263733,189.9023371351117,61.85603612788202,25.132796513545145,8.226651163601474,15.929650546283533,441.2817086119827,348.97080989816607,27.718832521650153,6.153469503766759,7.546133793469714,6.656922433545912,9.498030582957632,14.266177008842707,58.48170034265258,10.121027561898224,7.054719479273623,6.149432791893593,8.581967642645523,9.453383344191932,29.397815098988342,54.73532534889832,10.871368599748433,46.26971261318195,30.192324430092075,9.806517011169106,7.288322509204213,164.58255651134746,9.974987797556073,11.018498891811841,6.3660582841473925,135.87513361172142,34.14273610375155,8.408902549718174,300.8577523613943,10.806207561696711,18.03321089536481
t142,53.65116220227161,9.86415183597868,8.987260951319211,182.18928283175558,10.262334455298403,77.11215951724817,75.32188673516359,20.81665284844706,9.02479522060694,198.82794337619154,62.66684988039285,25.27619576622974,8.254843752761973,16.02116742768827,443.1850853520919,357.4471607918712,27.853519684208134,6.157826560315513,7.601555060529553,6.677002411301913,9.619628881169835,14.250284293541023,58.19954322641573,10.26201941520818,7.070538673627941,6.167604346611471,8.641139147194513,9.41726366633639,29.19519858871376,55.17340387147461,10.945188142388208,46.59585250091886,30.61086224758883,9.816625791715397,7.3124692667908056,169.8560125645494,9.988276505468294,11.031434880507467,6.388430301273131,137.03583924125047,34.54275991871334,8.479563647398393,300.227487047303,10.82391269322955,18.469779527952095
t143,54.14853860173912,9.930127157791548,8.995700888433461,184.18344656535203,10.30479707093007,77.8031059676311,75.21178503476715,20.765748396899674,9.053637216305432,207.58589638903896,63.5192891604969,25.425263801811916,8.283322329026698,16.113898309616225,445.1433710053543,365.93669786202486,27.98811694592354,6.196872060984093,7.669249355502524,6.720252075221358,9.758827059243313,14.25776663689829,58.1721688178246,10.443698035485838,7.086554171016501,6.185971931935512,8.70058434394122,9.38149965255169,28.995975914407204,55.5864271283509,11.021302483695848,46.938678536278836,31.148971813084145,9.82717598021066,7.3364900758962674,175.0500381266586,10.001592819030035,11.044925375482254,6.4108155987651525,138.20736808532985,34.953767315700226,8.550468190317789,299.5826278003055,10.840213007603333,18.886495374672183
t144,51.95449071470577,9.952153081505305,8.974193542352255,177.03010862713143,10.32674456974188,77.76746165612514,70.9396937112656,20.66782247648721,9.011108138607081,201.28396107743222,60.97762902216955,24.50355508159798,8.295692634251695,16.12862210856597,422.87855144554857,357.0162172681633,27.567185630863708,6.232872648670795,7.63424437767618,6.777325226697586,9.805238248211838,14.288634113953004,60.63746878645077,10.413266807070531,7.0236386274145,6.210724295117405,8.726068768097628,9.349361198956464,28.767412061730568,54.44255241337725,10.988332405436172,46.34114200341529,29.950917208762128,9.75890262945263,7.288631596523184,173.4994971577773,10.020643109115381,11.051400143811598,6.412621094777073,138.19874317643874,34.92350155547258,8.555055976238114,297.825583785112,10.779539121716953,18.678658690024655
t145,49.746931495794556,9.979832241885903,8.952878737187337,171.1360558176322,10.353510011504051,77.7354879268784,64.25452383717666,20.574699898717775,8.97363178177377,194.4120297127974,57.888315702191775,23.601221666825854,8.308308695551908,16.14403740716258,393.67371496870464,347.47911446898223,27.15688517784454,6.261841878691296,7.60068084797201,6.832553686454734,9.851072771896296,14.318559935361153,62.78471367464777,10.373688402560955,6.962502364878786,6.23545735076923,8.751914164401548,9.314352467101882,28.45989333269723,53.40892005933178,10.956489029544603,45.82415666644247,28.81902743565128,9.690249613715865,7.241047125101828,171.20830665069053,10.03961976910064,11.056884779105838,6.414179897891822,138.19014939420492,34.892060780173615,8.559732890976449,294.0867025442267,10.71837490720748,18.468874117756762
t146,47.60222731114035,10.00861404703931,8.932320667723088,166.07957369555442,10.382306838155012,77.70385575061817,57.50022570757172,20.48372128042064,8.936923340767349,187.8395887076954,54.78756756586254,22.703735393203765,8.320946239126647,16.1594885409466,364.4549101502921,337.96084877012095,26.749428488401445,6.294655625966707,7.567302851508962,6.886841373055607,9.896591431487959,14.347638005510722,64.62411461592343,10.33364074327336,6.901842737473349,6.260244558686393,8.777919811660908,9.279456355322688,28.166466354257167,52.44858574785707,10.925588556467698,45.34926673589459,27.720016652234406,9.621552476446567,7.193299044667125,168.91210913171392,10.059119302782998,11.06243220062367,6.41571576511807,138.18143895230497,34.86076016462377,8.564319670777186,290.3083969036642,10.657054164430432,18.26134840147702
t147,45.534445962075125,10.005914001676055,8.91296069533593,161.72315192141164,10.409781812002613,77.67051416616052,50.683956944832076,20.385773042642974,8.89809797743795,183.89636074994687,51.688733841255015,21.80984203382404,8.334687090525197,16.17659294239996,335.2340427412185,328.46902905594914,26.346708802204137,6.291079517847573,7.516369276507839,6.902852345434482,9.915962330719706,14.338756552734925,64.06589369344756,10.217313831822178,6.842408632694044,6.2858189674134834,8.805125517364411,9.24578926931288,27.893420166794,51.554481328173004,10.89600547208779,44.905859759379965,26.64263891779123,9.553588852402168,7.1460203737304075,166.62021073467332,10.078658272604013,11.068306146115662,6.417490741076397,138.17263038186024,34.82976975098478,8.569148635384833,286.4772218810932,10.595547917873802,18.057061254278175
t148,43.60426551731334,10.004542677641256,8.897316635650187,157.94641705396322,10.449245894132916,77.66729515780976,46.40748541009604,20.29206598047917,8.858216507677358,180.8237460425132,49.17039851821277,20.90411627000457,8.354636436784295,16.208382825123316,313.9647143079413,319.8442608361445,25.940492610022186,6.309755026483181,7.465154169762194,6.932950356820426,9.972495821087783,14.340787655159756,63.613063403130504,10.105995634968853,6.782970742851058,6.319668200041863,8.852892211711636,9.21994438399763,27.741921868066434,50.6837156186809,10.875797126841283,44.49439889389484,25.55966551726846,9.486732879970658,7.098749270388192,165.24977867090402,10.115786334299951,11.102454795969487,6.430405622171297,138.20430577350305,34.87515556398119,8.603369656506452,284.76837930087123,10.538877777487253,17.858953947158348
t149,41.98058016839497,10.009208886717587,8.886549970686463,155.04910850723132,10.49556097445982,77.67408148975193,44.407808533695004,20.209628708648246,8.825401445849907,178.63816108179864,47.2467134785264,19.975623533880828,8.377163097641928,16.24479239726934,300.78415166739535,313.5932744109565,25.583654491419942,6.346323403371324,7.413204358799939,6.965903693175406,10.038302446298816,14.343479796081102,63.240182657306754,10.017123342494205,6.722273866422623,6.355984693652039,8.906335034691503,9.196746099671023,27.711068184793326,49.888707316833894,10.858323086990607,44.11826548239104,24.43309304111452,9.421047618785023,7.05391744327394,164.71353977113375,10.156401717886052,11.142665996023897,6.445123983111191,138.24392991506156,34.947162243492265,8.644892542350286,283.69763507571884,10.489773042376308,17.675095309956856
t150,42.21562443318987,9.992255826968062,8.850797045540782,155.080259173204,10.536433239680624,80.26424041573058,43.81738705805603,20.101357860959112,8.79504894995913,186.38458604370297,47.4030081245992,19.992105071051824,8.409690101240969,16.359545872490717,299.60791551799684,311.3873008496514,25.556211343738344,6.343212040844036,7.396697104715638,7.013512030344098,10.225917996783975,14.317907149396854,62.91872885224142,9.98418494684336,6.6918182223921345,6.380137352823828,8.99517947373761,9.14587845511185,27.431671892380226,49.81542968194024,10.884132694526933,44.606313298361165,24.34680021617622,9.374678982215022,7.0303270873395185,172.37457737900175,10.198491412419445,11.224114714968863,6.4705569028325485,143.8483016698414,35.83092554283335,8.738053343090314,282.84018520672856,10.455366680566948,17.5460660607989
t151,43.02509914404004,10.079256674159154,8.878170520999575,161.53765995594813,10.588414578519226,80.93227750613367,49.882111740464424,20.097542314103922,8.802938212936677,196.1168420097574,48.24585396762959,20.068962301681676,8.432634622302434,16.448039002925263,313.1619390803481,313.0732756924492,25.612651533834036,6.486305476952341,7.410142339841375,7.038705407818068,10.356969063447453,14.626101890558276,62.86740398141804,10.003750255906287,6.689346362640386,6.397487484247953,9.057919669887452,9.19372240534735,27.473369695470748,49.912755736442,10.915703664091344,44.831486051565236,24.434420134994273,9.359719109391595,7.028606357054363,175.98410475320313,10.255290404890557,11.243163287537676,6.483571772556486,145.01279471420506,36.20281832288147,8.795099887743802,282.7789971616304,10.474253667791059,17.500299323900613
t152,43.844367565353316,10.155828225141368,8.906484124343104,162.75777018021688,10.641570376336428,81.63221235536135,56.00468310241001,20.09460920177138,8.811183721081226,202.8710440307978,49.09253831715469,20.096509329938645,8.45604042019277,16.5376002714943,327.6527072511561,314.7893098267234,25.66954935655758,6.613442480369782,7.389758796893163,7.05887066038994,10.484958854098153,14.922048938765501,62.778143813043094,10.009886432661498,6.668253785015568,6.415022315563239,9.122373415315174,9.242228729036528,27.51884929057494,50.012890345381315,10.919023887138861,45.02599934649637,24.449944849152384,9.322766983127277,7.014940356381307,179.80603698075942,10.312265540905898,11.261809265457742,6.496613208668603,146.23332368822753,36.577515393584136,8.852950299154159,282.714471326693,10.493017798066212,17.455264513738037
t153,44.68184497347615,10.230887608141467,8.935018252626625,164.00666339528408,10.694719181585842,82.38860326496453,62.15126424765063,20.09260372672452,8.819688551820892,207.7077971046679,49.94252427670998,20.12410587139777,8.478904776839098,16.62967724842661,342.60090745084153,316.53712818744253,25.726616182174077,6.736868026509054,7.367468542372447,7.076999838201704,10.615636308182841,15.208848526197807,62.67880840448149,10.01202550255734,6.647070768890698,6.431892295699115,9.188444587569084,9.289024185249641,27.560624585025227,50.11155116543502,10.921572326072768,45.24033729032544,24.461954296887008,9.285798713413469,7.001262102182788,184.01547233524354,10.36588452589094,11.2784634487189,6.508920407139577,147.54561194442007,36.982838057988054,8.912948852796891,282.64113377251584,10.509890062325537,17.410714150064784
t154,45.33722730782944,10.16336910777322,8.906823840270297,164.03586783681226,10.706172959949715,83.13158992400994,61.86773270615995,19.98654815105247,8.80508381020525,205.8821402943171,50.472729880437726,20.154724776932987,8.501545218594668,16.725295530723937,350.8204176545104,316.17915116847786,25.779941045463374,6.558020598165397,7.324447022776071,7.086328664107333,10.736542722442755,15.084564418311295,62.33210748274022,9.988586433434115,6.618276533949068,6.444822637324579,9.251015619087754,9.250288534775276,27.33900939663502,50.15476093001549,10.923987396263461,45.49597279022722,24.389937566071705,9.236236061517399,6.9866995496859285,187.5180940805202,10.38285995485388,11.291812166973832,6.520535915156414,148.7765460832334,37.4153923470472,8.974509128918383,281.90881438685255,10.500443469378933,17.330026064688354
t155,46.052542055128406,10.094711915196498,8.878858071594278,164.066216101424,10.718672301339804,83.90106117179032,61.58823534224421,19.880820727126654,8.790564625551152,204.22614517416298,51.03540799460355,20.18922670551621,8.525109107589277,16.822588273344905,359.40412506902277,315.9300440161583,25.835088651674898,6.382243789164579,7.280793922940091,7.095698660332177,10.858112270366377,14.956974286625858,61.98492520395808,9.964573181223324,6.589750717195795,6.458133050428374,9.314057302276469,9.211955753849661,27.12262329168511,50.19934295113465,10.927343007169156,45.761995697035644,24.319193769043967,9.186837909986863,6.972246511379132,191.11609284554845,10.400737537357356,11.30576250147568,6.532347959651699,150.05383198013334,37.85178537819823,9.036314750471417,281.1725889470008,10.491209793108114,17.250258807046322
t156,46.89208093608121,10.0716926699548,8.87589071088997,164.1961748537619,10.756887942368843,84.73925727901623,61.43428458299533,19.8078519575267,8.79028144889042,202.70428376946867,51.60579398754802,20.22403529670264,8.54897088328536,16.92031739410367,368.2466704927138,315.7084279489878,25.890350084128897,6.20588975317964,7.236947633536029,7.105062597963258,10.980542258337591,14.827302232603692,61.63794149422927,9.940414482916704,6.56222173431636,6.4722057371259964,9.378617347052101,9.174332236415532,26.916937478369295,50.245777950462426,10.931231916191793,46.039928602753655,24.249289732095413,9.137457389393322,6.957767467678752,194.89941083240888,10.41925800262735,11.319667694693493,6.544118890409977,151.39050949497934,38.282988309458,9.097351080396553,280.43176538099783,10.48201453083798,17.171233889593744
t157,47.78080796980177,10.05000935018714,8.867884452403805,164.32688351255132,10.796377868906486,85.64177219209155,61.28855889067497,19.735736720414312,8.790145619361928,201.29426861115232,52.29540529078602,20.261197527427875,8.573502050625589,17.020684337196155,377.4418402140293,315.54222032695026,25.94664467651459,6.020884681380413,7.193474859659896,7.114675204830492,11.107156348024377,14.697021353628767,61.29446772196442,9.916556558192378,6.5314386963787125,6.47962172476962,9.437928139214497,9.13176756529916,26.674000532780994,50.263737032472726,10.936093556898276,46.34164958526536,24.180283271465647,9.088673461220662,6.943524011807366,199.07719129703065,10.438074859263025,11.333905724044454,6.556115527915002,152.8320359916029,38.7318829874303,9.15989458502929,279.68843492283634,10.4722890208653,17.093419086256418
t158,48.70137319346802,10.028371665561801,8.85976003833769,164.45369685405242,10.83667310275133,86.6180488984348,61.139683758628216,19.66302358602354,8.789721409220551,199.9614135252705,52.97482294454804,20.298843583221988,8.598057066811469,17.12266275532296,386.791766280331,315.3798380655703,26.002593563838815,5.842055002590124,7.150014224841554,7.1245294226614755,11.237523126587,14.567492261653982,60.95064144730355,9.892701787914095,6.50056455494521,6.486810995065881,9.498183362480729,9.088847107173557,26.430129638320352,50.27704669482875,10.941646661751449,46.67117568814485,24.1126670902566,9.039920835499563,6.9292445394483915,203.81654530935768,10.458691358858381,11.348443676662644,6.568161262806867,154.40207217952923,39.19879637218797,9.223528253938879,278.94070505300647,10.463511297399474,17.01625594853894
t159,49.62921197276432,10.00735924401984,8.84549948715417,164.59132646739153,10.87755326305691,87.67486428093952,60.99548719011826,19.59018073814905,8.789162134470494,198.69636586965976,53.6261790785316,20.322304854048998,8.622337595241474,17.22478364424328,396.2102961878919,315.18269161936723,26.05728057359188,5.640251225771833,7.112033557296306,7.13401404577337,11.37024567874541,14.440049204017926,60.60728782319341,9.868934245451955,6.468221573468816,6.4885315745558705,9.553425177607268,9.039422234448734,26.165204504134834,50.27027639284855,10.954750023555084,47.031046954067975,24.04645263250663,8.997725416088533,6.918994317766661,209.07441684351673,10.480344135766668,11.362143117535183,6.579867238921921,156.10788476904787,39.668233313609306,9.286931484418213,278.1888459337864,10.455254779695696,16.939657201991313
t160,50.74566692391887,10.07928507946657,8.872318802406554,171.24382957738834,10.940523211160283,89.00711403170324,66.93522479722431,19.588947864154676,8.798155694448816,198.04046034421341,54.630151156085226,20.40359716047666,8.647224000258355,17.329232544171784,414.15202778239933,317.26221257094176,26.117284978142777,5.7508819425883875,7.109892630994357,7.147094543676779,11.51507714139116,14.766191623555642,60.483477941176666,9.861048476023008,6.4646151462754196,6.497039556258086,9.619120444972445,9.086405838803694,26.117416936988224,50.31162132915745,10.99248187634311,47.47913071479483,24.141939599405404,8.983583266643338,6.917519891247966,218.65099036592696,10.544420986813055,11.379508946268391,6.592091021973916,158.4472679551462,40.158893826886036,9.350146872262371,278.1202646372552,10.475055248989998,16.898487125406962
t161,51.95915802972573,10.153338175625873,8.891264680317178,177.88722575571512,10.999471469670347,90.50063962273869,72.82756085106507,19.587780364670724,8.807183305189543,197.42822607623305,55.63819348669854,20.488940549417915,8.669396469743555,17.436232946173433,432.6745311192532,319.4370868496206,26.178352162412843,5.76395646632981,7.108668995972916,7.155948809108628,11.664097214557469,15.098677180816274,60.359224337483916,9.85333739750601,6.456743297087252,6.49914984592704,9.681184079154583,9.122922731790087,26.03487718236282,50.32962363430375,11.027000799160385,47.983936850774874,24.240926972184415,8.970014259873262,6.916369198101709,225.16934715470936,10.604280520213965,11.389713034634472,6.601659540086461,161.09038611630476,40.66674382077823,9.4143082799858,278.05067211670115,10.494876806315638,16.857586914488632
