Resource,BE0 0 CCGT,BE0 0 OCGT,BE0 0 biomass,BE0 0 coal,BE0 0 nuclear,BE0 0 offwind-ac,BE0 0 offwind-dc,BE0 0 onwind,BE0 0 ror,BE0 0 solar,DE0 0 CCGT,DE0 0 OCGT,DE0 0 biomass,DE0 0 coal,DE0 0 lignite,DE0 0 nuclear,DE0 0 offwind-ac,DE0 0 offwind-dc,DE0 0 oil,DE0 0 onwind,DE0 0 ror,DE0 0 solar,DK0 0 OCGT,DK0 0 biomass,DK0 0 coal,DK0 0 offwind-ac,DK0 0 offwind-dc,DK0 0 onwind,DK0 0 solar,DK3 0 CCGT,DK3 0 OCGT,DK3 0 biomass,DK3 0 coal,DK3 0 offwind-ac,DK3 0 offwind-dc,DK3 0 oil,DK3 0 onwind,FR0 0 CCGT,FR0 0 OCGT,FR0 0 coal,FR0 0 nuclear,FR0 0 offwind-ac,FR0 0 offwind-dc,FR0 0 oil,FR0 0 onwind,FR0 0 ror,FR0 0 solar,GB4 0 CCGT,GB4 0 coal,GB4 0 offwind-ac,GB4 0 offwind-dc,GB4 0 oil,GB4 0 onwind,GB4 0 solar,GB5 0 CCGT,GB5 0 OCGT,GB5 0 biomass,GB5 0 coal,GB5 0 nuclear,GB5 0 offwind-ac,GB5 0 offwind-dc,GB5 0 oil,GB5 0 onwind,GB5 0 ror,GB5 0 solar,NL0 0 CCGT,NL0 0 OCGT,NL0 0 coal,NL0 0 nuclear,NL0 0 offwind-ac,NL0 0 offwind-dc,NL0 0 onwind,NL0 0 solar,NO3 0 CCGT,NO3 0 OCGT,NO3 0 offwind-ac,NO3 0 offwind-dc,NO3 0 onwind,NO3 0 solar,SE3 0 CCGT,SE3 0 biomass,SE3 0 coal,SE3 0 nuclear,SE3 0 offwind-ac,SE3 0 offwind-dc,SE3 0 oil,SE3 0 onwind,SE3 0 ror,SE3 0 solar,DE0 0 hydro,FR0 0 hydro,GB5 0 hydro,NO3 0 hydro,SE3 0 hydro,DE0 0 PHS,FR0 0 PHS,GB5 0 PHS,NO3 0 PHS,SE3 0 PHS,Total
t349,0.0,0.0,604.8000000000001,0.0,5348.7,20.285999999999998,0.0,94.64399999999999,66.52799999999999,1206.576,0.0,0.0,7560.000000000001,0.0,10926.92011979687,7302.600000000001,2063.9970000000003,2798.64,0.0,16186.203,3398.2740000000003,7675.487999999999,0.0,729.5471049600001,0.0,149.06611521,205.379980956,576.283755465,162.12157888320002,0.0,0.0,955.2528954,0.0,112.77291121200001,277.59485836799996,0.0,571.646397375,0.0,0.0,0.0,53272.54932264687,0.315,0.0,0.0,1549.5299999999997,7308.81,3860.5139999999997,446.07988962,7.1246522970938795,14.4225776574,34.0897290084,0.0,24.035329180799998,61.000516489499994,18170.870112000004,831.0420843280306,3977.554319100001,0.0,7252.360524899999,427.270852584,267.04428286499996,0.0,489.53433528,438.28642938600007,4851.33375186,5981.798536113442,0.0,0.0,436.5,137.88450000000003,212.13000000000002,1174.5,2772.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,540.918,0.0,0.0,1298.0,0.0,0.0,11164.957714692448,11996.014866376694,0.0,0.0,0.0,0.0,0.0,213377.7080695746
t350,0.0,0.0,604.8000000000001,0.0,5348.7,40.571999999999996,0.0,141.966,66.52799999999999,1249.6680000000001,0.0,0.0,7560.000000000001,0.0,10926.92011979687,7302.600000000001,2273.895,2798.64,0.0,17657.676000000003,3398.2740000000003,6236.334,0.0,570.3634824881258,0.0,172.25417757600002,205.379980956,803.30462883,162.12157888320002,0.0,0.0,955.2528954,0.0,121.447750536,299.28195667800003,0.0,594.51225327,0.0,0.0,0.0,51911.53049609177,0.36,0.045,0.0,1859.436,7222.8240000000005,3584.763,446.07988962,7.1246522970938795,14.4225776574,28.8451553148,0.0,21.0309130332,55.190943490500004,18170.870112000004,831.0420843280306,3977.554319100001,0.0,7252.360524899999,427.270852584,213.635426292,0.0,611.9179191000001,438.28642938600007,4614.683324940001,3502.445550746299,0.0,0.0,436.5,159.09750000000003,222.73650000000004,1255.5,2559.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,631.0709999999999,0.0,0.0,1298.0,0.0,0.0,11047.231959876844,11778.687874179528,0.0,0.0,0.0,0.0,0.0,209455.65085491454
t351,0.0,0.0,604.8000000000001,0.0,5348.7,71.00099999999999,0.0,212.949,66.52799999999999,1249.6680000000001,0.0,0.0,7560.000000000001,0.0,10236.876061658939,7302.600000000001,2378.844,2833.6229999999996,0.0,17657.676000000003,3398.2740000000003,5756.616,0.0,289.0357527628046,0.0,188.817079266,225.255462984,855.694061145,141.8563815228,0.0,0.0,955.2528954,0.0,130.12258986,312.29421566400003,0.0,594.51225327,0.0,0.0,0.0,50612.6837250341,0.405,0.09,0.0,2169.342,7222.8240000000005,3309.0119999999997,446.07988962,7.1246522970938795,15.733721080799997,26.222868467999998,0.0,21.0309130332,66.8100894885,18170.870112000004,831.0420843280306,3977.554319100001,0.0,7252.360524899999,480.67970915700005,267.04428286499996,0.0,611.9179191000001,438.28642938600007,4378.032898020001,2511.760281642307,0.0,0.0,436.5,169.704,254.556,1255.5,2488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.512521302381,0.0,0.0,0.0,721.2239999999998,0.0,0.0,1298.0,0.0,0.0,11008.306463124874,12231.491703223679,0.0,0.0,0.0,0.0,0.0,205539.19786070453
t352,0.0,0.0,604.8000000000001,0.0,5348.7,71.00099999999999,0.0,260.271,66.52799999999999,1077.3000000000002,0.0,0.0,7560.000000000001,0.0,10369.301382945323,7302.600000000001,2273.895,2868.6059999999998,0.0,18148.167,3398.2740000000003,4797.18,0.0,312.41068792304884,0.0,192.129659604,251.756105688,803.30462883,116.5248848223,0.0,0.0,955.2528954,0.0,138.79742918399998,312.29421566400003,0.0,731.70738864,0.0,0.0,0.0,50728.460024822845,0.495,0.18,0.0,2324.2949999999996,7136.838,2757.5099999999998,446.07988962,7.1246522970938795,14.4225776574,24.9117250446,0.0,18.0264968856,69.714875988,18170.870112000004,2706.285942454152,3977.554319100001,0.0,7252.360524899999,480.67970915700005,267.04428286499996,0.0,611.9179191000001,438.28642938600007,3668.0816172600007,2680.996559937672,0.0,0.0,436.5,180.31050000000002,275.76900000000006,1295.9999999999998,2204.1000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.6750142015876,0.0,0.0,0.0,721.2239999999998,0.0,0.0,1298.0,0.0,0.0,10895.327712980697,13603.045536131793,0.0,0.0,0.0,0.0,0.0,205644.88870049015
t353,0.0,0.0,604.8000000000001,0.0,5348.7,50.714999999999996,0.0,283.932,66.52799999999999,818.7480000000002,0.0,0.0,7560.000000000001,0.0,10926.92011979687,7302.600000000001,2238.912,3043.521,0.0,17167.185,3398.2740000000003,3358.0260000000003,0.0,485.8321395807315,0.0,198.75482028,268.319007378,855.694061145,81.06078944160001,0.0,0.0,955.2528954,0.0,134.460009522,338.31873363599993,0.0,617.378109165,0.0,0.0,0.0,52244.42423814324,0.585,0.27,0.0,2479.2479999999996,7136.838,2022.1740000000002,446.07988962,7.1246522970938795,13.111434233999999,27.5340118914,0.0,15.022080737999998,55.190943490500004,18170.870112000004,3587.0491686911196,3977.554319100001,0.0,7252.360524899999,480.67970915700005,373.86199601100003,0.0,734.3015029200001,438.28642938600007,2839.80512304,3386.9703478327315,0.0,0.0,436.5,190.91700000000003,307.58850000000007,1295.9999999999998,1635.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.6750142015876,0.0,0.0,0.0,721.2239999999998,0.0,0.0,1298.0,0.0,0.0,10759.563398859918,13292.818070317504,0.0,0.0,35.208634303,0.0,0.0,204758.06778647934
t354,0.0,0.0,604.8000000000001,0.0,5348.7,50.714999999999996,10.142999999999999,283.932,66.52799999999999,517.104,0.0,0.0,7560.000000000001,0.0,10926.92011979687,7302.600000000001,2343.861,3183.4529999999995,0.0,16676.694,3398.2740000000003,1918.8719999999998,0.0,266.4520486445346,0.0,215.31772196999995,281.56932872999994,977.93606988,45.5966940609,0.0,0.0,955.2528954,0.0,138.79742918399998,360.005831946,0.0,571.646397375,0.0,0.0,0.0,51871.153060158314,0.675,0.45,0.0,2479.2479999999996,7050.852,1194.9209999999998,446.07988962,7.1246522970938795,13.111434233999999,28.8451553148,0.0,18.0264968856,40.667010993,18170.870112000004,3507.9808351073607,3977.554319100001,0.0,7252.360524899999,480.67970915700005,373.86199601100003,0.0,734.3015029200001,438.28642938600007,1774.8782019000002,4026.3946352435783,0.0,0.0,436.5,233.34300000000002,350.0145,1336.5,924.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.512521302381,0.0,0.0,0.0,721.2239999999998,0.0,0.0,1298.0,0.0,0.0,10662.724484080685,11516.61971678206,0.0,0.0,0.0,0.0,0.0,199860.23072438018
t355,0.0,0.0,604.8000000000001,0.0,5348.7,60.858000000000004,30.429000000000002,236.60999999999999,66.52799999999999,172.368,0.0,0.0,7560.000000000001,0.0,10926.92011979687,7302.600000000001,2448.81,3113.487,0.0,16186.203,3398.2740000000003,479.71799999999996,0.0,153.85482346335934,0.0,235.19320399799997,288.194489406,1030.325502195,15.1988980203,0.0,0.0,955.2528954,0.0,164.82194715600002,364.343251608,0.0,708.8415327450001,0.0,0.0,0.0,50191.25892723754,0.765,0.63,0.0,2169.342,7050.852,459.585,446.07988962,7.1246522970938795,13.111434233999999,30.156298738199997,0.0,21.0309130332,20.3335054965,18170.870112000004,3116.592790477197,3977.554319100001,0.0,7252.360524899999,427.270852584,373.86199601100003,0.0,611.9179191000001,438.28642938600007,828.27649422,2940.096501190535,0.0,0.0,436.5,243.9495,360.62100000000004,1174.5,284.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,901.53,0.0,0.0,1298.0,0.0,0.0,10288.660379597502,10051.508599921135,0.0,0.0,0.0,0.0,0.0,190824.37372849527
t356,0.0,0.0,562.8184252688335,0.0,5348.7,71.00099999999999,50.714999999999996,236.60999999999999,66.52799999999999,0.0,0.0,0.0,7560.000000000001,0.0,8098.506160293946,7302.600000000001,2658.708,3148.4700000000003,0.0,16676.694,3398.2740000000003,0.0,0.0,0.0,0.0,248.44352535,291.507069744,1047.7886463000002,0.0,0.0,0.0,849.1136848000001,0.0,195.18388479,377.355510594,0.0,868.90252401,0.0,0.0,0.0,50176.52664998085,0.765,0.72,0.0,2169.342,6964.866,0.0,446.07988962,7.1246522970938795,15.733721080799997,27.5340118914,0.0,24.035329180799998,5.8095729989999985,18170.870112000004,2464.1044898826794,3977.554319100001,0.0,7252.360524899999,427.270852584,373.86199601100003,0.0,489.53433528,438.28642938600007,236.65042692000003,2396.7663417729677,0.0,0.0,436.5,233.34300000000002,350.0145,1053.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,1081.836,0.0,0.0,1298.0,0.0,0.0,9968.712245261113,9584.097678142694,0.0,0.0,0.0,0.0,0.0,184514.23453500404
t357,0.0,0.0,604.8000000000001,0.0,5348.7,60.858000000000004,40.571999999999996,212.949,66.52799999999999,0.0,0.0,0.0,7560.000000000001,0.0,6070.511177664928,7302.600000000001,2798.64,3078.504,0.0,16186.203,3398.2740000000003,0.0,0.0,0.0,0.0,255.06868602599997,294.819650082,1030.325502195,0.0,0.0,0.0,530.696053,0.0,229.883242086,386.030349918,0.0,1051.82937117,0.0,0.0,0.0,54364.60298223983,0.765,0.675,0.0,2324.2949999999996,6964.866,0.0,446.07988962,7.1246522970938795,15.733721080799997,20.9782947744,0.0,24.035329180799998,0.0,18170.870112000004,1992.3819235939404,3977.554319100001,0.0,7252.360524899999,373.86199601100003,373.86199601100003,0.0,489.53433528,438.28642938600007,0.0,2905.1120009598935,0.0,0.0,436.5,222.73650000000004,296.982,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.512521302381,0.0,0.0,0.0,1262.1419999999998,0.0,0.0,1298.0,0.0,0.0,9456.984985824409,9931.625597507336,0.0,0.0,0.0,0.0,0.0,184934.25514321082
t358,0.0,0.0,537.6,0.0,5348.7,30.429000000000002,20.285999999999998,212.949,66.52799999999999,0.0,0.0,0.0,4691.772284761168,0.0,6070.511177664928,7302.600000000001,2973.5550000000003,2903.5890000000004,0.0,16676.694,3398.2740000000003,0.0,0.0,0.0,0.0,255.06868602599997,294.819650082,1047.7886463000002,0.0,0.0,0.0,0.0,0.0,273.257438706,394.70518924199996,0.0,1326.21964191,0.0,0.0,0.0,52845.05589741327,0.675,0.54,0.0,2479.2479999999996,6878.88,0.0,446.07988962,7.1246522970938795,14.4225776574,17.0448645042,0.0,27.0397453284,0.0,18170.870112000004,604.2301289588446,3977.554319100001,0.0,7252.360524899999,373.86199601100003,373.86199601100003,0.0,489.53433528,438.28642938600007,0.0,2640.9657964849316,0.0,0.0,436.5,169.704,254.556,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.6750142015876,0.0,0.0,0.0,1442.4479999999996,0.0,0.0,1298.0,0.0,0.0,9429.452358730123,10531.269100134903,0.0,0.0,0.0,0.0,0.0,178145.58745271084
t359,0.0,0.0,336.00000000000006,0.0,5348.7,0.0,0.0,141.966,66.52799999999999,0.0,0.0,0.0,3329.4307119029177,0.0,6070.511177664928,7302.600000000001,3323.385,2833.6229999999996,0.0,18148.167,3398.2740000000003,0.0,0.0,0.0,0.0,261.693846702,298.13223042,1152.56751093,0.0,0.0,0.0,0.0,0.0,377.355510594,425.06712687600003,0.0,1852.134327495,0.0,0.0,0.0,48032.05333625075,0.585,0.36,0.0,2169.342,6878.88,0.0,446.07988962,4.749768198062587,19.667151351,18.356007927599997,0.0,39.057409918800005,0.0,15225.322507644702,0.0,3977.554319100001,0.0,7252.360524899999,373.86199601100003,480.67970915700005,0.0,611.9179191000001,438.28642938600007,0.0,411.48850575463314,0.0,0.0,436.5,116.67150000000001,243.9495,688.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.6750142015876,0.0,0.0,0.0,1712.907,0.0,0.0,1298.0,0.0,0.0,9357.29786824232,8632.601458783281,0.0,0.0,0.0,0.0,0.0,166524.8402581316
t360,0.0,0.0,336.00000000000006,0.0,5348.7,0.0,0.0,141.966,66.52799999999999,0.0,0.0,0.0,3329.4307119029177,0.0,6070.511177664928,7302.600000000001,3358.368,2833.6229999999996,0.0,18638.658000000003,3398.2740000000003,0.0,0.0,0.0,0.0,255.06868602599997,301.44481075799996,1152.56751093,0.0,0.0,0.0,0.0,0.0,403.38002856599996,429.40454653800003,0.0,2035.061174655,0.0,0.0,0.0,46300.302828687214,0.495,0.315,0.0,2169.342,6878.88,0.0,446.07988962,3.958140165052155,23.6005816212,20.9782947744,0.0,33.0485776236,0.0,11616.476288379135,0.0,3977.554319100001,0.0,7252.360524899999,373.86199601100003,480.67970915700005,0.0,611.9179191000001,438.28642938600007,0.0,0.0,0.0,0.0,436.5,116.67150000000001,233.34300000000002,607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.512521302381,0.0,0.0,0.0,1893.2129999999997,0.0,0.0,1298.0,0.0,0.0,9277.548170280232,6301.454493335746,0.0,0.0,0.0,0.0,0.0,160681.46583048382
t361,0.0,0.0,336.00000000000006,0.0,5348.7,0.0,0.0,118.30499999999999,66.52799999999999,0.0,0.0,0.0,3329.4307119029177,0.0,6070.511177664927,7302.600000000001,3288.402,3043.521,0.0,18148.167,3398.2740000000003,0.0,0.0,0.0,0.0,251.756105688,301.44481075799996,1082.71493451,0.0,0.0,0.0,0.0,0.0,403.38002856599996,429.40454653800003,0.0,2012.19531876,0.0,0.0,0.0,44111.67388473497,0.495,0.27,0.0,2169.342,6792.893999999999,0.0,446.07988962,3.958140165052155,26.222868467999998,24.9117250446,0.0,27.0397453284,0.0,9664.758967553198,0.0,3977.554319100001,0.0,7252.360524899999,427.270852584,534.0885657299999,0.0,734.3015029200001,438.28642938600007,0.0,0.0,0.0,0.0,436.5,116.67150000000001,243.9495,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,1983.366,0.0,0.0,1298.0,0.0,0.0,9452.23798115298,4069.2582900974194,0.0,0.0,0.0,0.0,0.0,155114.8413467353
t362,0.0,0.0,336.00000000000006,0.0,5348.7,0.0,0.0,70.983,66.52799999999999,0.0,0.0,0.0,3329.4307119029177,0.0,6070.511177664927,7302.600000000001,3288.402,3218.4359999999997,0.0,18148.167,3398.2740000000003,0.0,0.0,0.0,0.0,248.44352535,301.44481075799996,1082.71493451,0.0,0.0,0.0,0.0,0.0,407.71744822799997,429.40454653800003,0.0,2057.92703055,0.0,0.0,0.0,42731.451593598664,0.45,0.225,0.0,2169.342,6792.893999999999,0.0,446.07988962,3.958140165052155,23.6005816212,27.5340118914,0.0,24.035329180799998,0.0,8278.197399842764,0.0,3977.554319100001,0.0,7252.360524899999,534.0885657299999,587.497422303,0.0,856.68508674,438.28642938600007,0.0,0.0,0.0,0.0,436.5,137.88450000000003,275.76900000000006,647.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.1775184620637,0.0,0.0,0.0,2073.519,0.0,0.0,1298.0,0.0,0.0,10210.809483503985,5370.657063235998,0.0,0.0,0.0,0.0,0.0,153590.2410447828
t363,0.0,0.0,336.00000000000006,0.0,5348.7,10.142999999999999,0.0,47.321999999999996,66.52799999999999,0.0,0.0,0.0,3580.5869583022477,0.0,6070.511177664927,7302.600000000001,3323.385,3288.402,0.0,18148.167,3398.2740000000003,0.0,0.0,0.0,0.0,251.756105688,301.44481075799996,1222.42008735,0.0,0.0,0.0,0.0,0.0,390.36776958,425.06712687600003,0.0,1943.597751075,0.0,0.0,0.0,43223.32864554145,0.405,0.18,0.0,2014.389,6792.893999999999,0.0,446.07988962,3.958140165052155,22.289438197799996,27.5340118914,0.0,21.0309130332,0.0,7608.4518562466465,0.0,3977.554319100001,0.0,7252.360524899999,587.497422303,640.9062788760001,0.0,979.06867056,438.28642938600007,0.0,0.0,0.0,0.0,436.5,159.09750000000003,296.982,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2073.519,0.0,0.0,1298.0,0.0,0.0,11359.58490622103,4793.637218172516,0.0,0.0,0.0,0.0,0.0,156022.82297707113
t364,0.0,0.0,336.00000000000006,0.0,5348.7,20.285999999999998,0.0,47.321999999999996,66.52799999999999,0.0,0.0,0.0,5578.245385443998,0.0,6070.511177664927,7302.600000000001,3358.368,3323.385,0.0,18638.658000000003,3398.2740000000003,0.0,0.0,0.0,0.0,255.06868602599997,298.13223042,1292.2726637700002,0.0,0.0,0.0,0.0,0.0,381.69293025600007,425.06712687600003,0.0,1897.866039285,0.0,0.0,0.0,45168.75886228119,0.405,0.135,0.0,2014.389,6706.907999999999,0.0,446.07988962,3.958140165052155,20.9782947744,26.222868467999998,0.0,21.0309130332,0.0,7054.082712512306,0.0,3977.554319100001,0.0,7252.360524899999,587.497422303,640.9062788760001,0.0,1101.45225438,438.28642938600007,0.0,0.0,0.0,0.0,436.5,169.704,318.19500000000005,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.1775184620637,0.0,0.0,0.0,2073.519,0.0,0.0,1298.0,0.0,0.0,11790.61306676136,6838.176727217744,0.0,0.0,0.0,0.0,0.0,161042.86846198223
t365,0.0,0.0,537.6,0.0,5348.7,20.285999999999998,0.0,70.983,66.52799999999999,0.0,0.0,0.0,3995.3168542835015,0.0,6070.511177664927,7302.600000000001,3393.351,3358.368,0.0,18638.658000000003,3398.2740000000003,479.71799999999996,0.0,0.0,0.0,245.130945012,294.819650082,1257.34637556,10.132598680200001,0.0,0.0,0.0,0.0,386.030349918,425.06712687600003,0.0,1920.7318951799998,0.0,0.0,0.0,50068.907776818305,0.405,0.18,0.0,2014.389,6706.907999999999,0.0,446.07988962,3.958140165052155,20.9782947744,23.6005816212,0.0,21.0309130332,0.0,8527.439374483996,0.0,3977.554319100001,0.0,7252.360524899999,587.497422303,694.3151354490001,0.0,1101.45225438,438.28642938600007,0.0,258.6308363007106,0.0,0.0,436.5,180.31050000000002,328.8015000000001,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2073.519,0.0,0.0,1298.0,0.0,0.0,11958.657051612025,7174.943501526988,0.0,0.0,0.0,0.0,0.0,168928.8734442934
t366,0.0,0.0,604.8000000000001,0.0,5348.7,30.429000000000002,20.285999999999998,47.321999999999996,66.52799999999999,258.552,0.0,0.0,5992.975281425252,0.0,6070.511177664927,7302.600000000001,3393.351,3323.385,0.0,18638.658000000003,3398.2740000000003,2398.59,0.0,0.0,0.0,235.19320399799997,294.819650082,1239.8832314550002,30.3977960406,0.0,0.0,0.0,0.0,390.36776958,420.729707214,0.0,2012.19531876,0.0,0.0,0.0,53947.91114040066,0.405,0.18,0.0,1859.436,6706.907999999999,91.91699999999999,446.07988962,4.749768198062587,20.9782947744,19.667151351,0.0,21.0309130332,8.7143594985,12821.603848436378,0.0,3977.554319100001,0.0,7252.360524899999,587.497422303,747.7239920220001,0.0,1101.45225438,438.28642938600007,354.97564038,2357.9222367303955,0.0,0.0,436.5,201.5235,339.408,729.0,426.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2163.672,0.0,0.0,1298.0,0.0,0.0,11969.100422925,9126.449957866493,2360.757531465807,0.0,0.0,0.0,0.0,188721.92875855355
t367,0.0,0.0,604.8000000000001,0.0,5348.7,20.285999999999998,20.285999999999998,23.660999999999998,66.52799999999999,689.472,0.0,0.0,4545.523570157789,0.0,6070.511177664927,7302.600000000001,3498.3,3288.402,0.0,22562.586,3398.2740000000003,5756.616,0.0,0.0,0.0,231.88062365999997,294.819650082,1344.662096085,70.9281907614,0.0,0.0,0.0,0.0,381.69293025600007,420.729707214,0.0,2035.061174655,0.0,0.0,0.0,55233.0,0.36,0.135,0.0,1549.5299999999997,6706.907999999999,1103.004,446.07988962,7.1246522970938795,17.0448645042,14.4225776574,0.0,15.022080737999998,26.1430784955,18170.870112000004,0.0,3977.554319100001,0.0,7252.360524899999,587.497422303,801.1328485950002,0.0,979.06867056,438.28642938600007,1183.2521346,3955.7896555450393,0.0,0.0,436.5,212.13000000000002,318.19500000000005,850.5,1066.5000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2253.825,0.0,0.0,1298.0,552.4233039659921,0.0,11967.201698984765,10150.429521030503,0.0,0.0,0.0,0.0,0.0,204931.62593038147
t368,0.0,0.0,604.8000000000001,0.0,5348.7,10.142999999999999,30.429000000000002,47.321999999999996,66.52799999999999,1249.6680000000001,0.0,0.0,3329.4307119029177,0.0,6070.511177664927,7302.600000000001,3498.3,3218.4359999999997,0.0,25505.532000000003,3398.2740000000003,8634.923999999999,0.0,0.0,0.0,221.942882646,294.819650082,1292.2726637700002,101.325986802,0.0,0.0,0.0,0.0,368.68067127000006,420.729707214,0.0,1989.329462865,0.0,0.0,0.0,55233.0,0.36,0.135,0.0,1239.6239999999998,6706.907999999999,2573.676,446.07988962,7.1246522970938795,14.4225776574,9.178003963799998,0.0,15.022080737999998,58.09572998999999,18170.870112000004,1508.4765473143764,3977.554319100001,0.0,7252.360524899999,534.0885657299999,854.541705168,0.0,856.68508674,438.28642938600007,2366.5042692,3904.4099490155563,0.0,0.0,436.5,190.91700000000003,275.76900000000006,1053.0000000000002,1848.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2253.825,0.0,0.0,1298.0,541.167245785652,0.0,12027.963300332802,10520.465850318355,0.0,0.0,35.208634303,0.0,0.0,215038.53341333973
t369,0.0,0.0,604.8000000000001,0.0,5348.7,0.0,60.858000000000004,94.64399999999999,66.52799999999999,1723.68,0.0,0.0,3329.4307119029177,0.0,6070.511177664927,7302.600000000001,3463.317,3218.4359999999997,0.0,25505.532000000003,3363.9480000000003,10074.078,0.0,0.0,0.0,215.31772196999995,298.13223042,1222.42008735,121.5911841624,0.0,0.0,0.0,0.0,364.343251608,425.06712687600003,0.0,1920.7318951799998,0.0,0.0,0.0,55037.69433983066,0.315,0.135,0.0,1394.577,6706.907999999999,3768.5969999999998,446.07988962,7.1246522970938795,11.8002908106,7.8668605403999985,0.0,12.017664590399999,90.04838148450001,18170.870112000004,1083.6924035274042,3977.554319100001,0.0,7252.360524899999,534.0885657299999,961.3594183140001,0.0,856.68508674,438.28642938600007,3668.0816172600007,3210.0487808143257,0.0,0.0,436.5,169.704,265.1625,1053.0000000000002,2417.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2434.131,0.0,0.0,1298.0,0.0,0.0,11897.895352853568,10690.675939164756,0.0,0.0,0.0,0.0,0.0,218478.3415416608
t370,0.0,0.0,604.8000000000001,0.0,5348.7,20.285999999999998,91.287,118.30499999999999,66.52799999999999,2025.3239999999998,0.0,0.0,3329.4307119029177,0.0,6070.511177664927,7302.600000000001,3463.317,3218.4359999999997,0.0,25996.023,3363.9480000000003,11033.514,0.0,0.0,0.0,215.31772196999995,298.13223042,1204.956943245,126.6574835025,0.0,0.0,0.0,0.0,355.668412284,425.06712687600003,0.0,1897.866039285,0.0,0.0,0.0,54873.687625314284,0.27,0.18,0.0,1704.483,6706.907999999999,4595.849999999999,446.07988962,7.1246522970938795,11.8002908106,10.4891473872,0.0,9.0132484428,104.572313982,18170.870112000004,0.0,3977.554319100001,0.0,7252.360524899999,534.0885657299999,1014.7682748870002,0.0,979.06867056,438.28642938600007,4733.0085384,2950.9681821547415,0.0,0.0,436.5,180.31050000000002,265.1625,1134.0,2630.7000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2524.2839999999997,0.0,0.0,1298.0,0.0,0.0,11940.618394896426,10616.222885830332,0.0,0.0,0.0,0.0,0.0,221508.92093841167
t371,0.0,0.0,604.8000000000002,0.0,5348.7,10.142999999999999,60.858000000000004,23.660999999999998,66.52799999999999,1809.864,0.0,0.0,4305.394027804584,0.0,6070.511177664927,7302.600000000001,3428.334,3008.538,0.0,22072.095,3363.9480000000003,11513.232,0.0,0.0,0.0,218.63030230799998,298.13223042,1152.56751093,111.45858548220002,0.0,0.0,0.0,0.0,342.656153298,425.06712687600003,0.0,1737.80504802,0.0,0.0,0.0,54904.91713665382,0.315,0.405,0.0,1549.5299999999997,6620.922,4871.600999999999,446.07988962,7.1246522970938795,14.4225776574,9.178003963799998,0.0,21.0309130332,113.28667348049997,18170.870112000004,0.0,3977.554319100001,0.0,7252.360524899999,587.497422303,907.950561741,0.0,1101.45225438,438.28642938600007,5206.30939224,3306.132876822827,0.0,0.0,436.5,137.88450000000003,201.5235,688.5,2346.2999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.015025562858,0.0,0.0,0.0,2884.8959999999993,0.0,0.0,1298.0,0.0,0.0,11805.803442745762,10258.379831088272,0.0,0.0,0.0,0.0,0.0,218225.55220177927
