t60,1.0665664180296584e-5,1.017949609910403e-5,8.539098785520909e-6,2.938425906492152e-5
t61,1.073580501781435e-5,1.024071888995551e-5,8.58590682745655e-6,2.956243073522641e-5
t62,1.0766454820741827e-5,1.0275429557226543e-5,8.625871012344667e-6,2.9667755390313037e-5
t63,1.0818952113866274e-5,1.0322002064525675e-5,8.641388870570128e-6,2.9782343048962078e-5
t64,1.0846032770412981e-5,1.0354378766088981e-5,8.607124258943013e-6,2.9807535795444976e-5
t65,1.0829908035136246e-5,1.0345937566819117e-5,8.593131386830933e-6,2.9768976988786296e-5
t66,1.0750617426843658e-5,1.0290344260098169e-5,8.577506284036714e-6,2.961846797097854e-5
t67,1.0730832653554772e-5,1.0295561953468228e-5,8.559703863182298e-6,2.9586098470205298e-5
t68,1.0731503010885236e-5,1.029376966024566e-5,8.560504936343821e-6,2.9585777607474717e-5
t69,1.0728292484526686e-5,1.0198720226630125e-5,8.496058680101632e-6,2.9423071391258444e-5
t70,1.0631613189730858e-5,1.0040891128768533e-5,8.379651947382888e-6,2.905215626588228e-5
t71,1.0468051288860192e-5,9.866425188947707e-6,8.227708480898017e-6,2.8562184958705915e-5
t72,1.0283814925842502e-5,9.696315220844429e-6,8.091379758603949e-6,2.807150990529088e-5
t73,1.0135181757613172e-5,9.60415337663624e-6,8.014552055376512e-6,2.7753887189625923e-5
t74,1.0041337369140847e-5,9.545403708670413e-6,7.977148378751609e-6,2.756388945656287e-5
t75,9.985867978280935e-6,9.523787479196682e-6,7.959206571577531e-6,2.7468862029055148e-5
t76,9.953001780020729e-6,9.529122815266512e-6,7.953564193420146e-6,2.7435688788707386e-5
t77,9.969897331677081e-6,9.626670768834318e-6,7.986437246666145e-6,2.7583005347177545e-5
t78,1.0106051912025606e-5,9.837279061627133e-6,8.098530733176861e-6,2.80418617068296e-5
t79,1.029159227897474e-5,9.942401315472811e-6,8.233010394968954e-6,2.8467003989416504e-5
t80,1.0371301762719856e-5,9.96105771882515e-6,8.328454178205924e-6,2.866081365975093e-5
t81,1.043555313622317e-5,1.0034903357744253e-5,8.40182853646083e-6,2.8872285030428253e-5
t82,1.051962451784321e-5,1.0099336603700736e-5,8.462041162681416e-6,2.9081002284225362e-5
t83,1.0616562364672294e-5,1.0164412699439506e-5,8.539076921734604e-6,2.9320051985846404e-5
t84,1.0720742768061818e-5,1.0223619212696126e-5,8.596445046975483e-6,2.9540807027733427e-5
t85,1.0789775715394894e-5,1.0279077608561302e-5,8.628762347371793e-6,2.969761567132799e-5
t86,1.0845457466273476e-5,1.0301846362137454e-5,8.639105992066333e-6,2.9786409820477263e-5
t87,1.0877961628802948e-5,1.0297867457155721e-5,8.637241101339779e-6,2.9813070187298448e-5
t88,1.0889729274936155e-5,1.0295068498346463e-5,8.603477201936812e-6,2.978827497521943e-5
t89,1.0851663691345878e-5,1.0272507859471307e-5,8.566196149035235e-6,2.969036769985242e-5
t90,1.0785868586533694e-5,1.0212285226550823e-5,8.527590147935912e-6,2.952574396102043e-5
t91,1.0737265643257366e-5,1.018968561079327e-5,8.496859322967714e-6,2.942381057701835e-5
t92,1.0684411368947818e-5,1.0149085338999475e-5,8.463393596618751e-6,2.9296890304566044e-5
t93,1.0653574813428976e-5,1.004276782934253e-5,8.414295035489615e-6,2.911063767826112e-5
t94,1.05705851572977e-5,9.913489231598289e-6,8.323689682824514e-6,2.8807764071720503e-5
t95,1.0471665897768253e-5,9.779750685416927e-6,8.216976599315252e-6,2.8468393182500432e-5
t96,1.0334503327929353e-5,9.631314105446653e-6,8.105470809663351e-6,2.8071288243039357e-5
t97,1.0189486180926217e-5,9.519828984919994e-6,8.020830006486956e-6,2.7730145172333167e-5
t98,1.00962813021886e-5,9.456133926706448e-6,7.964466214923208e-6,2.7516881443818256e-5
t99,1.003282779327467e-5,9.424231621018961e-6,7.938611049469617e-6,2.7395670463763248e-5
t100,9.993277392995656e-6,9.413732408242435e-6,7.92147713747569e-6,2.732848693871378e-5
t101,9.970755969053742e-6,9.425633109826089e-6,7.927423501804897e-6,2.7323812580684728e-5
t102,1.0000139588529279e-5,9.494528438853118e-6,7.948617658961564e-6,2.744328568634396e-5
t103,1.0081567401621937e-5,9.54348034657359e-6,7.983559521011562e-6,2.760860726920709e-5
t104,1.01659534878894e-5,9.646239898606885e-6,8.058316705192998e-6,2.7870510091689285e-5
t105,1.029605984141352e-5,9.76213283139141e-6,8.148518382516529e-6,2.820671105532146e-5
t106,1.0458594000071756e-5,9.840896731619665e-6,8.215066718060427e-6,2.8514557449751847e-5
t107,1.0577806845052871e-5,9.875238789380778e-6,8.231432055943109e-6,2.8684477690376758e-5
t108,1.0692416759300124e-5,9.901731332949002e-6,8.2519237735271e-6,2.8846071865776227e-5
t109,1.0770468253579517e-5,9.921050995297424e-6,8.250449995760697e-6,2.8941969244637637e-5
t110,1.0830424924165122e-5,9.94053691146882e-6,8.264370568362072e-6,2.9035332403996014e-5
t111,1.0872802142720878e-5,9.95932724793111e-6,8.257852223554268e-6,2.9089981614206256e-5
t112,1.086477828138205e-5,9.954322158642221e-6,8.246586504096922e-6,2.9065686944121192e-5
t113,1.0826083657336783e-5,9.935275079849706e-6,8.23880430091929e-6,2.900016303810578e-5
t114,1.073766299869385e-5,9.890234298855465e-6,8.253675767284172e-6,2.888157306483349e-5
t115,1.072069931013174e-5,9.913941278642756e-6,8.281782933827597e-6,2.8916423522602092e-5
t116,1.0701194386998998e-5,9.932313315342494e-6,8.291609529218821e-6,2.8925117231560314e-5
t117,1.0675098684276281e-5,9.849058543308022e-6,8.235649659362325e-6,2.875980688694663e-5
t118,1.056633646410869e-5,9.73130191061765e-6,8.156981395946688e-6,2.8454619770673028e-5
t119,1.0456898742420976e-5,9.59097084687991e-6,8.063297337188552e-6,2.811116692648944e-5
t120,1.0319833475742529e-5,9.458608831144832e-6,7.975884161766263e-6,2.7754326468653623e-5
t121,1.0179247474655835e-5,9.357525013180139e-6,7.906654107785204e-6,2.7443426595621178e-5
t122,1.0064262845830927e-5,9.28976344077399e-6,7.874649899677764e-6,2.722867618628268e-5
t123,9.995980301817276e-6,9.255344324530926e-6,7.871255463080316e-6,2.7122580089428518e-5
t124,9.951356967972143e-6,9.231087684292732e-6,7.869742384882083e-6,2.7052187037146958e-5
t125,9.930354162012002e-6,9.25347934098545e-6,7.868764072123016e-6,2.7052597575120468e-5
t126,9.950222515762917e-6,9.308764242004465e-6,7.878381789287794e-6,2.7137368547055177e-5
t127,1.0039348409274328e-5,9.343181756139377e-6,7.88704345326433e-6,2.7269573618678035e-5
t128,1.0118150325094661e-5,9.425229074563543e-6,7.955669044042438e-6,2.7499048443700642e-5
t129,1.0248835427123552e-5,9.55380052761888e-6,8.045095777349253e-6,2.7847731732091683e-5
t130,1.0405222764439107e-5,9.632010207441502e-6,8.113376586498522e-6,2.815060955837913e-5
t131,1.05087789813469e-5,9.686742939625163e-6,8.150244747610604e-6,2.8345766668582668e-5
t132,1.058162930469005e-5,9.719637672903463e-6,8.165057427099789e-6,2.8466324404693302e-5
t133,1.0648334459400896e-5,9.75170283201202e-6,8.180124680413664e-6,2.858016197182658e-5
t134,1.071236227837019e-5,9.77757301340723e-6,8.177995078000698e-6,2.8667930369778117e-5
t135,1.0750452114262488e-5,9.80430109030844e-6,8.18900059134674e-6,2.874375379591767e-5
t136,1.0753881124817434e-5,9.826336477507133e-6,8.192077084523012e-6,2.8772294686847578e-5
t137,1.07036652571115e-5,9.826448670948715e-6,8.182406033629672e-6,2.8712519961689887e-5
t138,1.0623883578869762e-5,9.808838283752674e-6,8.223822963952077e-6,2.8656544826574513e-5
t139,1.064524185750738e-5,9.858518535514958e-6,8.27092668944092e-6,2.8774687082463257e-5
t140,1.068696984049204e-5,9.888925246879622e-6,8.296418405913862e-6,2.8872313493285524e-5
t141,1.0670489899672212e-5,9.795945768846001e-6,8.240153008836218e-6,2.870658867735443e-5
t142,1.056259037651025e-5,9.644242402231467e-6,8.137378564391095e-6,2.8344211343132812e-5
t143,1.042779467274801e-5,9.497072414315816e-6,8.033683552412829e-6,2.7958550639476655e-5
t144,1.0277256831920931e-5,9.396077573624661e-6,7.946853773656284e-6,2.7620188179201876e-5
t145,1.0146375292661196e-5,9.326701317606912e-6,7.893210677877362e-6,2.736628728814547e-5
t146,1.0048716370805086e-5,9.288453746284354e-6,7.87220318723905e-6,2.720937330432849e-5
t147,9.983285852139216e-6,9.273036435933142e-6,7.868992606513643e-6,2.7125314894586e-5
t148,9.953776988871261e-6,9.300063158408945e-6,7.869786598769148e-6,2.7123626746049354e-5
t149,9.996656874943474e-6,9.423265326430617e-6,7.876839493204712e-6,2.7296761694578803e-5
t150,1.0150637902138233e-5,9.653614583888556e-6,7.999633898965981e-6,2.780388638499277e-5
t151,1.0352422895594626e-5,9.787919471836288e-6,8.148550961083625e-6,2.828889332851454e-5
t152,1.0421849605334037e-5,9.821837755563383e-6,8.210129884829262e-6,2.8453817245726682e-5
t153,1.0469785985987721e-5,9.880613822436324e-6,8.270752756438773e-6,2.8621152564862818e-5
t154,1.056534498030032e-5,9.954182599841795e-6,8.320225422561695e-6,2.883975300270381e-5
t155,1.0655805498095957e-5,1.0006103097133128e-5,8.367393795661325e-6,2.902930239089041e-5
t156,1.0729488873474548e-5,1.00490199683689e-5,8.399097063752678e-6,2.9177605905596125e-5
t157,1.0772447973361173e-5,1.0077456212492397e-5,8.417734644834028e-6,2.9267638830687598e-5
t158,1.080610225804271e-5,1.0109944676292277e-5,8.436942743190942e-6,2.935298967752593e-5
t159,1.0851105353091162e-5,1.0136881826258779e-5,8.448339819213599e-6,2.943632699856354e-5
t160,1.0868820204549957e-5,1.0161568114180872e-5,8.424560005361483e-6,2.945494832409231e-5
t161,1.0837491980866943e-5,1.016238561116906e-5,8.41530487854954e-6,2.9415182470585542e-5
t162,1.0758904153581694e-5,1.015912527583199e-5,8.429917746622543e-6,2.9347947176036227e-5
t163,1.0779073284602409e-5,1.0242390209836791e-5,8.469754497564587e-6,2.9491217992003788e-5
t164,1.0828253712712337e-5,1.0298781904069708e-5,8.512227367580065e-6,2.963926298436211e-5
t165,1.0881167443620502e-5,1.0276607784348415e-5,8.48353463210903e-6,2.9641309860077947e-5
t166,1.0850317924525396e-5,1.0191940780650276e-5,8.402586842921082e-6,2.9444845548096754e-5
t167,1.0825144072985698e-5,1.0118832305810583e-5,8.310873240940448e-6,2.925484961973673e-5
t168,1.0813133217957119e-5,1.0094602182586997e-5,8.241626263475128e-6,2.9149361664019244e-5
