BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t117,241693.55800803067,851481.5774884315,-10445.44905412648,0.0,0.0,0.0,1.0675098684276281e-5,-11635.63898275185,-265.16109142754124,-1.07e6,281900.4774817184,392546.0495132946,-7587.517738613286,0.0,0.0,0.0,9.849058543308022e-6,145.72975106311605,-401.2201093106416,-665042.9261,200841.96011108937,46703.52310330426,-0.27328277506996956,0.0,0.0,0.0,8.235649659362325e-6,11489.909231688735,-136.05901788310035,-257465.1845
t118,248139.6798509047,775614.218216663,-10711.180361383145,0.0,0.0,0.0,1.056633646410869e-5,-11938.707993673386,-270.14244462542024,-1.0e6,280572.37351735093,353712.0484143884,-8004.609961397352,0.0,0.0,0.0,9.73130191061765e-6,448.7988755490878,-406.2014623738321,-624756.8324,199010.18305377517,33125.94527937633,-0.27903616753160576,0.0,0.0,0.0,8.156981395946688e-6,11489.909118124298,-136.0590177484119,-242055.8151
t119,253090.21396049546,704714.7963741018,-10952.703515699857,0.0,0.0,0.0,1.0456898742420976e-5,-12561.38454444897,-276.47328514406104,-933174.2541,276056.5295212493,312989.0754282868,-8266.233140013805,0.0,0.0,0.0,9.59097084687991e-6,1071.475333559967,-412.53230411586105,-579866.3969,195074.84993860062,19157.62591845918,-0.28530651943896124,0.0,0.0,0.0,8.063297337188552e-6,11489.909210889004,-136.05901897180001,-224152.1494
t120,256263.4536989222,628296.0123281576,-10895.856564010071,0.0,0.0,0.0,1.0319833475742529e-5,-12492.755735337327,-276.5270117986447,-860054.0808,267858.2398299776,282236.93191399204,-8296.728900281585,0.0,0.0,0.0,9.458608831144832e-6,1002.8464656442884,-412.5860316004794,-540816.7245,190149.30631388212,6732.182637226695,-0.2861298515155857,0.0,0.0,0.0,7.975884161766263e-6,11489.909269693038,-136.05901980183464,-206801.1557
t121,260156.4484790049,564176.0032345213,-10903.581245112406,0.0,0.0,0.0,1.0179247474655835e-5,-12208.554371294944,-273.9384692683129,-800108.7135,255632.86018640528,267718.1005985472,-8520.289259476642,0.0,0.0,0.0,9.357525013180139e-6,718.6607998729924,-409.9973961861849,-513569.9445,184648.79821088232,0.39095363506709657,-653.9360326075988,0.0,0.0,0.0,7.906654107785204e-6,11489.893571421951,-136.05892691787201,-193915.1705
t122,263063.95416703454,514454.65613573365,-10872.375380218029,0.0,0.0,0.0,1.0064262845830927e-5,-11673.020750854546,-268.0552749846889,-753873.3786,239132.48156838538,268218.5453400724,-8570.703234625795,0.0,0.0,0.0,9.28976344077399e-6,183.12820798074608,-404.1141966228075,-496995.8313,179538.94489596004,0.3441408806090597,-4088.629033152843,0.0,0.0,0.0,7.874649899677764e-6,11489.8925428738,-136.05892163811865,-185370.5697
t123,264341.333284908,482277.18069928215,-10970.66523969648,0.0,0.0,0.0,9.995980301817276e-6,-11348.441450013728,-264.0196212024505,-723207.6453,222026.03134161868,275800.39416690095,-8727.157873907421,0.0,0.0,0.0,9.255344324530926e-6,-141.45284725817874,-400.07855364722695,-486998.2656,176365.13262972294,0.3472558930053439,-6165.204146286902,0.0,0.0,0.0,7.871255463080316e-6,11489.894297271907,-136.05893244477647,-180120.1852
t124,264244.79192853085,464827.4966228626,-10958.468406062984,0.0,0.0,0.0,9.951356967972143e-6,-11192.591432441857,-262.0678671558438,-705833.3699,205153.66032555286,287380.82402834133,-8813.028765705465,0.0,0.0,0.0,9.231087684292732e-6,-297.3025823773114,-398.12679802702314,-481468.5043,171301.26626542018,0.36210685734118164,-4024.6994386334813,0.0,0.0,0.0,7.869742384882083e-6,11489.894014819169,-136.0589308711793,-177196.8409
t125,264118.402792377,454437.91315238236,-10199.661673804874,0.0,0.0,0.0,9.930354162012002e-6,-10687.006914961617,-257.7512186908399,-696590.42,197454.38339044485,298812.0039647291,-7125.018808449343,0.0,0.0,0.0,9.25347934098545e-6,-802.9030130923093,-393.8102480679927,-486391.4331,168322.9273775898,0.6213968033090742,-646.6795790301354,0.0,0.0,0.0,7.868764072123016e-6,11489.909928053927,-136.0590293771528,-177596.8009
t126,407812.090414968,282342.75842967664,-3578.650885636247,0.0,0.0,0.0,9.950222515762917e-6,15001.77089240044,-225.38869669250562,-700563.4475,507514.5501779436,21913.09952025884,-4292.943299613357,0.0,0.0,0.0,9.308764242004465e-6,-26491.681698426168,-361.44758044337584,-496760.6837,252256.00219962856,0.3361831417779283,-81474.35658776965,0.0,0.0,0.0,7.878381789287794e-6,11489.91080602573,-136.05888375087025,-180701.9452
t127,1.3475647553742982e6,3169.0738780844563,-638663.9044763247,0.0,0.0,0.0,1.0039348409274328e-5,4301.261939377253,-276.33533336231187,-715254.7285,1.0110255378283565e6,3293.6609892357665,-494069.66819422354,0.0,0.0,0.0,9.343181756139377e-6,-9867.058104023512,-382.81542417879405,-508457.3805,295662.48226314865,0.033532146160576995,-111707.14843728283,0.0,0.0,0.0,7.88704345326433e-6,5565.796164646258,-106.4800908164822,-188010.3059
t128,1.909891022755001e6,21211.69337756201,-1.1831476510630732e6,0.0,0.0,0.0,1.0118150325094661e-5,787.6511284280277,-274.9384740087248,-747629.0695,1.0432974458954398e6,12750.95581117694,-502785.04011505656,0.0,0.0,0.0,9.425229074563543e-6,-10381.271980779618,-399.854074282333,-540922.9202,306353.6993549372,0.03383014819884156,-111707.14759065278,0.0,0.0,0.0,7.955669044042438e-6,9593.62085235159,-124.91560027360815,-202692.4753
t129,1.9980853327419152e6,17296.547534852005,-1.2014808479855726e6,0.0,0.0,0.0,1.0248835427123552e-5,14.725154120447769,-274.4079164589219,-812803.188,1.073119817903247e6,14430.862913345269,-496270.08121374995,0.0,0.0,0.0,9.55380052761888e-6,-11504.624562273473,-410.46687445956945,-577795.581,296965.4688059146,0.3136547643498685,-86798.58454459431,0.0,0.0,0.0,8.045095777349253e-6,11489.899408153025,-136.0589580006476,-220087.101
t130,2.0482740538864776e6,21048.000907784764,-1.1863012706880502e6,0.0,0.0,0.0,1.0405222764439107e-5,-13.669961380664972,-273.963491015399,-881895.4389,1.0878478473741617e6,15814.253858363736,-489040.15036128426,0.0,0.0,0.0,9.632010207441502e-6,-11476.228835719485,-410.02244495749767,-601166.2183,296922.0483092213,0.30428903523083406,-74203.68123334445,0.0,0.0,0.0,8.113376586498522e-6,11489.89879710015,-136.05895394209873,-232638.5742
t131,2.0699723094198017e6,31724.127246405584,-1.160822174344938e6,0.0,0.0,0.0,1.05087789813469e-5,196.3244833037188,-273.0967888385661,-939960.6516,1.1016690073827095e6,17487.94129294351,-485150.82838201115,0.0,0.0,0.0,9.686742939625163e-6,-11686.224753539045,-409.1557511797274,-620342.1258,291843.21669920604,0.314658209183841,-61714.691585727356,0.0,0.0,0.0,8.150244747610604e-6,11489.900270235326,-136.0589623411613,-240048.7429
t132,2.0837443177924333e6,35474.451884290655,-1.1250367579212475e6,0.0,0.0,0.0,1.058162930469005e-5,609.6198940060476,-272.7973737365504,-993682.2955,1.115232473296668e6,17936.65396799952,-484550.43122954416,0.0,0.0,0.0,9.719637672903463e-6,-12099.520128868395,-408.85633539996195,-634542.0067,290671.5609063762,0.30578493333866263,-55554.436025909854,0.0,0.0,0.0,8.165057427099789e-6,11489.900234862347,-136.0589616634115,-245037.3353
t133,2.0919583925076916e6,39137.32469161427,-1.091084241498845e6,0.0,0.0,0.0,1.0648334459400896e-5,1097.9042851601098,-272.8154973725928,-1.04e6,1.1311640532191466e6,17362.765085733594,-488769.8945139446,0.0,0.0,0.0,9.75170283201202e-6,-12587.803773707607,-408.87445477557105,-645191.9174,285341.46289844724,0.29878921372014833,-47010.107798181765,0.0,0.0,0.0,8.180124680413664e-6,11489.899488547497,-136.05895740297828,-248251.5597
t134,2.1175302267551995e6,40448.553095051866,-1.0781956717135669e6,0.0,0.0,0.0,1.071236227837019e-5,1326.434241432231,-272.892069793428,-1.08e6,1.1443435467717587e6,16667.81921666746,-493470.6990844431,0.0,0.0,0.0,9.77757301340723e-6,-12816.333000911085,-408.95102273584826,-652746.9822,274380.2135909802,0.29110601668601077,-34870.788956921,0.0,0.0,0.0,8.177995078000698e-6,11489.898759478854,-136.05895294242023,-249429.6238
t135,2.11678684128423e6,42566.069156754114,-1.0596000085258132e6,0.0,0.0,0.0,1.0750452114262488e-5,1356.6514264688085,-272.89539641516,-1.1e6,1.1555544159447849e6,16197.681501830368,-496793.0263643056,0.0,0.0,0.0,9.80430109030844e-6,-12846.550270697377,-408.9543498823815,-660135.1681,285325.82612385455,0.2867385045162435,-45009.208983234006,0.0,0.0,0.0,8.18900059134674e-6,11489.898844228568,-136.05895346722147,-250236.8158
t136,2.0059943921948064e6,56060.29075319456,-950855.1051133401,0.0,0.0,0.0,1.0753881124817434e-5,-92.58677028942111,-271.61218796935657,-1.11e6,1.1443015755263236e6,19930.410901592102,-480006.5492329313,0.0,0.0,0.0,9.826336477507133e-6,-11397.311614750924,-407.6711382136361,-670853.3474,274487.3616272452,0.2862950464854731,-31465.56635737896,0.0,0.0,0.0,8.192077084523012e-6,11489.898385040346,-136.05895024427952,-252942.0001
t137,1.4965105142476163e6,70661.90962257615,-427040.12270152115,0.0,0.0,0.0,1.07036652571115e-5,-28809.61278201244,-379.4712427707383,-1.11e6,680536.1939463443,15844.56111391125,-29460.549605779786,0.0,0.0,0.0,9.826448670948715e-6,17319.652701606174,-515.5305684234431,-682049.4074,182437.32014329903,65208.93611385405,-0.13407991244784,0.0,0.0,0.0,8.182406033629672e-6,11489.960080406263,-136.05932565270484,-257566.9925
t138,407589.03224956564,727097.9045623405,-0.12389651383638539,0.0,0.0,0.0,1.0623883578869762e-5,-33311.97312210971,-409.28036970596634,-1.1e6,235194.9229898734,404298.27069696155,-0.05236202639342219,0.0,0.0,0.0,9.808838283752674e-6,44801.94750436722,-545.3397685342705,-682049.4074,171985.98500608257,102923.54559469686,-0.12164882937084537,0.0,0.0,0.0,8.223822963952077e-6,-11489.974382257513,-136.05939882830418,-261850.201
t139,169377.50483570318,955309.4306735644,-0.11843069257333266,0.0,0.0,0.0,1.064524185750738e-5,-33311.97296497372,-409.28036851523706,-1.09e6,206402.29317909793,447427.2783629744,-0.04516182077167141,0.0,0.0,0.0,9.858518535514958e-6,44801.94812948188,-545.3397806091907,-696385.8256,186005.18866446643,94635.1680556513,-0.1152388465040578,0.0,0.0,0.0,8.27092668944092e-6,-11489.975164508163,-136.05941209395368,-267580.5375
t140,208916.78859289872,905770.1486761952,-0.11632538367369641,0.0,0.0,0.0,1.068696984049204e-5,-33311.973027861844,-409.28036848408755,-1.08e6,200057.32220767922,465704.07701059163,-0.04751387226138151,0.0,0.0,0.0,9.888925246879622e-6,44801.94812647004,-545.3397802088753,-708317.6699,188668.22166680466,95200.58069685231,-0.11192712907731672,0.0,0.0,0.0,8.296418405913862e-6,-11489.975098608194,-136.0594117247877,-270809.3058
t141,228815.59436043393,865871.3435882899,-0.11482089661042949,0.0,0.0,0.0,1.0670489899672212e-5,-33311.973084158475,-409.280368658216,-1.06e6,195269.8834886888,437532.9147865977,-0.04650356041263157,0.0,0.0,0.0,9.795945768846001e-6,44801.94820271382,-545.3397807403665,-675359.0789,184641.42437668802,87773.8130538786,-0.10989025764201901,0.0,0.0,0.0,8.240153008836218e-6,-11489.975118555345,-136.05941208215052,-259355.9047
t142,239479.57993564184,792622.5175880172,-0.1148172892616863,0.0,0.0,0.0,1.056259037651025e-5,-33311.97311175152,-409.2803687493453,-997415.1572,194322.76806962548,390570.5975371652,-0.04655282581707165,0.0,0.0,0.0,9.644242402231467e-6,44801.94828489628,-545.3397814480345,-627449.6517,182236.1446984937,71482.67006843592,-0.11009209836508849,0.0,0.0,0.0,8.137378564391095e-6,-11489.975173144765,-136.05941269868924,-240659.5909
t143,242834.19816386752,711474.7888887881,-0.11767055284594985,0.0,0.0,0.0,1.042779467274801e-5,-33311.973099319504,-409.2803687468442,-919622.0448,197240.94669551426,340774.6048784595,-0.04725716958139761,0.0,0.0,0.0,9.497072414315816e-6,44801.948268130196,-545.3397814741991,-580571.8397,178098.87075878878,55178.267819614615,-0.112435720307521,0.0,0.0,0.0,8.033683552412829e-6,-11489.975168810694,-136.05941272735484,-220217.997
t144,241996.7970892168,635946.346331084,-0.12156441786955502,0.0,0.0,0.0,1.0277256831920931e-5,-33311.97307443139,-409.2803686836222,-843256.2031,204216.19472315663,299611.92992130655,-0.047026281442168194,0.0,0.0,0.0,9.396077573624661e-6,44801.94818388656,-545.3397809660136,-546384.4128,173507.0566747082,42215.41783765999,-0.11480174097204876,0.0,0.0,0.0,7.946853773656284e-6,-11489.975109455165,-136.05941228239138,-202663.3873
t145,238290.96630834186,579981.274080954,-0.12238863138498896,0.0,0.0,0.0,1.0146375292661196e-5,-33311.97302446446,-409.2803686386736,-783585.3109,214310.40039314952,266640.14004043135,-0.04574828410489293,0.0,0.0,0.0,9.326701317606912e-6,44801.94804775792,-545.3397802713877,-523506.8269,170680.75866928446,33842.81038717497,-0.11347160934229603,0.0,0.0,0.0,7.893210677877362e-6,-11489.975023293457,-136.05941163271405,-191464.5062
t146,232788.238643812,547990.6927586839,-0.12490200473487173,0.0,0.0,0.0,1.0048716370805086e-5,-33311.972982910185,-409.2803687366749,-746092.0088,224271.71811036405,244845.593176373,-0.044148856082676005,0.0,0.0,0.0,9.288453746284354e-6,44801.94786934042,-545.3397793414946,-511673.5928,169339.26419040453,28995.87238390217,-0.11665378724962588,0.0,0.0,0.0,7.87220318723905e-6,-11489.974886430242,-136.05941060481967,-185276.0337
t147,225153.53287204477,534024.200884888,-0.1262346489064763,0.0,0.0,0.0,9.983285852139216e-6,-33311.97297268215,-409.2803687621929,-724490.8165,233191.7616363827,231548.7792258185,-0.04364480880150061,0.0,0.0,0.0,9.273036435933142e-6,44801.94777545519,-545.3397787031067,-507296.8133,169501.78029927833,24775.6153580769,-0.11612067190596104,0.0,0.0,0.0,7.868992606513643e-6,-11489.974802773042,-136.0594099409139,-181218.2573
t148,216245.26880671523,533723.8218037752,-0.1301179731685625,0.0,0.0,0.0,9.953776988871261e-6,-33311.97298261958,-409.28036882950903,-715282.1761,238879.68553581473,233666.25526396805,-0.043696137348457495,0.0,0.0,0.0,9.300063158408945e-6,44801.947749569925,-545.3397783510136,-515102.1966,169415.44306233583,25909.15860906029,-0.11548284517732246,0.0,0.0,0.0,7.869786598769148e-6,-11489.974766950343,-136.05940952150462,-182265.4254
t149,207833.74860072669,561122.1577368621,-0.13127925301379045,0.0,0.0,0.0,9.996656874943474e-6,-33311.972995161734,-409.28036910408736,-734268.9928,246999.58718556573,261486.0141354126,-0.01612926679531372,0.0,0.0,0.0,9.423265326430617e-6,44801.9476652772,-545.3397776724659,-551041.8524,178133.52445723128,25415.667572547296,-0.019302997748290734,0.0,0.0,0.0,7.876839493204712e-6,-11489.974670115469,-136.05940856837853,-190490.0582
t150,332487.5723793831,491129.76319705596,-0.1341950558491512,0.0,0.0,0.0,1.0150637902138233e-5,-33311.71182387558,-409.2782737815011,-788930.714,572992.6520643245,0.022147834164042313,-0.06890760128936388,0.0,0.0,0.0,9.653614583888556e-6,44801.59392997777,-545.3374739825737,-615548.1489,281603.3004081622,0.17241552148765305,-58150.07179598972,0.0,0.0,0.0,7.999633898965981e-6,-11489.882106102188,-136.05920020107254,-210393.524
t151,1.3831652389679498e6,0.13711075343623913,-558159.6714160999,0.0,0.0,0.0,1.0352422895594626e-5,33311.93467028462,-409.2801142353446,-856938.7881,1.2159145647729777e6,0.03917005217259714,-520984.8558763049,0.0,0.0,0.0,9.787919471836288e-6,-36924.68219868367,-505.6916745793502,-655834.2426,344681.70848241076,0.015631164126042055,-111707.22599704053,0.0,0.0,0.0,8.148550961083625e-6,3612.7475283990516,-96.41156034400555,-235096.5104
t152,2.100943865679647e6,0.10944813381300664,-1.2073544306901216e6,0.0,0.0,0.0,1.0421849605334037e-5,14448.733357016736,-312.3735906462058,-906852.0896,1.2390471364401055e6,6179.906903945857,-536322.4254764603,0.0,0.0,0.0,9.821837755563383e-6,-25119.471222554475,-443.6483295745544,-681738.4057,356273.4078915415,0.021337738517293134,-111707.23393446168,0.0,0.0,0.0,8.210129884829262e-6,10670.73786553774,-131.27473892834863,-253676.4722
t153,2.202749654002756e6,0.08898416218679647,-1.2644279609813846e6,0.0,0.0,0.0,1.0469785985987721e-5,11205.919943261139,-296.1723495924006,-948373.3142,1.2581985580120787e6,6279.874338260851,-532760.84209581,0.0,0.0,0.0,9.880613822436324e-6,-22695.868464077532,-432.23160611111985,-706997.8092,368035.74786178407,0.13917096529691286,-111706.10898725533,0.0,0.0,0.0,8.270752756438773e-6,11489.948520816391,-136.05925651871922,-266249.7614
t154,2.262580451188703e6,0.10112639880787572,-1.2679886982269152e6,0.0,0.0,0.0,1.056534498030032e-5,5429.508867326373,-274.16107125258844,-998911.0466,1.2689767750861824e6,7244.625260989261,-524829.7402725649,0.0,0.0,0.0,9.954182599841795e-6,-16919.40650794778,-410.2200151482603,-732492.3603,372238.1157052842,0.18859868144341724,-106243.94569460188,0.0,0.0,0.0,8.320225422561695e-6,11489.897640621406,-136.05894389567186,-275914.2503
t155,2.226602042515533e6,0.1407755797884655,-1.1720498747601702e6,0.0,0.0,0.0,1.0655805498095957e-5,-3414.684868522416,-288.0199780917808,-1.05e6,1.259610747469158e6,9144.783045973907,-509575.89270145557,0.0,0.0,0.0,1.0006103097133128e-5,-8075.209002428024,-424.07888965703785,-749096.8151,367530.97757119226,0.1758639416985815,-92999.46161022467,0.0,0.0,0.0,8.367393795661325e-6,11489.89387095044,-136.05891156525703,-284451.5791
t156,2.1647702288849987e6,0.15428946548093886,-1.0594545000606703e6,0.0,0.0,0.0,1.0729488873474548e-5,-4202.524427412936,-275.8252786549023,-1.1e6,1.2574139563621706e6,12128.398097131676,-496307.54998967086,0.0,0.0,0.0,1.00490199683689e-5,-7287.368578660291,-411.8841991983919,-763964.2117,361796.6090259128,0.17976923569631298,-81527.49000270682,0.0,0.0,0.0,8.399097063752678e-6,11489.893006073227,-136.0589205434896,-290189.1877
t157,2.1334486871000687e6,0.15570990773174948,-986738.817060518,0.0,0.0,0.0,1.0772447973361173e-5,-5601.176126666867,-273.4836318143997,-1.14e6,1.2592165228482373e6,13874.332599658088,-488288.338866277,0.0,0.0,0.0,1.0077456212492397e-5,-5888.719467532475,-409.5425690556497,-776935.2568,355899.68059024017,0.1799790713493018,-71158.28563969115,0.0,0.0,0.0,8.417734644834028e-6,11489.895594199343,-136.05893724125002,-294661.4681
t158,2.1265122403477235e6,0.15510704896829253,-959167.857408421,0.0,0.0,0.0,1.080610225804271e-5,-6233.232582525301,-274.63101827136956,-1.16e6,1.259311306126753e6,14506.128840148715,-482104.7871827926,0.0,0.0,0.0,1.0109944676292277e-5,-5256.664552472243,-410.68996335841115,-784475.1508,354286.20207387663,0.18065849502786396,-66003.34484153897,0.0,0.0,0.0,8.436942743190942e-6,11489.897134997544,-136.0589450870416,-298202.9324
t159,2.129946286245216e6,0.15454308032608266,-941484.1688101612,0.0,0.0,0.0,1.0851105353091162e-5,-7341.347881802182,-279.36191989070755,-1.18e6,1.242299313430536e6,16005.672265109532,-466363.5479029122,0.0,0.0,0.0,1.0136881826258779e-5,-4148.550093638681,-415.4208680957521,-785802.5969,359970.4659639462,0.17988303412707768,-70996.76921026211,0.0,0.0,0.0,8.448339819213599e-6,11489.897975440863,-136.05894820504452,-298893.7725
t160,2.0290931990250025e6,0.15793958542746023,-837249.9650603388,0.0,0.0,0.0,1.0868820204549957e-5,-10697.04132279832,-291.92615978136007,-1.18e6,1.0927826737801658e6,26866.740583323914,-329438.0110319629,0.0,0.0,0.0,1.0161568114180872e-5,-792.9045564854023,-427.9853963231885,-787403.1177,297032.3173864109,0.1826899067420596,-8109.586807104678,0.0,0.0,0.0,8.424560005361483e-6,11489.945879283723,-136.05923654182848,-298842.8685
t161,1.3972899490640708e6,0.16112770239924395,-192597.69634878857,0.0,0.0,0.0,1.0837491980866943e-5,-33311.98721554263,-409.280463924865,-1.17e6,630444.105113017,122707.81822089454,-0.02682582660284874,0.0,0.0,0.0,1.016238561116906e-5,33311.95828185631,-409.2825337847617,-784490.3216,209787.4555550301,88098.67499916091,-0.026971247283607468,0.0,0.0,0.0,8.41530487854954e-6,0.028933686317796775,-0.002069859896730022,-297555.7244
t162,393016.44771885034,757539.194525687,-0.02808279852536176,0.0,0.0,0.0,1.0758904153581694e-5,0.09271241571778749,-0.002091411070276415,-1.15e6,311071.392181159,456743.901059145,-0.025618258312870283,0.0,0.0,0.0,1.015912527583199e-5,11489.395213992391,-136.05616815936025,-778027.5553,203142.6484284738,103014.46774438987,-0.02683296260333573,0.0,0.0,0.0,8.429917746622543e-6,-11489.487926408108,-136.05407674829,-294065.164
t163,206483.20465176308,934072.4739723607,-0.024783137812978723,0.0,0.0,0.0,1.0779073284602409e-5,0.09698084138545117,-0.0021409909540668934,-1.14e6,317931.42205355817,465772.417599778,-0.025795696232698485,0.0,0.0,0.0,1.0242390209836791e-5,11489.442382991212,-136.05682891578306,-793873.4694,209489.93725370796,98528.9362662096,-0.026897035036402575,0.0,0.0,0.0,8.469754497564587e-6,-11489.539363832597,-136.05468792482898,-295926.7962
t164,220359.9119779753,910195.7527837118,-0.02382786727998442,0.0,0.0,0.0,1.0828253712712337e-5,0.10096011053362938,-0.002191448748819493,-1.13e6,329581.5415257265,455214.60097187705,-0.025735920136568884,0.0,0.0,0.0,1.0298781904069708e-5,11489.429545727406,-136.0567738472605,-794965.7679,211047.04705860117,100113.32270449883,-0.02671797770648164,0.0,0.0,0.0,8.512227367580065e-6,-11489.53050583794,-136.05458239851168,-299068.3005
t165,226972.61970277416,883583.0323043794,-0.02173512555736932,0.0,0.0,0.0,1.0881167443620502e-5,0.1079912698261289,-0.002278631545004753,-1.11e6,337916.3573894396,410788.3971972344,-0.024838498221942534,0.0,0.0,0.0,1.0276607784348415e-5,11489.449225155211,-136.05717861222743,-758874.404,209555.5991146962,88827.89532840117,-0.025125743458489405,0.0,0.0,0.0,8.48353463210903e-6,-11489.557216425037,-136.05489998068242,-286291.3953
t166,227655.130469117,812900.5193034215,-0.021057148712714448,0.0,0.0,0.0,1.0850317924525396e-5,0.11295764787651262,-0.0023358156683462297,-1.04e6,341494.8932007571,351965.3491735628,-0.022499334873583687,0.0,0.0,0.0,1.0191940780650276e-5,11489.445273888061,-136.05724758448724,-703629.8887,208301.01873862595,68142.85715349614,-0.024101828284091964,0.0,0.0,0.0,8.402586842921082e-6,-11489.558231535937,-136.0549117688189,-264351.7692
t167,225293.28291039515,740289.4572234068,-0.020895050376179183,0.0,0.0,0.0,1.0825144072985698e-5,0.11557367079877706,-0.00236705589273446,-965027.0924,340985.2684254006,296388.4805876853,-0.021169850127066167,0.0,0.0,0.0,1.0118832305810583e-5,11489.441969331037,-136.05727016128668,-647543.3934,205440.38570653502,46467.75882496979,-0.023434992785075305,0.0,0.0,0.0,8.310873240940448e-6,-11489.557543001836,-136.05490310539395,-239816.0389
t168,217981.273673659,670679.808492055,-0.02445354479303865,0.0,0.0,0.0,1.0813133217957119e-5,0.11748413914066463,-0.002390532505245403,-888105.4386,339429.84493549087,254858.79619778396,-0.02137581306043957,0.0,0.0,0.0,1.0094602182586997e-5,11489.437857041084,-136.05726781789738,-604458.2847,200190.3134552688,31341.680431749435,-0.024601426038685148,0.0,0.0,0.0,8.241626263475128e-6,-11489.555341180225,-136.05487728539214,-219439.8929
