Zone,1,2,3
t98,96.48880387809403,101.35025676756236,123.8879096859152
t99,96.48880329021678,101.3502544620624,123.82035985114152
t100,96.48880258265744,101.35025118095832,111.51795535131183
t101,96.48880061022261,101.35023986540745,131.71556594913667
t102,96.4887972305564,96.99602988470275,101.6862791763891
t103,0.00037032208417376916,6.3394930879877e-5,9.98408214241151
t104,9.106782618741338e-5,4.35283511922154e-5,9.984052831254278
t105,1.816517262678817e-5,1.4726738211728184e-5,9.984035231718398
t106,1.7649703558979756e-5,1.5675599068539053e-5,9.984016155138045
t107,2.8793977224810624e-5,1.969654675251472e-5,9.984038420004417
t108,2.7866056989794347e-5,2.077454017649048e-5,9.98404095776451
t109,2.6747658437389962e-5,1.361302316573455e-5,9.98405913434545
t110,2.7599457862691508e-5,1.1424039654569224e-5,9.984027611174113
t111,2.942575807784676e-5,1.056974872388296e-5,9.984008407665979
t112,4.7650037697240565e-5,4.63162244390394e-5,9.984043925661911
t113,0.00039567702313011614,0.0004937269263580901,11.795949767221098
t114,0.0004724073242044423,0.0005483457545308473,11.795965904907385
t115,0.0004741664478311849,0.0005499168319136848,11.79595556097237
t116,0.00047357330467928275,0.0005498380557464274,11.795944412650018
t117,0.00047355337263213943,0.000550051115568864,11.795938918997619
t118,0.0004733347947243192,0.0005473358686549875,11.795931032304733
t119,0.00047307023863088764,0.000547605874625788,11.795916532732948
t120,0.0004726000310931078,0.000546262283257787,11.795837906395809
t121,0.00047221398725102163,0.00054552728752089,9.984139720085436
t122,0.00047198077746116185,0.0005455456620065841,9.984169405949949
t123,0.00047148725752911287,0.0005456093728810931,9.984124673454028
t124,0.0004709189982152389,0.0005443796589315105,9.984180533520462
t125,0.00046979959482388873,0.0005431141952199753,9.984592968890906
t126,0.00046187829158133594,0.00043487395488099763,9.983926734199095
t127,1.3980299547339082e-5,6.142803347122312e-6,9.366317250333562e-5
t128,4.727739479050974e-6,3.2516164439012273e-6,0.00030456439606179833
t129,3.896307105624818e-6,3.985924837034211e-6,9.9838934898336
t130,4.4782164425975325e-6,4.922085130175632e-6,9.983934006193666
t131,4.968696746946539e-6,5.7037591263833405e-6,9.983912726637962
t132,5.70175172628563e-6,6.033364745095116e-6,9.983933020730099
t133,6.087438479149311e-6,5.49972933198568e-6,9.983951721621011
t134,6.1040287964089045e-6,4.90570665844701e-6,9.983964918160996
t135,6.178308905672241e-6,4.822140174641778e-6,9.983952938486437
t136,7.0951895596904676e-6,8.327949295690548e-6,9.983969956039347
t137,1.6849754731229195e-5,0.00020323165902036484,28.133979516438718
t138,25.166609300243653,65.69620545672484,28.13417728524381
t139,25.16661261811392,65.6962111535196,28.134068811983273
t140,25.16661184110678,65.69621419648813,28.134070187532213
t141,25.166611060434565,65.69621179775696,28.134038886049414
t142,25.166610790225008,65.69620975043088,28.134011893090094
t143,25.166610524667654,65.69620811533869,28.133999154991056
t144,25.166610279951687,65.69620661997129,28.133989091101732
t145,25.166610502473628,65.69620565966174,28.13397998711874
t146,25.166610291477017,65.69620369958791,28.13396281815349
t147,25.166610409743093,65.69620256082145,28.133950520991455
t148,25.16661023475285,65.69620110835055,28.13393867867291
t149,25.166609729990782,65.69619826855171,28.133909484699235
t150,25.166607739517126,29.951734750093284,22.957273748339887
t151,21.30085894316184,3.3549508794714876e-5,7.860661585019616e-5
t152,4.0855425803676146e-5,8.22449265365122e-6,0.0010392012178983454
t153,3.274614977585594e-5,9.9721856195777e-6,19.966565482943196
t154,2.7154555544834498e-5,1.5253892838421292e-5,9.984201694082053
t155,2.8127544645900788e-5,2.711261857010668e-5,9.98408306659234
t156,2.8568023238185842e-5,4.102565432818177e-5,9.984094863933253
t157,2.7950474786941294e-5,4.641683252449174e-5,9.984096232754275
t158,2.7128948138640864e-5,4.690719615383601e-5,9.984037687083099
t159,2.6207788895992157e-5,4.737564955817212e-5,9.983960360918722
t160,2.9729408322558876e-5,5.658463797636418e-5,22.95686127741648
t161,21.300897586252105,106.89016936501554,107.40075833153597
t162,117.6158787013473,114.48591733605147,107.40092300977832
t163,117.61588432440276,114.48591797625532,107.40084475071255
t164,117.61588424369674,114.48591469445262,107.40085991126081
t165,117.61588420661387,114.48591212978275,107.40079264483751
t166,117.61588455050992,114.48591165845797,107.40076443090508
t167,117.61588459496295,114.48591114397935,107.4007514055954
t168,117.61588441307187,114.4859102542172,107.40073964609044
