Time_Index,lignite,coal,ng,ngccus90,oil,biomass,uranium,None,ng_dac_solvent,ng_dac_sorbent
4009,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4010,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4011,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4012,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4013,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4014,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4015,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4016,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4017,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4018,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4019,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4020,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4021,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4022,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4023,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4024,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4025,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4026,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4027,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4028,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4029,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4030,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4031,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4032,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4033,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4034,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4035,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4036,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4037,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4038,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4039,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4040,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4041,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4042,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4043,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4044,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4045,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4046,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4047,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4048,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4049,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4050,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4051,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4052,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4053,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4054,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4055,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4056,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4057,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4058,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4059,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4060,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4061,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4062,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4063,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4064,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4065,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4066,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4067,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4068,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4069,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4070,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4071,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4072,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4073,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4074,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4075,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4076,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4077,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4078,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4079,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4080,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4081,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4082,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4083,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4084,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4085,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4086,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4087,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4088,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4089,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4090,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4091,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4092,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4093,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4094,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4095,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4096,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4097,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4098,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4099,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4100,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4101,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4102,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4103,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4104,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4105,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4106,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4107,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4108,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4109,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4110,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4111,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4112,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4113,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4114,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4115,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4116,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4117,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4118,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4119,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4120,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4121,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4122,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4123,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4124,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4125,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4126,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4127,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4128,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4129,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4130,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4131,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4132,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4133,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4134,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4135,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4136,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4137,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4138,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4139,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4140,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4141,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4142,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4143,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4144,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4145,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4146,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4147,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4148,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4149,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4150,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4151,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4152,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4153,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4154,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4155,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4156,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4157,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4158,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4159,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4160,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4161,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4162,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4163,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4164,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4165,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4166,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4167,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4168,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4169,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4170,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4171,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4172,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4173,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4174,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4175,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4176,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4177,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4178,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4179,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4180,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4181,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4182,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4183,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4184,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4185,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4186,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4187,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4188,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4189,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4190,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4191,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4192,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4193,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4194,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4195,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4196,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4197,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4198,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4199,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4200,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4201,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4202,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4203,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4204,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4205,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4206,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4207,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4208,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4209,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4210,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4211,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4212,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4213,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4214,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4215,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4216,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4217,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4218,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4219,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4220,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4221,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4222,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4223,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4224,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4225,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4226,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4227,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4228,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4229,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4230,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4231,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4232,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4233,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4234,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4235,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4236,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4237,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4238,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4239,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4240,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4241,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4242,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4243,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4244,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4245,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4246,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4247,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4248,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4249,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4250,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4251,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4252,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4253,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4254,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4255,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4256,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4257,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4258,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4259,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4260,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4261,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4262,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4263,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4264,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4265,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4266,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4267,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4268,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4269,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4270,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4271,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4272,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4273,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4274,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4275,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4276,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4277,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4278,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4279,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4280,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4281,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4282,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4283,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4284,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4285,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4286,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4287,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4288,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4289,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4290,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4291,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
4292,1.701,1.86165,9.03,9.03,13.797,2.051582649,0.44415,0,13.28442527,11.04987152
