Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t127,6370.374932375011,3.7458586174059676e-9,1667.3382616224076,1.464723201336664e-9,4.324438402290711e-9,113.84163600313485,1.0776942050886896e-8,6.679963380217141e-7,6.602638257611905e-7,6.529796441883346e-7,8151.554832002105
t128,5156.955775216058,9.292050071558487e-9,1328.2690738899787,0.0,9.268621395242013e-9,113.84163595693173,2.5266771523984347e-9,6.625027195833515e-7,6.69644188336377e-7,6.638088646765707e-7,6599.066487080013
t129,4348.513080195515,1.3968522209237792e-8,1101.0023383547245,0.0,1.3513655160547158e-8,113.84163593505465,1.682975441117619e-9,6.649092246613485e-7,6.704682771439185e-7,6.679166621576429e-7,5563.357056517752
t130,3653.6555671140013,1.6391470846171113e-8,925.0884730764969,0.0,1.5781399400290968e-8,113.841635907452,2.291441733000659e-9,6.670519630641909e-7,6.700400398840423e-7,6.680939834468132e-7,4692.5856781376
t131,3006.126254099381,1.7534145878446203e-8,764.664403360558,0.0,1.6911487652522377e-8,113.8416358988416,9.78695736685838e-10,6.537803748439582e-7,6.575114710329295e-7,6.521045461481104e-7,3884.6322953576014
t132,2507.7520650185725,1.735923094929052e-8,646.3330354762174,5.100034356617487e-11,1.6192974938615205e-8,113.8416358472037,2.4055010300961356e-9,6.6146581693763e-7,6.634080394640857e-7,6.567080068929428e-7,3267.9267383595843
t133,2161.6572635569028,1.7193760958162993e-8,574.5226549730996,4.202342440030586e-10,1.614512632492687e-8,113.84163578922492,3.849608935854098e-9,6.674413635080247e-7,6.680985528293644e-7,6.601186295470729e-7,2850.021556352494
t134,1796.3995805814302,1.6453494235596312e-8,492.6744056829484,1.907324769204521e-9,1.5311112253633077e-8,113.84163571293723,9.034512252612654e-9,6.649230000280227e-7,6.709157271842159e-7,6.628919560784792e-7,2402.9156240187526
t135,1593.775103387472,1.5556321808847508e-8,453.66436007954053,5.966200554058498e-9,1.4285514612583244e-8,113.84163571944521,1.262969470094212e-8,6.659326880612927e-7,6.719552972250654e-7,6.71131639420459e-7,2161.2811012439147
t136,1462.466867526271,1.3921906080529236e-8,427.0384534435998,9.1499907820482e-9,1.2903253122436082e-8,113.84163567344869,7.835337414158996e-9,6.545786003725554e-7,6.573667601937863e-7,6.540025653736431e-7,2003.346958653078
t137,1398.2342671989827,1.0995718196330604e-8,396.3521233107713,1.0373631831461609e-8,1.092970846483594e-8,113.84163568311355,1.2951688857370388e-8,6.567250882656054e-7,6.605053820402725e-7,6.57459645538237e-7,1908.4280282128082
t138,1555.2760817109483,6.869195383953293e-9,410.62977192180824,1.0202739510574465e-8,6.881861447011633e-9,113.84163568892063,1.651817213700458e-8,6.602953730637872e-7,6.64559092937961e-7,6.551732703877832e-7,2079.747491342177
t139,1966.871529110109,2.2252625474779394e-9,501.2122271669723,2.7787025248645433e-9,2.643739158688394e-9,113.84163572225106,1.6378692959781898e-8,6.702963286099885e-7,6.646715106829078e-7,6.654180246893296e-7,2581.9253940237445
t140,2345.1503057882273,0.0,624.4243086769065,2.293885014048192e-9,0.0,113.84163575183211,2.027000705773932e-8,6.7244447646982e-7,6.667846860549917e-7,6.647505950040411e-7,3083.4162522435095
t141,2285.606885275254,0.0,636.0142703222482,8.204851424668528e-9,0.0,113.8416357518946,2.14231080113747e-8,6.488874418365856e-7,6.630793993123075e-7,6.542963496296805e-7,3035.4627933452884
t142,2952.4456152791518,0.0,847.7946875853913,1.2428184429313706e-8,0.0,113.84163594504248,2.1588627188421704e-8,6.608951687476085e-7,6.707541699901174e-7,6.643522439943306e-7,3914.081940839604
t143,4230.521357794307,0.0,1228.4038275341895,1.303287621438949e-8,0.0,113.84163609305114,2.1631081577542102e-8,6.681341880521746e-7,6.749641229829502e-7,6.712962540960407e-7,5572.766823470607
t144,5487.368529415684,0.0,1599.6488664777721,1.6645833722721325e-8,0.0,113.84163610843451,2.184940838178358e-8,6.734632678863672e-7,6.774249686251469e-7,6.735749068058316e-7,7200.859034064849
t145,8956.51570985451,0.0,2900.327403966996,1.8366649639038255e-8,0.0,113.84163660159406,2.0808749929296814e-8,6.668659768552743e-7,6.66167538504592e-7,6.724964442639541e-7,11970.684752467803
t146,8956.51570986236,0.0,3189.6586418876777,1.8337672182700378e-8,0.0,113.84163658210147,2.0437389586653108e-8,6.689194106951327e-7,6.734618558992874e-7,6.720533648128279e-7,12260.01599038535
t147,8956.515710233365,0.0,3261.2903310556126,1.844377594706372e-8,0.0,113.84163661318982,2.03660982192815e-8,6.73730568889653e-7,6.788259991358334e-7,6.749336355536326e-7,12331.647679968468
t148,8956.515710141863,0.0,3260.248286922975,1.8435310872542184e-8,0.0,113.84163661019531,2.0638984540330812e-8,6.771370231505577e-7,6.818824750547463e-7,6.807561466092615e-7,12330.605635753884
t149,8956.515709892157,0.0,3021.9910383214137,1.8341368383152578e-8,0.0,113.84163656786774,2.0449895450131457e-8,6.803027261624602e-7,6.83831495245494e-7,6.827362078940807e-7,12092.348386867097
t150,8753.929853712052,0.0,2221.958044500702,1.8026739439081802e-8,0.0,113.8416362813412,2.0182238584639668e-8,6.638853779987807e-7,6.71311731206439e-7,6.637992333884272e-7,11089.729536531298
t151,7225.656905348269,0.0,1818.0820919238035,1.674316863877549e-8,0.0,113.84163634387204,2.0269582756083765e-8,6.67220088731233e-7,6.799906258012533e-7,6.713711165824685e-7,9157.580635671538
t152,6411.52520900767,7.497447885225717e-9,1601.8637092492704,1.6536731233149327e-8,6.640227551779296e-9,113.8416363984659,2.001974675500297e-8,6.762098645079504e-7,6.786549675953055e-7,6.751580747154481e-7,8127.230556736124
t153,6202.8302766043835,1.2760494967886055e-8,1549.6962705496826,1.6333271545377418e-8,1.1877708687560584e-8,113.84163642181507,1.9700538168348133e-8,6.792211485817297e-7,6.819441237317485e-7,6.778627997986594e-7,7866.368185675581
t154,6001.187261696996,1.4780622243387377e-8,1500.8604368506612,1.7926979877721112e-8,1.392162294681486e-8,113.84163644323823,1.977492487972031e-8,6.778143175610547e-7,6.825898321307681e-7,6.795038396598506e-7,7615.889337097206
t155,5810.379875979561,1.5531830941923754e-8,1503.1034084123035,1.8300524345976186e-8,1.4695436761772232e-8,113.84163644972291,1.9936680185891365e-8,6.63720200152023e-7,6.701893281386942e-7,6.673193675826696e-7,7427.32492291128
t156,5738.923777100214,1.5602269347302037e-8,1506.402894810803,1.7702085203929283e-8,1.4792767616752298e-8,113.84163644582267,1.9834721671387708e-8,6.669065633845376e-7,6.752681866086265e-7,6.707672638793739e-7,7359.168310437714
t157,5786.455783105426,1.5681966352089828e-8,1527.727029142815,1.799209669308754e-8,1.4928986793242156e-8,113.84163644688269,1.983132754240759e-8,6.713430056219043e-7,6.784158727914445e-7,6.74190618535957e-7,7428.024450787509
t158,5803.260988038681,1.57550119030044e-8,1525.5475130075693,1.7814257796730965e-8,1.509864543064731e-8,113.84163644551266,1.9827159485473735e-8,6.755523594723303e-7,6.817859988941643e-7,6.776337216085978e-7,7442.65013959523
t159,5913.643929021058,1.4927805195966175e-8,1549.534426547304,1.827950243534613e-8,1.427173623855714e-8,113.8416364387735,1.985168772711369e-8,6.794364564332563e-7,6.843490694796189e-7,6.805595807397416e-7,7577.019994118811
t160,6002.038290063339,1.2756727433259604e-8,1557.441727211115,1.8211486550297195e-8,1.2248556859378949e-8,113.84163642689212,1.992688214405676e-8,6.703869208159162e-7,6.694113579406895e-7,6.670023451448089e-7,7673.321655771291
t161,5938.391179567921,7.3999049009938885e-9,1523.9078696370657,1.725009120073418e-8,7.669813752392507e-9,113.84163641341993,2.0059666246348192e-8,6.764825254063946e-7,6.75030537217103e-7,6.738290375346322e-7,7576.140687696128
t162,5609.079266203824,0.0,1405.379046896007,1.396562397800581e-8,0.0,113.84163641181894,2.0058939211781264e-8,6.743863838768876e-7,6.869130061277143e-7,6.760636371362341e-7,7128.299951583038
t163,4834.771387222339,0.0,1210.854657667472,1.6922866006519866e-8,0.0,113.84163644166162,2.0292214398949517e-8,6.768101984454528e-7,6.81209496636299e-7,6.801172205140926e-7,6159.467683406827
t164,4907.4813535051635,0.0,1257.347241279902,1.756850255147226e-8,0.0,113.84163643226624,2.0144469296265608e-8,6.804215378721678e-7,6.813346645506903e-7,6.814267253115549e-7,6278.670233298228
t165,5489.5517581232925,0.0,1427.8824786279638,1.680233962165726e-8,0.0,113.84163641562597,2.0131897002452354e-8,6.683018597424522e-7,6.74739780678912e-7,6.677899913187078e-7,7031.275875214647
t166,6358.291516521724,0.0,1687.7757480824466,1.7506274015541532e-8,0.0,113.841636398422,2.0401347723519675e-8,6.721839286486985e-7,6.728331382896666e-7,6.711760042214019e-7,8159.908903056694
t167,7392.288462505072,0.0,1996.6660533557942,1.4637704569778258e-8,0.0,113.84163637201668,2.050045353212585e-8,6.732539778307437e-7,6.858278868846886e-7,6.781266110199387e-7,9502.79615430523
t168,8334.25184073262,0.0,2269.678817221935,1.51993193681304e-8,0.0,113.841636322262,2.008543622495181e-8,6.746659115568729e-7,6.898061329967195e-7,6.773466551267916e-7,10717.772296353922
