Zone,1,2,3,Total
t92,3813.7572668590883,1177.3538142780465,32.567374307695424,5023.6784554448295
t93,3838.5456156977352,1175.2824182098916,32.56737430793614,5046.395408215562
t94,3672.5415270497356,1119.476978167473,32.567374303876214,4824.585879521084
t95,3313.8387800108762,1010.5882721619406,32.56737431552554,4356.9944264883425
t96,2972.1747758513698,906.9290463696518,32.56737432694784,3911.6711965479694
t97,3475.216362462614,1225.4904304330385,32.56737474211964,4733.274167637773
t98,3256.3639241948335,1170.401971980199,32.56737475005822,4459.333270925092
t99,3120.8918828684054,1136.9667803078962,32.56737474744973,4290.426037923751
t100,3043.525365991103,1118.1793870624547,32.56737474550961,4194.272127799068
t101,3050.820182865282,1122.0005520295256,32.56737473288166,4205.388109627689
t102,3164.0512398702076,1152.2514396617682,32.56737471896346,4348.870054250939
t103,3500.27273746137,1236.9539253101616,32.567374735541115,4769.794037507073
t104,3943.865692892708,1347.7677033288487,32.56737479904722,5324.2007710206035
t105,4302.25100106472,1437.8835052108473,32.567374876719725,5772.701881152287
t106,4614.358561693955,1516.2173828176103,32.56737497030232,6163.143319481867
t107,4906.414688957608,1572.6646860931767,32.56737518608182,6511.646750236867
t108,5166.952781942945,1572.6646865775874,47.694718688164,6787.312187208697
t109,5344.615560165851,1572.664689479668,68.70754021987442,6985.987789865393
t110,5344.615560170539,1572.664689481917,68.70754022156069,6985.987789874016
t111,5344.615560190692,1572.6646894840944,68.70754022176362,6985.98778989655
t112,5344.615560166189,1572.664689482277,68.7075402216751,6985.987789870142
t113,5344.615560175913,1572.6646894797518,68.70754022143865,6985.987789877104
t114,5344.615560168558,1572.6646894798841,68.70754022087536,6985.987789869318
t115,5119.06495541508,1572.6646882376247,42.91907667025062,6734.648720322954
t116,4867.719775791049,1572.6646864226764,32.56737523747934,6472.951837451205
t117,4788.915978906982,1558.2501963381885,32.567375301852955,6379.733550547023
t118,4642.701045629881,1520.6754077484934,32.56737499063899,6195.943828369013
t119,4265.457510156477,1424.8278586531908,32.56737480912358,5722.8527436187915
t120,3866.2344658955053,1323.8854230717159,32.56737478704349,5222.687263754265
t121,3250.112217829375,961.4839333169049,32.56737441681588,4244.163525563096
t122,3050.5649483410643,905.8903242103845,32.56737441705315,3989.0226469685017
t123,2923.240815097091,875.4545481408717,32.567374429373096,3831.262737667336
t124,2865.080001040073,870.8662116021982,32.56737442128644,3768.5135870635577
t125,2887.2813192181056,895.566127216513,32.5673744018163,3815.414820836435
t126,3031.7403611455034,951.5030927234752,32.5673744330577,4015.8108283020365
t127,3322.276334138306,1043.35148494787,32.567374456828645,4398.195193543004
t128,3707.488379769987,1150.9923892854067,32.567374471496294,4891.048143526889
t129,3964.136597731209,1223.1404871484285,32.56737447844139,5219.844459358079
t130,4184.726063834066,1278.9861028196547,32.56737448720413,5496.279541140924
t131,4390.290719543687,1329.9143279916766,32.567374489937585,5752.772422025302
t132,4548.504589609281,1367.4798040402393,32.56737450633055,5948.55176815585
t133,4658.375845281303,1390.276727434759,32.56737452473649,6081.219947240798
t134,4774.330549318696,1416.2602726544105,32.56737454895478,6223.158196522061
t135,4838.65571584869,1428.6444017316685,32.567374546888765,6299.867492127247
