Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t127,10465.180917716583,4.028465788726624e-9,3286.5604641462546,1.5122131977756963e-9,4.902469479598932e-9,102.58733212634237,1.6557707810668868e-8,1.1925502340761274e-7,1.2995680086878363e-7,1.3281476518681614e-7,13854.328714398209
t128,11678.600074875536,1.3238900821281544e-8,3625.6296518786835,0.0,1.294464878721464e-8,102.5873321725455,2.6618966081643506e-9,1.247486418459753e-7,1.205764382935971e-7,1.2198554469857995e-7,15406.817059322919
t129,12487.04276989608,2.6007762538650437e-8,3852.8963874139376,0.0,2.3514650212549197e-8,102.58733219442257,1.7208387592128976e-9,1.2234213676797832e-7,1.1975234948605556e-7,1.178777472175078e-7,16442.526489915654
t130,13181.900282977593,3.741394055981088e-8,4028.8102526921652,0.0,3.23953127797968e-8,102.58733222202522,2.39665930210765e-9,1.2019939836513594e-7,1.2018058674593183e-7,1.1770042592833754e-7,17313.29786832207
t131,13829.429595992213,4.5025196494226636e-8,4189.234322408104,0.0,3.7976546860167216e-8,102.58733223063562,9.730221485854834e-10,1.3347098658536871e-7,1.3270915559704463e-7,1.3368986322704025e-7,18121.251251114794
t132,14327.803785073022,4.4658201411158604e-8,4307.565690292445,5.0221348266024715e-11,3.5668930832126674e-8,102.58733228227352,2.542551138432922e-9,1.2578554449169683e-7,1.268125871658885e-7,1.2908640248220791e-7,18737.956808112347
t133,14673.898586534691,4.395869965200597e-8,4379.376070795563,4.0962711326180865e-10,3.6459387726047575e-8,102.5873323402523,4.327335573421917e-9,1.1980999792130215e-7,1.221220738006097e-7,1.2567577982807774e-7,19155.861990123267
t134,15039.156269510164,4.080138282511744e-8,4461.224320085714,2.0144888240033795e-9,3.358036039617853e-8,102.58733241654,1.3187133067611343e-8,1.2232836140130411e-7,1.1930489944575826e-7,1.229024532966715e-7,19602.967922466534
t135,15241.780746704122,3.6477460711018485e-8,4500.234365689122,7.633232481869545e-9,2.997393888927773e-8,102.58733241003202,2.308674184294062e-8,1.2131867336803413e-7,1.1826532940490876e-7,1.1466276995469172e-7,19844.602445254695
t136,15373.088982565323,2.8628451225421664e-8,4526.860272325062,1.362223479189288e-8,2.4570617218799816e-8,102.58733245602853,1.0738307228372798e-8,1.3267276105677142e-7,1.3285386643618784e-7,1.3179184400150757e-7,20002.536587821294
t137,15437.321582892611,1.869469766569587e-8,4557.546602457891,1.64359332058084e-8,1.843116641485917e-8,102.58733244636367,2.4886235609355162e-8,1.3052627316372136e-7,1.2971524458970164e-7,1.283347638369136e-7,20097.45551826389
t138,15280.279768380646,9.137992669424268e-9,4543.268953846854,1.59556857904146e-8,9.21417302702925e-9,102.5873324405566,4.254199159210248e-8,1.2695598836553966e-7,1.2566153369201314e-7,1.306211389873675e-7,19926.13605512815
t139,14868.684320981485,2.3497085172569237e-9,4452.68649860169,3.0709791046327534e-9,2.8701273220384137e-9,102.58733240722617,4.1064687641898866e-8,1.1695503281933833e-7,1.255491159470664e-7,1.2037638468582117e-7,19423.95815240264
t140,14490.405544303367,0.0,4329.474417091756,2.4915454951882155e-9,0.0,102.58733237764511,8.098212858170229e-8,1.1480688495950673e-7,1.2343594057498247e-7,1.2104381437110961e-7,18922.46729421553
t141,14549.94896481634,0.0,4317.884455446414,1.1576474473649317e-8,0.0,102.58733237758263,1.0174161633614308e-7,1.3836391959274133e-7,1.2714122731766665e-7,1.3149805974547018e-7,18970.420753150654
t142,13883.110234812442,0.0,4106.104038183271,2.1783720558023762e-8,0.0,102.58733218443474,1.0602156119767501e-7,1.2635619268171833e-7,1.1946645663985663e-7,1.2144216538082008e-7,18091.80160567522
t143,12605.034492297287,0.0,3725.4948982344727,2.2686902049143662e-8,0.0,102.58733203642609,9.318997523279871e-8,1.191171733771522e-7,1.1525650364702397e-7,1.1449815527910996e-7,16433.116723032934
t144,11348.18732067591,0.0,3354.24985929089,3.530562847716349e-8,0.0,102.58733202104271,9.00466502857919e-8,1.1378809354295965e-7,1.1279565800482728e-7,1.1221950256931912e-7,14805.024512451999
t145,7879.0401402370835,0.0,2053.5713218016663,1.050855443077807e-7,0.0,102.58733152788317,1.9770416414825072e-7,1.2038538457405256e-7,1.240530881253822e-7,1.132979651111965e-7,10035.198794227157
t146,7879.040140229235,0.0,1764.2400838809842,1.0340215579828843e-7,0.0,102.58733154737575,1.9989652409769575e-7,1.1833195073419414e-7,1.1675877073068673e-7,1.1374104456232283e-7,9745.867556309726
t147,7879.040139858228,0.0,1692.6083947130496,1.0630177735572456e-7,0.0,102.5873315162874,2.1391479760153395e-7,1.1352079253967383e-7,1.1139462749414074e-7,1.1086077382151806e-7,9674.235866743558
t148,7879.040139949731,0.0,1693.6504388456874,1.0674421328365178e-7,0.0,102.58733151928192,2.1148373011819264e-7,1.1011433827876916e-7,1.0833815157522782e-7,1.0503826276588914e-7,9675.277910956418
t149,7879.040140199437,0.0,1931.9076874472482,1.0566642785939767e-7,0.0,102.58733156160949,2.1323125570700367e-7,1.0694863526686664e-7,1.0638913138448011e-7,1.0305820148106998e-7,9913.53515984359
t150,8081.625996379541,0.0,2731.9406812679604,9.194096932933204e-8,0.0,102.58733184813603,2.254347109572567e-7,1.2336598343054607e-7,1.1890889542353507e-7,1.2199517598672353e-7,10916.154010177283
t151,9609.898944743325,0.0,3135.8166338448586,6.273870062255396e-8,0.0,102.58733178560519,2.2450981691324383e-7,1.2003127269809383e-7,1.1023000082872082e-7,1.1442329279268217e-7,12848.302911005725
t152,10424.030641083924,1.1323503693159618e-8,3352.035016519392,6.219738964321938e-8,9.455806922261586e-9,102.58733173101133,2.1002988259432014e-7,1.1104149692137644e-7,1.1156565903466864e-7,1.1063633465970248e-7,13878.652989960576
t153,10632.72557348721,3.031092965751073e-8,3404.2024552189796,6.02202400086813e-8,2.5781813723733457e-8,102.58733170766216,1.9271305998666174e-7,1.0803021284759717e-7,1.0827650289822558e-7,1.0793160957649127e-7,14139.515361047117
t154,10834.368588394598,4.504832737538905e-8,3453.038288918001,9.551525183279167e-8,3.860863027613633e-8,102.587331686239,2.0818322008429556e-7,1.0943704386827217e-7,1.0763079449920595e-7,1.0629056971530005e-7,14389.994209709554
t155,11025.175974112033,5.276967329104273e-8,3450.7953173563587,1.0430693824121751e-7,4.482461689886799e-8,102.58733167975431,2.2231233254706176e-7,1.2353116127730374e-7,1.2003129849127984e-7,1.1847504179248103e-7,14578.558623934396
t156,11096.63207299138,5.398106049150132e-8,3447.495830957859,8.707519206760379e-8,4.559985077316118e-8,102.58733168365455,2.2485535814509882e-7,1.2034479804478924e-7,1.1495244002134758e-7,1.1502714549577679e-7,14646.715236394732
t157,11049.100066986168,5.415147580004756e-8,3426.1716966258473,9.52655084951322e-8,4.7004543778153915e-8,102.58733168259454,2.2359176999281496e-7,1.1590835580742259e-7,1.1180475383852958e-7,1.1160379083919371e-7,14577.859096053939
t158,11032.294862052913,5.376578985746547e-8,3428.351212761093,9.042152216947045e-8,4.867284063432436e-8,102.58733168396456,2.1933426226034026e-7,1.1169900195699657e-7,1.0843462773580981e-7,1.0816068776655281e-7,14563.233407238458
t159,10921.911921070536,4.477608826614322e-8,3404.364299221358,1.0488327771354683e-7,4.1293928329844664e-8,102.58733169070372,2.2633859519434145e-7,1.0781490499607055e-7,1.0587155715035521e-7,1.0523482863540902e-7,14428.86355271881
t160,10833.517560028255,2.9335090631578914e-8,3396.456998557547,1.0254637027811374e-7,2.7963681515214536e-8,102.5873317025851,2.321299167882609e-7,1.1686444061341065e-7,1.2080926868928465e-7,1.187920642303418e-7,14332.561891036828
t161,10897.164670523673,1.0972928782667988e-8,3429.9908561315965,7.566037570351083e-8,1.1749392775689112e-8,102.58733171605729,2.1911789970771442e-7,1.1076883602293226e-7,1.151900894128711e-7,1.1196537184051852e-7,14429.74285902675
t162,11226.47658388777,0.0,3548.5196788726553,3.502857448154259e-8,0.0,102.58733171765829,2.1436417367958567e-7,1.1286497755243922e-7,1.0330762050225988e-7,1.0973077223891656e-7,14877.583595053378
t163,12000.784462869255,0.0,3743.04406810119,6.733422530763426e-8,0.0,102.5873316878156,2.0811060558793864e-7,1.1044116298387405e-7,1.090111299936752e-7,1.0567718886105803e-7,15846.415863258835
t164,11928.07449658643,0.0,3696.5514844887603,8.365764801964702e-8,0.0,102.58733169721098,2.125962685532434e-7,1.0682982355715906e-7,1.0888596207928384e-7,1.0436768406359579e-7,15727.213313388738
t165,11346.004091968302,0.0,3526.0162471406984,6.362748286602886e-8,0.0,102.58733171385126,2.1290292570154006e-7,1.1894950168687463e-7,1.154808459510621e-7,1.1800441805644292e-7,14974.607671451819
t166,10477.26433356987,0.0,3266.1229776862156,7.976424306829094e-8,0.0,102.58733173105523,2.133040350037342e-7,1.1506743278062829e-7,1.1738748834030749e-7,1.1461840515374872e-7,13845.974643627284
t167,9443.267387586522,0.0,2957.232672412868,3.9661703735696736e-8,0.0,102.58733175746055,2.100515735405673e-7,1.1399738359858317e-7,1.0439273974528549e-7,1.0766779835521193e-7,12503.087392332623
t168,8501.304009358973,0.0,2684.2199085467273,4.3771920745854945e-8,0.0,102.58733180721522,2.039035393209798e-7,1.1258544987245394e-7,1.004144936332546e-7,1.0844775424835905e-7,11288.11125028204
