Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,MB_natural_gas_combined_cycle,MC_natural_gas_combined_cycle,MD_natural_gas_combined_cycle,MF_natural_gas_combined_cycle,MH_natural_gas_combined_cycle,MG_natural_gas_combined_cycle,MJ_natural_gas_combined_cycle,MB_battery,MC_battery,MD_battery,MF_battery,MH_battery,MG_battery,MJ_battery,Total
t157,11153.108168034567,0.0,3220.108621952358,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.924277052058,5755.4010325633435,6570.7147079727165,7076.275375818058,6382.3831120703535,6675.274272418221,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70349.42249008389
t158,11151.210370125335,0.0,3219.583581864789,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.4010325633435,6570.221510405868,7072.509034670466,6382.3831120703535,6674.065878866525,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70341.14556580572
t159,11152.629159262458,0.0,3220.1306934437525,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6573.720367106103,7076.275375818058,6380.94831940867,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70359.67046992313
t160,11151.210370125335,0.0,3220.046795723284,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5757.637873244109,6573.720367106103,7076.275375818058,6382.3831120703535,6673.179759869523,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70353.98299635715
t161,11153.047216884346,0.0,3220.0907545545624,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5755.4010325633435,6573.720367106103,7072.509034670466,6380.633728098695,6676.733445187091,7060.484650170963,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70355.77887618056
t162,11151.210370125335,0.0,3219.5652428546946,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9000.79438592385,5755.4010325633435,6570.221510405868,7072.509034670466,6378.986094450486,6673.303104558348,7057.403880057277,645.3686490842437,0.0,1613.0166282433274,0.0,2366.08425415548,1330.1299504035983,641.7941354429869,70339.5746605428
t163,11152.957891922815,0.0,3220.065529992969,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9000.6641459925,5758.465970850954,6573.720367106103,7076.275375818058,6382.3831120703535,6673.66793033994,7060.395274311803,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70359.42464055042
t164,11153.409605551406,0.0,3220.0789152942966,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5756.350459503786,6570.221510405868,7072.509034670466,6381.410059185986,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70355.03385396251
t165,11152.833576017896,0.0,3219.9901931009103,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,8997.538123036831,5755.924532137805,6570.221510405868,7072.509034670466,6382.3831120703535,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70350.12474599079
t166,11151.210370125335,0.0,3219.7155426317254,0.0,0.0,0.0,0.0,0.0,0.0,863.6577285435037,9001.323537402055,5755.7480972513185,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7057.403880057277,645.3686490842437,0.0,1613.087770755124,0.0,2365.9033606535772,1329.4842079382586,642.0331202882305,70339.83266412701
t167,11151.736771240596,0.0,3220.1955820210433,0.0,0.0,0.0,0.0,0.0,0.0,863.7568273863234,9000.207828351944,5756.6258213408055,6570.221510405868,7072.509034670466,6378.986094450486,6673.179759869523,7057.9245045344105,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1329.4455629185345,642.0331202882305,70341.70200132785
t168,11156.6069014541,0.0,3220.420034566781,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9002.32960480005,5758.465970850954,6571.117159061489,7072.509034670466,6378.986094450486,6676.733445187091,7061.162177218629,645.3686490842437,0.0,1613.087770755124,0.0,2366.2167804395744,1330.1299504035983,642.0331202882305,70358.95308083431
