,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand,Generation,H2-G2P,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,HSC_Consumption,Demand
t61,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,102.42536988444039,-1.445904617970866,-0.0,-11263.352208134673,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,27.49578773415072,-0.16917934102152904,-32.93201268764447,-3217.182626591065,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1579.6644016589705,-15.523241230775975,-28.854976051821144,-1535.2861843763735,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1149.4638252796435,-11.295693077040422,-0.0,-3054.3033861290396,4434.193438422806,0,0.0,-0.0,0.0,-0.0,0.0,0.0,3184.594794739938,-33.84821998030625,-20.877527545599563,-7564.062485636838,3077.9416084784248,0,0.0,-341.99206275531236,0.0,-0.0,0.0,0.0,-2189.4943018102617,-40.861476614597514,-37.244134064576926,-468.34963323367583,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2471.7340392525184,-24.28954131608049,-0.0,-817.223895132881,2988.353846048876,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1487.4237611160213,-14.616799512569413,-32.474387602121105,-4428.686420050207,3126.174301920858,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-570.911948791097,-5.610308046006026,-36.74205242304336,-2512.9099926607114,6133.414756066183,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-18.87246862,-6114.542287446184
t62,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,144.62470150101413,-20.52583442646878,-0.0,-11286.47160994275,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,33.8409695189549,-0.2082207274111137,-32.93201268764447,-3223.4887669894797,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1605.1386557671337,-37.844956972663525,-28.854976051821144,-1538.4387227426494,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1813.275545012275,-17.81892006525643,-0.0,-7175.450202627006,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2698.9190408201684,-78.3962318682953,-0.0,-8381.685003709976,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1599.2510518522524,-36.158443177615524,-36.88754587857693,-8103.003371510642,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,190.47666120210204,-18.570925855600432,-0.0,-7251.4943586402605,6385.3714659164025,0,1233.4034485275226,-0.0,0.0,-0.0,0.0,0.0,849.6619657938702,-8.349563138715979,-32.32607387355096,-8427.761243225526,4475.355380356593,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2728.1443551371895,-26.809265874889988,-50.77842986411256,-1669.6233294804008,6292.818181857589,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2580.493146306032,-25.35830874102368,-0.0,-3686.9667268105327
t63,10797.075659771197,0,0.0,-0.0,0.0,-0.0,0.0,0.0,408.4403205295492,-4.165804287733029,-0.0,-11201.350176013013,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,9.517772677206066,-0.05856207958437573,-32.93201268764447,-3199.3152287955577,0.0,0,0.0,-389.70101443163566,0.0,-0.0,0.0,0.0,1973.0387915666495,-27.603385683555214,-28.854976051821144,-1526.8794153996375,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2691.8255666962623,-26.452363919268322,-18.2891763098841,-1478.4957975603081,4160.188565711267,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1621.1953391573188,-23.678572997902428,-1.7581564739666173,-5755.9471753967155,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,3266.558508340052,-32.1002205697318,-20.55418587694459,-9790.702410607957,6469.2873043430245,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-5023.131341374396,-49.361927422138564,-11.475774885110807,-1385.3182606613793,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2150.755733788934,-21.135312063130215,-32.7098082341211,-8482.282079408085,3126.174301920858,0,0.0,-1127.932609565769,0.0,-0.0,0.0,0.0,-1714.549557989051,-16.848747343317218,-36.74205242304336,-230.1013345996774,6277.537414179341,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-18.87246862,-6258.6649455593415
t64,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-44.28364123158404,-1.8603595533435853,-0.0,-11116.228742083276,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-14.624345192215944,-0.08998240408357154,-32.93201268764447,-3175.141690601636,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1570.4387656166832,-26.26368150823615,-28.854976051821144,-1515.320108056626,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3717.8779651261243,-36.535302345630086,-0.0,-460.6496370139693,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2644.0032272490726,-27.173910321064046,-19.626920293438737,-8358.364591392672,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-548.629285496688,-5.391338018435612,-36.48840987208578,-2487.4325750912153,3615.3802479475326,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-3615.3802479475326,6292.407269869851,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-19.95772489457041,-6272.449544975281,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,551.0931217225095,-5.41554994854329,-37.472941516112556,-7188.064249746866,6253.412656618135,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-440.1198775416534,-4.325024367431196,-0.0,-5808.96775470905
t65,11138.297261990987,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-11138.297261990987,3214.379843687695,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-3181.4478310000504,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1562.6839985834765,-15.356376108753933,-28.854976051821144,-1518.4726464229018,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1106.9247795284678,-10.877665128680619,-19.452100240616723,-3077.808359587958,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,521.9671521962072,-11.95338625052097,-13.601016342405982,-3192.636656750072,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1103.6044565860313,-10.84503656913,-20.55418587694459,-7649.003542854539,3313.2474757014797,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1293.412922078336,-12.710269839175266,-0.0,-2007.1242837839684,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,537.0206411226525,-5.277260758233259,-29.497102786226307,-6887.617743494596,3126.174301920858,0,0.0,-443.58198212090156,0.0,-0.0,0.0,0.0,-1324.938546881564,-13.02006974240629,-36.74205242304336,-1307.8916507529427,3795.6374854908468,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-8.16095914,-3787.4765263508466
t66,11129.89020678805,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-11129.89020678805,3212.2777968882233,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-3179.3457842005787,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1561.6227233912584,-15.345947038627557,-28.854976051821144,-1517.4218003008098,7172.19640652069,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2015.378239911909,-19.804967787178978,-0.0,-5137.013198821603,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,3169.1138390343285,-59.183913797423656,-22.122031255438735,-8848.970088739568,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2016.0364750412757,-19.811436213440274,-8.713361285658113,-8564.30998625676,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,497.1483833209287,-16.467037019481992,-0.0,-7560.269969595206,4074.6692568132107,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1086.427311178592,-10.676238075262717,-35.529651932226315,-2942.0360556271294,4248.331703069629,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1561.6227233912584,-15.345947038627557,-50.84143885211255,-2620.5215937876296,3404.9413150678374,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2580.493146306032,-25.35830874102368,-0.0,-799.0898600207822
t67,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-182.4926255060617,-19.181896533196824,-0.0,-10960.698220828945,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-58.49738076886605,-0.35992961633430015,-32.93201268764447,-3130.9987078127356,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1568.283914578554,-45.12575291194677,-28.854976051821144,-1494.3031856147863,8785.600923941687,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2001.9999999999998,-19.673500847,-0.0,-6763.927423094686,3241.2124436669897,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-814.7274989288145,-8.447511755614498,-14.507220477823125,-2403.5302125047383,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2894.8265277689106,-28.447238834155705,-20.55418587694459,-134.11365599841403,6744.295572820353,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1152.964393791831,-45.1231378220005,-0.0,-7852.136828790184,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1719.4112137936308,-16.896522462992152,-13.953987200092826,-8073.932170046948,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1511.8845108086364,-14.85717342855139,-36.74205242304336,-8140.144904446053,6966.23029563544,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-8.237315599999999,-6957.99298003544
t68,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-329.851036044285,-35.674812275932155,-4.2897777777778,-10792.557116770207,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-106.54880068614902,-0.655586086894619,-32.93201268764447,-3082.651631424892,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1564.0643024255664,-63.28475544498309,-29.59497605182112,-1471.184570928763,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3521.951729188051,-34.609950213423694,-2.656196408865074,-655.8450286753838,4998.007392914051,0,0.0,-0.0,0.0,-0.0,0.0,0.0,468.08583260394187,-35.330602046507806,-10.102997426159094,-5420.659626045326,5465.766598676542,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-20.55418587694459,-5445.212412799598,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,743.9363762352765,-7.31060585813128,-0.0,-7816.214393670904,3881.995944309097,0,0.0,-1457.2346981657874,0.0,-0.0,0.0,0.0,-743.9363762352765,-7.31060585813128,-18.837713266239746,-1654.676550783662,6679.859619489012,0,886.0119235767661,-0.0,0.0,-0.0,0.0,0.0,2437.935697574433,-23.95740759798309,-7.423176908554999,-9972.426656133674,3306.1711870538597,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-511.73426668545653,-5.02877349104658,-0.0,-2789.408146877357
t69,10825.844532555328,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-12.269777777777797,-10813.57475477755,3179.3449511776175,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-90.38717935431112,-3088.9577718233063,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1536.7334473740968,-15.101362027236524,-47.29497605182112,-1474.337109295039,8405.858357332214,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-8405.858357332214,5255.882501502592,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-27.18122594543874,-5228.701275557154,3077.9416084784248,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1772.729259765048,-17.420474821922753,-36.69473005380341,-1251.0971438376505,6660.859538223936,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-454.7741384177424,-39.30998031185507,-9.431291735110808,-6157.344127759228,6385.3714659164025,0,1299.3334072557707,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-17.854436726346023,-9872.464329138686,4473.134072422548,0,0.0,-1046.8004768156497,0.0,-0.0,0.0,0.0,-1536.7334473740968,-15.101362027236524,-52.25959155011256,-1822.239194655453,5055.097394575851,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-5055.097394575851
t70,10765.967533246501,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-264.4232145065999,-2.598466700580447,-17.449777777777797,-10481.496074261544,3115.1928452014017,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-120.82717935431111,-2994.3656658470904,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1502.6723483093062,-14.766646212400905,-58.75497605182112,-1429.1507260450842,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-283.68578567868343,-2.7877585139018173,-0.0,-8720.071123511952,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-339.76515128769324,-29.57804766805115,-9.909287298153199,-5381.909708504204,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1105.5890245601313,-22.052355050929204,-12.701332305457326,-7647.633645918327,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1066.4407368334969,-10.479831538146405,-0.0,-8135.549528589109,6385.3714659164025,0,0.0,-523.7267381609726,0.0,-0.0,0.0,0.0,-497.197662735221,-4.885923396077817,-8.827010493525863,-5350.734131130605,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1293.6338553505827,-12.712440933540242,-36.74205242304336,-5336.771270781846,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-995.996440144154,-9.787580823568929,-3.24891418,-6055.43541325796
t71,10107.39121162511,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-604.4940814161736,-5.940317094279509,-19.05295370370368,-9477.903859410955,2865.963457073548,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-158.52717935431116,-2707.436277719237,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1402.9367896007657,-37.441083375816696,-72.95497605182112,-1292.5407301731275,6224.480788197752,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2001.9999999999998,-19.673500847,-0.0,-4202.807287350752,3759.474115474891,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-220.87470383298495,-4.2038919908808285,-19.78717739343874,-3514.608342257586,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,124.98086810761954,-5.146233378675561,-20.55418587694459,-6676.078757566582,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2028.1502665125174,-23.848533464341514,-0.0,-5027.5898233169,6385.3714659164025,0,1510.3720679339183,-0.0,0.0,-0.0,0.0,0.0,2227.50339818279,-21.88950548993232,-0.9354688375616611,-10100.421957705617,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1203.5572918154078,-11.827265434537187,-46.08772857611256,-7825.501917293771,3306.1711870538597,0,0.0,-122.07633009763046,0.0,-0.0,0.0,0.0,-103.4592959449073,-1.016686586614464,-8.20371236,-3071.415162064708
t72,11162.372742868203,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2651.5599935828245,-36.4629547864168,-6.343441340798478,-8468.006353158164,3222.78803088558,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-651.2127950838242,-4.006859254307971,-149.1635337555366,-2418.4048427919115,0.0,0,329.84293861493643,-0.0,0.0,-0.0,0.0,0.0,944.6321160807853,-37.660190464821774,-81.93497605182112,-1154.879888179079,9006.544667704537,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2137.5451569629786,-21.00549273527068,-0.0,-6847.994018006288,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2508.662809238066,-45.68979453341843,-29.200537941313627,-8194.934671521436,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,2345.146840742627,-33.40765211777222,-24.35134630980339,-8864.186151029633,5206.049557996422,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2872.3756075854617,-28.226615359008353,-0.0,-2305.4473350519515,3560.0131199812167,0,0.0,-2366.4231640102416,0.0,-0.0,0.0,0.0,0.0,-0.0,-19.529039510303075,-1174.060916460672,6679.859619489012,0,1330.1299504035983,-0.0,0.0,-0.0,0.0,0.0,1443.8579339939288,-14.188681462226388,-24.76645183925365,-9414.89237058506,7064.468348405683,0,642.0331202882305,-0.0,0.0,-0.0,0.0,0.0,1070.3938531596823,-10.51867850987043,-0.0,-8766.376643343727
t73,10264.3742910684,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2453.0959436743788,-24.106386176648428,-19.05295370370368,-7768.119007513668,2398.311852691623,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-179.60145584949996,-2218.710396842123,0.0,0,0.0,-392.9298305518818,0.0,-0.0,0.0,0.0,1553.2816778950387,-15.263980222626184,-85.83497605182113,-1059.2528910687095,6414.785274126728,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2015.378239911909,-19.804967787178978,-0.0,-4379.602066427639,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1412.6574712082775,-73.94063102638762,-22.994924637438736,-7076.8841103025525,6576.798308714582,0,1482.2640996078399,-0.0,0.0,-0.0,0.0,0.0,594.2771402387683,-37.57865381789395,-0.0,-8615.760894743296,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,619.3571256223057,-25.652362730298513,-0.0,-7673.293386185766,6385.3714659164025,0,2002.9405660182688,-0.0,0.0,-0.0,0.0,0.0,995.5296608154235,-9.782993818814115,-1.2324447028697019,-9372.82625422841,3126.174301920858,0,0.0,-1330.1299504035983,0.0,-0.0,0.0,0.0,-1553.2816778950387,-15.263980222626184,-53.35043995211255,-174.1482534474824,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,846.6527857015128,-8.31999215615066,-0.0,-7902.801141951046
t74,9277.66362858527,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1879.76157154849,-18.472273161846786,-19.05295370370368,-7360.37683017123,2283.193978825768,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-181.14717935431116,-2102.0467994714572,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1153.6172164113007,-64.95503988373677,-86.15497605182114,-1002.5072004757427,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2117.8031409611253,-20.811489454284697,-17.02276928261672,-2059.425504787697,3055.259061272174,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1222.0987634824473,-14.285448272755998,-14.507220477823125,-1804.3676290391477,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1067.7812012585757,-10.493004179506125,-18.357734877176117,-7615.728770916476,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1470.7786080628002,-14.453228866869619,-8.990484721936602,-5585.366301642152,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1228.74364692738,-12.074769819466372,-0.0,-7602.040343024316,6679.859619489012,0,266.89849795827405,-0.0,0.0,-0.0,0.0,0.0,2728.1443551371895,-26.809265874889988,-36.74205242304336,-9611.351154286542,7064.468348405683,0,0.0,-0.0,0.0,-0.0,0.0,0.0,512.1556643204176,-5.032914533368423,-0.0,-7571.591098192733
t75,7649.060205346635,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-518.8451893761971,-5.098651984342902,-19.05295370370368,-7106.06341028239,2208.0123938256115,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-178.48620893591954,-2029.5261848896916,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1093.2560625903202,-38.80096196969951,-85.57497605182112,-968.8801245687996,6575.734810762519,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2001.9999999999998,-19.673500847,-0.0,-4554.061309915519,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-108.04004921983712,-16.833424166245848,-19.93926388143874,-5616.34945749058,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1342.3424842702154,-13.191096903723361,-28.425581391803394,-7877.52411468927,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-916.9614465502814,-9.010909987698954,-0.0,-6153.616266755779,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,485.1341130729575,-4.767375816408303,-0.0,-6865.738203172952,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1427.5891267858767,-14.02880913835661,-54.84349275811255,-8038.576444378419,4494.1862070539455,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-802.4751015730545,-7.885861433813136,-0.0,-3683.825244047078
t76,8035.335567249408,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-979.4107512631075,-9.624594527740085,-19.05295370370368,-7027.247267754857,2162.2729839606636,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-154.81829046542225,-2007.4546934952418,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1043.5414413125595,-10.25480191285826,-74.91497605182113,-958.3716633478799,6652.11052456938,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-6652.11052456938,5068.66594188937,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-21.639537413438738,-5047.026404475931,4079.0506038207404,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-26.98601031980339,-4052.064593500937,6003.639646915512,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-10.90440273029327,-5992.735244185218,5065.981251836401,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-19.529039510303075,-5046.452212326098,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-64.13069004945196,-0.6302073851181755,-33.773648219808344,-6581.325073834634,4772.771240525696,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-4772.771240525696
t77,7175.699046879257,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-14.9897777777778,-7160.70926910148,2142.76982635115,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-97.47829046542219,-2045.291535885728,0.0,0,0.0,-137.96886767659853,0.0,-0.0,0.0,0.0,1179.1068843022242,-11.586993150361309,-53.31497605182113,-976.2360474234434,4215.062904485723,0,0.0,-334.691952143422,0.0,-0.0,0.0,0.0,-3194.4851242141335,-31.391960937540286,-19.271334182616723,-635.2225330080113,5761.162194758102,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1314.270777640108,-43.78466838141537,-14.507220477823125,-7017.141083538971,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1570.6558614840403,-15.434714995630259,-15.99252203895564,-8116.026933164037,7079.588623293759,0,0.0,-0.0,0.0,-0.0,0.0,0.0,779.8002230604575,-7.66303713729805,-0.0,-7851.725809216919,4441.685544610104,0,0.0,-1388.6216145154751,0.0,-0.0,0.0,0.0,-779.8002230604575,-7.66303713729805,-20.64817349838713,-2244.952496398487,5415.6276880367395,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-36.74205242304336,-5378.885635613697,4942.423674984786,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-869.548399212239,-8.544985598606132,-0.0,-4064.3302901739407
t78,7665.929713354369,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3.9497777777777507,-7661.979935576591,2221.1627309374317,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-32.93201268764447,-2188.230718249787,0.0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1098.5318314583521,-25.135810047109356,-28.854976051821136,-1044.5410453594218,4215.062904485723,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2214.1944044988827,-21.75871902713857,-0.0,-1979.109780959702,2696.2239071467916,0,0.0,-0.0,0.0,-0.0,0.0,0.0,334.30942951362607,-8.88818437803506,-28.439509737438737,-2993.205642544944,6576.798308714582,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1102.218098616401,-10.831412935418825,-29.78361366780339,-7638.401380727761,6420.460327983234,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-2586.4130197340633,-25.416482884330627,-0.0,-3808.63082536484,6385.3714659164025,0,0.0,-0.0,0.0,-0.0,0.0,0.0,1769.2765740315176,-17.386545543349808,-21.623876696387132,-8115.637617708183,6679.859619489012,0,0.0,-0.0,0.0,-0.0,0.0,0.0,729.6597850310546,-7.170310888526618,-9.621835051081455,-7392.727258580459,3306.1711870538597,0,0.0,-642.0331202882305,0.0,-0.0,0.0,0.0,-233.3882944180054,-2.2934889150412157,-18.87246862,-2409.5838148125827
