Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,MB_natural_gas_combined_cycle,MC_natural_gas_combined_cycle,MD_natural_gas_combined_cycle,MF_natural_gas_combined_cycle,MH_natural_gas_combined_cycle,MG_natural_gas_combined_cycle,MJ_natural_gas_combined_cycle,MB_battery,MC_battery,MD_battery,MF_battery,MH_battery,MG_battery,MJ_battery,Total
t90,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,3154.310124098002,6679.859619489012,7064.468348405683,645.3686490842437,0.0,0.0,0.0,0.0,1330.1299504035983,361.5813691090973,62908.759016417884
t91,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7636.0934604904205,3246.8238366725573,6576.798308714582,7079.588623293759,5776.3935983501215,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54686.88940781809
t92,10700.987523514947,0.0,3091.252202386073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,6120.688551159256,0.0,0.0,0.0,0.0,707.8884173760125,0.0,0.0,57318.65981109388
t93,10736.65045292449,0.0,3148.7003895839593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,6371.796794854578,6385.3714659164025,4311.429528252079,3319.754978712349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44262.9320303548
t94,10049.580076207663,0.0,3116.895962200079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3361.302515092317,7079.588623293759,6385.3714659164025,4663.179194242873,6208.446032454566,0.0,0.0,0.0,0.0,1096.3824018048224,0.0,0.0,48872.033082845
t95,9495.90593121429,0.0,2870.492433673812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,5784.1241916548415,6265.443551448851,3025.9180704431337,4257.423512859134,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41916.76568998044
t96,7456.790653103813,0.0,2589.041788148865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899.677331339548,2696.2239071467916,3077.9416084784248,4805.599435210005,5285.131110925384,3803.3991922494406,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39919.97621365613
t97,10275.276724947711,0.0,2377.7860848019836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7764.638012221775,5761.162194758102,6576.798308714582,7079.588623293759,6236.267540819755,6679.859619489012,7064.468348405683,0.0,0.0,323.22116510880966,0.0,0.0,0.0,0.0,60139.06662256117
t98,7248.069546329045,0.0,2246.408159835018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6549.571372714111,2696.2239071467916,3077.9416084784248,7079.588623293759,2988.353846048876,4003.351776832379,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39195.68002773227
t99,7004.264945443876,0.0,2175.989592052724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5079.325058798059,5094.638065287632,3077.9416084784248,3313.2474757014797,5492.9557405054975,3234.7086798000682,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,249.31198009521802,41786.85149456866
t100,6915.990865813039,0.0,2129.636141570178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,2987.488931362705,6576.798308714582,7079.588623293759,4811.1160910556055,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45939.50911848912
t101,9045.107664027128,0.0,2102.7088903617205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,3485.1309234402033,4518.633826208928,3313.2474757014797,2988.353846048876,6679.859619489012,5920.960471584043,0.0,0.0,0.0,0.0,0.0,686.7239530382792,0.0,47747.27133760421
t102,5318.747426187815,0.0,2147.6355228894463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,7079.588623293759,6385.3714659164025,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40906.60226494123
t103,8528.957503379455,0.0,2469.204253275063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,3938.6203655617887,6576.798308714582,4918.256912654946,5530.066499328306,3126.174301920858,4287.476111960224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43590.61716128095
t104,7179.223657558745,0.0,2777.1541093976316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5293.337841211863,2696.2239071467916,3077.9416084784248,3313.2474757014797,6385.3714659164025,3561.9391457740235,3306.1711870538597,0.0,0.0,0.0,0.0,1641.9513650586568,0.0,0.0,39232.56176329788
t105,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,5525.018242303594,7079.588623293759,6385.3714659164025,6679.859619489012,3411.651367048677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58234.35695426786
t106,11162.372742868203,0.0,3087.2060123196716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8291.912824686118,5761.162194758102,6576.798308714582,4092.5294183113074,6385.3714659164025,4861.26370684526,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57283.08502282533
t107,11017.44584344877,0.0,3179.6960714964157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,4952.546656778662,3077.9416084784248,3313.2474757014797,5566.456587130486,4174.866692465931,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46561.73218839157
t108,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,4763.759654185207,5996.998873857496,3313.2474757014797,2988.353846048876,6679.859619489012,6109.624871434131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53243.54978217452
t109,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,7064.468348405683,645.3686490842437,0.0,1613.087770755124,0.0,2366.4231640102416,1330.1299504035983,642.0331202882305,70399.78304418079
t110,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8099.212644072786,5761.162194758102,6576.798308714582,7079.588623293759,3972.9434200546452,3973.473217947363,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56912.80753100071
t111,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,4222.481294117817,4148.303443541247,5934.71458165932,6283.186515014263,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53966.42208233383
t112,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,3077.9416084784248,4321.55569597267,6385.3714659164025,5318.998440737119,5582.43371833873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49047.686802440956
t113,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,351.2837622234593,9006.544667704537,5761.162194758102,3739.499999372676,7079.588623293759,3578.1663755290115,6679.859619489012,7064.468348405683,96.52878681652416,0.0,0.0,0.0,0.0,0.0,0.0,57742.263151346546
t114,11092.058458374833,0.0,3201.767562890866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7028.307903618171,2755.8312257077914,3077.9416084784248,3313.2474757014797,2988.353846048876,6383.032832238128,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46905.00926146426
t115,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6598.280773996013,5761.162194758102,6576.798308714582,3533.1742391370094,2990.925335346814,6679.859619489012,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53589.829593600996
t116,7050.962909636125,0.0,3010.4813041389634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,3313.2474757014797,2988.353846048876,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32784.619444611104
t117,10374.977961098573,0.0,3038.4600964098586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,6576.798308714582,7079.588623293759,4500.858147557858,3126.174301920858,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51737.550886644996
t118,11012.545927166138,0.0,3017.3668796236007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,3126.174301920858,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54238.53895428484
t119,9324.612181454451,0.0,2810.925357285969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,5593.756502854208,4288.833953668287,2988.353846048876,3864.939871502406,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45912.1151604637
t120,10352.959257408194,0.0,2565.9192733546793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,3077.9416084784248,6263.189701496339,4118.707916274572,5103.857849467444,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53314.75081734798
t121,11162.372742868203,0.0,2431.6272417978184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,3313.2474757014797,2988.353846048876,6679.859619489012,7064.468348405683,0.0,0.0,0.0,0.0,0.0,772.9818304701273,0.0,55757.416275958414
t122,7179.419379818204,0.0,2223.2856450408317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,3126.174301920858,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54402.81293557296
t123,9742.684157584405,0.0,2149.714007059331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,3156.200721463516,3670.2809671591685,0.0,0.0,0.0,0.0,2019.443120654869,0.0,0.0,55547.788234308675
t124,6773.070927363112,0.0,2109.775117869373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,3557.3636198086956,6385.3714659164025,3126.174301920858,6086.8074589834505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38027.79131197283
t125,6739.442706551365,0.0,2077.3359072717512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,3313.2474757014797,2988.353846048876,3126.174301920858,3529.321814082236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31763.104471687508
t126,6745.266585828376,0.0,2044.3579540712226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5145.136785852046,3077.9416084784248,5702.768356991802,3455.9592619841196,5268.316924662414,4839.789622550776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40494.6000049049
t127,7201.096385790638,0.0,2118.8579258376603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,3313.2474757014797,2988.353846048876,6474.501268875764,3858.900583141902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35944.18590550726
t128,8000.3639074948,0.0,2317.8568837131183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,4248.336514461785,6557.249037445092,7079.588623293759,6385.3714659164025,3126.174301920858,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48994.47198713722
t129,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,5313.6340301290065,7064.468348405683,0.0,0.0,0.0,0.0,665.5257778628963,0.0,0.0,62238.25419053875
t130,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,863.786387603489,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,6562.66945903044,7064.468348405683,645.3686490842437,0.0,1613.087770755124,0.0,1700.8973861473453,0.0,642.0331202882305,68286.93715545573
t131,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,2988.353846048876,6679.859619489012,4210.5226632831755,0.0,0.0,0.0,0.0,0.0,1330.1299504035983,0.0,58018.120647449425
t132,9881.442509151924,0.0,2854.929840978076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,6576.798308714582,7079.588623293759,3879.3607447327554,3126.174301920858,6632.832412982667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46942.41355340714
t133,10395.191816003717,0.0,2854.929840978076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.794209954209,5072.948550114723,5786.450053209872,6116.709361001605,2988.353846048876,6679.859619489012,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51627.70564520577
t134,11162.372742868203,0.0,2829.7052793844177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.0818015692985,5761.162194758102,6576.798308714582,4078.4107757932125,6385.3714659164025,3126.174301920858,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54114.54521933076
t135,10517.524916257476,0.0,2806.5827645902323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,2696.2239071467916,3077.9416084784248,7079.588623293759,5295.321693179601,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50465.758987193694
t136,8371.791500400299,0.0,2800.276624191818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,4060.9561603925954,3077.9416084784248,5053.133843798334,6385.3714659164025,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,1571.5194509362086,0.0,0.0,41968.39904757452
t137,9718.555814595022,0.0,2808.6848113897036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,6576.798308714582,7079.588623293759,2988.353846048876,5647.614840388911,5365.269404210823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47096.15246027419
t138,9741.675216403099,0.0,2816.041975187854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6867.798314349594,5761.162194758102,3077.9416084784248,7079.588623293759,2988.353846048876,4973.7805210597335,5452.910276021829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48759.25257560127
t139,7886.00976135802,0.0,2781.3582029965746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,6576.798308714582,7079.588623293759,6385.3714659164025,3126.174301920858,7029.6110993393195,0.0,0.0,0.0,0.0,360.06245043940737,0.0,0.0,48136.261025611435
t140,8605.702407584979,0.0,2729.8580564095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,4165.610635129376,3077.9416084784248,7079.588623293759,6337.897728004215,3126.174301920858,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46402.30461371254
t141,9706.651269892283,0.0,2766.8226676711697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8446.898938682734,4111.53540748794,3077.9416084784248,3313.2474757014797,2988.353846048876,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44397.48202050578
t142,9935.96916726214,0.0,2763.5140124785685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.696618758214,5746.696922126382,3077.9416084784248,3528.3791625135736,2988.353846048876,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42842.58214420905
t143,10777.577508230657,0.0,2624.8677537266663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,2696.2239071467916,4500.935664304691,7079.588623293759,6385.3714659164025,6679.859619489012,5003.955602433745,0.0,0.0,0.0,0.0,2029.3520963416452,493.7036510446077,0.0,57277.98055963251
t144,7942.702482471705,0.0,2421.7315823850704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.143215372681,2897.2760711200767,3572.770701364516,5384.960826449722,5149.600917456088,5929.245855746446,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43106.602839420164
t145,10349.699377185272,0.0,2258.953510831054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,7064.468348405683,0.0,0.0,68.93078844738659,0.0,1491.7814239714762,0.0,0.0,57931.676565498456
t146,5223.99044366232,0.0,2136.2719602598595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5181.089866615628,6576.798308714582,7079.588623293759,6385.3714659164025,3126.174301920858,6018.410330740981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45942.75820561011
t147,6814.659236081695,0.0,2079.295439277037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.111874935499,4239.8627708126405,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,3306.1711870538597,0.0,0.0,58.191716544365846,0.0,2366.4231640102416,0.0,0.0,50363.333406129095
t148,7278.747590866386,0.0,2039.356550087079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,3593.4536543581858,4782.3451958058795,6385.3714659164025,6679.859619489012,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47799.827524172455
t149,6493.5363418654615,0.0,2015.577339489458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,3691.025685081309,3313.2474757014797,2988.353846048876,3292.5038427340687,5398.308212617651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37168.77784278213
t150,6442.043128747473,0.0,1974.7706230042681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,3544.5739810170858,3077.9416084784248,4393.656592635402,6385.3714659164025,3126.174301920858,4196.620851332451,0.0,0.0,0.0,0.0,494.0853491811205,0.0,0.0,37850.300806719206
t151,6864.6153776973915,0.0,2002.112603075187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,3704.222202255466,2988.353846048876,3691.6866052332484,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,185.51182054207254,47845.47597443515
t152,7606.963042095863,0.0,2124.8694172321107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7950.440595550286,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,6127.197286307213,0.0,0.0,0.0,0.0,1111.9883864418377,0.0,0.0,57404.238939799165
t153,7024.277386161833,0.0,2327.31609431074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,4208.258225397501,4027.9987786721526,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34009.42439362788
t154,11162.372742868203,0.0,2965.643287949182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,3998.019168193072,7064.468348405683,0.0,0.0,1330.5706340072406,0.0,265.22465281777573,0.0,263.97843233538333,61859.74252696393
t155,8973.480547234742,0.0,2596.3780846430864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6324.545234164063,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,5287.133573849893,4541.592914940739,0.0,0.0,0.0,0.0,802.8920579051295,0.0,0.0,54328.94300542049
t156,11162.372742868203,0.0,2654.184371628551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,2696.2239071467916,3077.9416084784248,3313.2474757014797,2988.353846048876,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,694.5992970426497,0.0,45579.49872316239
t157,9264.574833636432,0.0,2679.4089332222093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620.390652478216,5761.162194758102,6083.600741865331,3313.2474757014797,2988.353846048876,4585.347070792055,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50360.55409690838
t158,11162.372742868203,0.0,3204.449020791323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5761.162194758102,6576.798308714582,7079.588623293759,2988.353846048876,5793.7406224873685,7064.468348405683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58637.47837507243
t159,9743.583605744554,0.0,2657.337441827759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,3077.9416084784248,3313.2474757014797,4423.146507733109,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40112.574257660715
t160,11162.372742868203,0.0,2741.2351622961237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,3524.3215139929002,3077.9416084784248,3313.2474757014797,2988.353846048876,6679.859619489012,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45800.04782363342
t161,9325.525983857724,0.0,2697.2763310177165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,5761.162194758102,3077.9416084784248,7079.588623293759,4737.737817707494,3126.174301920858,3983.6982347204053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44004.168000240206
t162,11162.372742868203,0.0,3222.78803088558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.281780686683,5761.162194758102,6576.798308714582,7079.588623293759,6385.3714659164025,6556.514930663875,7064.468348405683,0.0,0.0,71.1425117964833,0.0,338.9098547616047,0.0,238.9848452436491,60208.3836379946
t163,9414.850945388927,0.0,2722.5008926113737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5880.521712037149,2696.2239071467916,3077.9416084784248,3313.2474757014797,2988.353846048876,6191.689149073001,4073.074093879466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40358.40363036549
t164,8963.137316797722,0.0,2709.115591283326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,4811.735254316196,6576.798308714582,7079.588623293759,3961.406730416097,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44749.19021828212
t165,9539.166850306723,0.0,2797.8377846698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.544667704537,5237.662620296968,6576.798308714582,7079.588623293759,2988.353846048876,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49658.29819001001
t166,11162.372742868203,0.0,3072.48825385463,0.0,0.0,0.0,0.0,0.0,0.0,128.65905998520003,5221.130302481988,5414.097506782684,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,7064.468348405683,0.0,0.0,0.0,0.0,519.8033566642639,645.7424653398206,0.0,59950.38005379622
t167,10635.971627607021,0.0,2592.448864536709,0.0,0.0,0.0,0.0,0.0,0.0,29.560217165543158,6336.839352592049,4536.373417295662,6576.798308714582,7079.588623293759,6385.3714659164025,6679.859619489012,6543.843871272594,0.0,0.0,0.0,0.0,0.0,684.3874850637777,0.0,58081.04285294712
t168,5765.841414103055,0.0,2367.9963187993408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.062904485723,2696.2239071467916,5681.149653093447,7079.588623293759,6385.3714659164025,3126.174301920858,3306.1711870538597,0.0,0.0,0.0,0.0,206.38357066702133,0.0,0.0,40829.96334648026
