ng_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,4596,81008,99937,71160
,4597,81008,99937,71160
,4598,81008,99937,71160
,4599,81008,99937,71160
,4600,81008,99937,71160
,4601,81008,99937,71160
,4602,81008,99937,71160
,4603,81008,99937,71160
,4604,81008,99937,71160
,4605,81008,99937,71160
,4606,81008,99937,71160
,4607,81008,99937,71160
,4608,81008,99937,71160
,4609,81008,99937,71160
,4610,81008,99937,71160
,4611,81008,99937,71160
,4612,81008,99937,71160
,4613,81008,99937,71160
,4614,81008,99937,71160
,4615,81008,99937,71160
,4616,81008,99937,71160
,4617,81008,99937,71160
,4618,81008,99937,71160
,4619,81008,99937,71160
,4620,81008,99937,71160
,4621,81008,99937,71160
,4622,81008,99937,71160
,4623,81008,99937,71160
,4624,81008,99937,71160
,4625,81008,99937,71160
,4626,81008,99937,71160
,4627,81008,99937,71160
,4628,81008,99937,71160
,4629,81008,99937,71160
,4630,81008,99937,71160
,4631,81008,99937,71160
,4632,81008,99937,71160
,4633,81008,99937,71160
,4634,81008,99937,71160
,4635,81008,99937,71160
,4636,81008,99937,71160
,4637,81008,99937,71160
,4638,81008,99937,71160
,4639,81008,99937,71160
,4640,81008,99937,71160
,4641,81008,99937,71160
,4642,81008,99937,71160
,4643,81008,99937,71160
,4644,81008,99937,71160
,4645,81008,99937,71160
,4646,81008,99937,71160
,4647,81008,99937,71160
,4648,81008,99937,71160
,4649,81008,99937,71160
,4650,81008,99937,71160
,4651,81008,99937,71160
,4652,81008,99937,71160
,4653,81008,99937,71160
,4654,81008,99937,71160
,4655,81008,99937,71160
,4656,81008,99937,71160
,4657,81008,99937,71160
,4658,81008,99937,71160
,4659,81008,99937,71160
,4660,81008,99937,71160
,4661,81008,99937,71160
,4662,81008,99937,71160
,4663,81008,99937,71160
,4664,81008,99937,71160
,4665,81008,99937,71160
,4666,81008,99937,71160
,4667,81008,99937,71160
,4668,81008,99937,71160
,4669,81008,99937,71160
,4670,81008,99937,71160
,4671,81008,99937,71160
,4672,81008,99937,71160
,4673,81008,99937,71160
,4674,81008,99937,71160
,4675,81008,99937,71160
,4676,81008,99937,71160
,4677,81008,99937,71160
,4678,81008,99937,71160
,4679,81008,99937,71160
,4680,81008,99937,71160
,4681,81008,99937,71160
,4682,81008,99937,71160
,4683,81008,99937,71160
,4684,81008,99937,71160
,4685,81008,99937,71160
,4686,81008,99937,71160
,4687,81008,99937,71160
,4688,81008,99937,71160
,4689,81008,99937,71160
,4690,81008,99937,71160
,4691,81008,99937,71160
,4692,81008,99937,71160
,4693,81008,99937,71160
,4694,81008,99937,71160
,4695,81008,99937,71160
,4696,81008,99937,71160
,4697,81008,99937,71160
,4698,81008,99937,71160
,4699,81008,99937,71160
,4700,81008,99937,71160
,4701,81008,99937,71160
,4702,81008,99937,71160
,4703,81008,99937,71160
,4704,81008,99937,71160
,4705,81008,99937,71160
,4706,81008,99937,71160
,4707,81008,99937,71160
,4708,81008,99937,71160
,4709,81008,99937,71160
,4710,81008,99937,71160
,4711,81008,99937,71160
,4712,81008,99937,71160
,4713,81008,99937,71160
,4714,81008,99937,71160
,4715,81008,99937,71160
,4716,81008,99937,71160
,4717,81008,99937,71160
,4718,81008,99937,71160
,4719,81008,99937,71160
,4720,81008,99937,71160
,4721,81008,99937,71160
,4722,81008,99937,71160
,4723,81008,99937,71160
,4724,81008,99937,71160
,4725,81008,99937,71160
,4726,81008,99937,71160
,4727,81008,99937,71160
,4728,81008,99937,71160
,4729,81008,99937,71160
,4730,81008,99937,71160
,4731,81008,99937,71160
,4732,81008,99937,71160
,4733,81008,99937,71160
,4734,81008,99937,71160
,4735,81008,99937,71160
,4736,81008,99937,71160
,4737,81008,99937,71160
,4738,81008,99937,71160
,4739,81008,99937,71160
,4740,81008,99937,71160
,4741,81008,99937,71160
,4742,81008,99937,71160
,4743,81008,99937,71160
,4744,81008,99937,71160
,4745,81008,99937,71160
,4746,81008,99937,71160
,4747,81008,99937,71160
,4748,81008,99937,71160
,4749,81008,99937,71160
,4750,81008,99937,71160
,4751,81008,99937,71160
,4752,81008,99937,71160
,4753,81008,99937,71160
,4754,81008,99937,71160
,4755,81008,99937,71160
,4756,81008,99937,71160
,4757,81008,99937,71160
,4758,81008,99937,71160
,4759,81008,99937,71160
,4760,81008,99937,71160
,4761,81008,99937,71160
,4762,81008,99937,71160
,4763,81008,99937,71160
,4764,81008,99937,71160
,4765,81008,99937,71160
,4766,81008,99937,71160
,4767,81008,99937,71160
,4768,81008,99937,71160
,4769,81008,99937,71160
,4770,81008,99937,71160
,4771,81008,99937,71160
,4772,81008,99937,71160
,4773,81008,99937,71160
,4774,81008,99937,71160
,4775,81008,99937,71160
,4776,81008,99937,71160
,4777,81008,99937,71160
,4778,81008,99937,71160
,4779,81008,99937,71160
,4780,81008,99937,71160
,4781,81008,99937,71160
,4782,81008,99937,71160
,4783,81008,99937,71160
,4784,81008,99937,71160
,4785,81008,99937,71160
,4786,81008,99937,71160
,4787,81008,99937,71160
,4788,81008,99937,71160
,4789,81008,99937,71160
,4790,81008,99937,71160
,4791,81008,99937,71160
,4792,81008,99937,71160
,4793,81008,99937,71160
,4794,81008,99937,71160
,4795,81008,99937,71160
,4796,81008,99937,71160
,4797,81008,99937,71160
,4798,81008,99937,71160
,4799,81008,99937,71160
,4800,81008,99937,71160
,4801,81008,99937,71160
,4802,81008,99937,71160
,4803,81008,99937,71160
,4804,81008,99937,71160
,4805,81008,99937,71160
,4806,81008,99937,71160
,4807,81008,99937,71160
,4808,81008,99937,71160
,4809,81008,99937,71160
,4810,81008,99937,71160
,4811,81008,99937,71160
,4812,81008,99937,71160
,4813,81008,99937,71160
,4814,81008,99937,71160
,4815,81008,99937,71160
,4816,81008,99937,71160
,4817,81008,99937,71160
,4818,81008,99937,71160
,4819,81008,99937,71160
,4820,81008,99937,71160
,4821,81008,99937,71160
,4822,81008,99937,71160
,4823,81008,99937,71160
,4824,81008,99937,71160
,4825,81008,99937,71160
,4826,81008,99937,71160
,4827,81008,99937,71160
,4828,81008,99937,71160
,4829,81008,99937,71160
,4830,81008,99937,71160
,4831,81008,99937,71160
,4832,81008,99937,71160
,4833,81008,99937,71160
,4834,81008,99937,71160
,4835,81008,99937,71160
,4836,81008,99937,71160
,4837,81008,99937,71160
,4838,81008,99937,71160
,4839,81008,99937,71160
,4840,81008,99937,71160
,4841,81008,99937,71160
,4842,81008,99937,71160
,4843,81008,99937,71160
,4844,81008,99937,71160
,4845,81008,99937,71160
,4846,81008,99937,71160
,4847,81008,99937,71160
,4848,81008,99937,71160
,4849,81008,99937,71160
,4850,81008,99937,71160
,4851,81008,99937,71160
,4852,81008,99937,71160
,4853,81008,99937,71160
,4854,81008,99937,71160
,4855,81008,99937,71160
,4856,81008,99937,71160
,4857,81008,99937,71160
,4858,81008,99937,71160
,4859,81008,99937,71160
,4860,81008,99937,71160
,4861,81008,99937,71160
,4862,81008,99937,71160
,4863,81008,99937,71160
,4864,81008,99937,71160
,4865,81008,99937,71160
,4866,81008,99937,71160
,4867,81008,99937,71160
,4868,81008,99937,71160
,4869,81008,99937,71160
,4870,81008,99937,71160
,4871,81008,99937,71160
,4872,81008,99937,71160
,4873,81008,99937,71160
,4874,81008,99937,71160
,4875,81008,99937,71160
,4876,81008,99937,71160
,4877,81008,99937,71160
,4878,81008,99937,71160
,4879,81008,99937,71160
,4880,81008,99937,71160
,4881,81008,99937,71160
,4882,81008,99937,71160
,4883,81008,99937,71160
,4884,81008,99937,71160
,4885,81008,99937,71160
,4886,81008,99937,71160
,4887,81008,99937,71160
,4888,81008,99937,71160
,4889,81008,99937,71160
,4890,81008,99937,71160
,4891,81008,99937,71160
,4892,81008,99937,71160
,4893,81008,99937,71160
,4894,81008,99937,71160
,4895,81008,99937,71160
,4896,81008,99937,71160
,4897,81008,99937,71160
,4898,81008,99937,71160
,4899,81008,99937,71160
,4900,81008,99937,71160
,4901,81008,99937,71160
,4902,81008,99937,71160
,4903,81008,99937,71160
,4904,81008,99937,71160
,4905,81008,99937,71160
,4906,81008,99937,71160
,4907,81008,99937,71160
,4908,81008,99937,71160
,4909,81008,99937,71160
,4910,81008,99937,71160
,4911,81008,99937,71160
,4912,81008,99937,71160
,4913,81008,99937,71160
,4914,81008,99937,71160
,4915,81008,99937,71160
,4916,81008,99937,71160
,4917,81008,99937,71160
,4918,81008,99937,71160
,4919,81008,99937,71160
,4920,81008,99937,71160
,4921,81008,99937,71160
,4922,81008,99937,71160
,4923,81008,99937,71160
,4924,81008,99937,71160
,4925,81008,99937,71160
,4926,81008,99937,71160
,4927,81008,99937,71160
,4928,81008,99937,71160
,4929,81008,99937,71160
,4930,81008,99937,71160
,4931,81008,99937,71160
,4932,81008,99937,71160
,4933,81008,99937,71160
,4934,81008,99937,71160
,4935,81008,99937,71160
,4936,81008,99937,71160
,4937,81008,99937,71160
,4938,81008,99937,71160
,4939,81008,99937,71160
,4940,81008,99937,71160
,4941,81008,99937,71160
,4942,81008,99937,71160
,4943,81008,99937,71160
,4944,81008,99937,71160
,4945,81008,99937,71160
,4946,81008,99937,71160
,4947,81008,99937,71160
,4948,81008,99937,71160
,4949,81008,99937,71160
,4950,81008,99937,71160
,4951,81008,99937,71160
,4952,81008,99937,71160
,4953,81008,99937,71160
,4954,81008,99937,71160
,4955,81008,99937,71160
,4956,81008,99937,71160
,4957,81008,99937,71160
,4958,81008,99937,71160
,4959,81008,99937,71160
,4960,81008,99937,71160
,4961,81008,99937,71160
,4962,81008,99937,71160
,4963,81008,99937,71160
,4964,81008,99937,71160
,4965,81008,99937,71160
,4966,81008,99937,71160
,4967,81008,99937,71160
,4968,81008,99937,71160
,4969,81008,99937,71160
,4970,81008,99937,71160
,4971,81008,99937,71160
,4972,81008,99937,71160
,4973,81008,99937,71160
,4974,81008,99937,71160
,4975,81008,99937,71160
,4976,81008,99937,71160
,4977,81008,99937,71160
,4978,81008,99937,71160
,4979,81008,99937,71160
,4980,81008,99937,71160
,4981,81008,99937,71160
,4982,81008,99937,71160
,4983,81008,99937,71160
,4984,81008,99937,71160
,4985,81008,99937,71160
,4986,81008,99937,71160
,4987,81008,99937,71160
,4988,81008,99937,71160
,4989,81008,99937,71160
,4990,81008,99937,71160
,4991,81008,99937,71160
,4992,81008,99937,71160
,4993,81008,99937,71160
,4994,81008,99937,71160
,4995,81008,99937,71160
,4996,81008,99937,71160
,4997,81008,99937,71160
,4998,81008,99937,71160
,4999,81008,99937,71160
,5000,81008,99937,71160
,5001,81008,99937,71160
,5002,81008,99937,71160
,5003,81008,99937,71160
,5004,81008,99937,71160
,5005,81008,99937,71160
,5006,81008,99937,71160
,5007,81008,99937,71160
,5008,81008,99937,71160
,5009,81008,99937,71160
,5010,81008,99937,71160
,5011,81008,99937,71160
,5012,81008,99937,71160
,5013,81008,99937,71160
,5014,81008,99937,71160
,5015,81008,99937,71160
,5016,81008,99937,71160
,5017,81008,99937,71160
,5018,81008,99937,71160
,5019,81008,99937,71160
,5020,81008,99937,71160
,5021,81008,99937,71160
,5022,81008,99937,71160
,5023,81008,99937,71160
,5024,81008,99937,71160
,5025,81008,99937,71160
,5026,81008,99937,71160
,5027,81008,99937,71160
,5028,81008,99937,71160
,5029,81008,99937,71160
,5030,81008,99937,71160
,5031,81008,99937,71160
,5032,81008,99937,71160
,5033,81008,99937,71160
,5034,81008,99937,71160
,5035,81008,99937,71160
,5036,81008,99937,71160
,5037,81008,99937,71160
,5038,81008,99937,71160
,5039,81008,99937,71160
,5040,81008,99937,71160
,5041,81008,99937,71160
,5042,81008,99937,71160
,5043,81008,99937,71160
,5044,81008,99937,71160
,5045,81008,99937,71160
,5046,81008,99937,71160
,5047,81008,99937,71160
,5048,81008,99937,71160
,5049,81008,99937,71160
,5050,81008,99937,71160
,5051,81008,99937,71160
,5052,81008,99937,71160
,5053,81008,99937,71160
,5054,81008,99937,71160
,5055,81008,99937,71160
,5056,81008,99937,71160
,5057,81008,99937,71160
,5058,81008,99937,71160
,5059,81008,99937,71160
,5060,81008,99937,71160
,5061,81008,99937,71160
,5062,81008,99937,71160
,5063,81008,99937,71160
,5064,81008,99937,71160
,5065,81008,99937,71160
,5066,81008,99937,71160
,5067,81008,99937,71160
,5068,81008,99937,71160
,5069,81008,99937,71160
,5070,81008,99937,71160
,5071,81008,99937,71160
,5072,81008,99937,71160
,5073,81008,99937,71160
,5074,81008,99937,71160
,5075,81008,99937,71160
,5076,81008,99937,71160
,5077,81008,99937,71160
,5078,81008,99937,71160
,5079,81008,99937,71160
,5080,81008,99937,71160
,5081,81008,99937,71160
,5082,81008,99937,71160
,5083,81008,99937,71160
,5084,81008,99937,71160
,5085,81008,99937,71160
,5086,81008,99937,71160
,5087,81008,99937,71160
,5088,81008,99937,71160
,5089,81008,99937,71160
,5090,81008,99937,71160
,5091,81008,99937,71160
,5092,81008,99937,71160
,5093,81008,99937,71160
,5094,81008,99937,71160
,5095,81008,99937,71160
,5096,81008,99937,71160
,5097,81008,99937,71160
,5098,81008,99937,71160
,5099,81008,99937,71160
,5100,81008,99937,71160
,5101,81008,99937,71160
,5102,81008,99937,71160
,5103,81008,99937,71160
,5104,81008,99937,71160
,5105,81008,99937,71160
,5106,81008,99937,71160
,5107,81008,99937,71160
,5108,81008,99937,71160
,5109,81008,99937,71160
,5110,81008,99937,71160
,5111,81008,99937,71160
,5112,81008,99937,71160
,5113,81008,99937,71160
,5114,81008,99937,71160
,5115,81008,99937,71160
,5116,81008,99937,71160
,5117,81008,99937,71160
,5118,81008,99937,71160
,5119,81008,99937,71160
,5120,81008,99937,71160
,5121,81008,99937,71160
,5122,81008,99937,71160
,5123,81008,99937,71160
,5124,81008,99937,71160
,5125,81008,99937,71160
,5126,81008,99937,71160
,5127,81008,99937,71160
,5128,81008,99937,71160
,5129,81008,99937,71160
,5130,81008,99937,71160
,5131,81008,99937,71160
,5132,81008,99937,71160
,5133,81008,99937,71160
,5134,81008,99937,71160
,5135,81008,99937,71160
,5136,81008,99937,71160
,5137,81008,99937,71160
,5138,81008,99937,71160
,5139,81008,99937,71160
,5140,81008,99937,71160
,5141,81008,99937,71160
,5142,81008,99937,71160
,5143,81008,99937,71160
,5144,81008,99937,71160
,5145,81008,99937,71160
,5146,81008,99937,71160
,5147,81008,99937,71160
,5148,81008,99937,71160
,5149,81008,99937,71160
,5150,81008,99937,71160
,5151,81008,99937,71160
,5152,81008,99937,71160
,5153,81008,99937,71160
,5154,81008,99937,71160
,5155,81008,99937,71160
,5156,81008,99937,71160
,5157,81008,99937,71160
,5158,81008,99937,71160
,5159,81008,99937,71160
,5160,81008,99937,71160
,5161,81008,99937,71160
,5162,81008,99937,71160
,5163,81008,99937,71160
,5164,81008,99937,71160
,5165,81008,99937,71160
,5166,81008,99937,71160
,5167,81008,99937,71160
,5168,81008,99937,71160
,5169,81008,99937,71160
,5170,81008,99937,71160
,5171,81008,99937,71160
,5172,81008,99937,71160
,5173,81008,99937,71160
,5174,81008,99937,71160
,5175,81008,99937,71160
,5176,81008,99937,71160
,5177,81008,99937,71160
,5178,81008,99937,71160
,5179,81008,99937,71160
,5180,81008,99937,71160
,5181,81008,99937,71160
,5182,81008,99937,71160
,5183,81008,99937,71160
,5184,81008,99937,71160
,5185,81008,99937,71160
,5186,81008,99937,71160
,5187,81008,99937,71160
,5188,81008,99937,71160
,5189,81008,99937,71160
,5190,81008,99937,71160
,5191,81008,99937,71160
,5192,81008,99937,71160
,5193,81008,99937,71160
,5194,81008,99937,71160
,5195,81008,99937,71160
,5196,81008,99937,71160
,5197,81008,99937,71160
,5198,81008,99937,71160
,5199,81008,99937,71160
,5200,81008,99937,71160
,5201,81008,99937,71160
,5202,81008,99937,71160
,5203,81008,99937,71160
,5204,81008,99937,71160
,5205,81008,99937,71160
,5206,81008,99937,71160
,5207,81008,99937,71160
,5208,81008,99937,71160
,5209,81008,99937,71160
,5210,81008,99937,71160
,5211,81008,99937,71160
,5212,81008,99937,71160
,5213,81008,99937,71160
,5214,81008,99937,71160
,5215,81008,99937,71160
,5216,81008,99937,71160
,5217,81008,99937,71160
,5218,81008,99937,71160
,5219,81008,99937,71160
,5220,81008,99937,71160
,5221,81008,99937,71160
,5222,81008,99937,71160
,5223,81008,99937,71160
,5224,81008,99937,71160
,5225,81008,99937,71160
,5226,81008,99937,71160
,5227,81008,99937,71160
,5228,81008,99937,71160
,5229,81008,99937,71160
,5230,81008,99937,71160
,5231,81008,99937,71160
,5232,81008,99937,71160
,5233,81008,99937,71160
,5234,81008,99937,71160
,5235,81008,99937,71160
,5236,81008,99937,71160
,5237,81008,99937,71160
,5238,81008,99937,71160
,5239,81008,99937,71160
,5240,81008,99937,71160
,5241,81008,99937,71160
,5242,81008,99937,71160
,5243,81008,99937,71160
,5244,81008,99937,71160
,5245,81008,99937,71160
,5246,81008,99937,71160
,5247,81008,99937,71160
,5248,81008,99937,71160
,5249,81008,99937,71160
,5250,81008,99937,71160
,5251,81008,99937,71160
,5252,81008,99937,71160
,5253,81008,99937,71160
,5254,81008,99937,71160
,5255,81008,99937,71160
,5256,81008,99937,71160
,5257,81008,99937,71160
,5258,81008,99937,71160
,5259,81008,99937,71160
,5260,81008,99937,71160
,5261,81008,99937,71160
,5262,81008,99937,71160
,5263,81008,99937,71160
,5264,81008,99937,71160
,5265,81008,99937,71160
,5266,81008,99937,71160
,5267,81008,99937,71160
,5268,81008,99937,71160
,5269,81008,99937,71160
,5270,81008,99937,71160
,5271,81008,99937,71160
,5272,81008,99937,71160
,5273,81008,99937,71160
,5274,81008,99937,71160
,5275,81008,99937,71160
,5276,81008,99937,71160
,5277,81008,99937,71160
,5278,81008,99937,71160
,5279,81008,99937,71160
,5280,81008,99937,71160
,5281,81008,99937,71160
,5282,81008,99937,71160
,5283,81008,99937,71160
,5284,81008,99937,71160
,5285,81008,99937,71160
,5286,81008,99937,71160
,5287,81008,99937,71160
,5288,81008,99937,71160
,5289,81008,99937,71160
,5290,81008,99937,71160
,5291,81008,99937,71160
,5292,81008,99937,71160
,5293,81008,99937,71160
,5294,81008,99937,71160
,5295,81008,99937,71160
,5296,81008,99937,71160
,5297,81008,99937,71160
,5298,81008,99937,71160
,5299,81008,99937,71160
,5300,81008,99937,71160
,5301,81008,99937,71160
,5302,81008,99937,71160
,5303,81008,99937,71160
,5304,81008,99937,71160
,5305,81008,99937,71160
,5306,81008,99937,71160
,5307,81008,99937,71160
,5308,81008,99937,71160
,5309,81008,99937,71160
,5310,81008,99937,71160
,5311,81008,99937,71160
,5312,81008,99937,71160
,5313,81008,99937,71160
,5314,81008,99937,71160
,5315,81008,99937,71160
,5316,81008,99937,71160
,5317,81008,99937,71160
,5318,81008,99937,71160
,5319,81008,99937,71160
,5320,81008,99937,71160
,5321,81008,99937,71160
,5322,81008,99937,71160
,5323,81008,99937,71160
,5324,81008,99937,71160
,5325,81008,99937,71160
,5326,81008,99937,71160
,5327,81008,99937,71160
,5328,81008,99937,71160
,5329,81008,99937,71160
,5330,81008,99937,71160
,5331,81008,99937,71160
,5332,81008,99937,71160
,5333,81008,99937,71160
,5334,81008,99937,71160
,5335,81008,99937,71160
,5336,81008,99937,71160
,5337,81008,99937,71160
,5338,81008,99937,71160
,5339,81008,99937,71160
,5340,81008,99937,71160
,5341,81008,99937,71160
,5342,81008,99937,71160
,5343,81008,99937,71160
,5344,81008,99937,71160
,5345,81008,99937,71160
,5346,81008,99937,71160
,5347,81008,99937,71160
,5348,81008,99937,71160
,5349,81008,99937,71160
,5350,81008,99937,71160
,5351,81008,99937,71160
,5352,81008,99937,71160
,5353,81008,99937,71160
,5354,81008,99937,71160
,5355,81008,99937,71160
,5356,81008,99937,71160
,5357,81008,99937,71160
,5358,81008,99937,71160
,5359,81008,99937,71160
,5360,81008,99937,71160
,5361,81008,99937,71160
,5362,81008,99937,71160
,5363,81008,99937,71160
,5364,81008,99937,71160
,5365,81008,99937,71160
,5366,81008,99937,71160
,5367,81008,99937,71160
,5368,81008,99937,71160
,5369,81008,99937,71160
,5370,81008,99937,71160
,5371,81008,99937,71160
,5372,81008,99937,71160
,5373,81008,99937,71160
,5374,81008,99937,71160
,5375,81008,99937,71160
,5376,81008,99937,71160
,5377,81008,99937,71160
,5378,81008,99937,71160
,5379,81008,99937,71160
,5380,81008,99937,71160
,5381,81008,99937,71160
,5382,81008,99937,71160
,5383,81008,99937,71160
,5384,81008,99937,71160
,5385,81008,99937,71160
,5386,81008,99937,71160
,5387,81008,99937,71160
,5388,81008,99937,71160
,5389,81008,99937,71160
,5390,81008,99937,71160
,5391,81008,99937,71160
,5392,81008,99937,71160
,5393,81008,99937,71160
,5394,81008,99937,71160
,5395,81008,99937,71160
,5396,81008,99937,71160
,5397,81008,99937,71160
,5398,81008,99937,71160
,5399,81008,99937,71160
,5400,81008,99937,71160
,5401,81008,99937,71160
,5402,81008,99937,71160
,5403,81008,99937,71160
,5404,81008,99937,71160
,5405,81008,99937,71160
,5406,81008,99937,71160
,5407,81008,99937,71160
,5408,81008,99937,71160
,5409,81008,99937,71160
,5410,81008,99937,71160
,5411,81008,99937,71160
,5412,81008,99937,71160
,5413,81008,99937,71160
,5414,81008,99937,71160
,5415,81008,99937,71160
,5416,81008,99937,71160
,5417,81008,99937,71160
,5418,81008,99937,71160
,5419,81008,99937,71160
,5420,81008,99937,71160
,5421,81008,99937,71160
,5422,81008,99937,71160
,5423,81008,99937,71160
,5424,81008,99937,71160
,5425,81008,99937,71160
,5426,81008,99937,71160
,5427,81008,99937,71160
,5428,81008,99937,71160
,5429,81008,99937,71160
,5430,81008,99937,71160
,5431,81008,99937,71160
,5432,81008,99937,71160
,5433,81008,99937,71160
,5434,81008,99937,71160
,5435,81008,99937,71160
,5436,81008,99937,71160
,5437,81008,99937,71160
,5438,81008,99937,71160
,5439,81008,99937,71160
,5440,81008,99937,71160
,5441,81008,99937,71160
,5442,81008,99937,71160
,5443,81008,99937,71160
,5444,81008,99937,71160
,5445,81008,99937,71160
,5446,81008,99937,71160
,5447,81008,99937,71160
,5448,81008,99937,71160
,5449,81008,99937,71160
,5450,81008,99937,71160
,5451,81008,99937,71160
,5452,81008,99937,71160
,5453,81008,99937,71160
,5454,81008,99937,71160
,5455,81008,99937,71160
,5456,81008,99937,71160
,5457,81008,99937,71160
,5458,81008,99937,71160
,5459,81008,99937,71160
,5460,81008,99937,71160
,5461,81008,99937,71160
,5462,81008,99937,71160
,5463,81008,99937,71160
,5464,81008,99937,71160
,5465,81008,99937,71160
,5466,81008,99937,71160
,5467,81008,99937,71160
,5468,81008,99937,71160
,5469,81008,99937,71160
,5470,81008,99937,71160
,5471,81008,99937,71160
,5472,81008,99937,71160
,5473,81008,99937,71160
,5474,81008,99937,71160
,5475,81008,99937,71160
,5476,81008,99937,71160
,5477,81008,99937,71160
,5478,81008,99937,71160
,5479,81008,99937,71160
,5480,81008,99937,71160
,5481,81008,99937,71160
,5482,81008,99937,71160
,5483,81008,99937,71160
,5484,81008,99937,71160
,5485,81008,99937,71160
,5486,81008,99937,71160
,5487,81008,99937,71160
,5488,81008,99937,71160
,5489,81008,99937,71160
,5490,81008,99937,71160
,5491,81008,99937,71160
,5492,81008,99937,71160
,5493,81008,99937,71160
,5494,81008,99937,71160
,5495,81008,99937,71160
,5496,81008,99937,71160
,5497,81008,99937,71160
,5498,81008,99937,71160
,5499,81008,99937,71160
,5500,81008,99937,71160
,5501,81008,99937,71160
,5502,81008,99937,71160
,5503,81008,99937,71160
,5504,81008,99937,71160
,5505,81008,99937,71160
,5506,81008,99937,71160
,5507,81008,99937,71160
,5508,81008,99937,71160
,5509,81008,99937,71160
,5510,81008,99937,71160
,5511,81008,99937,71160
,5512,81008,99937,71160
,5513,81008,99937,71160
,5514,81008,99937,71160
,5515,81008,99937,71160
,5516,81008,99937,71160
,5517,81008,99937,71160
,5518,81008,99937,71160
,5519,81008,99937,71160
,5520,81008,99937,71160
,5521,81008,99937,71160
,5522,81008,99937,71160
,5523,81008,99937,71160
,5524,81008,99937,71160
,5525,81008,99937,71160
,5526,81008,99937,71160
,5527,81008,99937,71160
,5528,81008,99937,71160
,5529,81008,99937,71160
,5530,81008,99937,71160
,5531,81008,99937,71160
,5532,81008,99937,71160
,5533,81008,99937,71160
,5534,81008,99937,71160
,5535,81008,99937,71160
,5536,81008,99937,71160
,5537,81008,99937,71160
,5538,81008,99937,71160
,5539,81008,99937,71160
,5540,81008,99937,71160
,5541,81008,99937,71160
,5542,81008,99937,71160
,5543,81008,99937,71160
,5544,81008,99937,71160
,5545,81008,99937,71160
,5546,81008,99937,71160
,5547,81008,99937,71160
,5548,81008,99937,71160
,5549,81008,99937,71160
,5550,81008,99937,71160
,5551,81008,99937,71160
,5552,81008,99937,71160
,5553,81008,99937,71160
,5554,81008,99937,71160
,5555,81008,99937,71160
,5556,81008,99937,71160
,5557,81008,99937,71160
,5558,81008,99937,71160
,5559,81008,99937,71160
,5560,81008,99937,71160
,5561,81008,99937,71160
,5562,81008,99937,71160
,5563,81008,99937,71160
,5564,81008,99937,71160
,5565,81008,99937,71160
,5566,81008,99937,71160
,5567,81008,99937,71160
,5568,81008,99937,71160
,5569,81008,99937,71160
,5570,81008,99937,71160
,5571,81008,99937,71160
,5572,81008,99937,71160
,5573,81008,99937,71160
,5574,81008,99937,71160
,5575,81008,99937,71160
,5576,81008,99937,71160
,5577,81008,99937,71160
,5578,81008,99937,71160
,5579,81008,99937,71160
,5580,81008,99937,71160
,5581,81008,99937,71160
,5582,81008,99937,71160
,5583,81008,99937,71160
,5584,81008,99937,71160
,5585,81008,99937,71160
,5586,81008,99937,71160
,5587,81008,99937,71160
,5588,81008,99937,71160
,5589,81008,99937,71160
,5590,81008,99937,71160
,5591,81008,99937,71160
,5592,81008,99937,71160
,5593,81008,99937,71160
,5594,81008,99937,71160
,5595,81008,99937,71160
,5596,81008,99937,71160
,5597,81008,99937,71160
,5598,81008,99937,71160
,5599,81008,99937,71160
,5600,81008,99937,71160
,5601,81008,99937,71160
,5602,81008,99937,71160
,5603,81008,99937,71160
,5604,81008,99937,71160
,5605,81008,99937,71160
,5606,81008,99937,71160
,5607,81008,99937,71160
,5608,81008,99937,71160
,5609,81008,99937,71160
,5610,81008,99937,71160
,5611,81008,99937,71160
,5612,81008,99937,71160
,5613,81008,99937,71160
,5614,81008,99937,71160
,5615,81008,99937,71160
,5616,81008,99937,71160
,5617,81008,99937,71160
,5618,81008,99937,71160
,5619,81008,99937,71160
,5620,81008,99937,71160
,5621,81008,99937,71160
,5622,81008,99937,71160
,5623,81008,99937,71160
,5624,81008,99937,71160
,5625,81008,99937,71160
,5626,81008,99937,71160
,5627,81008,99937,71160
,5628,81008,99937,71160
,5629,81008,99937,71160
,5630,81008,99937,71160
,5631,81008,99937,71160
,5632,81008,99937,71160
,5633,81008,99937,71160
,5634,81008,99937,71160
,5635,81008,99937,71160
,5636,81008,99937,71160
,5637,81008,99937,71160
,5638,81008,99937,71160
,5639,81008,99937,71160
,5640,81008,99937,71160
,5641,81008,99937,71160
,5642,81008,99937,71160
,5643,81008,99937,71160
,5644,81008,99937,71160
,5645,81008,99937,71160
,5646,81008,99937,71160
,5647,81008,99937,71160
,5648,81008,99937,71160
,5649,81008,99937,71160
,5650,81008,99937,71160
,5651,81008,99937,71160
,5652,81008,99937,71160
,5653,81008,99937,71160
,5654,81008,99937,71160
,5655,81008,99937,71160
,5656,81008,99937,71160
,5657,81008,99937,71160
,5658,81008,99937,71160
,5659,81008,99937,71160
,5660,81008,99937,71160
,5661,81008,99937,71160
,5662,81008,99937,71160
,5663,81008,99937,71160
,5664,81008,99937,71160
,5665,81008,99937,71160
,5666,81008,99937,71160
,5667,81008,99937,71160
