,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t4219,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15575.0
t4220,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15185.0
t4221,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15118.0
t4222,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14602.0
t4223,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13216.0
t4224,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11844.0
t4225,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10872.0
t4226,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10283.0
t4227,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9961.0
t4228,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9801.0
t4229,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9947.0
t4230,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10476.0
t4231,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11765.0
t4232,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13132.0
t4233,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13987.0
t4234,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14538.0
t4235,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15062.0
t4236,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15346.0
t4237,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15482.0
t4238,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15562.0
t4239,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15514.0
t4240,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15361.0
t4241,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15282.0
t4242,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15154.0
t4243,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14813.0
t4244,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14481.0
t4245,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14483.0
t4246,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14039.0
t4247,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12761.0
t4248,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11417.0
t4249,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10506.0
t4250,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9949.0
t4251,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9617.0
t4252,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9526.0
t4253,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9695.0
t4254,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10283.0
t4255,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11585.0
t4256,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13005.0
t4257,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13918.0
t4258,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14557.0
t4259,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15112.0
t4260,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15458.0
t4261,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15640.0
t4262,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15868.0
t4263,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15946.0
t4264,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15926.0
t4265,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15905.0
t4266,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15785.0
t4267,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15445.0
t4268,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15116.0
t4269,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15081.0
t4270,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14728.0
t4271,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13412.0
t4272,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12035.0
t4273,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11023.0
t4274,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10411.0
t4275,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10054.0
t4276,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9868.0
t4277,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10019.0
t4278,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10581.0
t4279,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11935.0
t4280,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13548.0
t4281,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14682.0
t4282,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15503.0
t4283,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16236.0
t4284,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16761.0
t4285,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17136.0
t4286,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17456.0
t4287,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17769.0
t4288,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17977.0
t4289,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18227.0
t4290,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18254.0
t4291,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17912.0
t4292,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17372.0
t4293,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17196.0
t4294,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16777.0
t4295,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15267.0
t4296,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13642.0
t4297,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12408.0
t4298,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11646.0
t4299,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11198.0
t4300,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10993.0
t4301,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11122.0
t4302,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11722.0
t4303,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13004.0
t4304,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14563.0
t4305,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15582.0
t4306,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16286.000000000002
t4307,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17039.0
t4308,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17870.0
t4309,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18700.0
t4310,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19594.0
t4311,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20293.0
t4312,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20698.0
t4313,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-21027.0
t4314,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-21035.0
t4315,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20562.0
t4316,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19775.0
t4317,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19206.0
t4318,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18449.0
t4319,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16753.0
t4320,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14907.0
t4321,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13436.0
t4322,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12419.0
t4323,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11734.0
t4324,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11311.0
t4325,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11131.0
t4326,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11053.0
t4327,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11731.0
t4328,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13071.0
t4329,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14623.0
t4330,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15974.0
t4331,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17034.0
t4332,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17725.0
t4333,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18137.0
t4334,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18453.0
t4335,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18687.0
t4336,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18924.0
t4337,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19106.0
t4338,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19048.0
t4339,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18626.0
t4340,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18027.0
t4341,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17664.0
t4342,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17321.0
t4343,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16068.000000000002
t4344,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14629.0
t4345,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13402.0
t4346,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12536.0
t4347,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11922.0
t4348,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11546.0
t4349,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11331.0
t4350,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11145.0
t4351,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11559.0
t4352,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12690.0
t4353,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14209.0
t4354,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15684.0
t4355,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16877.0
t4356,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17818.0
t4357,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18474.0
t4358,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18912.0
t4359,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19098.0
t4360,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18836.0
t4361,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18543.0
t4362,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18462.0
t4363,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18329.0
t4364,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17884.0
t4365,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17599.0
t4366,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17134.0
t4367,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15663.0
t4368,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14052.0
t4369,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12868.0
t4370,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12099.0
t4371,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11601.0
t4372,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11360.0
t4373,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11472.0
t4374,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11905.0
t4375,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13254.0
t4376,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14937.0
t4377,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16236.0
t4378,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17286.0
t4379,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18111.0
t4380,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18632.0
t4381,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18913.0
t4382,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19172.0
t4383,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19319.0
t4384,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19254.0
t4385,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19192.0
t4386,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19064.0
t4387,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18630.0
t4388,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17968.0
t4389,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17519.0
t4390,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16948.0
t4391,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15360.0
t4392,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13681.0
t4393,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12444.0
t4394,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11711.0
t4395,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11210.0
t4396,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10957.0
t4397,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11003.0
t4398,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11401.0
t4399,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12709.0
t4400,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14368.0
t4401,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15632.0
t4402,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16640.0
t4403,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17415.0
t4404,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17927.0
t4405,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18271.0
t4406,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18608.0
t4407,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18834.0
t4408,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18984.0
t4409,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19084.0
t4410,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18893.0
t4411,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18152.0
t4412,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17286.0
t4413,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16937.0
t4414,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16305.0
t4415,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15112.0
t4416,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13806.0
t4417,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12709.0
t4418,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11955.0
t4419,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11470.0
t4420,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11245.0
t4421,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11261.0
t4422,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11396.0
t4423,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11767.0
t4424,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12439.0
t4425,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13366.0
t4426,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14526.0
t4427,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15714.0
t4428,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16673.0
t4429,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17354.0
t4430,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17690.0
t4431,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17894.0
t4432,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18100.0
t4433,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18328.0
t4434,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18441.0
t4435,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18119.0
t4436,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17564.0
t4437,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17305.0
t4438,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16845.0
t4439,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15938.0
t4440,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14674.0
t4441,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13561.0
t4442,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12786.0
t4443,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12293.0
t4444,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12011.0
t4445,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12065.0
t4446,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12460.0
t4447,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13790.0
t4448,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15535.0
t4449,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16953.0
t4450,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18026.0
t4451,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18839.0
t4452,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19340.0
t4453,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19644.0
t4454,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19902.0
t4455,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20058.0
t4456,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20072.0
t4457,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20024.0
t4458,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19869.0
t4459,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19349.0
t4460,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18640.0
t4461,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18213.0
t4462,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17630.0
t4463,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16020.0
t4464,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14313.0
t4465,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13038.0
t4466,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12213.0
t4467,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11677.0
t4468,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11372.0
t4469,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11375.0
t4470,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11735.0
t4471,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13012.0
t4472,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14717.0
t4473,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16154.0
t4474,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17362.0
t4475,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18375.0
t4476,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19071.0
t4477,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19525.0
t4478,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20002.0
t4479,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20302.0
t4480,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20540.0
t4481,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20666.0
t4482,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-20596.0
t4483,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19909.0
t4484,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-19127.0
t4485,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18861.0
t4486,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18284.0
t4487,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16839.0
t4488,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15272.0
t4489,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14053.0
t4490,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13229.0
t4491,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12668.0
t4492,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12315.0
t4493,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12169.0
t4494,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12150.0
t4495,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12659.0
t4496,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13867.0
t4497,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15404.0
t4498,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16710.0
t4499,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17611.0
t4500,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18238.0
t4501,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18665.0
t4502,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18660.0
t4503,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-18262.0
t4504,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17885.0
t4505,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17880.0
t4506,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17988.0
t4507,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17784.0
