Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,VRE_Trans_Cost_per_MWyr,Heat_Rate_MMBTU_per_MWh,Fuel,NG_MMBtu_per_MWh,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Start_NG_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,MGA,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,ESR_1,ESR_2,region,cluster,LDS.1,CCS_Rate
TX_battery_moderate_0,4,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26512.17921,16777.07198,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0.95,0,0,0,0,0,0,0,TX,0,0,0
TX_nuclear_mid_0,4,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,223875.6496,0,0,175000,0,0,2.8,0,0,10.497,TX_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0.93,0,0,0,0,0,0,1,TX,0,0,0
NCEN_naturalgas_ccccsavgcf_conservative_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,111946.894,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,0,0,0.97
NCEN_naturalgas_ccavgcf_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,66585.05134,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,0,0,0
NCEN_naturalgas_ctavgcf_moderate_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,59787.95038,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0.93,0,0,0,0,0,0,NCEN,0,0,0
NCEN_battery_moderate_0,5,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26470.01272,16750.38876,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0.95,0,0,0,0,0,0,NCEN,0,0,0
NCEN_nuclear_mid_0,5,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,249111.7012,0,0,175000,0,0,2.8,0,0,10.497,NCEN_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0.93,0,0,0,0,0,1,NCEN,0,0,0
CEN_naturalgas_ccccsavgcf_conservative_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,106029.4811,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0.93,0,0,0,0,0,CEN,0,0,0.97
CEN_naturalgas_ccavgcf_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,59772.10277,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0.93,0,0,0,0,0,CEN,0,0,0
CEN_naturalgas_ctavgcf_moderate_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,53631.83238,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0.93,0,0,0,0,0,CEN,0,0,0
CEN_battery_moderate_0,6,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26580.69975,16820.43221,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0.95,0,0,0,0,0,CEN,0,0,0
CEN_nuclear_mid_0,6,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,236559.1136,0,0,175000,0,0,2.8,0,0,10.497,CEN_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0.93,0,0,0,0,1,CEN,0,0,0
SE_naturalgas_ccccsavgcf_conservative_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,105122.0711,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0,0.93,0,0,0,0,SE,0,0,0.97
SE_naturalgas_ccavgcf_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,57692.09836,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0,0.93,0,0,0,0,SE,0,0,0
SE_naturalgas_ctavgcf_moderate_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,51669.01214,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0,0.93,0,0,0,0,SE,0,0,0
SE_battery_moderate_0,7,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26886.40679,17013.88552,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0,0.95,0,0,0,0,SE,0,0,0
SE_nuclear_mid_0,7,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,231096.9481,0,0,175000,0,0,2.8,0,0,10.497,SE_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0,0.93,0,0,0,1,SE,0,0,0
MIDAT_naturalgas_ccccsavgcf_conservative_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,111088.9792,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0,0,0.93,0,0,0,MIDAT,0,0,0.97
MIDAT_naturalgas_ccavgcf_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,67880.38343,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0,0,0.93,0,0,0,MIDAT,0,0,0
MIDAT_naturalgas_ctavgcf_moderate_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,57602.08239,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0,0,0.93,0,0,0,MIDAT,0,0,0
MIDAT_battery_moderate_0,8,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26406.76299,16710.36394,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0,0,0.95,0,0,0,MIDAT,0,0,0
MIDAT_nuclear_mid_0,8,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,238887.9439,0,0,175000,0,0,2.8,0,0,10.497,MIDAT_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0,0,0.93,0,0,1,MIDAT,0,0,0
NE_naturalgas_ccccsavgcf_conservative_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,121097.9862,0,0,47800,0,0,3.76,0,0,0,None,6.878,377,109.61,0,0.2,4,4,1,1,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccccsavgcf_conservative,0,0,0,0,0,0,0,0,0.93,0,0,NE,0,0,0.97
NE_naturalgas_ccavgcf_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,82535.90352,0,0,27800,0,0,1.85,0,0,0,None,6.159,573,68.93,0,0.2,4,4,1,1,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ccavgcf_moderate,0,0,0,0,0,0,0,0,0.93,0,0,NE,0,0,0
NE_naturalgas_ctavgcf_moderate_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,68234.02532,0,0,22800,0,0,6.94,0,0,0,None,9.717,237,158.2,0,0.19,0,0,1,1,1,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naturalgas_ctavgcf_moderate,0,0,0,0,0,0,0,0,0.93,0,0,NE,0,0,0
NE_battery_moderate_0,9,0,0,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,26889.92066,17016.10912,0,7075.764437,4477.587766,0,1,1,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,0.92,0.92,1,10,0,0,0,0,0,0,0,0,0,0,0,0,battery_moderate,0,0,0,0,0,0,0,0,0.95,0,0,NE,0,0,0
NE_nuclear_mid_0,9,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,274224.575,0,0,175000,0,0,2.8,0,0,10.497,NE_reference_uranium,0,1000,1130,0,0,36,36,0.25,0.25,1,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nuclear_mid,0,0,0,0,0,0,0,0,0.93,0,1,NE,0,0,0
NE_offshorewind_class10_moderate_floating_1_1,9,0,0,0,0,0,1,0,1,1,0,0,0,32928.493,-1,-1,0,0,0,173830.4242,0,0,57294.4,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,offshorewind_class10_moderate_floating_1_250,0,0,0,0,0,0,0,0,0.8,1,1,NE,1,0,0
CA_utilitypv_class1_moderate_70_0_2_1,1,0,0,0,0,0,1,0,1,1,0,0,0,3668347,-1,-1,0,0,0,47430.53217,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0.8,0,0,0,0,0,0,0,0,1,1,CA,1,0,0
CA_utilitypv_class1_moderate_70_0_2_2,1,0,0,0,0,0,1,0,1,1,0,0,0,1691971,-1,-1,0,0,0,54882.1333,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0.8,0,0,0,0,0,0,0,0,1,1,CA,2,0,0
CA_utilitypv_class1_moderate_70_0_2_3,1,0,0,0,0,0,1,0,1,1,0,0,0,593022,-1,-1,0,0,0,64922.29724,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0.8,0,0,0,0,0,0,0,0,1,1,CA,3,0,0
NW_utilitypv_class1_moderate_70_0_2_1,2,0,0,0,0,0,1,0,1,1,0,0,0,1757921,-1,-1,0,0,0,48145.22394,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_3,0,0.8,0,0,0,0,0,0,0,1,1,NW,1,0,0
NW_utilitypv_class1_moderate_70_0_2_2,2,0,0,0,0,0,1,0,1,1,0,0,0,3493562,-1,-1,0,0,0,52683.91491,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_4,0,0.8,0,0,0,0,0,0,0,1,1,NW,2,0,0
NW_utilitypv_class1_moderate_70_0_2_3,2,0,0,0,0,0,1,0,1,1,0,0,0,1836634,-1,-1,0,0,0,48397.81249,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_5,0,0.8,0,0,0,0,0,0,0,1,1,NW,3,0,0
NW_utilitypv_class1_moderate_70_0_2_4,2,0,0,0,0,0,1,0,1,1,0,0,0,1824415,-1,-1,0,0,0,45556.60239,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_6,0,0.8,0,0,0,0,0,0,0,1,1,NW,4,0,0
SW_utilitypv_class1_moderate_70_0_2_1,3,0,0,0,0,0,1,0,1,1,0,0,0,2517144,-1,-1,0,0,0,44466.41832,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_15,0,0,0.8,0,0,0,0,0,0,1,1,SW,1,0,0
SW_utilitypv_class1_moderate_70_0_2_2,3,0,0,0,0,0,1,0,1,1,0,0,0,1785854,-1,-1,0,0,0,45943.53557,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_16,0,0,0.8,0,0,0,0,0,0,1,1,SW,2,0,0
SW_utilitypv_class1_moderate_70_0_2_3,3,0,0,0,0,0,1,0,1,1,0,0,0,2406664,-1,-1,0,0,0,48731.40403,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_17,0,0,0.8,0,0,0,0,0,0,1,1,SW,3,0,0
SW_utilitypv_class1_moderate_70_0_2_4,3,0,0,0,0,0,1,0,1,1,0,0,0,1513710,-1,-1,0,0,0,52841.20557,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_18,0,0,0.8,0,0,0,0,0,0,1,1,SW,4,0,0
SW_utilitypv_class1_moderate_70_0_2_5,3,0,0,0,0,0,1,0,1,1,0,0,0,1180153,-1,-1,0,0,0,48379.93428,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_19,0,0,0.8,0,0,0,0,0,0,1,1,SW,5,0,0
TX_utilitypv_class1_moderate_70_0_2_1,4,0,0,0,0,0,1,0,1,1,0,0,0,5850032,-1,-1,0,0,0,44630.57315,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_20,0,0,0,0.8,0,0,0,0,0,1,1,TX,1,0,0
TX_utilitypv_class1_moderate_70_0_2_2,4,0,0,0,0,0,1,0,1,1,0,0,0,9121025,-1,-1,0,0,0,48015.48786,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_20,0,0,0,0.8,0,0,0,0,0,1,1,TX,2,0,0
TX_utilitypv_class1_moderate_70_0_2_3,4,0,0,0,0,0,1,0,1,1,0,0,0,3201390,-1,-1,0,0,0,59439.4052,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_20,0,0,0,0.8,0,0,0,0,0,1,1,TX,3,0,0
NCEN_utilitypv_class1_moderate_70_0_2_1,5,0,0,0,0,0,1,0,1,1,0,0,0,1268682,-1,-1,0,0,0,43983.21581,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,1,0,0
NCEN_utilitypv_class1_moderate_70_0_2_2,5,0,0,0,0,0,1,0,1,1,0,0,0,1585256,-1,-1,0,0,0,43081.2739,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,2,0,0
NCEN_utilitypv_class1_moderate_70_0_2_3,5,0,0,0,0,0,1,0,1,1,0,0,0,662394,-1,-1,0,0,0,41333.47927,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,3,0,0
NCEN_utilitypv_class1_moderate_70_0_2_4,5,0,0,0,0,0,1,0,1,1,0,0,0,1897411,-1,-1,0,0,0,44769.70912,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,4,0,0
NCEN_utilitypv_class1_moderate_70_0_2_5,5,0,0,0,0,0,1,0,1,1,0,0,0,2020595,-1,-1,0,0,0,46307.80828,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,5,0,0
NCEN_utilitypv_class1_moderate_70_0_2_6,5,0,0,0,0,0,1,0,1,1,0,0,0,1648015,-1,-1,0,0,0,48995.51715,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,6,0,0
NCEN_utilitypv_class1_moderate_70_0_2_7,5,0,0,0,0,0,1,0,1,1,0,0,0,1825707,-1,-1,0,0,0,44713.64753,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0.8,0,0,0,0,1,1,NCEN,7,0,0
CEN_utilitypv_class1_moderate_70_0_2_1,6,0,0,0,0,0,1,0,1,1,0,0,0,2622112,-1,-1,0,0,0,47231.79497,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,1,0,0
CEN_utilitypv_class1_moderate_70_0_2_2,6,0,0,0,0,0,1,0,1,1,0,0,0,723601,-1,-1,0,0,0,40465.90588,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,2,0,0
CEN_utilitypv_class1_moderate_70_0_2_3,6,0,0,0,0,0,1,0,1,1,0,0,0,1998659,-1,-1,0,0,0,43624.63334,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,3,0,0
CEN_utilitypv_class1_moderate_70_0_2_4,6,0,0,0,0,0,1,0,1,1,0,0,0,2234035,-1,-1,0,0,0,46392.53713,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,4,0,0
CEN_utilitypv_class1_moderate_70_0_2_5,6,0,0,0,0,0,1,0,1,1,0,0,0,1442095,-1,-1,0,0,0,48347.31794,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0.8,0,0,0,1,1,CEN,5,0,0
SE_utilitypv_class1_moderate_70_0_2_1,7,0,0,0,0,0,1,0,1,1,0,0,0,1041244,-1,-1,0,0,0,40649.03073,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_7,0,0,0,0,0,0,0.8,0,0,1,1,SE,1,0,0
SE_utilitypv_class1_moderate_70_0_2_2,7,0,0,0,0,0,1,0,1,1,0,0,0,890062,-1,-1,0,0,0,39383.65331,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_8,0,0,0,0,0,0,0.8,0,0,1,1,SE,2,0,0
SE_utilitypv_class1_moderate_70_0_2_3,7,0,0,0,0,0,1,0,1,1,0,0,0,1238552,-1,-1,0,0,0,40720.18482,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_9,0,0,0,0,0,0,0.8,0,0,1,1,SE,3,0,0
SE_utilitypv_class1_moderate_70_0_2_4,7,0,0,0,0,0,1,0,1,1,0,0,0,1039859,-1,-1,0,0,0,42820.55885,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_10,0,0,0,0,0,0,0.8,0,0,1,1,SE,4,0,0
SE_utilitypv_class1_moderate_70_0_2_5,7,0,0,0,0,0,1,0,1,1,0,0,0,955445,-1,-1,0,0,0,42551.95547,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_11,0,0,0,0,0,0,0.8,0,0,1,1,SE,5,0,0
SE_utilitypv_class1_moderate_70_0_2_6,7,0,0,0,0,0,1,0,1,1,0,0,0,1729874,-1,-1,0,0,0,40680.27197,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_12,0,0,0,0,0,0,0.8,0,0,1,1,SE,6,0,0
SE_utilitypv_class1_moderate_70_0_2_7,7,0,0,0,0,0,1,0,1,1,0,0,0,618334,-1,-1,0,0,0,39896.03932,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_13,0,0,0,0,0,0,0.8,0,0,1,1,SE,7,0,0
SE_utilitypv_class1_moderate_70_0_2_8,7,0,0,0,0,0,1,0,1,1,0,0,0,989513,-1,-1,0,0,0,41245.37889,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_14,0,0,0,0,0,0,0.8,0,0,1,1,SE,8,0,0
MIDAT_utilitypv_class1_moderate_70_0_2_1,8,0,0,0,0,0,1,0,1,1,0,0,0,26783,-1,-1,0,0,0,41179.38174,0,0,13510.19684,0,0,0,0,0,0,None,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,utilitypv_class1_moderate_70_0_2,0,0,0,0,0,0,0,0.8,0,1,1,MIDAT,1,0,0
