Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9
,,,,,,,,3483,38783,22715,25926,48753,71479,41709,92366,58126,27822
,,,,,,,,3484,37649,22737,25102,47421,72231,41310,93451,60250,29094
,,,,,,,,3485,37812,23361,25057,47719,75735,42120,100660,67350,32899
,,,,,,,,3486,38886,24244,25805,51529,85951,45721,122391,86929,43852
,,,,,,,,3487,41422,25966,27834,61723,104380,55620,150977,105999,53500
,,,,,,,,3488,47051,29254,34281,73576,116007,65310,163933,109181,54043
,,,,,,,,3489,61351,35960,40813,77887,115756,67167,164866,107171,52189
,,,,,,,,3490,67704,38044,43162,78564,113236,65802,171508,112518,54555
,,,,,,,,3491,65877,37446,42241,82821,115468,67553,180227,117339,56900
,,,,,,,,3492,62645,35989,43017,86256,116962,69385,186812,120087,58159
,,,,,,,,3493,64509,36800,44682,89263,117375,70495,190418,121173,58507
,,,,,,,,3494,65836,36197,46097,91300,116844,70652,193764,123241,59501
,,,,,,,,3495,66592,36068,46970,93417,118176,71228,201824,129381,62875
,,,,,,,,3496,66352,35640,47960,97020,123383,73945,214410,137786,67795
,,,,,,,,3497,67360,35848,50254,101758,130041,77874,227747,144973,71943
,,,,,,,,3498,71396,37232,53777,106758,132019,81632,217040,132793,66180
,,,,,,,,3499,76789,39057,57245,99486,120574,76066,188559,113112,55869
,,,,,,,,3500,80237,39939,55052,87185,107593,66571,169159,104895,51836
,,,,,,,,3501,71935,36146,48289,80615,102992,63120,155320,96230,47772
,,,,,,,,3502,60849,32229,43822,74608,96515,59555,138296,84128,41451
,,,,,,,,3503,57796,30893,40706,66702,87572,53994,121767,74235,36328
,,,,,,,,3504,53437,28858,36444,59606,79959,49027,105049,64349,31807
,,,,,,,,3505,47375,26481,32211,53829,74015,44032,95372,60251,29445
,,,,,,,,3506,42538,24607,28716,50562,72130,42129,91035,58432,28326
,,,,,,,,3507,38341,23398,26369,48936,72037,41486,89451,58122,28233
,,,,,,,,3508,37138,23540,25385,47731,72934,41157,90760,60153,29429
,,,,,,,,3509,37009,24201,25260,48211,76636,42007,98030,67079,33154
,,,,,,,,3510,37768,25054,25929,52099,87179,45639,119667,86716,44013
,,,,,,,,3511,39933,26711,27973,62524,105477,55641,147638,105336,54060
,,,,,,,,3512,45340,29981,34245,74448,116681,65084,159556,108047,55068
,,,,,,,,3513,59006,36626,41090,79235,116334,66813,159777,105606,53617
,,,,,,,,3514,66370,38423,43648,80326,113461,65396,165261,110427,56720
,,,,,,,,3515,65194,37501,42998,85089,115432,67116,172772,114559,59337
,,,,,,,,3516,62578,35950,43946,88983,116731,69154,178602,116850,60703
,,,,,,,,3517,64514,36815,45761,92386,116929,70364,181488,117436,61106
,,,,,,,,3518,66104,36174,47337,94336,116270,70594,184169,119095,62149
,,,,,,,,3519,66905,35990,48393,96469,117451,71399,191733,124592,65670
,,,,,,,,3520,66667,35575,49619,100543,122592,74190,204480,132594,70554
,,,,,,,,3521,67636,35811,52176,105522,129119,78219,217879,139481,74597
,,,,,,,,3522,71699,37239,56002,110593,130995,81956,207869,127755,68411
,,,,,,,,3523,77116,39066,59887,102887,119584,76438,180271,108716,57775
,,,,,,,,3524,80515,39956,57403,90414,106723,66945,162274,101352,53653
,,,,,,,,3525,72113,36082,50257,83766,102082,63498,149408,93344,49247
,,,,,,,,3526,60841,32155,45470,77708,95833,59942,133165,81872,42609
,,,,,,,,3527,57683,30795,42157,69796,87047,54331,117491,72405,37304
,,,,,,,,3528,53524,28780,37696,62596,77995,49374,100438,60868,32551
,,,,,,,,3529,47464,26405,33330,51505,65162,40499,85941,52490,27704
,,,,,,,,3530,42629,24016,28933,45721,60269,36486,78600,49592,26286
,,,,,,,,3531,37021,21195,24927,42485,58300,34499,75012,47994,25470
,,,,,,,,3532,33555,20411,22992,40403,57624,33411,72884,47130,24994
,,,,,,,,3533,32869,20566,22216,39239,58127,32924,74414,49195,26091
,,,,,,,,3534,32828,20981,21886,40042,61637,33956,82238,56059,29877
,,,,,,,,3535,33501,21741,22283,44041,68262,37278,98821,69148,37008
,,,,,,,,3536,35737,23113,24629,51295,74879,42816,112740,76032,40824
,,,,,,,,3537,41854,25963,28277,57307,79768,46078,126726,84952,45713
,,,,,,,,3538,45169,25804,31491,64008,85123,50355,138744,89431,48067
,,,,,,,,3539,47852,26574,34823,70114,87473,53041,148025,93753,50531
,,,,,,,,3540,51477,27620,37469,74026,89564,55505,157094,97958,52846
,,,,,,,,3541,53483,28384,39242,78331,91438,57816,162598,99358,53511
,,,,,,,,3542,55075,27825,41249,81189,90844,58643,163989,98581,52720
,,,,,,,,3543,56975,28007,42497,82672,89645,58532,166684,100436,53701
,,,,,,,,3544,56651,27581,42857,84788,90762,59526,172305,103659,55510
,,,,,,,,3545,55426,26930,43630,87675,92393,61481,175589,103952,55725
,,,,,,,,3546,55984,27292,45091,89799,93121,61987,178303,107594,58334
,,,,,,,,3547,57229,27656,46042,89092,96385,64093,172927,102328,55696
,,,,,,,,3548,57328,28268,46649,84121,93312,61734,160515,94265,51504
,,,,,,,,3549,60224,28743,45391,77410,89099,58053,149357,89930,49304
,,,,,,,,3550,58177,27685,42207,72299,85734,55614,134935,80057,43689
,,,,,,,,3551,54876,26358,39832,65590,78736,51030,118263,69766,37664
,,,,,,,,3552,52820,25733,36405,58796,71787,46231,102667,61491,32535
,,,,,,,,3553,47740,23947,32250,51889,64506,42106,89025,53035,27713
,,,,,,,,3554,42290,22372,27724,46072,59172,37862,81372,49936,26239
,,,,,,,,3555,37463,21105,24191,42829,56722,35678,77396,48223,25378
,,,,,,,,3556,34339,20315,22388,40683,55589,34409,74818,47189,24813
,,,,,,,,3557,34077,20417,21695,39378,55694,33673,75976,48911,25756
,,,,,,,,3558,34624,20830,21384,40006,58520,34472,83700,55487,29318
,,,,,,,,3559,35881,21490,21782,43677,65576,37710,100582,69117,36686
,,,,,,,,3560,38100,22578,23795,50810,73370,43847,115489,76457,40647
,,,,,,,,3561,43678,25018,27508,56604,79089,47800,130064,85656,45720
,,,,,,,,3562,45782,25162,30522,63354,85120,52531,142869,90887,48279
,,,,,,,,3563,48829,26229,33643,69639,88456,55947,152492,95710,50869
,,,,,,,,3564,52048,27367,35793,73654,91489,58764,162102,100626,53316
,,,,,,,,3565,53610,28021,37249,78113,94257,61742,167860,102452,54041
,,,,,,,,3566,54198,27551,39018,80994,94409,63086,169675,102073,53492
,,,,,,,,3567,55941,27748,39844,82512,93830,63406,173047,104657,54768
,,,,,,,,3568,55528,27334,39690,84776,95690,64950,179211,108718,56832
,,,,,,,,3569,54282,26649,40028,87549,97861,67354,182725,110002,57298
,,,,,,,,3570,55120,26996,41112,89646,99029,68466,186035,114154,60309
,,,,,,,,3571,56647,27445,41643,88917,101704,70227,179523,107734,57523
,,,,,,,,3572,57044,28012,42658,83667,97640,66875,165950,99274,53224
,,,,,,,,3573,59966,28605,41903,77046,92564,62474,154706,94887,51089
,,,,,,,,3574,57960,27449,39284,72170,88590,59479,139873,84414,45380
,,,,,,,,3575,54716,26085,37256,65549,80920,54356,122637,73673,39033
,,,,,,,,3576,52814,25397,34268,58759,74944,49091,108415,67031,33512
,,,,,,,,3577,47932,23723,30539,56516,74264,47999,100165,62654,31074
,,,,,,,,3578,42759,22611,27570,52990,71096,45507,94975,60291,29671
,,,,,,,,3579,39356,22803,26126,51101,69894,44263,92500,59445,29297
,,,,,,,,3580,38663,22804,25463,49743,69707,43479,92533,60750,30066
,,,,,,,,3581,39091,23229,25380,49689,72191,43846,98485,66555,33182
,,,,,,,,3582,40440,23943,25919,52751,81034,46893,119445,85759,43459
,,,,,,,,3583,43186,25395,27743,62815,99109,56532,147906,105268,53669
,,,,,,,,3584,48251,28488,33681,74495,113554,67018,162338,109752,55052
,,,,,,,,3585,60685,34236,40224,79727,115933,70190,164669,108823,53834
,,,,,,,,3586,65192,36093,42462,81628,115978,69988,172938,115614,57127
,,,,,,,,3587,64661,35846,41389,87054,120522,73392,182609,120713,59860
,,,,,,,,3588,61563,34632,41769,90912,124691,76121,190203,124533,61564
,,,,,,,,3589,63191,35393,43003,94488,127205,78176,194209,125985,62221
,,,,,,,,3590,64096,35099,43917,97150,128515,79016,198447,129017,63647
,,,,,,,,3591,64665,34983,44221,99793,131853,80401,208193,136161,67448
,,,,,,,,3592,64303,34684,44688,104446,138953,83940,222248,145758,72848
,,,,,,,,3593,65252,34928,46641,110310,147667,88636,237685,154408,77536
,,,,,,,,3594,69403,36336,49995,116854,150576,93312,228296,142318,71601
,,,,,,,,3595,74911,38452,53469,108391,137398,86914,198686,120783,60728
,,,,,,,,3596,78612,38956,51781,94710,121358,75861,177800,111811,56577
,,,,,,,,3597,70653,35402,45240,86953,114118,70995,164050,103971,52659
,,,,,,,,3598,59609,31355,41044,80409,106005,66780,145995,91099,45671
,,,,,,,,3599,56452,29920,38527,72076,94816,60187,128305,80274,39859
,,,,,,,,3600,53031,28311,34754,64401,85239,54296,111872,69842,34052
,,,,,,,,3601,47302,25834,30969,56765,77124,48200,101636,65124,31400
,,,,,,,,3602,42854,23762,27495,52922,73637,45519,96432,62632,30046
,,,,,,,,3603,38761,22227,25547,51047,72280,44322,94142,61783,29765
,,,,,,,,3604,37888,22024,24877,49672,72108,43581,94977,63507,30688
,,,,,,,,3605,38177,22389,24869,49812,75124,44089,102195,70589,34508
,,,,,,,,3606,39448,23076,25584,53422,85122,47669,124750,91424,45515
,,,,,,,,3607,42312,24625,27683,63784,104512,57754,154573,112353,56302
,,,,,,,,3608,48034,27847,33957,75965,120197,68550,169771,118276,57954
,,,,,,,,3609,62153,34173,40538,81055,123405,71622,172710,118058,57070
,,,,,,,,3610,68218,36623,42790,82771,123869,71530,181513,125316,60371
,,,,,,,,3611,66278,36176,41824,88174,128531,74838,191353,130636,62972
,,,,,,,,3612,62881,34926,42378,92171,132635,77732,199052,134422,64461
,,,,,,,,3613,64668,35885,43959,95955,135247,79681,203611,136060,65036
,,,,,,,,3614,65817,35662,45332,98799,136539,80478,207899,138527,66276
,,,,,,,,3615,66472,35595,46006,101678,139339,81597,217483,145092,69755
,,,,,,,,3616,66112,35314,46942,106437,145403,84819,232101,154459,74665
,,,,,,,,3617,66973,35578,49154,112209,152927,89221,248052,163166,78705
,,,,,,,,3618,70953,36980,52522,118609,154649,93684,237274,148899,72107
,,,,,,,,3619,76312,38845,55843,109841,140798,87059,206734,127129,61299
,,,,,,,,3620,79951,39520,53819,95929,124293,76162,184962,116988,56795
,,,,,,,,3621,71740,35735,47240,87734,116441,71291,168646,106191,52005
,,,,,,,,3622,60839,31747,42857,80428,107451,66392,149610,92761,45011
,,,,,,,,3623,57979,30358,39988,71782,95799,59718,131498,81650,39259
,,,,,,,,3624,53521,28434,35934,63858,85208,53918,114362,71982,34417
,,,,,,,,3625,47587,25889,31799,56625,76800,48349,104398,67130,31736
,,,,,,,,3626,43011,23939,28377,52964,73272,45898,98941,64595,30385
,,,,,,,,3627,40168,22501,26025,51082,72129,44692,96506,63721,30173
,,,,,,,,3628,39116,22297,25136,49742,71935,44010,96653,64890,30915
,,,,,,,,3629,39350,22688,24958,49786,74570,44343,104010,72225,34995
,,,,,,,,3630,40730,23378,25386,53728,84404,48070,125540,91942,45282
,,,,,,,,3631,43332,24779,27420,63643,101839,57638,152531,110392,54737
,,,,,,,,3632,48964,27972,33276,74874,115581,67448,169773,119498,58409
,,,,,,,,3633,62062,33933,39722,81427,120168,71931,174943,120112,58120
,,,,,,,,3634,67439,36183,42955,83620,120312,72403,183342,126111,60947
,,,,,,,,3635,67589,36596,43002,89056,123794,75662,193152,131977,64068
,,,,,,,,3636,64654,35548,43840,93130,127425,78886,201226,135978,66048
,,,,,,,,3637,66151,36406,45972,96940,129051,81238,205588,137415,66593
,,,,,,,,3638,67098,36270,47907,99424,129684,82298,209195,138981,67297
,,,,,,,,3639,67884,36317,49001,101487,131634,83451,219164,146283,71154
,,,,,,,,3640,67266,35987,49886,105876,137888,87389,232390,153614,74939
,,,,,,,,3641,67694,36104,52477,109860,144100,91248,248533,163106,79628
,,,,,,,,3642,72221,37697,55858,115076,146109,96307,237481,147281,72459
,,,,,,,,3643,76914,39243,59418,106535,132312,89045,205333,123693,60479
,,,,,,,,3644,81245,40274,56931,92361,115643,77359,182132,113306,55466
,,,,,,,,3645,72368,36134,49272,84525,107997,71748,165983,103179,50804
,,,,,,,,3646,60666,31727,43957,78040,100728,66983,148904,91701,45066
,,,,,,,,3647,57574,30193,40520,70298,91616,60946,131569,80809,39263
,,,,,,,,3648,53257,28364,36601,62810,82114,54998,114725,68178,32914
,,,,,,,,3649,48330,26275,32470,55998,74230,49401,104677,63578,30606
,,,,,,,,3650,43856,24244,28524,52266,71290,46687,99291,61256,29500
,,,,,,,,3651,40076,22645,26201,50439,70339,45372,96901,60784,29393
,,,,,,,,3652,39087,22474,25288,49112,70436,44594,97177,62031,30209
,,,,,,,,3653,39421,22862,25050,49277,73285,44904,104436,69332,34165
,,,,,,,,3654,40778,23576,25421,53275,83033,48647,125998,88294,44515
,,,,,,,,3655,43370,25009,27418,63183,99907,58263,152951,105244,52876
,,,,,,,,3656,49228,28302,33163,74532,112525,68208,169695,111866,55181
,,,,,,,,3657,62680,34345,39919,81138,115905,73054,174646,111015,53499
,,,,,,,,3658,67425,36512,43381,83159,115143,73691,182994,115432,55179
,,,,,,,,3659,67149,36813,43540,88344,118052,77182,193196,120340,57491
,,,,,,,,3660,64048,35663,44336,92484,121634,80469,201403,122965,58593
,,,,,,,,3661,65475,36419,46333,96155,123409,82964,206013,122913,58395
,,,,,,,,3662,66613,36288,47984,98248,123646,84200,209855,123452,58474
,,,,,,,,3663,67398,36322,48886,99965,125500,85488,219625,130096,62281
,,,,,,,,3664,66929,35977,49647,104308,131516,89609,232582,136357,66077
,,,,,,,,3665,67516,36070,52164,107929,137570,93720,248520,144258,70817
,,,,,,,,3666,72039,37603,55447,113517,140074,99154,237196,131165,64441
,,,,,,,,3667,76740,39167,58907,105533,127105,91559,204507,109922,53097
,,,,,,,,3668,80988,40189,56408,92172,111615,79525,181737,101552,48974
,,,,,,,,3669,72286,36128,48672,84396,105392,73702,165558,93004,45348
,,,,,,,,3670,60537,31732,43604,77950,98818,68548,148393,83030,40451
,,,,,,,,3671,57322,30168,40321,70563,90200,62338,131298,73395,35571
,,,,,,,,3672,53133,28347,36511,63201,81637,56237,114237,62604,30732
,,,,,,,,3673,48220,26257,32421,56179,75770,50820,104025,59152,29193
,,,,,,,,3674,43726,24229,28473,52385,72416,48004,98669,57632,28489
,,,,,,,,3675,40036,22447,26348,50656,71271,46582,96235,57603,28743
,,,,,,,,3676,39129,22204,25510,49225,71222,45681,96368,59340,29758
,,,,,,,,3677,39564,22534,25351,49273,73970,45885,103489,66709,33738
,,,,,,,,3678,40924,23258,25775,53114,83797,49557,124771,84875,44584
,,,,,,,,3679,43531,24690,27775,63162,100845,59551,151664,100197,52115
,,,,,,,,3680,49308,28020,33650,74786,114675,69683,168053,104921,53624
,,,,,,,,3681,62686,33812,40076,81517,119521,75068,172857,102613,51459
,,,,,,,,3682,67408,35649,43255,83688,119992,76199,181133,105642,52777
,,,,,,,,3683,67125,35881,43216,88783,124231,80090,191132,109938,54408
,,,,,,,,3684,64203,34900,43916,93104,128728,83503,199215,112266,55134
,,,,,,,,3685,65803,35521,45729,96801,131563,86382,204103,112334,54639
,,,,,,,,3686,67217,35844,47267,99065,132855,87490,207844,112713,54548
,,,,,,,,3687,68112,36045,48011,100990,135719,88667,217747,119311,58151
,,,,,,,,3688,67748,35812,48715,105135,142696,92742,230660,125278,61594
,,,,,,,,3689,68309,36024,51179,109088,149907,96704,245931,132674,66220
,,,,,,,,3690,72736,37546,54392,114579,153220,102081,234586,121081,60127
,,,,,,,,3691,77330,39088,57917,106227,138694,93815,201877,101057,49586
,,,,,,,,3692,81400,39798,55476,92446,121179,81233,179234,94111,46437
,,,,,,,,3693,72534,35899,47977,84607,113364,75089,163571,87734,43390
,,,,,,,,3694,60595,31420,42941,78139,105382,69770,146892,79030,39058
,,,,,,,,3695,57203,29763,39757,70769,95532,63492,130073,70281,34641
,,,,,,,,3696,53033,28111,36112,63401,84855,57191,109224,58186,30164
,,,,,,,,3697,48141,25957,32220,50989,69574,46169,94023,52319,27308
,,,,,,,,3698,43535,23072,27543,45684,64373,42073,86731,49848,26516
,,,,,,,,3699,37958,19289,24045,42624,61258,39604,82583,48595,26220
,,,,,,,,3700,35876,18321,22477,40616,59328,38047,79500,47526,25766
,,,,,,,,3701,35542,17830,21801,39224,58874,36905,81194,50233,27275
,,,,,,,,3702,35936,17720,21348,40316,62200,38018,89268,56528,31611
,,,,,,,,3703,36736,17968,21873,44087,69508,41618,105110,67281,36353
,,,,,,,,3704,39401,19174,23930,51039,79805,47735,120366,75035,39807
,,,,,,,,3705,45571,21346,27275,57337,88655,53127,136693,83987,44082
,,,,,,,,3706,46940,22807,30541,64195,97535,59060,151130,88253,45832
,,,,,,,,3707,49858,24414,34126,70523,102982,63860,160589,91425,46312
,,,,,,,,3708,53504,26169,36890,74058,107432,66500,170426,96287,48151
,,,,,,,,3709,55567,26951,38630,78544,112141,70294,176451,97587,47928
,,,,,,,,3710,56116,27362,40765,80993,113894,71866,179549,97947,47500
,,,,,,,,3711,58387,28087,42261,82824,115657,73177,182564,98842,47522
,,,,,,,,3712,58089,28024,43081,84472,117915,74531,187544,100893,48580
,,,,,,,,3713,57754,27921,43899,86154,120612,76697,190928,100564,48444
,,,,,,,,3714,58008,28091,45197,87355,120761,78098,192435,103731,50923
,,,,,,,,3715,59126,28317,46026,86617,119848,78140,185233,99183,49407
,,,,,,,,3716,59181,28460,46521,81943,112443,73692,169755,90349,45443
,,,,,,,,3717,61518,29059,45464,74823,103694,67176,156644,86260,44056
,,,,,,,,3718,59393,27825,42041,69962,97729,63289,142482,78829,40498
,,,,,,,,3719,55292,25990,39226,64102,89074,58211,124862,68214,34743
,,,,,,,,3720,53021,25125,36158,57315,78793,52060,107663,59005,29946
,,,,,,,,3721,48746,23487,31870,50705,68279,45825,94111,52843,27073
,,,,,,,,3722,42771,21078,27714,45732,62993,41660,86861,50195,26252
,,,,,,,,3723,36853,18974,24506,42691,59858,39235,82610,48780,25921
,,,,,,,,3724,34554,17878,22688,40751,57924,37667,79275,47523,25432
,,,,,,,,3725,34105,17282,21766,39293,57146,36468,80556,49849,26798
,,,,,,,,3726,34468,17052,21096,40097,59989,37381,88096,55627,30432
,,,,,,,,3727,35378,17134,21399,43678,66570,40589,103905,66526,35173
,,,,,,,,3728,37683,18159,23168,50231,75978,46498,119658,74441,38891
,,,,,,,,3729,42542,20100,26923,56455,83903,51750,136168,83496,43251
,,,,,,,,3730,43986,22167,30645,63736,92017,57578,150927,88073,44992
,,,,,,,,3731,47591,23962,34563,70438,96701,62265,160649,91354,45522
,,,,,,,,3732,51673,25846,37713,74497,100578,64992,171105,96618,47393
,,,,,,,,3733,53651,26630,39705,79575,104908,68920,177416,97832,47206
,,,,,,,,3734,54829,27123,42170,82450,106218,70413,180698,98500,46809
,,,,,,,,3735,57262,27988,43884,84319,107374,71707,184041,99957,47004
,,,,,,,,3736,57105,27962,44898,86250,109454,73222,189233,103024,48230
,,,,,,,,3737,56934,27863,46032,88404,111982,75543,193259,103475,48233
,,,,,,,,3738,57409,28016,47621,89950,113388,77196,195512,107453,50965
,,,,,,,,3739,58714,28231,48820,88881,114981,78054,187932,102369,49515
,,,,,,,,3740,58772,28408,49352,83736,109033,73762,171680,92855,45504
,,,,,,,,3741,61560,29144,47815,76551,100971,67389,158318,88181,44161
,,,,,,,,3742,59379,27913,43937,71369,95485,63511,143797,80235,40546
,,,,,,,,3743,55115,26041,40802,65156,87305,58344,125766,69160,34732
,,,,,,,,3744,52799,25162,37416,58118,79403,52220,111049,63895,30674
,,,,,,,,3745,48343,23496,32819,56335,78155,51100,102623,59772,28838
,,,,,,,,3746,42137,21727,29136,52875,74316,48056,97449,58031,28036
,,,,,,,,3747,38301,21775,26886,50913,72813,46573,95272,57873,28250
,,,,,,,,3748,36804,21291,25676,49707,72477,45652,95728,59546,29339
,,,,,,,,3749,36740,21270,25275,49727,75063,45876,102861,66981,33427
,,,,,,,,3750,37805,21533,25529,53460,84824,49575,124210,85297,43982
,,,,,,,,3751,40274,22508,27480,63844,102694,59710,151051,101732,51902
,,,,,,,,3752,45992,25450,33204,75208,117844,70118,167382,108266,54274
,,,,,,,,3753,58853,31141,40112,81893,124086,75631,172125,107589,52930
,,,,,,,,3754,64567,34490,43910,84759,125693,76744,180478,112254,54799
,,,,,,,,3755,65291,35110,44515,90429,131046,80810,190824,117974,57139
,,,,,,,,3756,63013,34519,45770,94943,136347,84345,199115,121844,58627
,,,,,,,,3757,64435,35428,48054,98929,139950,87139,203745,123276,58793
,,,,,,,,3758,66229,36150,50063,101762,141816,88497,207521,125052,59364
,,,,,,,,3759,67150,36473,51359,103732,145224,89753,217589,132698,63558
,,,,,,,,3760,66719,36314,52452,107965,152684,93865,230474,140092,67637
,,,,,,,,3761,67349,36583,55235,112255,160234,97897,245904,148748,72635
,,,,,,,,3762,71868,38094,58826,118052,163590,103482,234492,136057,66241
,,,,,,,,3763,76536,39528,62656,108493,148019,95265,202414,114447,54750
,,,,,,,,3764,80688,40175,59995,94205,129529,82515,179473,105082,50232
,,,,,,,,3765,72090,36252,51774,86199,119927,76159,163678,96113,46189
,,,,,,,,3766,60237,31669,45849,79351,110594,70646,146686,85441,41152
,,,,,,,,3767,56866,29904,42040,71708,99916,64159,130274,75344,36199
,,,,,,,,3768,52855,28181,37870,64104,90161,57795,113162,66481,31972
,,,,,,,,3769,47749,25952,33498,57022,82207,51561,103196,62249,29716
,,,,,,,,3770,42829,23692,29032,53248,78073,48670,97892,60164,28583
,,,,,,,,3771,38548,21890,26583,51245,76214,47142,95656,59742,28507
,,,,,,,,3772,37100,21386,25516,49928,75619,46183,95867,61246,29383
,,,,,,,,3773,37201,21421,25198,49951,78122,46339,103192,68770,33465
,,,,,,,,3774,38408,21659,25449,53632,88297,50039,124572,87240,43689
,,,,,,,,3775,41037,22702,27412,63762,107055,60028,151556,104404,52554
,,,,,,,,3776,46726,25671,33136,75184,123384,70357,168308,111719,55748
,,,,,,,,3777,59691,31451,39869,82039,131036,75762,172784,111631,55133
,,,,,,,,3778,64606,34577,43400,84478,133483,76765,180914,116876,57617
,,,,,,,,3779,64967,35133,43710,89612,139585,80742,191307,122735,60649
,,,,,,,,3780,62719,34490,44606,94003,145215,84190,199478,126657,62615
,,,,,,,,3781,64290,35366,46687,97575,149508,86985,203937,128268,63442
,,,,,,,,3782,66554,35766,48544,99199,151921,88178,207420,130050,64338
,,,,,,,,3783,67664,35995,49592,100754,155867,89371,217274,137773,68889
,,,,,,,,3784,67468,35755,50438,105210,163861,93407,230119,145274,73303
,,,,,,,,3785,68213,35958,53050,109034,171678,97254,245776,154169,78458
,,,,,,,,3786,72747,37517,56293,114561,173633,102624,235245,140818,71851
,,,,,,,,3787,77366,39089,59734,106305,155968,94505,203441,118833,59965
,,,,,,,,3788,81269,39875,57257,92572,136196,81860,180424,109157,55116
,,,,,,,,3789,72549,36077,49666,84823,125866,75759,164544,99942,50523
,,,,,,,,3790,60426,31601,44379,78408,115517,70290,147769,89147,44633
,,,,,,,,3791,56786,29936,40938,71054,104075,63911,130724,78677,39037
,,,,,,,,3792,52961,28195,37084,63592,93443,57582,114547,70549,34348
,,,,,,,,3793,47801,25996,32915,56798,83617,51356,104271,65861,31708
,,,,,,,,3794,42771,23787,28930,53066,79297,48425,98866,63449,30350
,,,,,,,,3795,38323,22044,26505,51233,77382,46950,96443,62722,30086
,,,,,,,,3796,36606,21613,25444,49924,76744,46070,96543,63991,30818
,,,,,,,,3797,36243,21804,25108,49966,79244,46290,103822,71542,34927
,,,,,,,,3798,36882,22311,25390,53735,89604,49992,125400,91169,45315
,,,,,,,,3799,38788,23607,27314,63826,108684,59910,152488,109502,55045
,,,,,,,,3800,44156,26790,33026,75376,125156,70088,169787,118847,59256
,,,,,,,,3801,56490,32836,39696,82053,132457,75137,174734,120071,59331
,,,,,,,,3802,63163,35307,43161,84347,134725,76071,183219,126762,62381
,,,,,,,,3803,64401,35720,43430,89668,140113,79895,193335,132975,65583
,,,,,,,,3804,62607,34830,44257,93769,145258,83271,201589,137507,67906
,,,,,,,,3805,64247,35604,46334,97571,148680,85983,205877,139419,68894
,,,,,,,,3806,66609,35730,48119,100222,150417,87156,209034,141508,70081
,,,,,,,,3807,67789,35889,49120,102559,153761,88439,218771,149682,74707
,,,,,,,,3808,67631,35603,49961,107309,161305,92378,231764,157737,79077
,,,,,,,,3809,68355,35805,52511,111720,168743,96257,247751,167540,84287
,,,,,,,,3810,72870,37385,55740,117711,170344,101478,237042,151600,76814
,,,,,,,,3811,77501,38996,59189,108620,152988,93413,204857,127772,64623
,,,,,,,,3812,81389,39849,56768,94495,133357,80897,181619,116740,59332
,,,,,,,,3813,72659,35985,49135,86269,123023,75027,165776,106391,54150
,,,,,,,,3814,60536,31562,43921,79489,112861,69684,148779,94726,48014
,,,,,,,,3815,56820,29957,40677,71849,101759,63246,131609,83370,41933
,,,,,,,,3816,53038,28206,36891,64266,89863,57015,114565,73239,36779
,,,,,,,,3817,47839,26052,32790,57192,78012,50788,104161,68338,34202
,,,,,,,,3818,42776,23909,28841,53435,74367,47898,98830,65650,32651
,,,,,,,,3819,38345,22065,26512,51589,72954,46459,96462,64687,32198
,,,,,,,,3820,36465,21658,25465,50162,72659,45619,96638,65756,32742
,,,,,,,,3821,35828,21840,25119,50191,75349,45837,103898,73129,36701
,,,,,,,,3822,36190,22378,25392,53857,85023,49538,125346,92955,47142
,,,,,,,,3823,37749,23730,27297,63888,102562,59278,152300,111546,57217
,,,,,,,,3824,42995,26922,33039,75369,116232,69238,169391,121145,61888
,,,,,,,,3825,54630,32747,39598,82091,120719,73981,174244,122146,62058
,,,,,,,,3826,62387,35047,43110,84245,120710,74588,182683,128913,65260
,,,,,,,,3827,64117,35493,43318,89485,123866,77999,192874,134874,68550
,,,,,,,,3828,62594,34676,44255,93644,127288,81208,201108,139380,70754
,,,,,,,,3829,64405,35349,46403,97500,128565,83692,205386,141060,71565
,,,,,,,,3830,66955,35695,48255,100114,128651,84858,208352,142779,72447
,,,,,,,,3831,68186,35907,49313,102414,130297,85794,217420,150052,76432
,,,,,,,,3832,68138,35717,50327,107181,136261,89629,229905,157257,80014
,,,,,,,,3833,68958,35987,53041,111624,142356,93561,245890,166422,84696
,,,,,,,,3834,73511,37532,56515,117794,144385,98468,235004,149844,76469
,,,,,,,,3835,78136,39076,60282,108942,130766,90710,202894,125643,63595
,,,,,,,,3836,81941,39793,58057,94792,114725,78512,179979,114969,58134
,,,,,,,,3837,73129,35962,50336,86601,107514,72946,164234,104508,53231
,,,,,,,,3838,60857,31475,44899,79743,100485,67879,147423,93023,47233
,,,,,,,,3839,56965,29787,41398,72142,91465,61773,130491,82224,41258
,,,,,,,,3840,53199,28131,37418,64591,82400,55755,113668,71032,34862
,,,,,,,,3841,47970,25939,33155,57422,75297,49753,103619,66058,32102
,,,,,,,,3842,42881,23726,29343,53506,72440,46999,98234,63578,30625
,,,,,,,,3843,38423,21971,26885,51739,71626,45642,95878,62748,30445
,,,,,,,,3844,36469,21500,25727,50164,71807,44873,95968,63758,31083
,,,,,,,,3845,35753,21595,25374,50089,74673,45118,103135,71000,35109
