Conventional_jetfuel_co2_per_mmbtu,Conventional_jetfuel_price_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3
,,,36315,59244.77,32395.61,33613.87
,,,36316,59244.77,32395.61,33613.87
,,,36317,59244.77,32395.61,33613.87
,,,36318,59244.77,32395.61,33613.87
,,,36319,59244.77,32395.61,33613.87
,,,36320,59244.77,32395.61,33613.87
,,,36321,59244.77,32395.61,33613.87
,,,36322,59244.77,32395.61,33613.87
,,,36323,59244.77,32395.61,33613.87
,,,36324,59244.77,32395.61,33613.87
,,,36325,59244.77,32395.61,33613.87
,,,36326,59244.77,32395.61,33613.87
,,,36327,59244.77,32395.61,33613.87
,,,36328,59244.77,32395.61,33613.87
,,,36329,59244.77,32395.61,33613.87
,,,36330,59244.77,32395.61,33613.87
,,,36331,59244.77,32395.61,33613.87
,,,36332,59244.77,32395.61,33613.87
,,,36333,59244.77,32395.61,33613.87
,,,36334,59244.77,32395.61,33613.87
,,,36335,59244.77,32395.61,33613.87
,,,36336,59244.77,32395.61,33613.87
,,,36337,59244.77,32395.61,33613.87
,,,36338,59244.77,32395.61,33613.87
,,,36339,59244.77,32395.61,33613.87
,,,36340,59244.77,32395.61,33613.87
,,,36341,59244.77,32395.61,33613.87
,,,36342,59244.77,32395.61,33613.87
,,,36343,59244.77,32395.61,33613.87
,,,36344,59244.77,32395.61,33613.87
,,,36345,59244.77,32395.61,33613.87
,,,36346,59244.77,32395.61,33613.87
,,,36347,59244.77,32395.61,33613.87
,,,36348,59244.77,32395.61,33613.87
,,,36349,59244.77,32395.61,33613.87
,,,36350,59244.77,32395.61,33613.87
,,,36351,59244.77,32395.61,33613.87
,,,36352,59244.77,32395.61,33613.87
,,,36353,59244.77,32395.61,33613.87
,,,36354,59244.77,32395.61,33613.87
,,,36355,59244.77,32395.61,33613.87
,,,36356,59244.77,32395.61,33613.87
,,,36357,59244.77,32395.61,33613.87
,,,36358,59244.77,32395.61,33613.87
,,,36359,59244.77,32395.61,33613.87
,,,36360,59244.77,32395.61,33613.87
,,,36361,59244.77,32395.61,33613.87
,,,36362,59244.77,32395.61,33613.87
,,,36363,59244.77,32395.61,33613.87
,,,36364,59244.77,32395.61,33613.87
,,,36365,59244.77,32395.61,33613.87
,,,36366,59244.77,32395.61,33613.87
,,,36367,59244.77,32395.61,33613.87
,,,36368,59244.77,32395.61,33613.87
,,,36369,59244.77,32395.61,33613.87
,,,36370,59244.77,32395.61,33613.87
,,,36371,59244.77,32395.61,33613.87
,,,36372,59244.77,32395.61,33613.87
,,,36373,59244.77,32395.61,33613.87
,,,36374,59244.77,32395.61,33613.87
,,,36375,59244.77,32395.61,33613.87
,,,36376,59244.77,32395.61,33613.87
,,,36377,59244.77,32395.61,33613.87
,,,36378,59244.77,32395.61,33613.87
,,,36379,59244.77,32395.61,33613.87
,,,36380,59244.77,32395.61,33613.87
,,,36381,59244.77,32395.61,33613.87
,,,36382,59244.77,32395.61,33613.87
,,,36383,59244.77,32395.61,33613.87
,,,36384,59244.77,32395.61,33613.87
,,,36385,59244.77,32395.61,33613.87
,,,36386,59244.77,32395.61,33613.87
,,,36387,59244.77,32395.61,33613.87
,,,36388,59244.77,32395.61,33613.87
,,,36389,59244.77,32395.61,33613.87
,,,36390,59244.77,32395.61,33613.87
,,,36391,59244.77,32395.61,33613.87
,,,36392,59244.77,32395.61,33613.87
,,,36393,59244.77,32395.61,33613.87
,,,36394,59244.77,32395.61,33613.87
,,,36395,59244.77,32395.61,33613.87
,,,36396,59244.77,32395.61,33613.87
,,,36397,59244.77,32395.61,33613.87
,,,36398,59244.77,32395.61,33613.87
,,,36399,59244.77,32395.61,33613.87
,,,36400,59244.77,32395.61,33613.87
,,,36401,59244.77,32395.61,33613.87
,,,36402,59244.77,32395.61,33613.87
,,,36403,59244.77,32395.61,33613.87
,,,36404,59244.77,32395.61,33613.87
,,,36405,59244.77,32395.61,33613.87
,,,36406,59244.77,32395.61,33613.87
,,,36407,59244.77,32395.61,33613.87
,,,36408,59244.77,32395.61,33613.87
,,,36409,59244.77,32395.61,33613.87
,,,36410,59244.77,32395.61,33613.87
,,,36411,59244.77,32395.61,33613.87
,,,36412,59244.77,32395.61,33613.87
,,,36413,59244.77,32395.61,33613.87
,,,36414,59244.77,32395.61,33613.87
,,,36415,59244.77,32395.61,33613.87
,,,36416,59244.77,32395.61,33613.87
,,,36417,59244.77,32395.61,33613.87
,,,36418,59244.77,32395.61,33613.87
,,,36419,59244.77,32395.61,33613.87
,,,36420,59244.77,32395.61,33613.87
,,,36421,59244.77,32395.61,33613.87
,,,36422,59244.77,32395.61,33613.87
,,,36423,59244.77,32395.61,33613.87
,,,36424,59244.77,32395.61,33613.87
,,,36425,59244.77,32395.61,33613.87
,,,36426,59244.77,32395.61,33613.87
,,,36427,59244.77,32395.61,33613.87
,,,36428,59244.77,32395.61,33613.87
,,,36429,59244.77,32395.61,33613.87
,,,36430,59244.77,32395.61,33613.87
,,,36431,59244.77,32395.61,33613.87
,,,36432,59244.77,32395.61,33613.87
,,,36433,59244.77,32395.61,33613.87
,,,36434,59244.77,32395.61,33613.87
,,,36435,59244.77,32395.61,33613.87
,,,36436,59244.77,32395.61,33613.87
,,,36437,59244.77,32395.61,33613.87
,,,36438,59244.77,32395.61,33613.87
,,,36439,59244.77,32395.61,33613.87
,,,36440,59244.77,32395.61,33613.87
,,,36441,59244.77,32395.61,33613.87
,,,36442,59244.77,32395.61,33613.87
,,,36443,59244.77,32395.61,33613.87
,,,36444,59244.77,32395.61,33613.87
,,,36445,59244.77,32395.61,33613.87
,,,36446,59244.77,32395.61,33613.87
,,,36447,59244.77,32395.61,33613.87
,,,36448,59244.77,32395.61,33613.87
,,,36449,59244.77,32395.61,33613.87
,,,36450,59244.77,32395.61,33613.87
,,,36451,59244.77,32395.61,33613.87
,,,36452,59244.77,32395.61,33613.87
,,,36453,59244.77,32395.61,33613.87
,,,36454,59244.77,32395.61,33613.87
,,,36455,59244.77,32395.61,33613.87
,,,36456,59244.77,32395.61,33613.87
,,,36457,59244.77,32395.61,33613.87
,,,36458,59244.77,32395.61,33613.87
,,,36459,59244.77,32395.61,33613.87
,,,36460,59244.77,32395.61,33613.87
,,,36461,59244.77,32395.61,33613.87
,,,36462,59244.77,32395.61,33613.87
,,,36463,59244.77,32395.61,33613.87
,,,36464,59244.77,32395.61,33613.87
,,,36465,59244.77,32395.61,33613.87
,,,36466,59244.77,32395.61,33613.87
,,,36467,59244.77,32395.61,33613.87
,,,36468,59244.77,32395.61,33613.87
,,,36469,59244.77,32395.61,33613.87
,,,36470,59244.77,32395.61,33613.87
,,,36471,59244.77,32395.61,33613.87
,,,36472,59244.77,32395.61,33613.87
,,,36473,59244.77,32395.61,33613.87
,,,36474,59244.77,32395.61,33613.87
,,,36475,59244.77,32395.61,33613.87
,,,36476,59244.77,32395.61,33613.87
,,,36477,59244.77,32395.61,33613.87
,,,36478,59244.77,32395.61,33613.87
,,,36479,59244.77,32395.61,33613.87
,,,36480,59244.77,32395.61,33613.87
,,,36481,59244.77,32395.61,33613.87
,,,36482,59244.77,32395.61,33613.87
,,,36483,59244.77,32395.61,33613.87
,,,36484,59244.77,32395.61,33613.87
,,,36485,59244.77,32395.61,33613.87
,,,36486,59244.77,32395.61,33613.87
,,,36487,59244.77,32395.61,33613.87
,,,36488,59244.77,32395.61,33613.87
,,,36489,59244.77,32395.61,33613.87
,,,36490,59244.77,32395.61,33613.87
,,,36491,59244.77,32395.61,33613.87
,,,36492,59244.77,32395.61,33613.87
,,,36493,59244.77,32395.61,33613.87
,,,36494,59244.77,32395.61,33613.87
,,,36495,59244.77,32395.61,33613.87
,,,36496,59244.77,32395.61,33613.87
,,,36497,59244.77,32395.61,33613.87
,,,36498,59244.77,32395.61,33613.87
,,,36499,59244.77,32395.61,33613.87
,,,36500,59244.77,32395.61,33613.87
,,,36501,59244.77,32395.61,33613.87
,,,36502,59244.77,32395.61,33613.87
,,,36503,59244.77,32395.61,33613.87
,,,36504,59244.77,32395.61,33613.87
,,,36505,59244.77,32395.61,33613.87
,,,36506,59244.77,32395.61,33613.87
,,,36507,59244.77,32395.61,33613.87
,,,36508,59244.77,32395.61,33613.87
,,,36509,59244.77,32395.61,33613.87
,,,36510,59244.77,32395.61,33613.87
,,,36511,59244.77,32395.61,33613.87
,,,36512,59244.77,32395.61,33613.87
,,,36513,59244.77,32395.61,33613.87
,,,36514,59244.77,32395.61,33613.87
,,,36515,59244.77,32395.61,33613.87
,,,36516,59244.77,32395.61,33613.87
,,,36517,59244.77,32395.61,33613.87
,,,36518,59244.77,32395.61,33613.87
,,,36519,59244.77,32395.61,33613.87
,,,36520,59244.77,32395.61,33613.87
,,,36521,59244.77,32395.61,33613.87
,,,36522,59244.77,32395.61,33613.87
,,,36523,59244.77,32395.61,33613.87
,,,36524,59244.77,32395.61,33613.87
,,,36525,59244.77,32395.61,33613.87
,,,36526,59244.77,32395.61,33613.87
,,,36527,59244.77,32395.61,33613.87
,,,36528,59244.77,32395.61,33613.87
,,,36529,59244.77,32395.61,33613.87
,,,36530,59244.77,32395.61,33613.87
,,,36531,59244.77,32395.61,33613.87
,,,36532,59244.77,32395.61,33613.87
,,,36533,59244.77,32395.61,33613.87
,,,36534,59244.77,32395.61,33613.87
,,,36535,59244.77,32395.61,33613.87
,,,36536,59244.77,32395.61,33613.87
,,,36537,59244.77,32395.61,33613.87
,,,36538,59244.77,32395.61,33613.87
,,,36539,59244.77,32395.61,33613.87
,,,36540,59244.77,32395.61,33613.87
,,,36541,59244.77,32395.61,33613.87
,,,36542,59244.77,32395.61,33613.87
,,,36543,59244.77,32395.61,33613.87
,,,36544,59244.77,32395.61,33613.87
,,,36545,59244.77,32395.61,33613.87
,,,36546,59244.77,32395.61,33613.87
,,,36547,59244.77,32395.61,33613.87
,,,36548,59244.77,32395.61,33613.87
,,,36549,59244.77,32395.61,33613.87
,,,36550,59244.77,32395.61,33613.87
,,,36551,59244.77,32395.61,33613.87
,,,36552,59244.77,32395.61,33613.87
,,,36553,59244.77,32395.61,33613.87
,,,36554,59244.77,32395.61,33613.87
,,,36555,59244.77,32395.61,33613.87
,,,36556,59244.77,32395.61,33613.87
,,,36557,59244.77,32395.61,33613.87
,,,36558,59244.77,32395.61,33613.87
,,,36559,59244.77,32395.61,33613.87
,,,36560,59244.77,32395.61,33613.87
,,,36561,59244.77,32395.61,33613.87
,,,36562,59244.77,32395.61,33613.87
,,,36563,59244.77,32395.61,33613.87
,,,36564,59244.77,32395.61,33613.87
,,,36565,59244.77,32395.61,33613.87
,,,36566,59244.77,32395.61,33613.87
,,,36567,59244.77,32395.61,33613.87
,,,36568,59244.77,32395.61,33613.87
,,,36569,59244.77,32395.61,33613.87
,,,36570,59244.77,32395.61,33613.87
,,,36571,59244.77,32395.61,33613.87
,,,36572,59244.77,32395.61,33613.87
,,,36573,59244.77,32395.61,33613.87
,,,36574,59244.77,32395.61,33613.87
,,,36575,59244.77,32395.61,33613.87
,,,36576,59244.77,32395.61,33613.87
,,,36577,59244.77,32395.61,33613.87
,,,36578,59244.77,32395.61,33613.87
,,,36579,59244.77,32395.61,33613.87
,,,36580,59244.77,32395.61,33613.87
,,,36581,59244.77,32395.61,33613.87
,,,36582,59244.77,32395.61,33613.87
,,,36583,59244.77,32395.61,33613.87
,,,36584,59244.77,32395.61,33613.87
,,,36585,59244.77,32395.61,33613.87
,,,36586,59244.77,32395.61,33613.87
,,,36587,59244.77,32395.61,33613.87
,,,36588,59244.77,32395.61,33613.87
,,,36589,59244.77,32395.61,33613.87
,,,36590,59244.77,32395.61,33613.87
,,,36591,59244.77,32395.61,33613.87
,,,36592,59244.77,32395.61,33613.87
,,,36593,59244.77,32395.61,33613.87
,,,36594,59244.77,32395.61,33613.87
,,,36595,59244.77,32395.61,33613.87
,,,36596,59244.77,32395.61,33613.87
,,,36597,59244.77,32395.61,33613.87
,,,36598,59244.77,32395.61,33613.87
,,,36599,59244.77,32395.61,33613.87
,,,36600,59244.77,32395.61,33613.87
,,,36601,59244.77,32395.61,33613.87
,,,36602,59244.77,32395.61,33613.87
,,,36603,59244.77,32395.61,33613.87
,,,36604,59244.77,32395.61,33613.87
,,,36605,59244.77,32395.61,33613.87
,,,36606,59244.77,32395.61,33613.87
,,,36607,59244.77,32395.61,33613.87
,,,36608,59244.77,32395.61,33613.87
,,,36609,59244.77,32395.61,33613.87
,,,36610,59244.77,32395.61,33613.87
,,,36611,59244.77,32395.61,33613.87
,,,36612,59244.77,32395.61,33613.87
,,,36613,59244.77,32395.61,33613.87
,,,36614,59244.77,32395.61,33613.87
,,,36615,59244.77,32395.61,33613.87
,,,36616,59244.77,32395.61,33613.87
,,,36617,59244.77,32395.61,33613.87
,,,36618,59244.77,32395.61,33613.87
,,,36619,59244.77,32395.61,33613.87
,,,36620,59244.77,32395.61,33613.87
,,,36621,59244.77,32395.61,33613.87
,,,36622,59244.77,32395.61,33613.87
,,,36623,59244.77,32395.61,33613.87
,,,36624,59244.77,32395.61,33613.87
,,,36625,59244.77,32395.61,33613.87
,,,36626,59244.77,32395.61,33613.87
,,,36627,59244.77,32395.61,33613.87
,,,36628,59244.77,32395.61,33613.87
,,,36629,59244.77,32395.61,33613.87
,,,36630,59244.77,32395.61,33613.87
,,,36631,59244.77,32395.61,33613.87
,,,36632,59244.77,32395.61,33613.87
,,,36633,59244.77,32395.61,33613.87
,,,36634,59244.77,32395.61,33613.87
,,,36635,59244.77,32395.61,33613.87
,,,36636,59244.77,32395.61,33613.87
,,,36637,59244.77,32395.61,33613.87
,,,36638,59244.77,32395.61,33613.87
,,,36639,59244.77,32395.61,33613.87
,,,36640,59244.77,32395.61,33613.87
,,,36641,59244.77,32395.61,33613.87
,,,36642,59244.77,32395.61,33613.87
,,,36643,59244.77,32395.61,33613.87
,,,36644,59244.77,32395.61,33613.87
,,,36645,59244.77,32395.61,33613.87
,,,36646,59244.77,32395.61,33613.87
,,,36647,59244.77,32395.61,33613.87
,,,36648,59244.77,32395.61,33613.87
,,,36649,59244.77,32395.61,33613.87
,,,36650,59244.77,32395.61,33613.87
,,,36651,59244.77,32395.61,33613.87
,,,36652,59244.77,32395.61,33613.87
,,,36653,59244.77,32395.61,33613.87
,,,36654,59244.77,32395.61,33613.87
,,,36655,59244.77,32395.61,33613.87
,,,36656,59244.77,32395.61,33613.87
,,,36657,59244.77,32395.61,33613.87
,,,36658,59244.77,32395.61,33613.87
,,,36659,59244.77,32395.61,33613.87
,,,36660,59244.77,32395.61,33613.87
,,,36661,59244.77,32395.61,33613.87
,,,36662,59244.77,32395.61,33613.87
,,,36663,59244.77,32395.61,33613.87
,,,36664,59244.77,32395.61,33613.87
,,,36665,59244.77,32395.61,33613.87
,,,36666,59244.77,32395.61,33613.87
,,,36667,59244.77,32395.61,33613.87
,,,36668,59244.77,32395.61,33613.87
,,,36669,59244.77,32395.61,33613.87
,,,36670,59244.77,32395.61,33613.87
,,,36671,59244.77,32395.61,33613.87
,,,36672,59244.77,32395.61,33613.87
,,,36673,59244.77,32395.61,33613.87
,,,36674,59244.77,32395.61,33613.87
,,,36675,59244.77,32395.61,33613.87
,,,36676,59244.77,32395.61,33613.87
,,,36677,59244.77,32395.61,33613.87
,,,36678,59244.77,32395.61,33613.87
,,,36679,59244.77,32395.61,33613.87
,,,36680,59244.77,32395.61,33613.87
,,,36681,59244.77,32395.61,33613.87
,,,36682,59244.77,32395.61,33613.87
,,,36683,59244.77,32395.61,33613.87
,,,36684,59244.77,32395.61,33613.87
,,,36685,59244.77,32395.61,33613.87
,,,36686,59244.77,32395.61,33613.87
,,,36687,59244.77,32395.61,33613.87
,,,36688,59244.77,32395.61,33613.87
,,,36689,59244.77,32395.61,33613.87
,,,36690,59244.77,32395.61,33613.87
,,,36691,59244.77,32395.61,33613.87
,,,36692,59244.77,32395.61,33613.87
,,,36693,59244.77,32395.61,33613.87
,,,36694,59244.77,32395.61,33613.87
,,,36695,59244.77,32395.61,33613.87
,,,36696,59244.77,32395.61,33613.87
,,,36697,59244.77,32395.61,33613.87
,,,36698,59244.77,32395.61,33613.87
,,,36699,59244.77,32395.61,33613.87
,,,36700,59244.77,32395.61,33613.87
,,,36701,59244.77,32395.61,33613.87
,,,36702,59244.77,32395.61,33613.87
,,,36703,59244.77,32395.61,33613.87
,,,36704,59244.77,32395.61,33613.87
,,,36705,59244.77,32395.61,33613.87
,,,36706,59244.77,32395.61,33613.87
,,,36707,59244.77,32395.61,33613.87
,,,36708,59244.77,32395.61,33613.87
,,,36709,59244.77,32395.61,33613.87
,,,36710,59244.77,32395.61,33613.87
,,,36711,59244.77,32395.61,33613.87
,,,36712,59244.77,32395.61,33613.87
,,,36713,59244.77,32395.61,33613.87
,,,36714,59244.77,32395.61,33613.87
,,,36715,59244.77,32395.61,33613.87
,,,36716,59244.77,32395.61,33613.87
,,,36717,59244.77,32395.61,33613.87
,,,36718,59244.77,32395.61,33613.87
,,,36719,59244.77,32395.61,33613.87
,,,36720,59244.77,32395.61,33613.87
,,,36721,59244.77,32395.61,33613.87
,,,36722,59244.77,32395.61,33613.87
,,,36723,59244.77,32395.61,33613.87
,,,36724,59244.77,32395.61,33613.87
,,,36725,59244.77,32395.61,33613.87
,,,36726,59244.77,32395.61,33613.87
,,,36727,59244.77,32395.61,33613.87
,,,36728,59244.77,32395.61,33613.87
,,,36729,59244.77,32395.61,33613.87
,,,36730,59244.77,32395.61,33613.87
,,,36731,59244.77,32395.61,33613.87
,,,36732,59244.77,32395.61,33613.87
,,,36733,59244.77,32395.61,33613.87
,,,36734,59244.77,32395.61,33613.87
,,,36735,59244.77,32395.61,33613.87
,,,36736,59244.77,32395.61,33613.87
,,,36737,59244.77,32395.61,33613.87
,,,36738,59244.77,32395.61,33613.87
,,,36739,59244.77,32395.61,33613.87
,,,36740,59244.77,32395.61,33613.87
,,,36741,59244.77,32395.61,33613.87
,,,36742,59244.77,32395.61,33613.87
,,,36743,59244.77,32395.61,33613.87
,,,36744,59244.77,32395.61,33613.87
,,,36745,59244.77,32395.61,33613.87
,,,36746,59244.77,32395.61,33613.87
,,,36747,59244.77,32395.61,33613.87
,,,36748,59244.77,32395.61,33613.87
,,,36749,59244.77,32395.61,33613.87
,,,36750,59244.77,32395.61,33613.87
,,,36751,59244.77,32395.61,33613.87
,,,36752,59244.77,32395.61,33613.87
,,,36753,59244.77,32395.61,33613.87
,,,36754,59244.77,32395.61,33613.87
,,,36755,59244.77,32395.61,33613.87
,,,36756,59244.77,32395.61,33613.87
,,,36757,59244.77,32395.61,33613.87
,,,36758,59244.77,32395.61,33613.87
,,,36759,59244.77,32395.61,33613.87
,,,36760,59244.77,32395.61,33613.87
,,,36761,59244.77,32395.61,33613.87
,,,36762,59244.77,32395.61,33613.87
,,,36763,59244.77,32395.61,33613.87
,,,36764,59244.77,32395.61,33613.87
,,,36765,59244.77,32395.61,33613.87
,,,36766,59244.77,32395.61,33613.87
,,,36767,59244.77,32395.61,33613.87
,,,36768,59244.77,32395.61,33613.87
,,,36769,59244.77,32395.61,33613.87
,,,36770,59244.77,32395.61,33613.87
,,,36771,59244.77,32395.61,33613.87
,,,36772,59244.77,32395.61,33613.87
,,,36773,59244.77,32395.61,33613.87
,,,36774,59244.77,32395.61,33613.87
,,,36775,59244.77,32395.61,33613.87
,,,36776,59244.77,32395.61,33613.87
,,,36777,59244.77,32395.61,33613.87
,,,36778,59244.77,32395.61,33613.87
,,,36779,59244.77,32395.61,33613.87
,,,36780,59244.77,32395.61,33613.87
,,,36781,59244.77,32395.61,33613.87
,,,36782,59244.77,32395.61,33613.87
,,,36783,59244.77,32395.61,33613.87
,,,36784,59244.77,32395.61,33613.87
,,,36785,59244.77,32395.61,33613.87
,,,36786,59244.77,32395.61,33613.87
,,,36787,59244.77,32395.61,33613.87
,,,36788,59244.77,32395.61,33613.87
,,,36789,59244.77,32395.61,33613.87
,,,36790,59244.77,32395.61,33613.87
,,,36791,59244.77,32395.61,33613.87
,,,36792,59244.77,32395.61,33613.87
,,,36793,59244.77,32395.61,33613.87
,,,36794,59244.77,32395.61,33613.87
,,,36795,59244.77,32395.61,33613.87
,,,36796,59244.77,32395.61,33613.87
,,,36797,59244.77,32395.61,33613.87
,,,36798,59244.77,32395.61,33613.87
,,,36799,59244.77,32395.61,33613.87
,,,36800,59244.77,32395.61,33613.87
,,,36801,59244.77,32395.61,33613.87
,,,36802,59244.77,32395.61,33613.87
,,,36803,59244.77,32395.61,33613.87
,,,36804,59244.77,32395.61,33613.87
,,,36805,59244.77,32395.61,33613.87
,,,36806,59244.77,32395.61,33613.87
,,,36807,59244.77,32395.61,33613.87
,,,36808,59244.77,32395.61,33613.87
,,,36809,59244.77,32395.61,33613.87
,,,36810,59244.77,32395.61,33613.87
,,,36811,59244.77,32395.61,33613.87
,,,36812,59244.77,32395.61,33613.87
,,,36813,59244.77,32395.61,33613.87
,,,36814,59244.77,32395.61,33613.87
,,,36815,59244.77,32395.61,33613.87
,,,36816,59244.77,32395.61,33613.87
,,,36817,59244.77,32395.61,33613.87
,,,36818,59244.77,32395.61,33613.87
,,,36819,59244.77,32395.61,33613.87
,,,36820,59244.77,32395.61,33613.87
,,,36821,59244.77,32395.61,33613.87
,,,36822,59244.77,32395.61,33613.87
,,,36823,59244.77,32395.61,33613.87
,,,36824,59244.77,32395.61,33613.87
,,,36825,59244.77,32395.61,33613.87
,,,36826,59244.77,32395.61,33613.87
,,,36827,59244.77,32395.61,33613.87
,,,36828,59244.77,32395.61,33613.87
,,,36829,59244.77,32395.61,33613.87
,,,36830,59244.77,32395.61,33613.87
,,,36831,59244.77,32395.61,33613.87
,,,36832,59244.77,32395.61,33613.87
,,,36833,59244.77,32395.61,33613.87
,,,36834,59244.77,32395.61,33613.87
,,,36835,59244.77,32395.61,33613.87
,,,36836,59244.77,32395.61,33613.87
,,,36837,59244.77,32395.61,33613.87
,,,36838,59244.77,32395.61,33613.87
,,,36839,59244.77,32395.61,33613.87
,,,36840,59244.77,32395.61,33613.87
,,,36841,59244.77,32395.61,33613.87
,,,36842,59244.77,32395.61,33613.87
,,,36843,59244.77,32395.61,33613.87
,,,36844,59244.77,32395.61,33613.87
,,,36845,59244.77,32395.61,33613.87
,,,36846,59244.77,32395.61,33613.87
,,,36847,59244.77,32395.61,33613.87
,,,36848,59244.77,32395.61,33613.87
,,,36849,59244.77,32395.61,33613.87
,,,36850,59244.77,32395.61,33613.87
,,,36851,59244.77,32395.61,33613.87
,,,36852,59244.77,32395.61,33613.87
,,,36853,59244.77,32395.61,33613.87
,,,36854,59244.77,32395.61,33613.87
,,,36855,59244.77,32395.61,33613.87
,,,36856,59244.77,32395.61,33613.87
,,,36857,59244.77,32395.61,33613.87
,,,36858,59244.77,32395.61,33613.87
,,,36859,59244.77,32395.61,33613.87
,,,36860,59244.77,32395.61,33613.87
,,,36861,59244.77,32395.61,33613.87
,,,36862,59244.77,32395.61,33613.87
,,,36863,59244.77,32395.61,33613.87
,,,36864,59244.77,32395.61,33613.87
,,,36865,59244.77,32395.61,33613.87
,,,36866,59244.77,32395.61,33613.87
,,,36867,59244.77,32395.61,33613.87
,,,36868,59244.77,32395.61,33613.87
,,,36869,59244.77,32395.61,33613.87
,,,36870,59244.77,32395.61,33613.87
,,,36871,59244.77,32395.61,33613.87
,,,36872,59244.77,32395.61,33613.87
,,,36873,59244.77,32395.61,33613.87
,,,36874,59244.77,32395.61,33613.87
,,,36875,59244.77,32395.61,33613.87
,,,36876,59244.77,32395.61,33613.87
,,,36877,59244.77,32395.61,33613.87
,,,36878,59244.77,32395.61,33613.87
,,,36879,59244.77,32395.61,33613.87
,,,36880,59244.77,32395.61,33613.87
,,,36881,59244.77,32395.61,33613.87
,,,36882,59244.77,32395.61,33613.87
,,,36883,59244.77,32395.61,33613.87
,,,36884,59244.77,32395.61,33613.87
,,,36885,59244.77,32395.61,33613.87
,,,36886,59244.77,32395.61,33613.87
,,,36887,59244.77,32395.61,33613.87
,,,36888,59244.77,32395.61,33613.87
,,,36889,59244.77,32395.61,33613.87
,,,36890,59244.77,32395.61,33613.87
,,,36891,59244.77,32395.61,33613.87
,,,36892,59244.77,32395.61,33613.87
,,,36893,59244.77,32395.61,33613.87
,,,36894,59244.77,32395.61,33613.87
,,,36895,59244.77,32395.61,33613.87
,,,36896,59244.77,32395.61,33613.87
,,,36897,59244.77,32395.61,33613.87
,,,36898,59244.77,32395.61,33613.87
,,,36899,59244.77,32395.61,33613.87
,,,36900,59244.77,32395.61,33613.87
,,,36901,59244.77,32395.61,33613.87
,,,36902,59244.77,32395.61,33613.87
,,,36903,59244.77,32395.61,33613.87
,,,36904,59244.77,32395.61,33613.87
,,,36905,59244.77,32395.61,33613.87
,,,36906,59244.77,32395.61,33613.87
,,,36907,59244.77,32395.61,33613.87
,,,36908,59244.77,32395.61,33613.87
,,,36909,59244.77,32395.61,33613.87
,,,36910,59244.77,32395.61,33613.87
,,,36911,59244.77,32395.61,33613.87
,,,36912,59244.77,32395.61,33613.87
,,,36913,59244.77,32395.61,33613.87
,,,36914,59244.77,32395.61,33613.87
,,,36915,59244.77,32395.61,33613.87
,,,36916,59244.77,32395.61,33613.87
,,,36917,59244.77,32395.61,33613.87
,,,36918,59244.77,32395.61,33613.87
,,,36919,59244.77,32395.61,33613.87
,,,36920,59244.77,32395.61,33613.87
,,,36921,59244.77,32395.61,33613.87
,,,36922,59244.77,32395.61,33613.87
,,,36923,59244.77,32395.61,33613.87
,,,36924,59244.77,32395.61,33613.87
,,,36925,59244.77,32395.61,33613.87
,,,36926,59244.77,32395.61,33613.87
,,,36927,59244.77,32395.61,33613.87
,,,36928,59244.77,32395.61,33613.87
,,,36929,59244.77,32395.61,33613.87
,,,36930,59244.77,32395.61,33613.87
,,,36931,59244.77,32395.61,33613.87
,,,36932,59244.77,32395.61,33613.87
,,,36933,59244.77,32395.61,33613.87
,,,36934,59244.77,32395.61,33613.87
,,,36935,59244.77,32395.61,33613.87
,,,36936,59244.77,32395.61,33613.87
,,,36937,59244.77,32395.61,33613.87
,,,36938,59244.77,32395.61,33613.87
,,,36939,59244.77,32395.61,33613.87
,,,36940,59244.77,32395.61,33613.87
,,,36941,59244.77,32395.61,33613.87
,,,36942,59244.77,32395.61,33613.87
,,,36943,59244.77,32395.61,33613.87
,,,36944,59244.77,32395.61,33613.87
,,,36945,59244.77,32395.61,33613.87
,,,36946,59244.77,32395.61,33613.87
,,,36947,59244.77,32395.61,33613.87
,,,36948,59244.77,32395.61,33613.87
,,,36949,59244.77,32395.61,33613.87
,,,36950,59244.77,32395.61,33613.87
,,,36951,59244.77,32395.61,33613.87
,,,36952,59244.77,32395.61,33613.87
,,,36953,59244.77,32395.61,33613.87
,,,36954,59244.77,32395.61,33613.87
,,,36955,59244.77,32395.61,33613.87
,,,36956,59244.77,32395.61,33613.87
,,,36957,59244.77,32395.61,33613.87
,,,36958,59244.77,32395.61,33613.87
,,,36959,59244.77,32395.61,33613.87
,,,36960,59244.77,32395.61,33613.87
,,,36961,59244.77,32395.61,33613.87
,,,36962,59244.77,32395.61,33613.87
,,,36963,59244.77,32395.61,33613.87
,,,36964,59244.77,32395.61,33613.87
,,,36965,59244.77,32395.61,33613.87
,,,36966,59244.77,32395.61,33613.87
,,,36967,59244.77,32395.61,33613.87
,,,36968,59244.77,32395.61,33613.87
,,,36969,59244.77,32395.61,33613.87
,,,36970,59244.77,32395.61,33613.87
,,,36971,59244.77,32395.61,33613.87
,,,36972,59244.77,32395.61,33613.87
,,,36973,59244.77,32395.61,33613.87
,,,36974,59244.77,32395.61,33613.87
,,,36975,59244.77,32395.61,33613.87
