Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,9471,128909,103628,39810
,,,,,,,,9472,126954,102430,39897
,,,,,,,,9473,127002,103582,41204
,,,,,,,,9474,130600,109376,44647
,,,,,,,,9475,143203,114497,45172
,,,,,,,,9476,147690,114352,44343
,,,,,,,,9477,146724,112413,42821
,,,,,,,,9478,141889,107965,40104
,,,,,,,,9479,134561,101139,36764
,,,,,,,,9480,125603,94077,33458
,,,,,,,,9481,119433,89137,31242
,,,,,,,,9482,116849,86191,29840
,,,,,,,,9483,116197,85005,29189
,,,,,,,,9484,117165,84912,29002
,,,,,,,,9485,120457,86774,29595
,,,,,,,,9486,129399,92820,31919
,,,,,,,,9487,145687,103403,36562
,,,,,,,,9488,154531,108763,39209
,,,,,,,,9489,150452,107379,39721
,,,,,,,,9490,143840,104898,39796
,,,,,,,,9491,138515,102886,39685
,,,,,,,,9492,134328,100808,39343
,,,,,,,,9493,131284,98890,38888
,,,,,,,,9494,129304,97533,38467
,,,,,,,,9495,127594,95977,38023
,,,,,,,,9496,126173,95271,37982
,,,,,,,,9497,126571,96325,39168
,,,,,,,,9498,129085,101386,42375
,,,,,,,,9499,139567,106284,43146
,,,,,,,,9500,142550,105524,41973
,,,,,,,,9501,139706,103129,40088
,,,,,,,,9502,134035,98974,37563
,,,,,,,,9503,125212,92395,34261
,,,,,,,,9504,115527,85621,31157
,,,,,,,,9505,108369,80836,29047
,,,,,,,,9506,104425,78268,27793
,,,,,,,,9507,102680,76897,27143
,,,,,,,,9508,102274,76612,27048
,,,,,,,,9509,104089,78163,27644
,,,,,,,,9510,111502,83635,29945
,,,,,,,,9511,126173,93789,34492
,,,,,,,,9512,134423,100010,37502
,,,,,,,,9513,132659,99959,38139
,,,,,,,,9514,130843,99179,38454
,,,,,,,,9515,130543,98803,38555
,,,,,,,,9516,129928,97731,38460
,,,,,,,,9517,129324,96359,38210
,,,,,,,,9518,129087,95436,38029
,,,,,,,,9519,128845,94516,37560
,,,,,,,,9520,128835,93735,37512
,,,,,,,,9521,129787,94609,38615
,,,,,,,,9522,132974,99399,41683
,,,,,,,,9523,140593,104456,42379
,,,,,,,,9524,140810,103709,41247
,,,,,,,,9525,136765,101631,39482
,,,,,,,,9526,130765,97730,37019
,,,,,,,,9527,121465,91486,33827
,,,,,,,,9528,110972,85006,30710
,,,,,,,,9529,103199,80211,28701
,,,,,,,,9530,98674,77626,27555
,,,,,,,,9531,96001,76402,26986
,,,,,,,,9532,95395,76380,26878
,,,,,,,,9533,97424,77443,27566
,,,,,,,,9534,104183,83974,29977
,,,,,,,,9535,118553,94818,34735
,,,,,,,,9536,128044,101596,37742
,,,,,,,,9537,127797,101911,38621
,,,,,,,,9538,128149,101958,39126
,,,,,,,,9539,128591,101951,39508
,,,,,,,,9540,128757,99956,39632
,,,,,,,,9541,128456,100105,39528
,,,,,,,,9542,128517,99234,39489
,,,,,,,,9543,127968,98216,39330
,,,,,,,,9544,127520,97827,39677
,,,,,,,,9545,127131,99785,41321
,,,,,,,,9546,128509,104665,43921
,,,,,,,,9547,137638,109252,44236
,,,,,,,,9548,140135,109155,43108
,,,,,,,,9549,137594,107328,41354
,,,,,,,,9550,132144,103603,38900
,,,,,,,,9551,123653,97609,35740
,,,,,,,,9552,114414,91600,32706
,,,,,,,,9553,107342,87301,30666
,,,,,,,,9554,104107,85053,29553
,,,,,,,,9555,102747,84379,29032
,,,,,,,,9556,103327,84873,28948
,,,,,,,,9557,105944,87094,29668
,,,,,,,,9558,114155,93713,32018
,,,,,,,,9559,129563,104400,36684
,,,,,,,,9560,139518,110747,39364
,,,,,,,,9561,138737,109972,40017
,,,,,,,,9562,136382,107680,40230
,,,,,,,,9563,134770,105574,40256
,,,,,,,,9564,132646,103102,39946
,,,,,,,,9565,130359,100683,39446
,,,,,,,,9566,128599,98791,39054
,,,,,,,,9567,126660,97029,38655
,,,,,,,,9568,125155,95859,38642
,,,,,,,,9569,125252,96838,39697
,,,,,,,,9570,128130,101530,42344
,,,,,,,,9571,136869,106815,42879
,,,,,,,,9572,137321,106081,41594
,,,,,,,,9573,134403,104482,40005
,,,,,,,,9574,130429,102240,38034
,,,,,,,,9575,124543,97530,35425
,,,,,,,,9576,117077,92234,32621
,,,,,,,,9577,110100,87806,30444
,,,,,,,,9578,105350,85059,29100
,,,,,,,,9579,102559,83936,28267
,,,,,,,,9580,101364,83584,27939
,,,,,,,,9581,101619,84194,28085
,,,,,,,,9582,103701,86232,28930
,,,,,,,,9583,108114,89811,30693
,,,,,,,,9584,113260,93956,32465
,,,,,,,,9585,119733,97094,34467
,,,,,,,,9586,125667,99222,35879
,,,,,,,,9587,128348,99924,36430
,,,,,,,,9588,128814,99215,36336
,,,,,,,,9589,128279,97827,35966
,,,,,,,,9590,126847,96193,35426
,,,,,,,,9591,125301,94922,34981
,,,,,,,,9592,124205,94937,34995
,,,,,,,,9593,124296,96558,36265
,,,,,,,,9594,126208,100847,39419
,,,,,,,,9595,133083,104074,40542
,,,,,,,,9596,132536,102917,39567
,,,,,,,,9597,128903,100733,38266
,,,,,,,,9598,123999,97963,36705
,,,,,,,,9599,117510,93601,34610
,,,,,,,,9600,109944,88634,32411
,,,,,,,,9601,102999,84477,30571
,,,,,,,,9602,98121,81764,29452
,,,,,,,,9603,95100,80248,28759
,,,,,,,,9604,93727,79706,28478
,,,,,,,,9605,93366,80187,28562
,,,,,,,,9606,94907,81865,29177
,,,,,,,,9607,98355,84663,30401
,,,,,,,,9608,103496,88018,31800
,,,,,,,,9609,111479,91511,33829
,,,,,,,,9610,119113,94324,35282
,,,,,,,,9611,122199,94962,36110
,,,,,,,,9612,123146,94418,36503
,,,,,,,,9613,124605,93628,36546
,,,,,,,,9614,125819,92523,36310
,,,,,,,,9615,126191,91362,36023
,,,,,,,,9616,126519,90948,36182
,,,,,,,,9617,127567,92478,37435
,,,,,,,,9618,130022,97542,40334
,,,,,,,,9619,135140,102291,40416
,,,,,,,,9620,134507,101842,39025
,,,,,,,,9621,132014,101600,38062
,,,,,,,,9622,128031,100016,36523
,,,,,,,,9623,125456,98006,35237
,,,,,,,,9624,117006,93479,32613
,,,,,,,,9625,109296,89679,30494
,,,,,,,,9626,105224,88201,29345
,,,,,,,,9627,103494,88006,28814
,,,,,,,,9628,103739,88994,28741
,,,,,,,,9629,106492,91842,29399
,,,,,,,,9630,114634,98619,31748
,,,,,,,,9631,129838,109663,36254
,,,,,,,,9632,140017,115467,38801
,,,,,,,,9633,140678,114235,39384
,,,,,,,,9634,141184,111042,39542
,,,,,,,,9635,141451,108483,39630
,,,,,,,,9636,140611,105844,39400
,,,,,,,,9637,139623,103557,38875
,,,,,,,,9638,138314,101860,38527
,,,,,,,,9639,136799,100149,37974
,,,,,,,,9640,135237,99049,37764
,,,,,,,,9641,135218,100035,38650
,,,,,,,,9642,138527,105168,41715
,,,,,,,,9643,148060,111448,42997
,,,,,,,,9644,151966,112146,42284
,,,,,,,,9645,149210,110664,40750
,,,,,,,,9646,143352,106613,38132
,,,,,,,,9647,135089,100381,34843
,,,,,,,,9648,125603,93861,31739
,,,,,,,,9649,118317,89225,29625
,,,,,,,,9650,115122,86746,28362
,,,,,,,,9651,114161,85787,27796
,,,,,,,,9652,114419,86031,27673
,,,,,,,,9653,117411,88378,28373
,,,,,,,,9654,125931,94575,30837
,,,,,,,,9655,141550,105416,35533
,,,,,,,,9656,150730,111352,38281
,,,,,,,,9657,148750,110111,38913
,,,,,,,,9658,144775,108010,39192
,,,,,,,,9659,140968,106608,39305
,,,,,,,,9660,137030,104844,39262
,,,,,,,,9661,134287,103431,39034
,,,,,,,,9662,132155,102209,38864
,,,,,,,,9663,130435,100850,38544
,,,,,,,,9664,129269,100132,38660
,,,,,,,,9665,129488,103100,39840
,,,,,,,,9666,133085,106991,42899
,,,,,,,,9667,144142,112596,44070
,,,,,,,,9668,148159,112570,43038
,,,,,,,,9669,146262,110802,41261
,,,,,,,,9670,141547,106988,38796
,,,,,,,,9671,133570,100881,35552
,,,,,,,,9672,124504,94689,32559
,,,,,,,,9673,117610,90559,30624
,,,,,,,,9674,114499,88229,29618
,,,,,,,,9675,113337,87438,29190
,,,,,,,,9676,113459,87934,29204
,,,,,,,,9677,116629,90165,29958
,,,,,,,,9678,124788,96150,32527
,,,,,,,,9679,140203,106929,37319
,,,,,,,,9680,148540,112794,39986
,,,,,,,,9681,146580,112467,40676
,,,,,,,,9682,143445,111842,40872
,,,,,,,,9683,141451,111409,40772
,,,,,,,,9684,139053,110742,40504
,,,,,,,,9685,137269,110030,40157
,,,,,,,,9686,135953,109788,40079
,,,,,,,,9687,134911,109338,39880
,,,,,,,,9688,134135,109224,40216
,,,,,,,,9689,135345,110839,41613
,,,,,,,,9690,138459,115116,44447
,,,,,,,,9691,148540,119159,45176
,,,,,,,,9692,152129,118703,43950
,,,,,,,,9693,149837,116471,42046
,,,,,,,,9694,145228,112204,39530
,,,,,,,,9695,137180,105405,36102
,,,,,,,,9696,128055,98589,32937
,,,,,,,,9697,121360,94159,30879
,,,,,,,,9698,118355,91661,29750
,,,,,,,,9699,117569,90939,29165
,,,,,,,,9700,118396,91163,29075
,,,,,,,,9701,121780,93539,29813
,,,,,,,,9702,130469,99971,32273
,,,,,,,,9703,146956,110871,37001
,,,,,,,,9704,156737,116601,39496
,,,,,,,,9705,154718,115170,39902
,,,,,,,,9706,150808,113097,39881
,,,,,,,,9707,147264,111329,39789
,,,,,,,,9708,142849,109099,39463
,,,,,,,,9709,139100,106934,38987
,,,,,,,,9710,136022,105347,38695
,,,,,,,,9711,133846,103506,38156
,,,,,,,,9712,131776,102638,38084
,,,,,,,,9713,132652,103914,39118
,,,,,,,,9714,137177,109090,42118
,,,,,,,,9715,148805,116011,43673
,,,,,,,,9716,154427,116704,42907
,,,,,,,,9717,153606,115395,41300
,,,,,,,,9718,149681,111641,38885
,,,,,,,,9719,141993,105461,35620
,,,,,,,,9720,133624,98688,32665
,,,,,,,,9721,127318,94091,30712
,,,,,,,,9722,124292,91779,29645
,,,,,,,,9723,123538,91027,29126
,,,,,,,,9724,124053,91187,29050
,,,,,,,,9725,126762,93453,29757
,,,,,,,,9726,134356,99584,32095
,,,,,,,,9727,148840,110134,36660
,,,,,,,,9728,157405,115778,39243
,,,,,,,,9729,155385,114730,39723
,,,,,,,,9730,152813,112561,39731
,,,,,,,,9731,150378,110820,39668
,,,,,,,,9732,147596,109208,39358
,,,,,,,,9733,145066,107546,38822
,,,,,,,,9734,143059,106595,38500
,,,,,,,,9735,141235,105893,38078
,,,,,,,,9736,140236,105853,38062
,,,,,,,,9737,140896,107775,39125
,,,,,,,,9738,143756,111722,41771
,,,,,,,,9739,150593,114696,42463
,,,,,,,,9740,150348,113179,41149
,,,,,,,,9741,146566,110728,39464
,,,,,,,,9742,141634,107215,37470
,,,,,,,,9743,135085,102236,34963
,,,,,,,,9744,127236,96226,32256
,,,,,,,,9745,120480,91568,30191
,,,,,,,,9746,115775,89038,28944
,,,,,,,,9747,113871,87868,28194
,,,,,,,,9748,113553,87635,27868
,,,,,,,,9749,115122,88470,28045
,,,,,,,,9750,118692,91252,28906
,,,,,,,,9751,124938,95311,30696
,,,,,,,,9752,132228,99813,32639
,,,,,,,,9753,140672,104032,35063
,,,,,,,,9754,146677,107495,36945
,,,,,,,,9755,148695,108565,37997
,,,,,,,,9756,147366,108148,38187
,,,,,,,,9757,144969,107217,38000
,,,,,,,,9758,141946,105923,37655
,,,,,,,,9759,139464,104840,37270
,,,,,,,,9760,138560,105055,37205
,,,,,,,,9761,140291,107181,38271
,,,,,,,,9762,146429,111827,40763
,,,,,,,,9763,159574,117853,41780
,,,,,,,,9764,166162,118431,40736
,,,,,,,,9765,166934,117105,39343
,,,,,,,,9766,166061,114746,37737
,,,,,,,,9767,163105,111060,35692
,,,,,,,,9768,158618,106890,33520
,,,,,,,,9769,154504,103685,31845
,,,,,,,,9770,153170,101724,30853
,,,,,,,,9771,153577,100712,30316
,,,,,,,,9772,155431,100561,30167
,,,,,,,,9773,158146,101162,30343
,,,,,,,,9774,162740,102726,31039
,,,,,,,,9775,169728,105513,32215
,,,,,,,,9776,177825,108253,33490
,,,,,,,,9777,184603,110202,35602
,,,,,,,,9778,184074,111495,37266
,,,,,,,,9779,176472,111031,38193
,,,,,,,,9780,166376,109962,38600
,,,,,,,,9781,157877,108701,38738
,,,,,,,,9782,150313,106682,38564
,,,,,,,,9783,143825,104798,38258
,,,,,,,,9784,139237,104006,38406
,,,,,,,,9785,138657,105397,39642
,,,,,,,,9786,144676,110457,42724
,,,,,,,,9787,160422,117533,44296
,,,,,,,,9788,170963,119192,43775
,,,,,,,,9789,173513,117883,42466
,,,,,,,,9790,171654,114047,40161
,,,,,,,,9791,166656,109011,37456
,,,,,,,,9792,160631,104152,34685
,,,,,,,,9793,156820,100351,32651
,,,,,,,,9794,156146,98374,31547
,,,,,,,,9795,157411,98032,30989
,,,,,,,,9796,160765,99651,30932
,,,,,,,,9797,166207,101760,31615
,,,,,,,,9798,177643,108402,33969
,,,,,,,,9799,196145,119182,38451
,,,,,,,,9800,204925,124363,40786
,,,,,,,,9801,197006,122224,41348
,,,,,,,,9802,183506,118846,41459
,,,,,,,,9803,171259,116163,41550
,,,,,,,,9804,160579,113301,41335
,,,,,,,,9805,152260,110966,40772
,,,,,,,,9806,145972,108858,40298
,,,,,,,,9807,141266,106858,39688
,,,,,,,,9808,138434,105688,39496
,,,,,,,,9809,139055,106870,40265
,,,,,,,,9810,143780,111540,43075
,,,,,,,,9811,156018,117659,44695
,,,,,,,,9812,161819,118112,44103
,,,,,,,,9813,160918,116435,42658
,,,,,,,,9814,156209,112328,40188
,,,,,,,,9815,148296,105622,36902
,,,,,,,,9816,138674,98855,33702
,,,,,,,,9817,131363,93598,31457
,,,,,,,,9818,127465,90755,30102
,,,,,,,,9819,126119,89329,29532
,,,,,,,,9820,126356,89026,29374
,,,,,,,,9821,128876,91059,30030
,,,,,,,,9822,136834,97087,32423
,,,,,,,,9823,151871,107304,37076
,,,,,,,,9824,159743,112834,39569
,,,,,,,,9825,155736,112647,40180
,,,,,,,,9826,152218,111878,40359
,,,,,,,,9827,149167,111140,40409
,,,,,,,,9828,146060,108881,40206
,,,,,,,,9829,142974,106873,39783
,,,,,,,,9830,140735,105520,39585
,,,,,,,,9831,138630,104230,39182
,,,,,,,,9832,137514,104018,39048
,,,,,,,,9833,137968,105538,39958
,,,,,,,,9834,140871,109369,42625
,,,,,,,,9835,148824,113416,43890
,,,,,,,,9836,151066,112449,42630
,,,,,,,,9837,147815,110204,40821
,,,,,,,,9838,141614,105964,38388
,,,,,,,,9839,132530,99339,35165
,,,,,,,,9840,122677,92714,32167
,,,,,,,,9841,115471,88228,30123
,,,,,,,,9842,111911,85780,28915
,,,,,,,,9843,110426,84645,28283
,,,,,,,,9844,110731,84650,28130
,,,,,,,,9845,113816,86426,28740
,,,,,,,,9846,122112,92375,31043
,,,,,,,,9847,137941,102828,35490
,,,,,,,,9848,146591,108607,38244
,,,,,,,,9849,144311,108277,39172
,,,,,,,,9850,140606,107116,39663
,,,,,,,,9851,137793,105794,39917
,,,,,,,,9852,135134,104528,39829
,,,,,,,,9853,132986,103017,39533
,,,,,,,,9854,131608,101466,39406
,,,,,,,,9855,130661,100034,39058
,,,,,,,,9856,130177,98992,39111
,,,,,,,,9857,130832,100400,39969
,,,,,,,,9858,133322,104497,42348
,,,,,,,,9859,141721,110383,43612
,,,,,,,,9860,145014,110420,42521
,,,,,,,,9861,142038,108807,40774
,,,,,,,,9862,136298,105027,38348
,,,,,,,,9863,127700,98984,35137
,,,,,,,,9864,117180,92317,32012
,,,,,,,,9865,109560,87540,30030
,,,,,,,,9866,105117,84860,28892
,,,,,,,,9867,103090,83716,28365
,,,,,,,,9868,102413,83520,28374
,,,,,,,,9869,104344,85233,29019
,,,,,,,,9870,110907,90995,31429
,,,,,,,,9871,124920,101108,35896
,,,,,,,,9872,133719,107214,38416
,,,,,,,,9873,133758,107421,39303
,,,,,,,,9874,134729,107429,39616
,,,,,,,,9875,136552,107483,39855
,,,,,,,,9876,137006,106989,39861
,,,,,,,,9877,136819,106272,39815
,,,,,,,,9878,136229,105658,39918
,,,,,,,,9879,135365,104766,39681
,,,,,,,,9880,134363,104435,39877
,,,,,,,,9881,134460,105465,41157
,,,,,,,,9882,136375,108451,43357
,,,,,,,,9883,142938,111645,43965
,,,,,,,,9884,146080,111232,42819
,,,,,,,,9885,142613,108914,40957
,,,,,,,,9886,136342,104339,38409
,,,,,,,,9887,127612,98209,35112
,,,,,,,,9888,117841,91620,31980
,,,,,,,,9889,109584,86642,29764
,,,,,,,,9890,105041,83959,28488
,,,,,,,,9891,103132,82424,27788
,,,,,,,,9892,103063,82342,27611
,,,,,,,,9893,105118,84264,28109
,,,,,,,,9894,111998,90038,30347
,,,,,,,,9895,126108,99807,34617
,,,,,,,,9896,134789,105381,37300
,,,,,,,,9897,135847,105557,38303
,,,,,,,,9898,135452,104415,38682
,,,,,,,,9899,134868,102930,38815
,,,,,,,,9900,133520,101275,38609
,,,,,,,,9901,131946,99391,38270
,,,,,,,,9902,130355,98179,38024
,,,,,,,,9903,128865,96326,37651
,,,,,,,,9904,126883,94969,37499
,,,,,,,,9905,126180,95300,38242
,,,,,,,,9906,127630,98164,40356
,,,,,,,,9907,134717,104031,41637
,,,,,,,,9908,137007,104678,40554
,,,,,,,,9909,134274,103278,38983
,,,,,,,,9910,129676,100892,37169
,,,,,,,,9911,124373,96592,34709
,,,,,,,,9912,117190,91324,32059
,,,,,,,,9913,110596,87192,30000
,,,,,,,,9914,106253,84802,28759
,,,,,,,,9915,104067,83640,28086
,,,,,,,,9916,103340,83440,27797
,,,,,,,,9917,104166,84412,27973
,,,,,,,,9918,107214,86613,28891
,,,,,,,,9919,112602,90817,30506
,,,,,,,,9920,118855,94438,32160
,,,,,,,,9921,125612,96656,34169
,,,,,,,,9922,128538,96644,35482
,,,,,,,,9923,130733,95680,36007
,,,,,,,,9924,128924,93708,35917
,,,,,,,,9925,127393,91445,35482
,,,,,,,,9926,125539,89127,34920
,,,,,,,,9927,124647,87495,34566
,,,,,,,,9928,124030,86677,34649
,,,,,,,,9929,125390,88179,35739
,,,,,,,,9930,127547,91802,38261
,,,,,,,,9931,133836,97755,39601
,,,,,,,,9932,135142,98517,38555
,,,,,,,,9933,131442,97135,37142
,,,,,,,,9934,127111,94853,35560
,,,,,,,,9935,121043,91267,33526
,,,,,,,,9936,113803,86990,31301
,,,,,,,,9937,107144,83074,29540
,,,,,,,,9938,102689,81025,28411
,,,,,,,,9939,100127,80054,27713
,,,,,,,,9940,98997,79870,27418
,,,,,,,,9941,99175,80375,27508
,,,,,,,,9942,100846,82258,28164
,,,,,,,,9943,104748,85293,29224
,,,,,,,,9944,110442,88099,30412
,,,,,,,,9945,119795,91700,32219
,,,,,,,,9946,128441,94042,33591
,,,,,,,,9947,132778,94605,34316
,,,,,,,,9948,135036,94356,34656
,,,,,,,,9949,137254,93898,34619
,,,,,,,,9950,138234,93000,34288
,,,,,,,,9951,137922,92227,33902
,,,,,,,,9952,137351,92610,33893
,,,,,,,,9953,137956,94597,34796
,,,,,,,,9954,140009,99180,37457
,,,,,,,,9955,146427,104801,39357
,,,,,,,,9956,149586,105734,38876
,,,,,,,,9957,147218,104374,37851
,,,,,,,,9958,142894,101524,36149
,,,,,,,,9959,136836,97299,33951
,,,,,,,,9960,129714,93175,31701
,,,,,,,,9961,123707,89694,29992
,,,,,,,,9962,120484,87950,28911
,,,,,,,,9963,119371,87268,28289
,,,,,,,,9964,120093,88009,28238
,,,,,,,,9965,123470,90067,28834
,,,,,,,,9966,130813,95028,30511
,,,,,,,,9967,142739,102357,33135
,,,,,,,,9968,151974,107378,35097
,,,,,,,,9969,154716,109381,36835
,,,,,,,,9970,152882,109287,38033
,,,,,,,,9971,149574,108506,38675
,,,,,,,,9972,145327,106444,38681
,,,,,,,,9973,141229,104448,38246
,,,,,,,,9974,137475,102387,37767
,,,,,,,,9975,134170,100211,37290
,,,,,,,,9976,131861,98669,37113
,,,,,,,,9977,130935,99147,37936
,,,,,,,,9978,133231,103120,40508
,,,,,,,,9979,143354,110822,42585
,,,,,,,,9980,151244,113060,42001
,,,,,,,,9981,150310,112307,40713
,,,,,,,,9982,145690,108804,38526
,,,,,,,,9983,138461,103345,35749
,,,,,,,,9984,129596,97398,32907
,,,,,,,,9985,122893,93146,30962
,,,,,,,,9986,119768,91140,29816
,,,,,,,,9987,118542,90638,29306
,,,,,,,,9988,119123,91187,29281
,,,,,,,,9989,122160,93676,29993
,,,,,,,,9990,130096,99999,32278
,,,,,,,,9991,145198,110375,35971
,,,,,,,,9992,152720,114930,38342
,,,,,,,,9993,149981,113348,39476
,,,,,,,,9994,145894,110811,39824
,,,,,,,,9995,142360,109254,39938
,,,,,,,,9996,139839,107680,39667
,,,,,,,,9997,136863,106605,39381
,,,,,,,,9998,134060,105571,39315
,,,,,,,,9999,131735,103754,39065
,,,,,,,,10000,130076,102957,39091
,,,,,,,,10001,130288,103905,40243
,,,,,,,,10002,131696,106888,42725
,,,,,,,,10003,139516,111828,43778
,,,,,,,,10004,145593,111747,42513
,,,,,,,,10005,142910,109283,40570
,,,,,,,,10006,137088,104787,38106
,,,,,,,,10007,128347,98111,34979
,,,,,,,,10008,118742,90908,31921
,,,,,,,,10009,111487,86109,29797
,,,,,,,,10010,107885,83498,28543
,,,,,,,,10011,106703,82144,27876
,,,,,,,,10012,106575,82264,27652
,,,,,,,,10013,109065,84302,28195
,,,,,,,,10014,116494,90453,30271
,,,,,,,,10015,131088,100569,33941
,,,,,,,,10016,138335,105691,36376
,,,,,,,,10017,136140,104721,37561
,,,,,,,,10018,133986,102881,38028
,,,,,,,,10019,133504,101102,38262
,,,,,,,,10020,132408,99492,38140
,,,,,,,,10021,131003,98017,37779
,,,,,,,,10022,131318,97100,37568
,,,,,,,,10023,130118,95913,37249
,,,,,,,,10024,129485,95278,37112
,,,,,,,,10025,130214,96555,37941
,,,,,,,,10026,132819,100115,40180
,,,,,,,,10027,139304,105584,41812
,,,,,,,,10028,142365,105369,40779
,,,,,,,,10029,138925,103136,39100
,,,,,,,,10030,132887,99246,36826
,,,,,,,,10031,123887,92830,33924
,,,,,,,,10032,113241,86153,30988
,,,,,,,,10033,104902,81414,28877
,,,,,,,,10034,100346,78879,27652
,,,,,,,,10035,97848,77770,26960
,,,,,,,,10036,97219,77818,26735
,,,,,,,,10037,98937,79735,27288
,,,,,,,,10038,105881,85755,29428
,,,,,,,,10039,119452,96005,33095
,,,,,,,,10040,127367,100940,35611
,,,,,,,,10041,128243,100672,37063
,,,,,,,,10042,129130,99947,37849
,,,,,,,,10043,131142,99522,38189
,,,,,,,,10044,132168,98688,38220
,,,,,,,,10045,133080,97630,37943
,,,,,,,,10046,134588,97029,37721
,,,,,,,,10047,135635,95969,37330
,,,,,,,,10048,135673,95399,37102
,,,,,,,,10049,136092,96237,37745
,,,,,,,,10050,136464,99080,39969
,,,,,,,,10051,141778,104542,41842
,,,,,,,,10052,145928,104835,40972
,,,,,,,,10053,141951,102522,39310
,,,,,,,,10054,134691,98290,37052
,,,,,,,,10055,124689,92019,34168
,,,,,,,,10056,113684,85501,31323
,,,,,,,,10057,104752,80731,29334
,,,,,,,,10058,99079,77978,28117
,,,,,,,,10059,96044,76742,27503
,,,,,,,,10060,94482,76618,27410
,,,,,,,,10061,95397,78165,27983
,,,,,,,,10062,100923,83594,29959
,,,,,,,,10063,113804,93581,33508
,,,,,,,,10064,122106,99428,36457
,,,,,,,,10065,125203,100960,38457
,,,,,,,,10066,129290,101516,39569
,,,,,,,,10067,133577,102099,40320
,,,,,,,,10068,136527,102043,40584
,,,,,,,,10069,137819,101559,40476
,,,,,,,,10070,138720,101497,40410
,,,,,,,,10071,138814,101036,40152
,,,,,,,,10072,138714,100676,40068
,,,,,,,,10073,138987,101843,40859
,,,,,,,,10074,138871,104331,42363
,,,,,,,,10075,142527,106757,42714
,,,,,,,,10076,144543,105875,41332
,,,,,,,,10077,140472,103701,39474
,,,,,,,,10078,135534,100731,37347
,,,,,,,,10079,128948,95963,34758
,,,,,,,,10080,121007,90664,32148
,,,,,,,,10081,114331,86435,30110
,,,,,,,,10082,110153,83823,28785
,,,,,,,,10083,108385,82650,28066
,,,,,,,,10084,108114,82659,27692
,,,,,,,,10085,109505,83571,27896
,,,,,,,,10086,113215,86237,28779
,,,,,,,,10087,119542,90335,30233
,,,,,,,,10088,126166,94042,31776
,,,,,,,,10089,133448,97968,33906
,,,,,,,,10090,137048,100546,35556
,,,,,,,,10091,137552,101699,36501
,,,,,,,,10092,135649,101129,36710
,,,,,,,,10093,132701,99814,36560
,,,,,,,,10094,129425,98034,36112
,,,,,,,,10095,126128,96640,35784
,,,,,,,,10096,123417,95915,35753
,,,,,,,,10097,123082,97242,36616
,,,,,,,,10098,125394,100717,38783
,,,,,,,,10099,133875,106583,40802
,,,,,,,,10100,139723,107903,40006
,,,,,,,,10101,138719,106256,38661
,,,,,,,,10102,136111,103595,37082
,,,,,,,,10103,131703,99525,34983
,,,,,,,,10104,126415,95161,32786
,,,,,,,,10105,121129,91294,30996
,,,,,,,,10106,118288,89090,29887
,,,,,,,,10107,117216,87848,29132
,,,,,,,,10108,117219,87594,28863
,,,,,,,,10109,118554,88202,28999
,,,,,,,,10110,121725,89902,29621
,,,,,,,,10111,127288,92940,30550
,,,,,,,,10112,132649,94915,31672
,,,,,,,,10113,137977,96170,33402
,,,,,,,,10114,138471,95937,34642
,,,,,,,,10115,135244,94459,35392
,,,,,,,,10116,130421,92662,35717
,,,,,,,,10117,126979,91170,35629
,,,,,,,,10118,123913,88999,35252
,,,,,,,,10119,121132,86994,34751
,,,,,,,,10120,118778,86040,34703
,,,,,,,,10121,119362,86750,35589
,,,,,,,,10122,122600,90456,37912
,,,,,,,,10123,131256,98182,40635
,,,,,,,,10124,138711,102278,40474
,,,,,,,,10125,138115,102035,39311
,,,,,,,,10126,133839,99228,37234
,,,,,,,,10127,127014,94976,34643
,,,,,,,,10128,119059,90342,32205
,,,,,,,,10129,112758,86830,30350
,,,,,,,,10130,108818,85299,29301
,,,,,,,,10131,107042,85046,28818
,,,,,,,,10132,106562,85717,28840
,,,,,,,,10133,108622,88631,29636
,,,,,,,,10134,115770,95181,32142
,,,,,,,,10135,130299,105922,36428
,,,,,,,,10136,138605,110106,38779
,,,,,,,,10137,138896,108420,39350
,,,,,,,,10138,139518,105886,39580
,,,,,,,,10139,140564,104292,39682
,,,,,,,,10140,140293,102013,39470
,,,,,,,,10141,139583,100127,39109
,,,,,,,,10142,138731,98658,38895
,,,,,,,,10143,137538,97079,38378
,,,,,,,,10144,136213,95928,38313
,,,,,,,,10145,135969,95978,39246
,,,,,,,,10146,136999,98200,41336
,,,,,,,,10147,143066,104457,42961
,,,,,,,,10148,148021,107014,42293
,,,,,,,,10149,144604,105298,40709
,,,,,,,,10150,137371,101312,38123
,,,,,,,,10151,128113,95178,34928
,,,,,,,,10152,118097,88943,31790
,,,,,,,,10153,109933,84786,29650
,,,,,,,,10154,105457,82591,28357
,,,,,,,,10155,103814,82074,27803
,,,,,,,,10156,103197,82651,27740
,,,,,,,,10157,105368,85388,28425
,,,,,,,,10158,112945,91887,30887
,,,,,,,,10159,127833,102903,35106
,,,,,,,,10160,135875,107671,37619
,,,,,,,,10161,135421,106485,38490
,,,,,,,,10162,134147,104472,38857
,,,,,,,,10163,133961,102855,38932
,,,,,,,,10164,133804,100926,38739
